estimates,runtime,case,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
43270,58.377,2,0.0394794940948486,43397,127,0.00021168995256144843,0.0029264695716293755
42418,57.0281,2,0.042165994644165,42891,473,0.0007884200595398828,0.011027954582546455
43458,55.4423,2,0.0395200252532959,43473,15,2.5002750302533278e-05,0.00034504175005175625
43596,52.7546,2,0.0378768444061279,43492,104,0.00017335240209756406,0.0023912443667800974
43526,60.6164,2,0.0382530689239501,43675,149,0.0002483606530051639,0.0034115626788780765
21014,46.8651,2,0.0413012504577636,21139,125,0.00020835625252111067,0.005913240929088415
147609,96.1307,2,0.0411498546600341,148136,527,0.0008784299606290026,0.0035575417184209104
21014,43.2377,2,0.0431716442108154,21139,125,0.00020835625252111067,0.005913240929088415
21031,50.2115,2,0.0420243740081787,21097,66,0.00011001210133114643,0.0031284068824951414
21112,44.1749,2,0.0420162677764892,21314,202,0.0003367037040741148,0.00947733883832223
43163,60.843,2,0.040604829788208,43367,204,0.0003400374041144526,0.004704037632301058
21101,37.3269,2,0.0437908172607421,20923,178,0.00029669930359006155,0.008507384218324332
43458,55.6149,2,0.0437402725219726,43473,15,2.5002750302533278e-05,0.00034504175005175625
43289,57.1767,2,0.0418124198913574,43403,114,0.00019002090229925292,0.0026265465520816534
43458,56.0725,2,0.0417549610137939,43473,15,2.5002750302533278e-05,0.00034504175005175625
43289,57.34,2,0.0411374568939209,43403,114,0.00019002090229925292,0.0026265465520816534
21475,50.3471,2,0.0403447151184082,21144,331,0.0005517273566759011,0.015654559213015513
43438,48.2792,2,0.0393760204315185,43345,93,0.00015501705187570634,0.0021455761910254933
1183,64.8945,1,0.0621075630187988,7807,6624,0.011041214533598695,0.8484693224029717
21436,46.6375,2,0.0423426628112793,21059,377,0.0006284024576036697,0.017902084619402632
42887,47.0518,2,0.0410218238830566,42794,93,0.00015501705187570634,0.0021732018507267374
43438,46.4477,2,0.0377049446105957,43345,93,0.00015501705187570634,0.0021455761910254933
1866,81.9685,1,0.0622463226318359,7762,5896,0.009827747718915748,0.7595980417418191
42761,63.5057,2,0.0428943634033203,42849,88,0.0001466828017748619,0.0020537235408060865
43438,48.031,2,0.0389673709869384,43345,93,0.00015501705187570634,0.0021455761910254933
