estimates,runtime,true_counts,absolute_error,normalized_error,relative_error
83150.3567195268,11.1895,80043,3107.356719526797,0.0051794976106151625,0.03882109265678194
42964.373181470015,6.619,38619,4345.373181470015,0.007243085375174627,0.11251904972863137
97807.3687514418,6.0864,94973,2834.368751441798,0.004724467610506819,0.02984394250409904
5435.979737111867,4.9142,5464,28.020262888133402,4.670557576022263e-05,0.005128159386554429
21864.718498160957,3.1952,21726,138.7184981609571,0.00023122293145738882,0.006384907399473308
16388.472244477925,1.8256,15435,953.4722444779254,0.0015892952299385022,0.061773388045217065
37729.72602721371,3.0324,38063,333.2739727862936,0.000555517728260598,0.008755851424908536
14576.47899877398,1.6032,13582,994.4789987739805,0.001657647339163942,0.07322036509895306
134369.36579808698,2.6479,133670,699.3657980869757,0.001165737894646704,0.005232032603328912
151120.23669170414,3.6393,150009,1111.2366917041363,0.0018522649019794449,0.007407800143352307
153858.3598185454,4.6038,151920,1938.359818545403,0.0032309551026369616,0.01275908253386916
3905.852107406313,1.6601,3927,21.147892593687175,3.525036519631689e-05,0.005385254034552375
39944.38443862984,2.7759,39466,478.38443862983695,0.0007973951111786246,0.012121432084068235
154059.69240140138,3.2882,150659,3400.6924014013784,0.005668444197864063,0.022572115847054465
126316.06248384794,3.0283,124912,1404.0624838479416,0.0023403615795203167,0.011240413121621154
16146.873145050731,1.7776,15848,298.8731450507312,0.0004981767078557494,0.018858729495881573
92975.3867628984,2.2732,90899,2076.386762898401,0.0034610253176156056,0.02284278994156592
55004.061636259525,3.3646,54601,403.0616362595247,0.0006718432965284926,0.007381946049697344
10348.494758798111,1.7287,11231,882.5052412018886,0.0014710038790965148,0.07857761919703397
20978.85513359458,1.4297,21667,688.1448664054187,0.0011470342844469871,0.031760043679578104
17153.5360593307,3.1518,17412,258.4639406692986,0.00043082062471754993,0.01484401221395007
122692.07599244038,3.5712,119638,3054.075992440383,0.00509068662959656,0.025527641655998787
91163.39351719462,5.3184,89002,2161.3935171946214,0.0036027188277287523,0.0242847746926431
12039.68845478846,2.0939,11432,607.6884547884601,0.0010129255131205435,0.05315679275616341
80694.0992086839,4.265,78142,2552.099208683896,0.0042539666174677485,0.03265976310670185
37850.52557692731,5.0838,38678,827.4744230726865,0.001379275758787944,0.021393929962063355
43447.57138032444,1.8363,43397,50.57138032444345,8.429490631376693e-05,0.0011653197300376397
37447.86041121529,4.0897,38578,1130.1395887847102,0.0018837731963594498,0.02929492427768962
23072.71399529692,1.3783,21459,1613.7139952969192,0.002689819205607482,0.07519986929945101
33340.67572095265,3.2537,34073,732.3242790473523,0.0012206747393002436,0.021492803071269106
154784.4896996829,2.9344,151288,3496.48969968289,0.005828123926436725,0.023111480749847247
154180.49195111496,3.3993,151325,2855.4919511149637,0.004759676816308067,0.0188699286377992
18683.663689036253,3.5474,19105,421.33631096374666,0.0007023044384278049,0.022053719495616155
67969.87997218625,3.3272,65807,2162.879972186245,0.0036051965252615207,0.032867019803155366
40628.91522034028,1.6435,41816,1187.0847796597227,0.0019786922889179857,0.02838829107661476
25851.10363870963,2.8649,25308,543.1036387096283,0.0009052723111369388,0.021459761289300945
15059.677197628364,2.819,14637,422.6771976283635,0.0007045394953917656,0.028877310762339518
161025.79976821813,5.1713,156211,4814.79976821813,0.008025549090763534,0.030822411790578964
95834.30943945324,3.7629,95160,674.3094394532382,0.0011239727027526998,0.007086059683199224
88747.40252292292,4.0174,86194,2553.4025229229155,0.004256139046833344,0.029623901001495645
40870.51431976749,3.0175,39576,1294.5143197674915,0.002157761220013354,0.032709579537282485
12845.018786212437,4.0806,12997,151.98121378756332,0.0002533298892670916,0.011693561113146365
38011.59164321212,2.1282,38586,574.408356787877,0.000957452581097049,0.014886444741301949
39461.18623977541,2.9313,39056,405.18623977540847,0.0006753846919417943,0.010374494054061052
21945.25153130335,1.2985,21558,387.25153130335093,0.0006454902227634222,0.01796324015694178
38816.92197463617,2.7302,38358,458.9219746361705,0.0007649541026782454,0.0119641789101666
153133.5625202639,2.474,150317,2816.562520263891,0.004694787293708793,0.018737484916968083
130866.178856393,1.8081,126254,4612.178856393002,0.0076878104198011814,0.03653095233729626
98008.7013342978,1.9859,95333,2675.7013342978025,0.004459992823040206,0.028066895348911738
25206.83937357045,2.0505,25915,708.1606264295515,0.0011803975544469082,0.027326283095873104
16227.406178193129,1.8184,16997,769.5938218068713,0.001282797477400633,0.04527821508541927
93861.2501274647,2.3018,90678,3183.250127464693,0.00530600053916713,0.03510498828232529
39461.18623977541,1.9949,39443,18.186239775408467,3.0313734136435785e-05,0.00046107648443091215
36360.664463792826,2.1592,37405,1044.3355362071743,0.001740750709590012,0.027919677481811903
152247.6991556976,2.2903,150079,2168.699155697599,0.0036148962314147873,0.014450383835830456
110370.52192165468,2.8466,110574,203.47807834531704,0.0003391674389938177,0.0018401982233193792
38253.19074263934,2.8529,37040,1213.1907426393373,0.002022207013837084,0.032753529768880595
21904.985014732152,2.5259,22977,1072.0149852678478,0.0017868881998150594,0.046656003188747346
77351.9783332747,1.9948,77234,117.97833327470289,0.00019665218719842998,0.001527543999724252
1852.259762275155,0.8336,1851,1.2597622751550261,2.099834773750156e-06,0.0006805846975445846
36884.12917921846,1.9673,38540,1655.8708207815434,0.0027600883110167843,0.042964992755099726
13287.95046849562,0.7079,13753,465.04953150438087,0.0007751678209676079,0.0338144064207359
23475.379161008903,0.746,22383,1092.3791610089029,0.0018208322265597598,0.048803965554613006
38937.72152434978,2.1008,38353,584.7215243497776,0.0009746430846556081,0.015245783233378813
21462.05333244897,1.0189,21220,242.05333244896974,0.00040346660207451107,0.011406848843024021
156596.48294538667,2.4668,150544,6052.48294538667,0.010088581319589604,0.0402040795075637
13529.549567922812,1.552,13842,312.45043207718845,0.0005208080090096385,0.022572636329806998
22670.048829584928,0.9795,22217,453.04882958492817,0.0007551644507311273,0.020391989448842247
86573.01062807838,0.8749,85856,717.0106280783803,0.0011951491798737532,0.008351316484327015
39098.78759063459,3.0245,39242,143.2124093654129,0.00023871360743917314,0.0036494676460275444
39300.1201734906,2.2206,39601,300.879826509401,0.0005015215448856058,0.007597783553683014
153173.8290368351,2.9239,151936,1237.8290368350863,0.0020632753550141954,0.00814704241809108
5073.581087971078,1.0544,5233,159.41891202892202,0.00026572741673071043,0.030464152881506217
3382.387391980724,0.7112,3155,227.3873919807238,0.0003790206789092197,0.07207207352796317
151522.9018574161,2.624,151966,443.0981425839127,0.0007385781479027904,0.00291577157116666
11475.957222791678,1.149,11395,80.95722279167785,0.00013494354844312517,0.007104626835601391
137188.02195807063,2.8517,134038,3150.0219580706325,0.005250614164342466,0.023500962100826875
151563.16837398728,3.3359,150030,1533.1683739872824,0.0025555617351029985,0.010219078677513047
87297.80792635989,1.3471,85608,1689.807926359892,0.0028166563761345283,0.0197389020460692
156032.75171338994,1.8069,151351,4681.751713389938,0.007803777937889732,0.030933074200962914
76788.24710127797,1.9133,75449,1339.2471012779715,0.002232324057776308,0.017750362513459045
32172.94674038783,1.775,32612,439.0532596121702,0.0007318359346397608,0.013462935717287202
43125.43924775482,0.7829,43492,366.5607522451828,0.0006110017972730047,0.008428233979701619
297690.35701088,1.7604,300396,2705.6429891199805,0.0045099010709844425,0.009006920828239992
14777.811581629974,0.8453,14756,21.81158162997417,3.635663527983774e-05,0.0014781500155851294
156193.81777967472,3.7422,151244,4949.817779674719,0.008250603865883112,0.0327273662404771
9059.966228519754,1.2704,8837,222.9662285197537,0.00037165126250513175,0.02523098659270722
13408.750018209215,0.9812,13924,515.2499817907847,0.0008588444425399872,0.03700445143570703
85123.41603151536,3.136,84775,348.41603151535674,0.0005807572691585353,0.004109891259396718
40065.18398834344,2.2045,39409,656.1839883434368,0.0010937602942047572,0.016650612508397493
13891.948217063602,0.9884,13139,752.948217063602,0.0012550517507985911,0.05730635642465956
34951.33638380074,2.3161,36051,1099.6636161992574,0.0018329743208407214,0.030502998979203277
44776.36642717412,2.2045,44726,50.36642717412178,8.395328015101958e-05,0.0011261107001324013
2335.4579611295444,0.8665,2039,296.4579611295444,0.0004941509584880077,0.14539380143675548
5073.581087971078,0.7126,4472,601.581087971078,0.0010027454486178113,0.13452171019031262
151764.50095684326,2.7397,150056,1708.5009568432579,0.002847814854372744,0.011385755696828237
1449.5945965631654,1.1379,1641,191.4054034368346,0.00031904410057912136,0.11663949021135564
83230.88975266919,1.505,82922,308.88975266918715,0.0005148728904665966,0.0037250639476759744
21139.921199879376,0.7994,21328,188.07880012062378,0.0003134991517744015,0.00881839835524305
86734.07669436316,3.0421,85054,1680.0766943631606,0.002800435871884508,0.019753059166684232
14334.879899346788,0.9501,13987,347.8798993467881,0.0005798636172425434,0.024871659351311082
22388.183213586537,0.9787,21435,953.183213586537,0.001588813458791362,0.0444685427378837
22710.315346156127,0.6809,21755,955.3153461561269,0.0015923674040079856,0.043912449834802435
27018.83261927439,1.9062,25667,1351.8326192743916,0.0022533022287024767,0.05266811934680296
98532.16604972332,4.6719,96569,1963.1660497233242,0.0032723033695761937,0.02032915376283615
42843.57363175641,1.2327,42949,105.42636824359215,0.0001757299440331639,0.0024546873790680145
77150.64575041873,2.9023,75486,1664.6457504187274,0.002774714802659505,0.022052377267555937
107632.39879481342,2.8541,106435,1197.3987948134163,0.0019958842052849417,0.011250047398068458
151764.50095684326,2.832,152174,409.4990431567421,0.0006825734883449548,0.0026909921744630626
16106.606628479532,1.9114,17482,1375.3933715204676,0.0022925744690590424,0.07867482962592767
91404.9926166218,3.5121,89146,2258.9926166218065,0.003765401888577421,0.025340369917010372
5878.911419395053,1.0036,5677,201.9114193950527,0.0003365560534909718,0.03556657026511409
5395.713220540668,0.7509,5466,70.28677945933214,0.00011715751975939376,0.012858905865227248
101350.82220970698,1.648,100245,1105.822209706981,0.0018432397725532826,0.011031195667683985
39622.25230606022,1.5275,39432,190.25230606021796,0.00031712206019365126,0.004824820096881162
5637.31231996786,0.5517,5613,24.312319967860276,4.0524991028780294e-05,0.004331430601792317
161025.79976821813,2.0498,156211,4814.79976821813,0.008025549090763534,0.030822411790578964
156757.54901167145,1.9434,151716,5041.54901167145,0.00840350607178698,0.03323017355896181
155307.95441510843,2.9118,151330,3977.9544151084265,0.006630653397054387,0.026286621391055486
43125.43924775482,1.0757,43492,366.5607522451828,0.0006110017972730047,0.008428233979701619
20938.588617023383,0.6517,21262,323.41138297661746,0.0005390782702374219,0.015210769587838277
87297.80792635989,0.7122,85608,1689.807926359892,0.0028166563761345283,0.0197389020460692
2415.990994271943,0.5544,2033,382.9909942719428,0.0006383885465266893,0.1883871098238774
49930.480548288026,1.0739,45141,4789.480548288026,0.00798334574851238,0.10610045298704117
21300.98726616417,0.7147,21421,120.01273383582884,0.00020004322781477435,0.0056025738217556995
140208.01070091026,1.8283,137711,2497.010700910265,0.004162142337174197,0.018132253058290658
36843.86266264725,2.0434,38587,1743.137337352753,0.0029055485059235734,0.045174212490029106
18804.46323874985,0.7584,18061,743.4632387498496,0.0012392417145050114,0.04116401299761085
37528.393444357695,1.9781,37682,153.60655564230547,0.00025603909037044984,0.0040763907340986534
38977.98804092098,1.9244,39342,364.01195907902,0.00060675334133258,0.009252502645493875
149871.9746779971,2.3899,146880,2991.9746779970883,0.004987173052364241,0.020370197971113075
41716.11116776274,2.0379,42096,379.8888322372586,0.0006332177076766088,0.009024345121561635
11475.957222791678,0.9294,12657,1181.0427772083221,0.001968621177010008,0.09331143060822644
14616.74551534518,0.9017,13781,835.7455153451792,0.0013930624291091673,0.060644765644378436
154140.22543454377,2.1559,151188,2952.2254345437686,0.004920917025112377,0.01952685024303363
26857.7665529896,1.866,26701,156.7665529896003,0.0002613063320125219,0.005871186584382619
19327.927954175437,0.7924,18111,1216.9279541754368,0.002028436384961407,0.06719275325357169
6160.777035393444,0.7249,5512,648.7770353934438,0.0010814140145306715,0.1177026551874898
5717.845353110258,0.7232,5655,62.84535311025775,0.00010475377809935385,0.011113236624271928
24723.641174716064,0.9662,22678,2045.6411747160637,0.003409777033333773,0.09020377346838626
42279.842399759575,0.6063,42892,612.1576002404254,0.0010203749083072895,0.014272069389173398
39541.71927291781,2.1978,39177,364.7192729178132,0.0006079323274190381,0.009309525306118723
90035.93105320116,3.5153,89626,409.93105320115865,0.0006832935842962036,0.004573796143989006
65835.7545939129,3.9792,64165,1670.754593912905,0.0027848973285609833,0.026038410253454453
39622.25230606022,3.014,39482,140.25230606021796,0.00023377955918520697,0.003552310066871434
19046.06233817704,1.1602,19399,352.9376618229617,0.0005882941487279628,0.018193600795039004
37407.59389464409,1.8726,37549,141.4061053559126,0.0002357027695645064,0.003765908688804298
5556.779286825463,0.8943,5869,312.2207131745372,0.000520425102052121,0.05319828133830928
135617.62781179402,1.9625,132507,3110.6278117940237,0.005184950030826764,0.023475196116386484
21985.51804787455,0.9628,21452,533.5180478745497,0.0008892945688601574,0.024870317353838788
29475.090130117514,2.6015,28589,886.0901301175145,0.0014769793512578293,0.030994093186803122
58024.0503790997,2.9522,56397,1627.0503790997027,0.002712048957218132,0.028849945548516814
20052.72525245701,0.9079,19819,233.72525245701036,0.00038958494177194553,0.01179298917488321
156193.81777967472,2.117,151208,4985.817779674719,0.008310610466609192,0.03297324069939896
157079.681144241,2.7524,156457,622.6811442410108,0.0010379160778369134,0.003979886769150698
37931.05861006972,2.2572,38424,492.94138993028173,0.0008216593657473685,0.01282899723949307
27220.165202130385,3.4652,26759,461.1652021303853,0.0007686932264722207,0.01723402227775273
93539.11799489512,3.9496,93539,0.1179948951175902,1.9667979330658072e-07,1.261451321027488e-06
101391.08872627818,3.5376,102620,1228.9112737218238,0.0020484107813889926,0.011975358348487857
10348.494758798111,1.1416,9947,401.49475879811143,0.0006692315468003338,0.040363401909933795
156556.21642881547,2.774,150809,5747.2164288154745,0.009579747820286023,0.0381092403557843
39501.45275634661,2.8132,39562,60.54724365338916,0.00010092317430482213,0.0015304394027953379
153616.76071911823,3.7702,152077,1539.7607191182324,0.002566550185717483,0.01012487568217569
5113.847604542277,1.1053,5334,220.1523954577233,0.0003669610248089345,0.041273414971451684
5999.710969108649,0.7041,5649,350.7109691086489,0.0005845825859322007,0.062083726165453865
22951.91444558332,0.7305,21510,1441.9144455833193,0.0024034551227023627,0.06703460927862945
151724.23444027206,2.952,152235,510.7655597279372,0.0008513695835340842,0.003355112554458155
5315.18018739827,0.7648,5272,43.18018739827039,7.197489623570325e-05,0.008190475606652198
0.0,1.0272,0,0.0,0.0,0.0
