baseline_runtimes,runtimes,true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
0.02799677848815918,0.04005718231201172,31518,38315.0,1,1,25000,1178,1178,1178,0,0,0,1178,0,6797.0,0.011329579587087912,0.21565454660828734,27357
0.026743412017822266,0.038102149963378906,21660,28527.0,1,1,17850,748,748,748,0,0,0,748,0,6867.0,0.011446259088499736,0.3170360110803324,19347
0.02799677848815918,0.03244423866271973,4392,5602.0,1,1,18000,230,230,230,0,0,0,230,0,1210.0,0.002016888524404351,0.2755009107468124,18461
0.028150320053100586,0.02527165412902832,11821,10308.0,1,1,16000,412,412,412,0,0,0,412,0,1513.0,0.0025219440805155234,0.12799255562135184,16825
0.027554988861083984,0.020264863967895508,20573,13647.0,1,1,7560,342,342,342,0,0,0,342,0,6926.0,0.0115446032396897,0.33665483886647546,8245
0.028307199478149414,0.01878666877746582,26973,15306.0,1,1,12500,488,488,488,0,0,0,488,0,11667.0,0.019447139185310384,0.432543654765877,13477
0.02762460708618164,0.029950618743896484,23654,22049.0,1,1,16000,931,931,931,0,0,0,931,0,1605.0,0.002675294282371061,0.06785321721484738,17863
0.025819063186645508,0.01212000846862793,2433,1786.0,1,1,8925,94,94,94,0,0,0,94,0,647.0,0.0010784519630492688,0.26592683929305383,9114
0.02621746063232422,0.16486454010009766,34679,36615.0,1,1,14875,1300,1300,1300,0,0,0,1300,0,1936.0,0.0032270216390469617,0.055826292568989876,17476
0.0254666805267334,0.013179779052734375,9454,5881.0,1,1,8500,201,201,201,0,0,0,201,0,3573.0,0.005955655122063427,0.3779352654960863,8903
0.02762746810913086,0.02397632598876953,12419,8740.0,1,1,8925,311,311,311,0,0,0,311,0,3679.0,0.006132341224201329,0.296239632820678,9548
0.027596235275268555,0.06992530822753906,12356,8358.0,1,1,12600,347,347,347,0,0,0,347,0,3998.0,0.006664066380635203,0.3235674975720298,13295
0.02693629264831543,0.02755141258239746,22133,13067.0,1,1,7560,342,342,342,0,0,0,342,0,9066.0,0.015111662282851114,0.4096146026295577,8245
0.03193855285644531,0.03739476203918457,26202,23888.0,1,1,11900,1125,1125,1125,0,0,0,1125,0,2314.0,0.0038570909466708004,0.08831386917029234,14151
0.03351402282714844,0.02863597869873047,19087,15330.0,1,1,9450,396,396,396,0,0,0,396,0,3757.0,0.006262355525774502,0.19683554251584848,10243
0.032488346099853516,0.05305337905883789,9520,8347.0,1,1,15750,292,292,292,0,0,0,292,0,1173.0,0.0019552150736581024,0.12321428571428572,16335
0.03331947326660156,0.047972917556762695,35892,47778.0,1,1,25000,1457,1457,1457,0,0,0,1457,0,11886.0,0.01981217933972737,0.33116014710799063,27915
0.03258514404296875,0.02584695816040039,14207,9858.0,1,1,9000,310,310,310,0,0,0,310,0,4349.0,0.007249130737714482,0.3061167030337158,9621
0.03492236137390137,0.076873779296875,17216,16881.0,1,1,12600,472,472,472,0,0,0,472,0,335.0,0.0005583947567565766,0.01945864312267658,13545
0.03639721870422363,0.019504070281982422,17196,8802.0,1,1,10000,214,214,214,0,0,0,214,0,8394.0,0.013991539069297622,0.4881367759944173,10429
0.03789186477661133,0.09184598922729492,24314,25572.0,1,1,15750,1165,1165,1165,0,0,0,1165,0,1258.0,0.0020968973253724576,0.05173973842230813,18081
0.040795326232910156,0.026176929473876953,17641,16207.0,1,1,12096,463,463,463,0,0,0,463,0,1434.0,0.0023902629289221816,0.08128790884870472,13023
0.03639340400695801,0.017186403274536133,10816,5095.0,1,1,10000,121,121,121,0,0,0,121,0,5721.0,0.009536048965386193,0.5289386094674556,10243
0.038999080657958984,0.030992507934570312,8935,13010.0,1,1,18900,497,497,497,0,0,0,497,0,4075.0,0.006792413832188207,0.4560716284275322,19895
0.03725314140319824,0.02424144744873047,35810,23948.0,1,1,12500,639,639,639,0,0,0,639,0,11862.0,0.019772174939243315,0.3312482546774644,13779
0.03637957572937012,0.03168678283691406,18326,11179.0,1,1,8500,364,364,364,0,0,0,364,0,7147.0,0.011912977094147023,0.3899923605805959,9229
0.03131222724914551,0.04054903984069824,5785,8930.0,1,1,14875,380,380,380,0,0,0,380,0,3145.0,0.0052422433134311445,0.543647363872083,15636
0.030991792678833008,0.058997154235839844,9752,13876.0,1,1,17850,527,527,527,0,0,0,527,0,4124.0,0.006874089483176483,0.4228876127973749,18905
0.0310516357421875,0.017895936965942383,8296,4938.0,1,1,7560,172,172,172,0,0,0,172,0,3358.0,0.005597282367727116,0.4047733847637416,7905
0.03123950958251953,0.02302408218383789,6986,3071.0,1,1,8925,156,156,156,0,0,0,156,0,3915.0,0.006525717828961186,0.5604065273403951,9238
0.02799201011657715,0.025637388229370117,6361,1911.0,1,1,6048,67,67,67,0,0,0,67,0,4450.0,0.00741748258975154,0.6995755384373527,6183
0.028316974639892578,0.022146940231323242,18575,11212.0,1,1,8925,357,357,357,0,0,0,357,0,7363.0,0.012273016698503503,0.396393001345895,9640
0.026577472686767578,0.032238006591796875,12713,18940.0,1,1,18900,510,510,510,0,0,0,510,0,6227.0,0.010379475075591648,0.4898135766538189,19921
0.026360273361206055,0.0307466983795166,3393,4514.0,1,1,18900,183,183,183,0,0,0,183,0,1121.0,0.0018685388726093204,0.3303860890067787,19267
0.0313873291015625,0.02275705337524414,9955,3819.0,1,1,7140,169,169,169,0,0,0,169,0,6136.0,0.01022779172375628,0.6163736815670517,7479
