true_counts,estimates,absolute_error,normalized_error,relative_error
122074,123248,1174,0.002188281695601442,0.00961711748611498
6933,6943,10,1.8639537441238857e-05,0.0014423770373575653
2748,2313,435,0.0008108198786938904,0.15829694323144106
454,0,454,0.0008462349998322442,1.0
4729,4073,656,0.001222753656145269,0.13871854514696552
5387,5675,288,0.0005368186783076791,0.053462038240207906
6241,4023,2218,0.004134249404466779,0.3553917641403621
122527,122521,6,1.1183722464743315e-05,4.896879871375289e-05
119674,117530,2144,0.003996316827401611,0.01791533666460551
373,1242,869,0.0016197758036436568,2.329758713136729
6933,7112,179,0.0003336477201981756,0.02581854896870042
48691,48292,399,0.0007437175439054304,0.008194532870551026
6487,7230,743,0.001384917631884047,0.11453676583937104
5970,5072,898,0.0016738304622232495,0.15041876046901173
9877,9142,735,0.001370006001931056,0.0744153082919915
1174,1281,107,0.00019944305062125577,0.09114139693356048
2097,3398,1301,0.0024250038211051754,0.6204101096804959
10194,10728,534,0.000995351299362155,0.052383755150088286
9369,9915,546,0.0010177187442916417,0.058277297470381045
123955,125080,1125,0.0020969479621393717,0.009075874309225122
2597,3340,743,0.001384917631884047,0.28609934539853676
3635,4472,837,0.0015601292838316925,0.23026134800550208
3771,3405,366,0.0006822070703493422,0.09705648369132856
6741,8143,1402,0.002613263149261688,0.20798101171932948
114847,114608,239,0.0004454849448456087,0.0020810295436537304
1987,2189,202,0.0003765186563130249,0.10166079516859587
216243,217017,774,0.0014427001979518876,0.003579306613393266
2814,3396,582,0.0010848210790801015,0.2068230277185501
83310,84175,865,0.0016123199886671612,0.010382907214019925
1019,65,954,0.001778211871894187,0.9362119725220804
123898,124120,222,0.0004137977311955027,0.0017917964777478248
2413,1830,583,0.0010866850328242255,0.24160795690012432
4811,4730,81,0.00015098025327403474,0.016836416545416753
11358,11307,51,9.506164095031817e-05,0.004490227152667723
6570,6369,201,0.00037465470256890104,0.030593607305936073
1538,3003,1465,0.002730692235141493,0.9525357607282184
2997,2251,746,0.0013905094931164189,0.24891558224891558
218507,218765,258,0.0004809000659839625,0.0011807402051192868
216243,216729,486,0.0009058815196442085,0.002247471594456237
49377,49103,274,0.0005107233258899447,0.005549142313222756
3024,3255,231,0.00043057331489261764,0.0763888888888889
9853,9687,166,0.000309416321524565,0.016847660610981426
121831,122021,190,0.0003541512113835383,0.001559537391960995
6733,7000,267,0.0004976756496810775,0.03965542848655874
5046,4802,244,0.00045480471356622814,0.048355132778438364
4752,6674,1922,0.0035825190962061083,0.40446127946127947
4838,2537,2301,0.004288957565229061,0.47560975609756095
119049,119695,646,0.0012041141187040302,0.005426337054490168
5740,6643,903,0.0016831502309438689,0.1573170731707317
5139,4106,1033,0.001925464217679974,0.20101187001362134
2879,2513,366,0.0006822070703493422,0.12712747481764503
3137,3820,683,0.001273080407236614,0.2177239400701307
5478,6259,781,0.001455747874160755,0.142570281124498
3810,3132,678,0.0012637606385159947,0.17795275590551182
6620,5622,998,0.001860225836635638,0.15075528700906343
135494,135549,55,0.00010251745592681373,0.00040592203344797553
123948,124521,573,0.0010680454953829865,0.004622906380094879
121500,120104,1396,0.0026020794267969448,0.011489711934156379
2142,650,1492,0.0027810189862328377,0.6965452847805789
80500,80653,153,0.0002851849228509545,0.0019006211180124224
121025,121976,951,0.0017726200106618153,0.00785788060318116
124767,125812,1045,0.0019478316626094607,0.00837561214103088
79597,80319,722,0.0013457746032574456,0.009070693619106248
119538,120202,664,0.00123766528609826,0.005554719001489066
123624,123853,229,0.00042684540740436987,0.0018523911214650877
5045,5117,72,0.00013420466957691978,0.01427155599603568
118038,118119,81,0.00015098025327403474,0.000686219691963605
1796,1639,157,0.00029264073782745006,0.08741648106904232
184124,184882,758,0.0014128769380459055,0.004116790858334601
5389,4074,1315,0.00245109917352291,0.2440155873074782
1996,977,1019,0.0018993688652622397,0.5105210420841684
6588,6455,133,0.00024790584796847683,0.02018822100789314
495,2997,2502,0.004663612267797962,5.054545454545455
83453,83819,366,0.0006822070703493422,0.004385702131738823
5207,6380,1173,0.002186417741857318,0.22527367005953525
123863,123287,576,0.0010736373566153582,0.004650299120802823
120740,120767,27,5.0326751091344914e-05,0.00022362100380983932
7304,7678,374,0.0006971187003023333,0.05120481927710843
77066,76792,274,0.0005107233258899447,0.003555394077803441
184124,184005,119,0.00022181049555074241,0.0006463035780235059
11398,10950,448,0.0008350512773675009,0.03930514125285138
80556,80886,330,0.0006151047355608823,0.004096529122597945
1691,2549,858,0.001599272312458294,0.5073920756948551
5763,5609,154,0.0002870488765950784,0.0267221933020996
182814,184253,1439,0.0026822294377942717,0.00787138840570197
2693,2061,632,0.0011780187662862958,0.23468251021165987
9965,9473,492,0.0009170652421089518,0.049372804816859
122955,122524,431,0.0008033640637173947,0.0035053474848521816
83511,84525,1014,0.0018900490965416202,0.012142113015051909
122543,122125,418,0.0007791326650437842,0.003411047550655688
10149,9483,666,0.0012413931935865079,0.0656222287910139
184922,184358,564,0.0010512699116858716,0.00304993456700663
9369,9726,357,0.0006654314866522273,0.03810438680755684
2898,1760,1138,0.002121179360812982,0.39268461007591443
7009,7659,650,0.0012115699336805257,0.09273790840348124
5871,6400,529,0.0009860315306415355,0.09010390052801907
3055,2736,319,0.0005946012443755195,0.1044189852700491
83511,82649,862,0.0016067281274347895,0.010321993509837028
2467,775,1692,0.0031538097350576146,0.6858532630725578
2936,1475,1461,0.0027232364201649974,0.4976158038147139
