true_counts,estimates,absolute_error,normalized_error,relative_error
183,182,1,1.845328274673423e-06,0.00546448087431694
27,37,10,1.845328274673423e-05,0.37037037037037035
1750,1773,23,4.244255031748873e-05,0.013142857142857144
2270,2296,26,4.7978535141509e-05,0.01145374449339207
863,787,76,0.00014024494887518015,0.0880648899188876
240,230,10,1.845328274673423e-05,0.041666666666666664
639,502,137,0.00025280997363025893,0.21439749608763695
1380,1391,11,2.0298611021407652e-05,0.007971014492753623
614,658,44,8.119444408563061e-05,0.07166123778501629
2721,2660,61,0.00011256502475507881,0.022418228592429253
1294,1378,84,0.00015500757507256753,0.06491499227202473
363,330,33,6.089583306422296e-05,0.09090909090909091
2092,2137,45,8.303977236030404e-05,0.021510516252390057
549,493,56,0.00010333838338171169,0.10200364298724955
776,676,100,0.00018453282746734231,0.12886597938144329
63,103,40,7.381313098693692e-05,0.6349206349206349
941,918,23,4.244255031748873e-05,0.024442082890541977
2224,2230,6,1.1071969648040537e-05,0.002697841726618705
38866,38882,16,2.9525252394774767e-05,0.0004116708691401225
417,380,37,6.827714616291665e-05,0.08872901678657075
1199,1260,61,0.00011256502475507881,0.05087572977481234
838,836,2,3.690656549346846e-06,0.002386634844868735
180,168,12,2.2143939296081075e-05,0.06666666666666667
132,74,58,0.00010702903993105854,0.4393939393939394
647,646,1,1.845328274673423e-06,0.0015455950540958269
677,765,88,0.00016238888817126122,0.12998522895125553
27,28,1,1.845328274673423e-06,0.037037037037037035
377,378,1,1.845328274673423e-06,0.002652519893899204
1350,1388,38,7.012247443759008e-05,0.028148148148148148
1317,1341,24,4.428787859216215e-05,0.018223234624145785
1288,1310,22,4.0597222042815305e-05,0.017080745341614908
1133,1148,15,2.7679924120101345e-05,0.01323918799646955
2979,3054,75,0.00013839962060050674,0.025176233635448138
2102,2199,97,0.00017899684264332204,0.0461465271170314
776,787,11,2.0298611021407652e-05,0.014175257731958763
805,784,21,3.875189376814188e-05,0.02608695652173913
1281,1289,8,1.4762626197387384e-05,0.00624512099921936
481,475,6,1.1071969648040537e-05,0.012474012474012475
506,525,19,3.506123721879504e-05,0.037549407114624504
1496,1402,94,0.00017346085781930177,0.06283422459893048
1565,1477,88,0.00016238888817126122,0.05623003194888179
1747,1704,43,7.93491158109572e-05,0.024613623354321695
1265,1264,1,1.845328274673423e-06,0.0007905138339920949
87,70,17,3.137058066944819e-05,0.19540229885057472
772,727,45,8.303977236030404e-05,0.05829015544041451
133,161,28,5.1669191690855846e-05,0.21052631578947367
1282,1263,19,3.506123721879504e-05,0.014820592823712949
1302,1391,89,0.00016423421644593466,0.06835637480798772
0,0,0,0.0,
145,136,9,1.6607954472060808e-05,0.06206896551724138
1571,1564,7,1.2917297922713961e-05,0.004455760661998727
2076,2097,21,3.875189376814188e-05,0.010115606936416185
272,322,50,9.226641373367116e-05,0.18382352941176472
16835,16893,58,0.00010702903993105854,0.0034452034452034453
398,403,5,9.226641373367115e-06,0.01256281407035176
1227,1272,45,8.303977236030404e-05,0.03667481662591687
993,969,24,4.428787859216215e-05,0.02416918429003021
1583,1602,19,3.506123721879504e-05,0.012002526847757423
509,555,46,8.488510063497745e-05,0.09037328094302555
532,596,64,0.00011810100957909907,0.12030075187969924
259,280,21,3.875189376814188e-05,0.08108108108108109
396,357,39,7.19678027122635e-05,0.09848484848484848
1732,1783,51,9.411174200834457e-05,0.029445727482678985
748,761,13,2.39892675707545e-05,0.017379679144385027
1239,1242,3,5.535984824020269e-06,0.002421307506053269
1249,1318,69,0.0001273276509524662,0.055244195356285025
1595,1483,112,0.00020667676676342338,0.07021943573667712
2166,2049,117,0.0002159034081367905,0.054016620498614956
26892,26858,34,6.274116133889639e-05,0.0012643165253607021
14019,13998,21,3.875189376814188e-05,0.001497967044725016
1721,1731,10,1.845328274673423e-05,0.005810575246949448
1,28,27,4.982386341618242e-05,27.0
1117,1097,20,3.690656549346846e-05,0.017905102954341987
254,279,25,4.613320686683558e-05,0.0984251968503937
2628,2637,9,1.6607954472060808e-05,0.003424657534246575
415,348,67,0.00012363699440311933,0.1614457831325301
493,518,25,4.613320686683558e-05,0.05070993914807302
505,565,60,0.00011071969648040538,0.1188118811881188
1526,1507,19,3.506123721879504e-05,0.012450851900393184
2491,2381,110,0.00020298611021407652,0.04415897230028101
151,0,151,0.00027864456947568686,1.0
1402,1580,178,0.0003284684328918693,0.12696148359486448
992,965,27,4.982386341618242e-05,0.02721774193548387
385,382,3,5.535984824020269e-06,0.007792207792207792
0,0,0,0.0,
481,379,102,0.00018822348401668915,0.21205821205821207
17148,17170,22,4.0597222042815305e-05,0.0012829484487986936
1,70,69,0.0001273276509524662,69.0
18360,18361,1,1.845328274673423e-06,5.446623093681917e-05
1130,1160,30,5.535984824020269e-05,0.02654867256637168
28,56,28,5.1669191690855846e-05,1.0
232,315,83,0.00015316224679789411,0.3577586206896552
1498,1529,31,5.720517651487611e-05,0.02069425901201602
23005,23083,78,0.000143935605424527,0.0033905672679852205
0,0,0,0.0,
1869,1853,16,2.9525252394774767e-05,0.008560727661851257
886,926,40,7.381313098693692e-05,0.045146726862302484
996,966,30,5.535984824020269e-05,0.030120481927710843
637,620,17,3.137058066944819e-05,0.026687598116169546
2159,2216,57,0.0001051837116563851,0.026401111625752663
1637,1521,116,0.00021405807986211707,0.0708613317043372
435,378,57,0.0001051837116563851,0.1310344827586207
817,823,6,1.1071969648040537e-05,0.0073439412484700125
2201,2227,26,4.7978535141509e-05,0.011812812358019082
43596,43581,15,2.7679924120101345e-05,0.00034406826314340767
2343,2308,35,6.45864896135698e-05,0.014938113529662825
455,422,33,6.089583306422296e-05,0.07252747252747253
165,198,33,6.089583306422296e-05,0.2
743,803,60,0.00011071969648040538,0.08075370121130551
2192,2199,7,1.2917297922713961e-05,0.0031934306569343066
1819,1894,75,0.00013839962060050674,0.04123144584936778
1192,1197,5,9.226641373367115e-06,0.0041946308724832215
1051,993,58,0.00010702903993105854,0.05518553758325404
859,849,10,1.845328274673423e-05,0.011641443538998836
617,566,51,9.411174200834457e-05,0.08265802269043761
1234,1246,12,2.2143939296081075e-05,0.009724473257698542
1525,1511,14,2.5834595845427923e-05,0.009180327868852459
506,317,189,0.000348767043913277,0.37351778656126483
770,827,57,0.0001051837116563851,0.07402597402597402
43829,43849,20,3.690656549346846e-05,0.00045631887563029043
151,134,17,3.137058066944819e-05,0.11258278145695365
1244,1043,201,0.000370910983209358,0.16157556270096463
18,15,3,5.535984824020269e-06,0.16666666666666666
406,282,124,0.00022882070605950445,0.3054187192118227
1880,1964,84,0.00015500757507256753,0.04468085106382979
803,811,8,1.4762626197387384e-05,0.009962640099626401
1460,1462,2,3.690656549346846e-06,0.0013698630136986301
192,196,4,7.381313098693692e-06,0.020833333333333332
2041,2089,48,8.85757571843243e-05,0.023517883390494855
1018,988,30,5.535984824020269e-05,0.029469548133595286
2353,2409,56,0.00010333838338171169,0.02379940501487463
