estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
1003,0.692787,-1,1,1,194,143,143,143,73,60,10,0,0,0.0017566680908203,984,19,0.00042025170865497336,0.019308943089430895
322,0.132712,-1,1,1,37,19,19,19,3,3,13,0,0,0.0014412403106689,320,2,4.4237021963681406e-05,0.00625
1215,0.172242,-1,1,1,38,38,38,38,12,26,0,0,0,0.0016083717346191,1211,4,8.847404392736281e-05,0.0033030553261767133
411,0.422118,-1,1,1,159,83,83,83,47,21,15,0,0,0.0016579627990722,407,4,8.847404392736281e-05,0.009828009828009828
824,1.582635,-1,1,1,757,354,354,354,287,67,0,0,0,0.0014364719390869,766,58,0.0012828736369467607,0.07571801566579635
308,0.623325,-1,1,1,566,63,63,63,6,28,25,4,0,0.0015211105346679,303,5,0.00011059255490920351,0.0165016501650165
413,0.450974,-1,1,1,129,109,109,109,96,13,0,0,0,0.0014233589172363,395,18,0.00039813319767313264,0.04556962025316456
425,0.16249,-1,1,1,46,28,28,28,3,13,12,0,0,0.0013959407806396,422,3,6.63555329455221e-05,0.0071090047393364926
522,0.545568,-1,1,1,194,110,110,110,48,52,10,0,0,0.0014495849609375,506,16,0.00035389617570945125,0.03162055335968379
341,0.727152,-1,1,1,566,107,107,107,38,41,24,4,0,0.0014498233795166,334,7,0.00015482957687288493,0.020958083832335328
388,0.67561,-1,1,1,485,97,97,97,6,45,44,2,0,0.0013620853424072,386,2,4.4237021963681406e-05,0.0051813471502590676
1954,0.809286,-1,1,1,566,129,129,129,18,82,25,4,0,0.0014128684997558,1941,13,0.00028754064276392913,0.006697578567748583
372,1.981612,-1,1,1,1695,173,173,173,28,121,24,0,0,0.0013868808746337,355,17,0.0003760146866912919,0.04788732394366197
256,0.324813,-1,1,1,159,56,56,56,29,12,15,0,0,0.0014832019805908,251,5,0.00011059255490920351,0.0199203187250996
915,1.638265,-1,1,1,757,384,384,384,318,66,0,0,0,0.0016801357269287,853,62,0.0013713476808741235,0.07268464243845252
732,0.105206,-1,1,1,19,19,19,19,0,6,13,0,0,0.0015637874603271,730,2,4.4237021963681406e-05,0.0027397260273972603
625,1.20945,-1,1,1,1163,150,150,150,50,61,39,0,0,0.0015342235565185,609,16,0.00035389617570945125,0.026272577996715927
546,3.726549,-1,1,1,530,143,143,143,32,69,40,2,0,0.0015630722045898,533,13,0.00028754064276392913,0.024390243902439025
490,0.243355,-1,1,1,38,35,35,35,9,26,0,0,0,0.0015318393707275,486,4,8.847404392736281e-05,0.00823045267489712
570,1.421075,-1,1,1,757,263,263,263,197,66,0,0,0,0.0014960765838623,540,30,0.000663555329455221,0.05555555555555555
1129,0.127776,-1,1,1,17,17,17,17,12,2,3,0,0,0.0015153884887695,1129,0,0.0,0.0
595,0.402089,-1,1,1,159,59,59,59,27,17,15,0,0,0.0014820098876953,584,11,0.00024330362080024774,0.018835616438356163
544,0.443343,-1,1,1,129,115,115,115,102,13,0,0,0,0.001540184020996,524,20,0.00044237021963681403,0.03816793893129771
763,0.967488,-1,1,1,566,141,141,141,58,54,25,4,0,0.0015482902526855,749,14,0.00030965915374576986,0.018691588785046728
544,0.221153,-1,1,1,46,32,32,32,6,14,12,0,0,0.0020143985748291,541,3,6.63555329455221e-05,0.005545286506469501
588,0.571615,-1,1,1,194,93,93,93,29,54,10,0,0,0.0015199184417724,580,8,0.00017694808785472562,0.013793103448275862
446,1.769854,-1,1,1,1410,182,182,182,18,138,26,0,0,0.0014560222625732,422,24,0.0005308442635641768,0.05687203791469194
