estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
5199,0.030827,-1,1,1,2,2,2,2,1,1,0,0,0,0.0257360935211181,5197,2,3.690656549346846e-06,0.00038483740619588223
1477,0.012283,-1,1,1,2,2,2,2,1,1,0,0,0,0.0246906280517578,1475,2,3.690656549346846e-06,0.0013559322033898306
140,0.02966,-1,1,1,6,6,6,6,3,1,2,0,0,0.0240788459777832,133,7,1.2917297922713961e-05,0.05263157894736842
62,0.023723,-1,1,1,6,6,6,4,1,1,2,0,0,0.0248980522155761,60,2,3.690656549346846e-06,0.03333333333333333
2858,0.026949,-1,1,1,6,6,6,6,3,1,2,0,0,0.0238149166107177,2846,12,2.2143939296081075e-05,0.004216444132115249
333,0.013046,-1,1,1,2,2,2,2,0,2,0,0,0,0.0238947868347167,331,2,3.690656549346846e-06,0.006042296072507553
903,0.011359,-1,1,1,2,2,2,2,1,1,0,0,0,0.0232937335968017,897,6,1.1071969648040537e-05,0.006688963210702341
3459,0.036705,-1,1,1,9,9,9,9,3,5,1,0,0,0.0249505043029785,3445,14,2.5834595845427923e-05,0.0040638606676342524
2431,0.00945,-1,1,1,2,2,2,2,1,1,0,0,0,0.0230772495269775,2428,3,5.535984824020269e-06,0.0012355848434925864
39596,4.552436,-1,4750,1233,6,6,7398,1171,261,220,690,0,0,0.0236461162567138,38446,1150,0.0021221275158744366,0.02991208448213078
2883,0.045122,-1,1,1,9,9,9,9,3,5,1,0,0,0.0227444171905517,2872,11,2.0298611021407652e-05,0.00383008356545961
4058,0.012587,-1,1,1,2,2,2,2,0,2,0,0,0,0.0265862941741943,4057,1,1.845328274673423e-06,0.00024648755237860487
2492,0.025604,-1,1,1,6,6,6,5,2,1,2,0,0,0.0445673465728759,2490,2,3.690656549346846e-06,0.0008032128514056225
3008,0.036218,-1,1,1,9,9,9,9,3,5,1,0,0,0.0257048606872558,2999,9,1.6607954472060808e-05,0.0030010003334444814
1695,0.011141,-1,1,1,2,2,2,2,1,1,0,0,0,0.0244820117950439,1692,3,5.535984824020269e-06,0.0017730496453900709
5243,0.015098,-1,1,1,3,3,3,3,2,1,0,0,0,0.0253369808197021,5239,4,7.381313098693692e-06,0.0007635044855888528
113239,0.640206,-1,125,125,3,3,375,312,201,111,0,0,0,0.0265853404998779,112477,762,0.0014061401453011485,0.006774718386870204
2511,0.028192,-1,1,1,6,6,6,6,3,1,2,0,0,0.0249488353729248,2504,7,1.2917297922713961e-05,0.0027955271565495207
4584,0.013003,-1,1,1,3,3,3,3,2,1,0,0,0,0.0259206295013427,4580,4,7.381313098693692e-06,0.0008733624454148472
192016,0.451843,-1,125,125,2,2,250,223,102,121,0,0,0,0.0307888984680175,191517,499,0.0009208188090620381,0.0026055128265375918
