estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
415925,6.731533,-1,1,1,8257,289,289,289,240,28,18,3,0,398930,16995,0.0056656213298058354,0.04260145890256436
194177,0.374853,-1,7,7,17,17,119,70,21,21,7,21,0,191701,2476,0.0008254238548160782,0.01291594723032222
486387,6.183324,-1,1,1,8257,234,234,234,210,7,12,5,0,472429,13958,0.004653176965073836,0.02954518033397611
106655,91.321243,-1,1,1,111005,7912,7912,2118,266,987,801,64,0,27013,79642,0.026550245010202787,2.9482841594787694
107999,0.150214,-1,1,1,17,17,17,17,6,4,3,4,0,107352,647,0.00021569032070517066,0.006026902153662717
216673,22.188586,-1,1,1,19392,3085,3085,2897,829,2022,30,16,0,77182,139491,0.04650209973027042,1.8072996294472805
533810,92.376541,-1,1,1,111900,7828,7828,7828,1908,4394,1475,51,0,188215,345595,0.11521096813617226,1.8361713997290332
74187,2.137903,-1,7,7,2065,37,259,182,0,98,77,7,0,68110,6077,0.002025888839142693,0.08922331522537072
727261,7.020093,-1,1,1,5401,1012,1012,1012,813,146,44,9,0,668624,58637,0.01954781040987495,0.08769801861733949
751985,0.124354,-1,1,1,17,17,17,17,6,4,3,4,0,751362,623,0.00020768944327561256,0.0008291609104532835
761598,0.246421,-1,1,1,41,41,41,41,15,4,15,6,1,760068,1530,0.0005100559361343294,0.002012977786198077
19822,0.110727,-1,27,9,1,1,9,9,0,0,0,0,9,19822,0,0.0,0.0
249252,3.866748,-1,1,1,937,937,937,937,673,254,6,4,0,195922,53330,0.017778616388263915,0.2722001612886761
751508,0.122857,-1,1,1,17,17,17,17,1,5,8,3,0,750992,516,0.00017201886473549932,0.0006870912073630611
625913,1.536278,-1,1,1,2065,41,41,41,0,21,15,5,0,624650,1263,0.00042104617473049543,0.0020219322820779636
201730,155.351005,-1,7,7,117228,7027,49189,4003,441,907,2179,476,0,78299,123431,0.041148179250324456,1.5764058289377898
462484,3.991298,-1,1,1,5401,140,140,140,90,35,12,3,0,454920,7564,0.002521609869882397,0.016627099270201354
477630,24.661756,-1,1,1,20181,3692,3692,3692,2351,1317,10,14,0,271714,205916,0.06864619486603697,0.7578409651324555
56102,0.065535,-1,3,1,4,4,4,4,1,2,0,1,0,55911,191,6.367364954356661e-05,0.0034161435137987158
109846,0.189811,-1,1,1,32,32,32,32,15,4,5,7,1,108628,1218,0.000406044529550074,0.011212578708988475
76556,82.45711,3,1,1,450,108,108,108,0,0,0,108,0,86554,9998,0.0033330321891967486,0.11551170367631768
632093,5.743149,-1,1,1,4945,673,673,673,545,42,80,6,0,593621,38472,0.012825406519581648,0.06480902798250061
592254,19.476942,-1,1,1,16949,2477,2477,2477,2262,50,148,17,0,443815,148439,0.049485093531924,0.3344614310016561
95330,6.894229,-1,1,1,5401,978,978,649,517,108,18,6,0,57503,37827,0.012610382938662273,0.657826548180095
398089,2.038567,-1,1,1,1969,181,181,181,0,165,10,6,0,390805,7284,0.002428266299870886,0.018638451401594147
522621,89.890291,-1,1,1,107550,7275,7275,7275,1931,4455,825,64,0,190236,332385,0.11080715185098633,1.7472245000946194
217122,0.040703,-1,1,1,1,1,1,1,0,0,0,0,1,217122,0,0.0,0.0
249275,18.455063,-1,1,1,21350,1584,1584,1584,376,340,800,68,0,190285,58990,0.019665489982068032,0.3100086712037207
107677,0.119802,-1,1,1,9,9,9,9,1,0,4,4,0,107491,186,6.200680007907534e-05,0.0017303774269473724
180867,83.223154,3,1,1,425,221,221,221,0,0,0,221,0,169149,11718,0.003906428404981746,0.06927620027313197
752223,0.128388,-1,1,1,13,13,13,13,1,5,3,4,0,751850,373,0.00012434697005104893,0.000496109596329055
752181,0.082932,-1,1,1,13,13,13,13,1,5,3,4,0,751753,428,0.00014268231416045293,0.000569335938799047
86526,82.323245,3,1,1,360,108,108,108,0,0,0,108,0,93785,7259,0.0024199320525484297,0.07740043717012315
348766,3.293532,-1,1,1,2521,388,388,388,179,166,40,3,0,329215,19551,0.006517714776053774,0.059386722962197956
209996,0.318433,-1,7,7,13,13,91,63,7,14,21,21,0,208327,1669,0.0005563943512471868,0.008011443547883856
1089657,88.345291,-1,21,21,17029,2524,53004,17535,13901,196,3231,207,0,125226,964431,0.3215122591777565,7.701523645249389
87255,65.446483,3,1,1,450,108,108,108,0,0,0,108,0,72651,14604,0.004868533915886109,0.20101581533633398
781248,0.054271,-1,1,1,4,4,4,4,1,2,0,1,0,781097,151,5.033885382763643e-05,0.00019331785936957895
517990,4.929795,-1,1,1,4849,695,695,695,686,0,0,9,0,474404,43586,0.01453026015186332,0.09187527929781368
450040,2.859046,-1,1,1,2521,417,417,417,186,205,20,6,0,428929,21111,0.007037771808975051,0.049217935835534556
249282,3.538315,-1,1,1,937,937,937,937,673,254,6,4,0,195638,53644,0.017883294534633967,0.2742003087334771
71972,68.115558,3,1,1,425,102,102,102,0,0,0,102,0,63811,8161,0.002720631695942655,0.12789330993088965
193757,0.120879,-1,7,7,4,4,28,28,7,14,0,7,0,192761,996,0.0003320364133266615,0.005167020299749431
248069,3.706091,-1,1,1,937,937,937,937,673,254,6,4,0,194702,53367,0.017790951074301148,0.274095797680558
107982,0.114622,-1,1,1,13,13,13,13,1,5,3,4,0,107627,355,0.00011834631197888035,0.003298428832913674
565758,81.639405,-1,1,1,110787,8597,8597,8597,1862,5085,1602,48,0,190067,375691,0.12524406843283814,1.9766240325779856
751926,0.126879,-1,1,1,17,17,17,17,6,4,3,4,0,751260,666,0.0002220243486702375,0.0008865106620876927
632617,2.805893,-1,1,1,4849,101,101,101,60,21,15,5,0,627440,5177,0.0017258559355342637,0.00825098814229249
537516,8.013585,-1,1,1,4849,1081,1081,1081,899,126,50,6,0,473943,63573,0.021193324201220734,0.13413638348915377
110993,67.234906,3,1,1,340,153,153,153,0,0,0,153,0,128104,17111,0.005704292237382033,0.13357116093174295
126917,6.252171,-1,462,308,13,13,4004,1700,86,613,385,616,0,83325,43592,0.01453226037122071,0.5231563156315632
538080,9.169417,-1,1,1,8353,1455,1455,1455,1245,164,40,6,0,451133,86947,0.028985512077824536,0.19273030348034836
250506,3.728516,-1,1,1,973,973,973,973,673,254,46,0,0,195940,54566,0.018190661575886155,0.27848320914565683
250115,19.012523,-1,1,1,27001,1620,1620,1620,470,282,800,68,0,187461,62654,0.02088695726964724,0.3342241852972085
751565,0.142154,-1,1,1,17,17,17,17,6,4,3,4,0,750929,636,0.00021202325188328987,0.0008469509101393074
566454,5.273124,-1,1,1,8257,248,248,248,210,28,3,7,0,551678,14776,0.004925873537464608,0.026783739790239958
242207,6.300877,-1,1,1,5497,1033,1033,1033,708,289,35,1,0,184494,57713,0.019239776628836962,0.3128177610111982
87035,66.192169,3,1,1,288,108,108,108,0,0,0,108,0,114439,27404,0.009135668544983766,0.23946381915256162
384672,0.226206,-1,7,7,13,13,91,42,0,7,14,21,0,383921,751,0.0002503607895665891,0.001956131599990623
16570,0.976055,-1,54,36,17,17,612,235,50,70,27,88,0,9575,6995,0.00233192240082329,0.7305483028720626
504422,41.667784,-1,1,1,36029,7482,7482,7482,518,6098,802,64,0,190417,314005,0.1046798132195164,1.6490386887725361
104245,5.362953,-1,1,1,5401,913,913,588,543,36,0,9,0,68613,35632,0.011878636023750605,0.5193184964948333
111638,0.041447,-1,1,1,3,3,3,3,1,0,1,1,0,111545,93,3.100340003953767e-05,0.0008337442287865884
465765,34.161025,-1,1,1,29725,6564,6564,6564,374,5497,625,68,0,190173,275592,0.09187407552361576,1.4491647079238377
109641,0.283337,-1,7,7,17,17,119,70,21,28,7,14,0,106744,2897,0.0009657725797262433,0.02713969871842914
751760,0.074066,-1,1,1,13,13,13,13,1,5,3,4,0,751339,421,0.00014034872491016514,0.0005603329522359414
85381,3.734854,-1,378,252,9,9,2268,1127,65,0,378,684,0,68915,16466,0.005489268656462659,0.23893201770296743
111351,0.062312,-1,1,1,4,4,4,4,1,2,0,1,0,111192,159,5.300581297082247e-05,0.0014299589898553852
428359,0.013009,-1,1,1,1,1,1,1,0,0,0,0,1,428359,0,0.0,0.0
245724,3.280096,-1,1,1,919,919,919,919,613,260,46,0,0,194536,51188,0.017064538077675852,0.26312867541226304
235991,2.371658,-1,1,1,676,676,676,676,613,30,29,4,0,195650,40341,0.013448474849408485,0.20618962432915922
761387,0.219891,-1,1,1,42,42,42,42,16,14,4,7,1,759686,1701,0.000567062187819931,0.002239082989550946
26520,0.093081,-1,3,1,17,17,17,8,4,1,1,2,0,26235,285,9.501041947600253e-05,0.010863350485991996
16226,0.068365,-1,1,1,13,13,13,6,0,3,1,2,0,16085,141,4.700515489865389e-05,0.008765930991607088
759796,0.184292,-1,1,1,42,42,42,42,6,5,15,16,0,758729,1067,0.0003557056757224376,0.001406299218825167
97301,11.514235,-1,7,7,17010,225,1575,1530,7,186,1260,77,0,56895,40406,0.013470143892446872,0.710185429299587
689996,2.879157,-1,1,1,2617,459,459,459,179,208,64,8,0,668037,21959,0.0073204694781527704,0.03287093379558318
751894,0.093923,-1,1,1,17,17,17,17,6,4,3,4,0,751244,650,0.00021669043038386544,0.0008652315359590227
429704,0.015538,-1,1,1,1,1,1,1,0,0,0,0,1,429704,0,0.0,0.0
752139,0.044107,-1,1,1,9,9,9,9,1,0,4,4,0,751950,189,6.300690975777011e-05,0.00025134649910233395
406153,4.528589,-1,1,1,5497,557,557,557,359,125,70,3,0,376606,29547,0.009850080225464726,0.0784559991078209
179959,66.564119,3,1,1,425,221,221,221,0,0,0,221,0,161346,18613,0.006205013816515211,0.11536077745962094
216949,0.036799,-1,1,1,1,1,1,1,0,0,0,0,1,216949,0,0.0,0.0
1501288,0.035967,-1,21,7,1,1,7,7,0,0,0,0,7,1501288,0,0.0,0.0
74298,0.093078,-1,1,1,17,17,17,7,2,0,2,3,0,74079,219,7.300800654471773e-05,0.002956303405823513
752916,0.087973,-1,1,1,17,17,17,17,6,4,3,4,0,752261,655,0.0002183572798483567,0.0008707084376300247
43835,0.088192,-1,1,1,17,17,17,10,1,3,4,2,0,43507,328,0.00010934532487062747,0.00753901670995472
97445,5.548877,-1,1,1,5497,799,799,541,294,194,47,6,0,69333,28112,0.00937169442915573,0.40546348780522984
595582,20.861396,-1,1,1,19856,3472,3472,3472,1252,2184,20,16,0,422033,173549,0.05785601154259917,0.411221397378878
239725,2.677089,-1,1,1,730,730,730,730,673,24,29,4,0,195611,44114,0.0147062794553136,0.22551901477933245
125090,8.75735,-1,1,1,8257,1626,1626,1013,823,154,30,6,0,65976,59114,0.01970682784878742,0.8959924821147084
160211,66.873969,3,1,1,360,198,198,198,0,0,0,198,0,178200,17989,0.005996991003346701,0.10094837261503928
809161,39.262889,-1,7,7,19749,2123,14861,13359,1077,12037,133,112,0,222808,586353,0.19547243681057022,2.63165146673369
10445,0.127687,-1,1,1,17,17,17,7,4,0,2,1,0,10126,319,0.00010634499583454319,0.031503061426032
22510,0.071289,-1,1,1,13,13,13,4,0,1,0,3,0,22473,37,1.2334686037235417e-05,0.0016464201486227918
751569,0.091503,-1,1,1,17,17,17,17,6,4,3,4,0,750945,624,0.0002080228131685108,0.0008309529992209816
28844,2.182945,-1,154,77,17,17,1309,679,0,306,308,65,0,8196,20648,0.006883421548563159,2.5192776964372863
555819,15.327239,-1,7,7,8257,929,6503,2444,2199,0,189,56,0,412381,143438,0.04781791069753983,0.34782882819528543
107571,0.119377,-1,1,1,17,17,17,17,1,5,8,3,0,107134,437,0.00014568264319653722,0.0040790038643194505
481867,12.105549,-1,1,1,16916,1033,1033,1033,826,22,169,16,0,424080,57787,0.01926444600091143,0.13626438407847577
70462,0.088928,-1,1,1,13,13,13,6,1,1,1,3,0,70302,160,5.333918286372072e-05,0.0022758954226053314
107436,0.078994,-1,1,1,13,13,13,13,1,5,3,4,0,107049,387,0.0001290141485516245,0.0036151668861923044
107976,0.093472,-1,1,1,17,17,17,17,6,4,3,4,0,107340,636,0.00021202325188328987,0.0059250978200111794
181726,5.573483,-1,1,1,5401,881,881,881,683,179,18,1,0,130056,51670,0.01722522236605281,0.39729039798240756
576048,9.115405,-1,1,1,8353,1558,1558,1558,1431,81,40,6,0,481631,94417,0.031475785177774496,0.19603596944548835
214126,0.02442,-1,1,1,1,1,1,1,0,0,0,0,1,214126,0,0.0,0.0
434263,7.3448,-1,1,1,8257,1021,1021,1021,720,248,50,3,0,377074,57189,0.019065090804958277,0.15166519038703277
748071,21.953615,-1,1,1,19485,4122,4122,4122,1997,2101,7,17,0,531330,216741,0.07225492395666058,0.4079216306250353
759935,0.135614,-1,1,1,23,23,23,23,5,5,5,7,1,759306,629,0.0002096896626330021,0.0008283880280150559
142959,3.043418,-1,462,308,5,5,1540,1426,269,567,590,0,0,86820,56139,0.01871505241741511,0.6466136834830685
617158,19.958119,-1,1,1,20204,3429,3429,3429,1270,2132,10,17,0,445265,171893,0.05730395099995966,0.386046511627907
75849,3.160258,-1,1,1,883,883,883,849,579,260,6,4,0,27822,48027,0.01601075584622447,1.7262238516282078
27249,0.092683,-1,1,1,17,17,17,9,3,4,0,2,0,26870,379,0.00012634718940843847,0.014104949758094528
509173,3.295707,-1,1,1,5401,179,179,179,120,42,12,5,0,499503,9670,0.003223686864326121,0.019359243087629104
246557,3.253763,-1,1,1,919,919,919,919,613,260,46,0,0,195687,50870,0.016958526451734207,0.259955950063111
66608,2.265894,-1,1,1,649,649,649,633,597,0,32,4,0,27817,38791,0.01293175151541619,1.394506956177877
781248,0.035517,-1,1,1,4,4,4,4,1,2,0,1,0,781097,151,5.033885382763643e-05,0.00019331785936957895
752341,0.048059,-1,1,1,9,9,9,9,1,0,4,4,0,752127,214,7.134115708022646e-05,0.0002845264164163765
752750,0.080084,-1,1,1,17,17,17,17,6,4,3,4,0,752061,689,0.00022969185620689737,0.0009161490889701766
216949,0.013968,-1,1,1,1,1,1,1,0,0,0,0,1,216949,0,0.0,0.0
105832,0.009573,-1,1,1,1,1,1,1,0,0,0,0,1,105832,0,0.0,0.0
429704,0.008875,-1,1,1,1,1,1,1,0,0,0,0,1,429704,0,0.0,0.0
16488,0.41435,-1,54,36,5,5,180,164,30,66,68,0,0,10091,6397,0.002132567204870134,0.6339312258448122
283020,11.676249,-1,7,7,5497,856,5992,1344,449,525,328,42,0,223701,59319,0.01977516867683156,0.26517092011211396
107854,0.104363,-1,1,1,17,17,17,17,6,4,3,4,0,107238,616,0.00020535585402532477,0.00574423245491337
698367,2.244241,-1,1,1,2521,291,291,291,71,187,23,10,0,685210,13157,0.004386147680862334,0.019201412705593904
491985,36.686067,-1,1,1,30604,7262,7262,7262,303,6093,802,64,0,190493,301492,0.10050835574968055,1.5826933273138646
90657,0.11708,-1,1,1,13,13,13,9,1,4,0,4,0,90391,266,8.86763915109357e-05,0.002942770851080307
507999,74.480187,-1,1,1,111325,6937,6937,6937,1839,4405,625,68,0,186779,321220,0.10708507699677731,1.7197864856327532
245799,3.25186,-1,1,1,919,919,919,919,613,260,46,0,0,194806,50993,0.01699953094856069,0.2617629847129965
738940,3.280113,-1,1,1,5401,164,164,164,120,28,9,7,0,729977,8963,0.002987994350047055,0.012278469047654925
210610,0.284365,-1,21,7,17,17,119,56,28,0,14,14,0,208416,2194,0.0007314135450187704,0.010527022877322278
200953,16.227336,-1,1,1,16808,2712,2712,2331,2085,43,187,16,0,62943,138010,0.04600837891888811,2.192618718523108
86716,3.646206,-1,378,252,9,9,2268,1076,80,0,441,555,0,68182,18534,0.006178677594976249,0.2718312751165997
752037,0.060131,-1,1,1,9,9,9,9,1,0,4,4,0,751844,193,6.434038932936313e-05,0.0002567021882198967
147886,5.052133,-1,1,1,8257,240,240,240,210,21,9,0,0,133472,14414,0.00480519363623544,0.10799268760489092
102503,4.986013,-1,1,1,8353,215,215,214,179,14,15,6,0,90248,12255,0.004085448037468109,0.13579248293590993
79621,3.302306,-1,1,1,937,937,937,916,652,254,6,4,0,27815,51806,0.017270560671486974,1.8625202229013123
