estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
25150,42.697244,-1,1,1,8257,269,269,269,220,28,18,3,0,24511,639,0.003408,0.02606992778752397
11927,1.39456,-1,7,7,17,17,119,69,20,21,7,21,0,11825,102,0.000544,0.008625792811839323
29764,17.005239,-1,1,1,8257,216,216,216,192,7,12,5,0,29226,538,0.0028693333333333335,0.018408266611920892
2072,78.896053,-1,1,1,95668,1435,1435,403,16,65,258,64,0,1687,385,0.0020533333333333332,0.22821576763485477
6929,1.148282,-1,1,1,17,17,17,17,6,4,3,4,0,6904,25,0.00013333333333333334,0.0036210892236384707
6785,19.96586,-1,1,1,17030,2628,2628,1107,178,887,26,16,0,4780,2005,0.010693333333333332,0.4194560669456067
14006,66.448206,-1,1,1,96672,1959,1959,1959,116,413,1379,51,0,11751,2255,0.012026666666666666,0.19189856182452558
4384,3.251813,-1,7,7,2065,37,259,174,0,94,73,7,0,4146,238,0.0012693333333333333,0.05740472744814279
42095,5.838351,-1,1,1,5401,483,483,483,299,134,41,9,0,41072,1023,0.005456,0.024907479548110636
46202,0.345724,-1,1,1,17,17,17,17,6,4,3,4,0,46180,22,0.00011733333333333333,0.00047639670853183197
47593,0.491422,-1,1,1,41,41,41,41,15,4,15,6,1,47526,67,0.0003573333333333333,0.0014097546606068258
1235,0.274574,-1,27,9,1,1,9,9,0,0,0,0,9,1235,0,0.0,0.0
14018,4.510295,-1,1,1,937,796,796,796,532,254,6,4,0,12220,1798,0.009589333333333333,0.14713584288052373
46307,0.466255,-1,1,1,17,17,17,17,1,5,8,3,0,46288,19,0.00010133333333333333,0.0004104735568613896
38398,2.31798,-1,1,1,2065,41,41,41,0,21,15,5,0,38345,53,0.0002826666666666667,0.0013821880297300822
5258,63.415749,-1,7,7,99410,1164,8148,793,25,47,245,476,0,4884,374,0.0019946666666666667,0.07657657657657657
28250,4.732759,-1,1,1,5401,134,134,134,84,35,12,3,0,27961,289,0.0015413333333333334,0.010335824898966417
23342,20.847069,-1,1,1,17696,2740,2740,2740,1501,1215,10,14,0,17238,6104,0.03255466666666667,0.35410140387515954
3493,0.346304,-1,3,1,4,4,4,4,1,2,0,1,0,3484,9,4.8e-05,0.0025832376578645237
6732,0.386895,-1,1,1,32,32,32,25,8,4,5,7,1,6704,28,0.00014933333333333332,0.004176610978520286
4672,92.43643,3,1,1,450,108,108,108,0,0,0,108,0,5333,661,0.0035253333333333334,0.12394524657791112
37657,5.420991,-1,1,1,4945,333,333,333,211,39,77,6,0,36963,694,0.0037013333333333334,0.018775532289045802
31465,14.915767,-1,1,1,14438,1508,1508,1508,1296,47,148,17,0,27867,3598,0.019189333333333333,0.12911328811856318
3797,4.861623,-1,1,1,5401,430,430,153,54,78,15,6,0,3508,289,0.0015413333333333334,0.08238312428734322
24152,2.799145,-1,1,1,1969,163,163,163,0,147,10,6,0,23891,261,0.001392,0.010924615964170608
13755,58.240123,-1,1,1,93330,1408,1408,1408,127,437,780,64,0,12032,1723,0.009189333333333334,0.14320146276595744
13557,0.146905,-1,1,1,1,1,1,1,0,0,0,0,1,13557,0,0.0,0.0
12738,13.739863,-1,1,1,18901,868,868,868,21,19,760,68,0,11967,771,0.004112,0.0644271747305089
6502,0.272967,-1,1,1,9,9,9,9,1,0,4,4,0,6495,7,3.733333333333333e-05,0.001077752117013087
11140,69.108547,3,1,1,425,221,221,221,0,0,0,221,0,10448,692,0.0036906666666666667,0.06623277182235834
47016,0.223964,-1,1,1,13,13,13,13,1,5,3,4,0,46997,19,0.00010133333333333333,0.0004042811243270847
46759,0.200788,-1,1,1,13,13,13,13,1,5,3,4,0,46747,12,6.4e-05,0.00025670096476779257
5437,144.982714,3,1,1,360,108,108,108,0,0,0,108,0,5901,464,0.0024746666666666667,0.07863074055244874
20617,4.479779,-1,1,1,2521,253,253,253,62,149,39,3,0,20166,451,0.0024053333333333335,0.02236437568184072
13061,0.650785,-1,7,7,13,13,91,63,7,14,21,21,0,12990,71,0.0003786666666666667,0.005465742879137798
12769,29.729373,-1,21,21,14414,1570,32970,3433,1183,32,2062,156,0,7884,4885,0.026053333333333335,0.61960933536276
5322,138.829657,3,1,1,450,108,108,108,0,0,0,108,0,4456,866,0.004618666666666667,0.1943447037701975
48862,0.113561,-1,1,1,4,4,4,4,1,2,0,1,0,48856,6,3.2e-05,0.00012280989028983134
29844,5.349058,-1,1,1,4849,246,246,246,237,0,0,9,0,29212,632,0.0033706666666666668,0.021634944543338353
