estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
6639888,56.431738,-1,1,1,8257,289,289,289,240,28,18,3,0,6357673,282215,0.005880825998337494,0.044389668987379505
3095351,1.748717,-1,7,7,17,17,119,70,21,21,7,21,0,3053893,41458,0.0008639061858479381,0.013575459258068308
7770409,30.498396,-1,1,1,8257,234,234,234,210,7,12,5,0,7535711,234698,0.0048906617300916435,0.03114477187354982
10374716,372.763636,-1,1,1,118397,35342,35342,12338,4109,7363,802,64,0,417860,9956856,0.2074820177045964,23.828210405398938
1724098,0.661267,-1,1,1,17,17,17,17,6,4,3,4,0,1713040,11058,0.00023042777276054076,0.006455190771960958
5259122,45.230399,-1,1,1,21140,4767,4767,4654,2097,2511,30,16,0,1242328,4016794,0.08370237792167694,3.2332797779652394
36373156,258.457091,-1,1,1,117985,34982,34982,34982,25861,7595,1475,51,0,2910126,33463030,0.6973061559702621,11.498825136781019
1175263,6.178996,-1,7,7,2065,37,259,182,0,98,77,7,0,1072949,102314,0.002132029945941578,0.09535774766554608
11777636,13.468923,-1,1,1,5401,1125,1125,1125,917,155,44,9,0,10675174,1102462,0.022973219679248626,0.10327344547264522
11998335,0.367782,-1,1,1,17,17,17,17,6,4,3,4,0,11987520,10815,0.00022536411307698032,0.0009021882758068391
11730255,0.492073,-1,1,1,42,42,42,42,16,4,15,6,1,11703464,26791,0.0005582736896389626,0.002289151314516796
311853,0.424923,-1,27,9,1,1,9,9,0,0,0,0,9,311853,0,0.0,0.0
4017140,4.814612,-1,1,1,937,937,937,937,673,254,6,4,0,3118829,898311,0.018719099563781347,0.28802829523516676
11995747,0.430819,-1,1,1,17,17,17,17,1,5,8,3,0,11987637,8110,0.00016899703717561816,0.0006765303287044811
9982468,4.506678,-1,1,1,2065,41,41,41,0,21,15,5,0,9960580,21888,0.00045610445742292607,0.0021974623967680597
16172196,574.241513,-1,7,7,122965,35233,246631,20235,5980,9500,4279,476,0,1213568,14958628,0.31170947129620746,12.326155600675035
7363766,9.015341,-1,1,1,5401,140,140,140,90,35,12,3,0,7237333,126433,0.002634624217167069,0.017469556810499116
11592206,49.346798,-1,1,1,21178,6975,6975,6975,5364,1584,10,17,0,4764798,6827408,0.14227024951776976,1.4328850876784283
893664,0.33569,-1,3,1,4,4,4,4,1,2,0,1,0,890662,3002,6.255599329238048e-05,0.0033705266419809085
1695071,0.325155,-1,1,1,33,33,33,33,16,4,5,7,1,1673508,21563,0.0004493320730724851,0.012884910021344386
1172934,70.166644,3,1,1,450,108,108,108,0,0,0,108,0,1321548,148614,0.003096834239558239,0.11245448519463538
10182143,9.076969,-1,1,1,4945,736,736,736,607,43,80,6,0,9471684,710459,0.014804619733015105,0.07500873128791037
12785809,38.59252,-1,1,1,17910,5307,5307,5307,5049,70,171,17,0,7305488,5480321,0.1141995082332085,0.7501649444910456
1939424,10.433502,-1,1,1,5401,1042,1042,1019,882,113,18,6,0,915195,1024229,0.02134299215651618,1.119137451581357
6344181,3.607133,-1,1,1,1969,187,187,187,0,171,10,6,0,6218103,126078,0.002627226689645818,0.020275958761056225
35497870,258.21036,-1,1,1,117114,33784,33784,33784,25300,7595,825,64,0,2923940,32573930,0.6787789961980251,11.140423538102697
3472148,0.219208,-1,1,1,1,1,1,1,0,0,0,0,1,3472148,0,0.0,0.0
8922777,48.380384,-1,1,1,22604,6389,6389,6389,4921,600,800,68,0,2924397,5998380,0.12499487643076257,2.051151057807815
1718654,0.249216,-1,1,1,9,9,9,9,1,0,4,4,0,1715417,3237,6.745294813039161e-05,0.0018870047341258715
2788165,64.63004,3,1,1,425,221,221,221,0,0,0,221,0,2602538,185627,0.0038681150455978385,0.07132537546041595
11998495,0.166369,-1,1,1,13,13,13,13,1,5,3,4,0,11992487,6008,0.00012519533900753562,0.0005009803220966594
11997911,0.099084,-1,1,1,13,13,13,13,1,5,3,4,0,11991472,6439,0.00013417656256150496,0.0005369649364148121
1335422,63.869107,3,1,1,360,108,108,108,0,0,0,108,0,1446075,110653,0.002305798909321045,0.0765195442836644
5598565,4.877281,-1,1,1,2521,418,418,418,203,172,40,3,0,5241229,357336,0.007446205336151256,0.06817790254919219
3349743,0.514651,-1,7,7,13,13,91,63,7,14,21,21,0,3320898,28845,0.0006010751587337492,0.008685903632089875
75648196,248.032487,-1,21,21,17871,5534,116214,71969,67446,330,3924,269,0,2208595,73439601,1.5303421677385407,33.25172836124323
1339169,63.559186,3,1,1,450,108,108,108,0,0,0,108,0,1112512,226657,0.004723102522208888,0.20373443162860266
12479114,0.091332,-1,1,1,4,4,4,4,1,2,0,1,0,12476663,2451,5.107419705517141e-05,0.00019644675823976332
8311452,8.482248,-1,1,1,4849,733,733,733,724,0,0,9,0,7541150,770302,0.016051634492041063,0.10214648959376223
7209512,4.673934,-1,1,1,2521,442,442,442,203,213,20,6,0,6834984,374528,0.007804454049236734,0.054795739097560435
4010659,3.996048,-1,1,1,937,937,937,937,673,254,6,4,0,3118379,892280,0.018593424948342856,0.2861358417305914
1105927,63.271019,3,1,1,425,102,102,102,0,0,0,102,0,979340,126587,0.0026378332854438934,0.1292574591051116
3094888,0.224873,-1,7,7,4,4,28,28,7,14,0,7,0,3077705,17183,0.0003580611701342351,0.00558305620584169
4012741,3.98357,-1,1,1,937,937,937,937,673,254,6,4,0,3116170,896571,0.01868284125987437,0.2877156894521159
1718349,0.138801,-1,1,1,13,13,13,13,1,5,3,4,0,1712685,5664,0.00011802703064891507,0.00330708799341385
37285150,261.534718,-1,1,1,119121,36330,36330,36330,25935,8745,1602,48,0,2924764,34360386,0.716005355143106,11.748088392772887
11998022,0.188977,-1,1,1,17,17,17,17,6,4,3,4,0,11986905,11117,0.00023165722099646697,0.0009274287232609251
10095800,6.403945,-1,1,1,4849,101,101,101,60,21,15,5,0,10008401,87399,0.0018212295995205735,0.008732563773174157
8746270,9.748397,-1,1,1,4849,1196,1196,1196,1012,128,50,6,0,7556853,1189417,0.02478519715984121,0.1573958101341921
1705749,63.242627,3,1,1,340,153,153,153,0,0,0,153,0,1965245,259496,0.005407405075083133,0.13204256975593373
2143335,11.443318,-1,462,308,13,13,4004,1771,154,616,385,616,0,1331878,811457,0.01690922673186382,0.6092577548394073
8853782,15.823329,-1,1,1,8353,1644,1644,1644,1427,171,40,6,0,7195018,1658764,0.03456549955284551,0.23054341212211005
4034363,4.273696,-1,1,1,973,973,973,973,673,254,46,0,0,3118937,915426,0.019075743742728413,0.2935057681511361
10402436,72.011986,-1,1,1,28497,7767,7767,7767,6419,480,800,68,0,2904681,7497755,0.1562390111552006,2.5812662388744236
11997649,0.187454,-1,1,1,17,17,17,17,6,4,3,4,0,11986087,11562,0.0002409301780301476,0.0009646183946437232
