runtimes,true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
0.0039522647857666016,3005,3011.0,9,8,1,1,8,8,0,0,0,0,0,8,6.0,1.5890882606104747e-05,0.0019966722129783694,26
0.003000497817993164,352,362.0,1,1,5,5,5,5,0,2,2,1,0,0,10.0,2.6484804343507912e-05,0.028409090909090908,16
2.533956289291382,325,529.0,501750,217,1,1,217,217,0,0,0,0,0,217,204.0,0.0005402900086075614,0.6276923076923077,502185
0.0021543502807617188,88676,88718.0,1,1,28,25,25,25,1,2,3,6,7,6,42.0,0.00011123617824273323,0.000473634354278497,79
0.0004889965057373047,5773,5778.0,9,9,1,1,9,9,0,0,0,0,0,9,5.0,1.3242402171753956e-05,0.0008661008141347653,28
0.29317355155944824,3757,7521.0,2,2,56412,1847,3694,1799,1,149,528,1121,0,0,3764.0,0.009968880354896379,1.0018631887143998,61907
0.0004744529724121094,6498,6498.0,2,2,1,1,2,2,0,0,0,0,0,2,0.0,0.0,0.0,7
0.0002543926239013672,191121,191123.0,1,1,1,1,1,1,0,0,0,0,0,1,2.0,5.296960868701582e-06,1.0464574798164513e-05,4
0.06621479988098145,4128,7201.0,450,350,8,8,2800,1006,0,0,0,0,0,1006,3073.0,0.008138780374759982,0.7444282945736435,4264
0.8300163745880127,5819,11259.0,1,1,187146,2245,2245,2245,0,1244,7,994,0,0,5440.0,0.014407733562868305,0.9348685341123905,191637
0.016030550003051758,7402,8428.0,1,1,1318,654,654,490,0,0,158,332,0,0,1026.0,0.0027173409256439117,0.1386111861659011,2463
0.003831148147583008,27580,27868.0,1,1,86,86,86,86,40,32,8,6,0,0,288.0,0.0007627623650930279,0.010442349528643945,259
0.00394892692565918,22398,22807.0,1,1,134,134,134,134,104,16,8,6,0,0,409.0,0.0010832284976494736,0.01826055897848022,403
0.00036215782165527344,22634,22636.0,2,2,1,1,2,2,0,0,0,0,0,2,2.0,5.296960868701582e-06,8.836264027569144e-05,7
0.0009212493896484375,4045,4069.0,45,33,1,1,33,33,0,0,0,0,0,33,24.0,6.356353042441899e-05,0.005933250927070457,112
0.0063741207122802734,154469,154746.0,450,350,1,1,350,350,0,0,0,0,0,350,277.0,0.0007336290803151692,0.0017932400675863766,1151
0.0006916522979736328,97769,97774.0,1,1,3,3,3,3,0,2,0,0,1,0,5.0,1.3242402171753956e-05,5.114095469934233e-05,10
0.00031113624572753906,230185,230185.0,2,2,1,1,2,2,0,0,0,0,0,2,0.0,0.0,0.0,7
0.03839254379272461,4270,6370.0,1,1,19,19,19,19,0,0,0,0,12,7,2100.0,0.005561808912136662,0.4918032786885246,58
0.0003287792205810547,18533,18534.0,2,2,1,1,2,2,0,0,0,0,0,2,1.0,2.648480434350791e-06,5.395780499649274e-05,7
0.2299942970275879,29097,33014.0,1,1,49444,1495,1495,1495,419,290,595,191,0,0,3917.0,0.01037409786135205,0.13461868921194625,52435
0.024936676025390625,2881,2484.0,1,1,76,76,76,76,0,0,0,0,76,0,397.0,0.0010514467324372642,0.13779937521693855,229
0.7910408973693848,8226,13102.0,1,1,179634,2040,2040,2040,0,1081,1,958,0,0,4876.0,0.012913990597894458,0.5927546802820326,183715
0.0010061264038085938,99372,99375.0,1,1,3,3,3,3,0,0,1,2,0,0,3.0,7.945441303052374e-06,3.0189590629151068e-05,10
0.04674839973449707,15935,18009.0,1,1,6484,912,912,912,0,170,516,188,38,0,2074.0,0.005492948420843541,0.13015374960778162,8309
0.017291784286499023,14848,15938.0,1,1,1274,605,605,553,0,0,183,370,0,0,1090.0,0.0028868436734423623,0.07341056034482758,2433
0.0008349418640136719,94347,94363.0,1,1,5,5,5,5,2,0,0,2,1,0,16.0,4.237568694961266e-05,0.0001695867383170636,16
4.10329532623291,4475,8493.0,1,1,939670,1574,1574,1574,233,691,186,464,0,0,4018.0,0.010641594385221479,0.897877094972067,942819
0.019464969635009766,6895,11858.0,1,1,8,8,8,8,0,0,0,0,0,8,4963.0,0.013144408395682977,0.7197969543147208,25
0.0004956722259521484,97617,97620.0,1,1,2,2,2,2,0,0,1,0,1,0,3.0,7.945441303052374e-06,3.0732351946894496e-05,7
