estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
3187,1.656541,-1,48,48,5,5,240,122,15,29,22,56,0,0.0024664402008056,3182,5,0.00011059255490920351,0.0015713387806411063
6087,0.056284,-1,1,1,3,3,3,3,2,1,0,0,0,0.0021781921386718,6087,0,0.0,0.0
4784,0.105927,-1,1,1,7,7,7,7,3,1,3,0,0,0.0023539066314697,4783,1,2.2118510981840703e-05,0.0002090738030524775
483,0.093591,-1,1,1,7,7,7,7,3,1,3,0,0,0.001997947692871,483,0,0.0,0.0
4395,0.075871,-1,1,1,7,7,7,7,3,1,3,0,0,0.0020935535430908,4395,0,0.0,0.0
5614,0.121254,-1,1,1,10,10,10,10,3,5,2,0,0,0.0021383762359619,5614,0,0.0,0.0
2849,0.254284,-1,1,1,20,20,20,20,5,7,7,1,0,0.0021650791168212,2847,2,4.4237021963681406e-05,0.0007024938531787847
37,0.076669,-1,1,1,5,5,5,5,1,1,1,2,0,0.0019690990447998,37,0,0.0,0.0
6214,0.205565,-1,1,1,16,16,16,16,5,2,8,1,0,0.0021893978118896,6212,2,4.4237021963681406e-05,0.0003219575016097875
978,0.199912,-1,4,4,5,5,20,16,3,1,4,8,0,0.0021231174468994,978,0,0.0,0.0
3034,0.132773,-1,1,1,10,10,10,10,3,5,2,0,0,0.0022416114807128,3033,1,2.2118510981840703e-05,0.0003297065611605671
710,0.132649,-1,1,1,10,10,10,10,3,5,2,0,0,0.0019643306732177,709,1,2.2118510981840703e-05,0.0014104372355430183
5866,0.062858,-1,1,1,4,4,4,4,1,1,1,0,1,0.00213623046875,5865,1,2.2118510981840703e-05,0.00017050298380221653
7077,0.138555,-1,1,1,12,12,12,12,5,2,3,2,0,0.0020952224731445,7075,2,4.4237021963681406e-05,0.0002826855123674912
2859,0.100476,-1,1,1,12,12,12,12,5,2,3,2,0,0.0023105144500732,2859,0,0.0,0.0
4009,0.04233,-1,1,1,3,3,3,3,2,1,0,0,0,0.0021381378173828,4009,0,0.0,0.0
8477,0.188526,-1,1,1,16,16,16,16,5,7,2,2,0,0.0022046566009521,8477,0,0.0,0.0
1864,1.880612,-1,48,48,7,7,336,158,29,24,105,0,0,0.0022816658020019,1847,17,0.0003760146866912919,0.009204114780725501
336,0.037356,-1,1,1,2,2,2,2,0,2,0,0,0,0.0020139217376708,336,0,0.0,0.0
2366,0.155401,-1,1,1,12,12,12,12,0,3,8,1,0,0.0021674633026123,2364,2,4.4237021963681406e-05,0.0008460236886632825
1068,0.128553,-1,4,4,3,3,12,12,8,4,0,0,0,0.0020968914031982,1065,3,6.63555329455221e-05,0.0028169014084507044
619,0.130881,-1,4,4,4,4,16,10,0,2,4,0,4,0.0020177364349365,619,0,0.0,0.0
4456,0.103415,-1,1,1,10,10,10,10,3,5,2,0,0,0.0021617412567138,4456,0,0.0,0.0
4009,0.015638,-1,1,1,3,3,3,3,2,1,0,0,0,0.0023844242095947,4009,0,0.0,0.0
4799,0.067385,-1,1,1,5,5,5,5,1,1,1,2,0,0.0021834373474121,4799,0,0.0,0.0
3739,0.043118,-1,1,1,3,3,3,3,2,1,0,0,0,0.0021648406982421,3739,0,0.0,0.0
2737,0.107386,-1,1,1,10,10,10,10,3,5,2,0,0,0.0021214485168457,2736,1,2.2118510981840703e-05,0.0003654970760233918
889,0.194907,-1,4,4,5,5,20,18,4,3,3,8,0,0.0020332336425781,889,0,0.0,0.0
4032,0.06486,-1,1,1,5,5,5,5,1,1,1,2,0,0.0020666122436523,4031,1,2.2118510981840703e-05,0.00024807740014884643
5496,0.038851,-1,1,1,3,3,3,3,2,1,0,0,0,0.0020892620086669,5496,0,0.0,0.0
1624,0.294038,-1,4,4,7,7,28,27,11,4,12,0,0,0.0020034313201904,1622,2,4.4237021963681406e-05,0.0012330456226880395
3857,0.020133,-1,1,1,1,1,1,1,0,0,1,0,0,0.0022730827331542,3857,0,0.0,0.0
5575,0.049481,-1,1,1,5,5,5,5,1,1,1,2,0,0.0020546913146972,5574,1,2.2118510981840703e-05,0.0001794043774668102
6588,0.116448,-1,1,1,10,10,10,10,3,5,2,0,0,0.0021703243255615,6587,1,2.2118510981840703e-05,0.0001518141794443601
170,0.038409,-1,1,1,3,3,3,3,2,1,0,0,0,0.001936912536621,170,0,0.0,0.0
4429,0.03781,-1,1,1,3,3,3,3,2,1,0,0,0,0.0021195411682128,4429,0,0.0,0.0
1518,0.137285,-1,4,4,3,3,12,12,8,4,0,0,0,0.0020432472229003,1517,1,2.2118510981840703e-05,0.0006591957811470006
2477,0.06496,-1,1,1,5,5,5,5,1,1,1,2,0,0.0022687911987304,2475,2,4.4237021963681406e-05,0.0008080808080808081
5342,0.055206,-1,1,1,4,4,4,4,1,1,1,0,1,0.0021400451660156,5342,0,0.0,0.0
79,0.064755,-1,1,1,5,5,5,5,1,1,1,2,0,0.0023386478424072,79,0,0.0,0.0
859,0.757873,-1,48,47,3,3,141,69,42,27,0,0,0,0.0020596981048583,853,6,0.0001327110658910442,0.007033997655334115
94,0.24101,-1,4,4,12,12,48,17,0,4,6,7,0,0.0021042823791503,94,0,0.0,0.0
1093,0.402436,-1,48,47,1,1,47,32,0,0,32,0,0,0.0022318363189697,1093,0,0.0,0.0
6087,0.020323,-1,1,1,3,3,3,3,2,1,0,0,0,0.0020973682403564,6087,0,0.0,0.0
