estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_sums,absolute_error,normalized_error,relative_error
11699038.0,0.0525,-1,1,1,9,9,9,9,5,4,0,0,0,11570096,128942.0,0.2149269753006164,0.011144419199287542
11710316.0,0.0371,-1,1,1,6,6,6,6,1,5,0,0,0,11605242,105074.0,0.17514259901922544,0.009054011971486678
11683668.0,4.196599,-1,378,252,17,17,4284,1253,114,515,498,126,0,0,11683668.0,19.47492224144656,0.0
12058590.0,0.0783,-1,1,1,10,10,10,10,6,4,0,0,0,11879261,179329.0,0.298914547266866,0.015095972720862013
11779168.0,0.0551,-1,1,1,9,9,9,9,5,4,0,0,0,11637673,141495.0,0.2358509436037964,0.012158358462211475
11899724.0,0.047,-1,1,1,8,8,8,8,4,4,0,0,0,11749024,150700.0,0.251194298039451,0.012826597341191915
11935967.0,0.049599,-1,1,1,9,9,9,9,5,4,0,0,0,11819561,116406.0,0.19403134344777925,0.009848589131186853
11469521.0,0.0834,-1,1,1,15,15,15,15,5,4,6,0,0,11284918,184603.0,0.3077055142732367,0.01635838204584207
0.0,0.578,-1,126,63,19,19,1197,0,0,0,0,0,0,0,0.0,0.0,0.0
11318196.0,0.0532,-1,1,1,5,5,5,5,0,5,0,0,0,11266909,51287.0,0.08548773698440162,0.004552002683255896
11088557.0,0.080199,-1,1,1,11,11,11,11,1,4,6,0,0,10990815,97742.0,0.1629212546713472,0.008893062070465202
0.0,0.052899,-1,1,1,12,12,12,0,0,0,0,0,0,0,0.0,0.0,0.0
0.0,0.1088,-1,21,21,8,8,168,0,0,0,0,0,0,0,0.0,0.0,0.0
11314459.0,0.069801,-1,1,1,9,9,9,9,5,4,0,0,0,11132153,182306.0,0.3038767597769088,0.016376526625173048
11670243.0,0.0394,-1,1,1,6,6,6,6,1,5,0,0,0,11572958,97285.0,0.16215950421213,0.008406234603115298
11317663.0,0.046801,-1,1,1,8,8,8,8,4,4,0,0,0,11207417,110246.0,0.18376354732353892,0.00983687855997506
7236966.0,0.0894,-1,27,27,1,1,27,27,0,0,0,0,27,7236966,0.0,0.0,0.0
11498601.0,0.0568,-1,1,1,10,10,10,10,5,3,1,1,0,11351127,147474.0,0.2458170398743862,0.012992013920732277
11529674.0,0.0349,-1,1,1,6,6,6,6,1,5,0,0,0,11459210,70464.0,0.11745291982118033,0.006149114991347571
11259409.0,0.044999,-1,1,1,8,8,8,8,4,4,0,0,0,11117681,141728.0,0.23623931965849576,0.012747982245578013
11254789.0,0.0555,-1,1,1,8,8,8,8,4,4,0,0,0,11100704,154085.0,0.2568365853577227,0.013880651173114785
11189624.0,0.087999,-1,1,1,16,16,16,16,8,2,6,0,0,10975776,213848.0,0.3564525431130758,0.019483633776782618
11371236.0,0.0556,-1,1,1,10,10,10,10,5,3,1,1,0,11223412,147824.0,0.2464004373814453,0.013171039252590923
11377185.0,0.0672,-1,1,1,13,13,13,13,3,4,6,0,0,11215206,161979.0,0.2699946994169359,0.01444280203145622
11303613.0,0.0371,-1,1,1,8,8,8,8,4,4,0,0,0,11187835,115778.0,0.19298456163511318,0.010348561629662934
