estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_sums,absolute_error,normalized_error,relative_error
178310319.0,0.048701,-1,1,1,14,14,14,14,1,7,4,2,0,178172741,137578.0,0.2293218920747949,0.000772160765040933
177826936.0,0.0538,-1,1,1,11,11,11,11,8,0,0,3,0,177664361,162575.0,0.2709881420289565,0.0009150681604624126
178486857.0,0.0616,-1,1,1,13,13,13,13,4,2,5,2,0,178343452,143405.0,0.239034627142319,0.0008040945624401169
0.0,0.186699,-1,21,21,19,19,399,0,0,0,0,0,0,0,0.0,0.0,0.0
170709603.0,0.723,-1,7,7,40,40,280,271,0,82,56,112,21,169307154,1402449.0,2.337672143935833,0.008283459776306913
178476125.0,0.107599,-1,1,1,19,19,19,19,7,6,4,2,0,178190272,285853.0,0.4764740788153364,0.0016042009296669125
225427845.0,0.2424,-1,1,1,51,51,51,51,14,14,13,10,0,224891289,536556.0,0.8943583794217363,0.00238584607872473
679061427.0,2.581201,5,1,1,2000,240,240,240,0,0,0,0,240,298885169,380176258.0,633.6968033150313,1.271981006190374
177986662.0,0.085699,-1,1,1,11,11,11,11,1,2,6,2,0,177905761,80901.0,0.13484983348168297,0.00045474075457286624
177318705.0,0.079999,-1,1,1,16,16,16,16,8,1,5,2,0,177136837,181868.0,0.30314667946807483,0.0010267090859254757
238417944.0,0.243101,-1,7,7,17,17,119,77,28,7,7,28,7,237789935,628009.0,1.0467968143162414,0.002641024314170404
178933808.0,0.0926,-1,1,1,19,19,19,19,5,8,4,2,0,178711323,222485.0,0.37084912673727444,0.0012449407024981848
177863482.0,0.090401,-1,1,1,19,19,19,19,8,5,4,2,0,177675148,188334.0,0.31392453169848683,0.0010599906746665548
178105149.0,0.058299,-1,1,1,12,12,12,12,4,1,5,2,0,177992995,112154.0,0.18694389716202114,0.0006301034487340358
179007507.0,0.089501,-1,1,1,19,19,19,19,7,6,4,2,0,178799445,208062.0,0.3468081488963786,0.0011636613301568134
85378379.0,0.2602,-1,7,7,21,21,147,77,7,21,28,14,7,84855616,522763.0,0.871367517093547,0.006160617583637599
157394664.0,0.1427,-1,7,7,12,12,84,42,7,7,14,0,14,157087860,306804.0,0.5113962535878946,0.0019530726308194662
167574803.0,0.174699,-1,7,7,16,16,112,49,7,0,28,0,14,167318148,256655.0,0.42780539192644523,0.0015339340237019597
97149215.0,9.180801,-1,1,1,2376,2367,2367,2367,2187,8,172,0,0,56144841,41004374.0,68.34814162891251,0.7303319996934358
178047618.0,0.0898,-1,1,1,10,10,10,10,5,2,0,3,0,177944291,103327.0,0.1722306120339904,0.0005806704975997235
178539771.0,0.0571,-1,1,1,11,11,11,11,7,1,0,3,0,178398434,141337.0,0.23558758130060972,0.0007922547122807143
177558950.0,0.088501,-1,1,1,18,18,18,18,7,5,4,2,0,177357626,201324.0,0.33557691346048063,0.0011351302142485827
179236858.0,0.0684,-1,1,1,14,14,14,14,4,3,5,2,0,179129950,106908.0,0.17819960195621518,0.0005968181200296209
178809410.0,0.053899,-1,1,1,11,11,11,11,2,2,5,2,0,178707751,101659.0,0.1694503062003487,0.0005688561320432039
177018194.0,0.053499,-1,1,1,11,11,11,11,2,2,5,2,0,176922820,95374.0,0.15897415382358726,0.0005390712176077682
370306960.0,13.279999,-1,1,1,3114,3097,3097,3097,2154,858,85,0,0,320135631,50171329.0,83.62808075554977,0.1567189782758046
178655413.0,0.141599,-1,1,1,19,19,19,19,7,6,4,2,0,178448821,206592.0,0.34435787936673035,0.0011577100865239115
178668730.0,8.7882,-1,1,1,2241,2226,2226,2226,2188,12,10,16,0,139045758,39622972.0,66.04555167735117,0.2849635441593263
178241405.0,0.099601,-1,1,1,16,16,16,16,4,6,4,2,0,178089064,152341.0,0.2539295989225481,0.0008554202968914475
248116568.0,0.1709,-1,1,1,38,38,38,38,14,7,5,12,0,247686335,430233.0,0.71713388472732,0.0017370074130250261
211457304.0,0.267699,-1,7,7,18,18,126,84,28,28,0,14,14,210576146,881158.0,1.4687582300719746,0.004184510053669612
177661135.0,0.086401,-1,1,1,16,16,16,16,4,6,4,2,0,177471967,189168.0,0.3153146846153077,0.0010659035519677313
125754816.0,0.215599,-1,7,7,19,19,133,63,0,21,7,28,7,125401233,353583.0,0.5893698306813749,0.0028196134243751816
178907286.0,0.066901,-1,1,1,15,15,15,15,7,1,5,2,0,178740236,167050.0,0.2784472958692123,0.0009345965057358434
177899348.0,0.0499,-1,1,1,11,11,11,11,3,1,5,2,0,177797729,101619.0,0.16938363219954194,0.0005715427332595457
177889327.0,0.0494,-1,1,1,11,11,11,11,3,1,5,2,0,177790092,99235.0,0.16540986175145933,0.0005581582127759966
177772498.0,0.0418,-1,1,1,12,12,12,12,4,1,5,2,0,177626221,146277.0,0.24382182040024403,0.0008235101730841867
177844670.0,0.0631,-1,1,1,14,14,14,14,5,2,5,2,0,177641595,203075.0,0.3384955678457964,0.0011431725773459757
177816652.0,0.071001,-1,1,1,17,17,17,17,6,5,4,2,0,177637410,179242.0,0.2987695313151113,0.0010090329508857397
177445809.0,0.0415,-1,1,1,9,9,9,9,4,2,0,3,0,177333404,112405.0,0.18736227651708354,0.0006338625293630522
169562192.0,0.1893,-1,7,7,16,16,112,63,14,7,28,0,14,169006232,555960.0,0.9267019372130935,0.0032895828362116256
179070919.0,0.0606,-1,1,1,13,13,13,13,5,1,5,2,0,178946549,124370.0,0.20730613700840425,0.0006950120060711537
179165136.0,0.0707,-1,1,1,17,17,17,17,3,8,4,2,0,178998204,166932.0,0.27825060756683234,0.0009325903627502318
178447305.0,0.0896,-1,1,1,18,18,18,18,6,6,4,2,0,178244846,202459.0,0.33746878823337234,0.0011358477091674224
179028184.0,0.0496,-1,1,1,11,11,11,11,2,2,5,2,0,178927914,100270.0,0.16713505152233413,0.0005603932765907057
177646444.0,0.064,-1,1,1,15,15,15,15,3,6,4,2,0,177496428,150016.0,0.2500541726256555,0.0008451775716861187
178864678.0,0.0703,-1,1,1,18,18,18,18,6,6,4,2,0,178634763,229915.0,0.3832338223871293,0.0012870675121616727
178945601.0,0.0437,-1,1,1,12,12,12,12,3,2,5,2,0,178829707,115894.0,0.19317791623745278,0.0006480690593537684
177827595.0,0.051601,-1,1,1,14,14,14,14,5,2,5,2,0,177619856,207739.0,0.34626975633986407,0.0011695708164519624
178871841.0,0.0402,-1,1,1,12,12,12,12,3,2,5,2,0,178760325,111516.0,0.18588044684915342,0.0006238297004662528
300335210.0,0.1037,-1,1,1,23,23,23,23,4,1,10,7,1,300159786,175424.0,0.29240549793810655,0.0005844353846920719
177505116.0,0.0721,-1,1,1,17,17,17,17,4,7,4,2,0,177362705,142411.0,0.23737777822227113,0.0008029365587314425
179541900.0,0.041999,-1,1,1,9,9,9,9,4,2,0,3,0,179450942,90958.0,0.15161334413452146,0.0005068683339650566
177182553.0,0.076799,-1,1,1,18,18,18,18,6,6,4,2,0,176999301,183252.0,0.3054535998959886,0.0010353261225590942
178257250.0,0.0812,-1,1,1,19,19,19,19,8,5,4,2,0,178011386,245864.0,0.4098184133588028,0.001381170078637554
178102696.0,0.042801,-1,1,1,10,10,10,10,2,1,5,2,0,178014255,88441.0,0.14741788263375638,0.0004968197631139146
178896721.0,0.0385,-1,1,1,12,12,12,12,3,2,5,2,0,178774643,122078.0,0.20348571676217717,0.0006828597051092978
178332584.0,0.059701,-1,1,1,16,16,16,16,4,6,4,2,0,178138691,193893.0,0.32319055096060567,0.001088438445974659
179444471.0,0.0711,-1,1,1,14,14,14,14,5,2,5,2,0,179280508,163963.0,0.27330172985695095,0.0009145612193379104
176770100.0,0.0663,-1,1,1,15,15,15,15,2,7,4,2,0,176650489,119611.0,0.19937359776242053,0.0006771053999176872
178703588.0,0.0334,-1,1,1,9,9,9,9,5,1,0,3,0,178607252,96336.0,0.16057766354298972,0.0005393733956558494
268306247.0,0.252901,-1,7,7,19,19,133,84,21,14,7,35,7,267697207,609040.0,1.015178336283658,0.002275107786238502
178354211.0,0.0611,-1,1,1,14,14,14,14,1,7,4,2,0,178230147,124064.0,0.2067960809022326,0.0006960887486671938
178589513.0,0.0497,-1,1,1,14,14,14,14,6,1,5,2,0,178413009,176504.0,0.29420569595988894,0.0009893000571499805
178484751.0,0.062501,-1,1,1,14,14,14,14,1,7,4,2,0,178329732,155019.0,0.2583934232765604,0.0008692829752023627
122419854.0,0.637601,-1,7,7,39,39,273,242,8,38,77,98,21,121286758,1133096.0,1.8887010904532833,0.009342289452571565
178355011.0,0.066,-1,1,1,15,15,15,15,3,6,4,2,0,178198025,156986.0,0.26167211726623263,0.0008809637480550079
178347358.0,0.0596,-1,1,1,15,15,15,15,3,6,4,2,0,178179768,167590.0,0.27934739488010346,0.0009405669447274171
179244683.0,0.077801,-1,1,1,18,18,18,18,6,6,4,2,0,179052151,192532.0,0.3209219680831558,0.0010752844851330493
177231330.0,0.043999,-1,1,1,11,11,11,11,3,1,5,2,0,177142236,89094.0,0.14850633569692667,0.0005029517635760226
180096434.0,0.0501,-1,1,1,12,12,12,12,2,3,5,2,0,179993450,102984.0,0.17165888247707248,0.0005721541533872483
178972189.0,0.0352,-1,1,1,12,12,12,12,3,2,5,2,0,178852536,119653.0,0.19944360546326761,0.0006690036533784458
179463043.0,0.061001,-1,1,1,14,14,14,14,4,3,5,2,0,179305697,157346.0,0.26227218327349344,0.0008775292845268603
177896314.0,0.038901,-1,1,1,12,12,12,12,4,1,5,2,0,177762491,133823.0,0.22306287024906074,0.0007528191085036044
146179018.0,0.6564,-1,7,7,45,45,315,250,20,76,98,28,28,144260627,1918391.0,3.197670077041808,0.013298091377351355
270093763.0,0.215799,-1,7,7,17,17,119,70,7,7,14,35,7,269793976,299787.0,0.4996999669963696,0.001111170102626754
177300208.0,0.1032,-1,1,1,18,18,18,18,7,5,4,2,0,177103599,196609.0,0.3277177156153844,0.0011101355427565308
254492289.0,0.2206,-1,7,7,23,23,161,84,21,0,28,28,7,253937755,554534.0,0.9243250090843326,0.002183739869638526
177442543.0,0.032001,-1,1,1,7,7,7,7,2,2,0,3,0,177386242,56301.0,0.0938453229855284,0.0003173921458914497
177427478.0,0.0553,-1,1,1,13,13,13,13,0,7,4,2,0,177341764,85714.0,0.14287238262875582,0.0004833266460572705
178350010.0,0.0682,-1,1,1,16,16,16,16,8,1,5,2,0,178148862,201148.0,0.33528354785693093,0.001129100673121336
178700182.0,0.071299,-1,1,1,18,18,18,18,6,6,4,2,0,178473793,226389.0,0.37735650921601377,0.001268471948707898
178353218.0,0.0783,-1,1,1,16,16,16,16,3,7,4,2,0,178184000,169218.0,0.2820610267129384,0.0009496812283931218
178979901.0,0.0728,-1,1,1,19,19,19,19,7,6,4,2,0,178741275,238626.0,0.3977537529128204,0.0013350357940548428
178129735.0,0.0577,-1,1,1,13,13,13,13,5,1,5,2,0,177994158,135577.0,0.22598652518443696,0.0007616935382789361
123277306.0,0.368199,-1,7,7,30,30,210,163,23,7,7,105,21,122620502,656804.0,1.0947937606470044,0.005356396273765051
178015960.0,0.0392,-1,1,1,10,10,10,10,1,2,5,2,0,177952400,63560.0,0.10594498728193434,0.00035717416567576497
178957268.0,0.0914,-1,1,1,19,19,19,19,7,6,4,2,0,178706163,251105.0,0.4185543743145079,0.0014051278130793956
178235134.0,0.0382,-1,1,1,10,10,10,10,2,1,5,2,0,178158152,76982.0,0.12831744825264113,0.0004320992283305678
102697088.0,0.2572,-1,7,7,22,22,154,84,21,28,7,21,7,101955841,741247.0,1.2355475769001256,0.0072702749811067715
176741467.0,0.051999,-1,1,1,11,11,11,11,2,2,5,2,0,176648882,92585.0,0.15432530911733625,0.0005241187996876199
248408611.0,0.2217,-1,7,7,17,17,119,77,14,14,14,28,7,247921224,487387.0,0.8124010307800524,0.0019658946182034014
178667424.0,0.0531,-1,1,1,12,12,12,12,2,3,5,2,0,178558290,109134.0,0.18191001010111113,0.0006111953693104924
177388114.0,0.081701,-1,1,1,18,18,18,18,6,6,4,2,0,177194074,194040.0,0.32343557791357047,0.0010950704818717583
177460956.0,0.039999,-1,1,1,10,10,10,10,2,1,5,2,0,177375322,85634.0,0.14273903462714232,0.00048278418347282834
178708138.0,0.067799,-1,1,1,18,18,18,18,6,6,4,2,0,178493141,214997.0,0.3583677537862498,0.0012045112702678026
179011985.0,0.0635,-1,1,1,16,16,16,16,8,1,5,2,0,178834381,177604.0,0.2960392309820747,0.0009931199974349452
0.0,0.1646,-1,21,21,16,16,336,0,0,0,0,0,0,0,0.0,0.0,0.0
130621486.0,0.2116,-1,1,1,48,48,48,48,12,17,9,10,0,130115345,506141.0,0.8436611360582997,0.0038899408828374548
177562215.0,0.066099,-1,1,1,17,17,17,17,4,7,4,2,0,177393342,168873.0,0.28148596345598015,0.0009519692120124779
179261093.0,0.0396,-1,1,1,10,10,10,10,0,3,5,2,0,179188380,72713.0,0.12120166551654016,0.0004057908219271808
179687072.0,0.0636,-1,1,1,18,18,18,18,5,7,4,2,0,179455921,231151.0,0.385294049012058,0.001288065608044217
178137223.0,0.066099,-1,1,1,16,16,16,16,4,6,4,2,0,177942131,195092.0,0.3251891041347882,0.0010963789120857499
178318525.0,0.0338,-1,1,1,11,11,11,11,1,3,5,2,0,178210653,107872.0,0.179806445375658,0.0006053061261158165
179162378.0,0.0386,-1,1,1,13,13,13,13,3,3,5,2,0,179039948,122430.0,0.20407244796927662,0.0006838138715277107
177791749.0,0.0689,-1,1,1,18,18,18,18,7,5,4,2,0,177565260,226489.0,0.37752319421803066,0.0012755254040120235
141871736.0,0.2399,-1,7,7,20,20,140,84,7,14,28,28,7,141360215,511521.0,0.8526287891668084,0.0036185641058907557
179716591.0,0.0372,-1,1,1,9,9,9,9,3,3,0,3,0,179663637,52954.0,0.08826637596802316,0.000294739663986653
93645814.0,0.2738,-1,21,21,15,15,315,63,0,0,28,35,0,93462223,183591.0,0.3060186620528258,0.0019643337608179936
111808967.0,0.1379,-1,1,1,32,32,32,32,7,4,11,10,0,111555382,253585.0,0.4226881623645268,0.0022731758473114277
358391127.0,0.5023,-1,21,21,14,14,294,196,42,70,0,84,0,356805404,1585723.0,2.643162414532265,0.004444223608227638
0.0,0.178699,-1,21,21,19,19,399,0,0,0,0,0,0,0,0.0,0.0,0.0
178905498.0,0.04,-1,1,1,11,11,11,11,2,2,5,2,0,178806029,99469.0,0.16579990465617886,0.0005562955598102344
178159088.0,0.0621,-1,1,1,13,13,13,13,4,2,5,2,0,178037240,121848.0,0.20310234125753832,0.0006843961409421984
179193274.0,0.056701,-1,1,1,14,14,14,14,1,7,4,2,0,179036951,156323.0,0.2605669957028606,0.0008731326082513548
179141571.0,0.054699,-1,1,1,16,16,16,16,3,7,4,2,0,178963661,177910.0,0.29654928708824635,0.0009941124304559236
178167884.0,0.036299,-1,1,1,10,10,10,10,1,2,5,2,0,178095951,71933.0,0.11990152250080842,0.00040390025486879263
178053853.0,0.062599,-1,1,1,15,15,15,15,3,6,4,2,0,177892703,161150.0,0.26861288075021583,0.0009058831378822772
178919917.0,0.0779,-1,1,1,20,20,20,20,8,6,4,2,0,178675603,244314.0,0.407234795827541,0.0013673607134825228
178535899.0,0.0538,-1,1,1,15,15,15,15,3,6,4,2,0,178350754,185145.0,0.30860894698416824,0.001038094854367703
178107330.0,0.0283,-1,1,1,8,8,8,8,3,2,0,3,0,178027296,80034.0,0.13340467451419658,0.0004495602741727875
176967449.0,0.072999,-1,1,1,19,19,19,19,7,6,4,2,0,176753792,213657.0,0.3561341747592235,0.0012087831190631543
177895988.0,0.0865,-1,1,1,19,19,19,19,8,5,4,2,0,177636030,259958.0,0.43331099754306307,0.0014634305889407683
177109623.0,0.0373,-1,1,1,9,9,9,9,5,1,0,3,0,177001604,108019.0,0.1800514723286228,0.0006102713057899746
179071052.0,0.0576,-1,1,1,14,14,14,14,4,2,6,2,0,178951720,119332.0,0.1989085466067934,0.0006668390781602993
163868451.0,0.1784,-1,7,7,16,16,112,63,21,7,21,0,14,163231173,637278.0,1.062246847153187,0.0039041439713234185
179243519.0,0.0741,-1,1,1,15,15,15,15,2,7,4,2,0,179129253,114266.0,0.19046428440461785,0.0006378969268631964
178802095.0,0.0657,-1,1,1,18,18,18,18,6,6,4,2,0,178576436,225659.0,0.3761397087012905,0.0012636549650929308
178751792.0,0.0647,-1,1,1,18,18,18,18,6,6,4,2,0,178552627,199165.0,0.33197818426693604,0.0011154414434910555
178161820.0,0.0571,-1,1,1,12,12,12,12,3,2,5,2,0,178043077,118743.0,0.19792677194491395,0.0006669341038180327
177514403.0,0.050399,-1,1,1,14,14,14,14,2,6,4,2,0,177390835,123568.0,0.2059693232922288,0.0006965861567763633
179881569.0,0.049001,-1,1,1,11,11,11,11,1,3,5,2,0,179785822,95747.0,0.15959588888111026,0.0005325614608253147
178982145.0,0.059501,-1,1,1,14,14,14,14,6,1,5,2,0,178834639,147506.0,0.2458703790750316,0.0008248178363253218
246595277.0,0.2276,-1,7,7,17,17,119,91,21,21,14,28,7,245831667,763610.0,1.2728233439011625,0.0031062312244744287
358240727.0,0.609899,-1,21,21,17,17,357,238,28,70,70,70,0,356445365,1795362.0,2.99259918591045,0.005036850458134025
236092238.0,0.1811,-1,1,1,41,41,41,41,12,10,8,11,0,235720347,371891.0,0.6198865208506269,0.0015776788246455449
177903166.0,0.0795,-1,1,1,18,18,18,18,7,5,4,2,0,177680095,223071.0,0.3718259008490934,0.0012554642094264976
177697766.0,0.040199,-1,1,1,10,10,10,10,2,1,5,2,0,177600701,97065.0,0.16179279720769285,0.0005465350049491078
179321983.0,0.0456,-1,1,1,11,11,11,11,0,4,5,2,0,179255025,66958.0,0.11160894365046822,0.0003735348562752983
179479092.0,0.0561,-1,1,1,13,13,13,13,3,3,5,2,0,179372206,106886.0,0.17816293125577146,0.0005958894211291575
179384767.0,0.037801,-1,1,1,10,10,10,10,0,3,5,2,0,179299658,85109.0,0.14186393836655364,0.0004746746365796191
178476252.0,0.0704,-1,1,1,16,16,16,16,8,1,5,2,0,178310387,165865.0,0.27647207859531214,0.0009302038024290755
178854387.0,0.0818,-1,1,1,19,19,19,19,7,6,4,2,0,178659524,194863.0,0.32480739548016946,0.0010906947227733573
178330888.0,0.060601,-1,1,1,16,16,16,16,4,6,4,2,0,178126304,204584.0,0.3410108445262312,0.0011485333463158815
178417472.0,0.030799,-1,1,1,7,7,7,7,2,2,0,3,0,178340185,77287.0,0.12882583750879265,0.00043336839647216917
178203405.0,0.058599,-1,1,1,15,15,15,15,7,1,5,2,0,178051084,152321.0,0.25389626192214476,0.000855490438912464
202150695.0,0.1926,-1,7,7,17,17,119,63,0,14,28,7,14,201820896,329799.0,0.5497254698016781,0.0016341172125209473
256938495.0,0.2193,-1,7,7,20,20,140,98,21,14,28,28,7,256187792,750703.0,1.2513093106908426,0.002930284047258583
224558746.0,0.1408,-1,7,7,21,21,147,56,0,0,28,21,7,224349299,209447.0,0.3491167361743125,0.0009335754599349116
177822180.0,0.064999,-1,1,1,15,15,15,15,3,6,4,2,0,177666946,155234.0,0.2587517960308967,0.0008737359621186937
178771338.0,0.074799,-1,1,1,19,19,19,19,6,7,4,2,0,178526889,244449.0,0.4074598205802638,0.0013692559220028755
177394839.0,0.0647,-1,1,1,14,14,14,14,2,6,4,2,0,177267549,127290.0,0.2121733390672974,0.0007180671291393553
178309154.0,0.063,-1,1,1,16,16,16,16,4,6,4,2,0,178146678,162476.0,0.2708231238769598,0.0009120349692964805
227064982.0,1.4592,-1,21,21,37,37,777,592,19,118,161,273,21,224095841,2969141.0,4.949112735734264,0.013249424829798604
177718669.0,0.0882,-1,1,1,17,17,17,17,4,7,4,2,0,177576144,142525.0,0.23756779912457038,0.0008026134411388053
183358365.0,0.1347,-1,7,7,14,14,98,42,14,0,7,7,14,183049492,308873.0,0.5148449662796241,0.001687374253953133
431592703.0,2.223299,5,1,1,2000,157,157,157,0,0,0,0,157,110938059,320654644.0,534.4831998186468,2.8903934942651195
0.0,0.1976,-1,21,21,18,18,378,0,0,0,0,0,0,0,0.0,0.0,0.0
179790456.0,0.072799,-1,1,1,15,15,15,15,6,2,5,2,0,179609429,181027.0,0.3017448586011128,0.001007892519941144
431592703.0,2.189799,5,1,1,2000,157,157,157,0,0,0,0,157,181062166,250530537.0,417.59683065137165,1.3836713794752682
178514372.0,0.0723,-1,1,1,13,13,13,13,5,1,5,2,0,178382355,132017.0,0.22005253911263573,0.0007400788043189586
179013590.0,0.070799,-1,1,1,15,15,15,15,7,1,5,2,0,178811153,202437.0,0.3374321175329286,0.0011321273679164743
313311629.0,0.4924,-1,21,21,13,13,273,174,14,42,97,0,21,311939474,1372155.0,2.2871765894248366,0.004398786028599894
178693880.0,0.0637,-1,1,1,13,13,13,13,4,2,5,2,0,178558021,135859.0,0.22645657689012458,0.0007608675277600663
178820799.0,0.0679,-1,1,1,14,14,14,14,6,1,5,2,0,178650450,170349.0,0.2839462340857494,0.0009535324428234017
194424910.0,0.100701,-1,7,7,5,5,35,35,0,7,14,7,7,194229571,195339.0,0.3256008160897699,0.001005711946920791
176770100.0,0.069201,-1,1,1,15,15,15,15,2,7,4,2,0,176650489,119611.0,0.19937359776242053,0.0006771053999176872
179135670.0,0.0823,-1,1,1,18,18,18,18,6,6,4,2,0,178936552,199118.0,0.33189984231598807,0.0011127854972862112
178386297.0,0.042699,-1,1,1,9,9,9,9,0,2,5,2,0,178292104,94193.0,0.1570056039497678,0.0005283071874007387
178938652.0,0.060899,-1,1,1,16,16,16,16,8,1,5,2,0,178737154,201498.0,0.33586694536399003,0.0011273425557620773
178418011.0,0.062599,-1,1,1,13,13,13,13,4,2,5,2,0,178301834,116177.0,0.19364963479316058,0.0006515749019160397
104532708.0,0.1946,-1,7,7,14,14,98,63,14,7,14,21,7,104115258,417450.0,0.6958265409195011,0.0040094987806686315
179525111.0,0.0555,-1,1,1,12,12,12,12,3,2,5,2,0,179422277,102834.0,0.17140885497404715,0.0005731395327236874
178841457.0,0.051401,-1,1,1,11,11,11,11,2,2,5,2,0,178772603,68854.0,0.11476929128870843,0.00038514850063463025
285132024.0,0.1542,-1,1,1,28,28,28,28,5,7,0,16,0,284977969,154055.0,0.2567865798571176,0.0005405856478680989
179222093.0,0.0799,-1,1,1,16,16,16,16,3,7,4,2,0,179084508,137585.0,0.22933356002493607,0.0007682685763081193
319145871.0,0.3718,-1,21,21,14,14,294,112,42,0,49,0,21,318071870,1074001.0,1.790198588511403,0.003376598502722042
177830532.0,0.0777,-1,1,1,16,16,16,16,4,6,4,2,0,177645126,185406.0,0.30904399483943235,0.0010436875143987907
357982581.0,0.520799,-1,21,21,14,14,294,196,42,0,84,70,0,356641307,1341274.0,2.235702593952001,0.003760848711784247
177144308.0,0.070501,-1,1,1,15,15,15,15,2,7,4,2,0,176985226,159082.0,0.2651658349085066,0.0008988433870745799
179162927.0,0.0729,-1,1,1,17,17,17,17,4,7,4,2,0,178986413,176514.0,0.2942223644600906,0.0009861865883641122
