estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_sums,absolute_error,normalized_error,relative_error
356508820.0,0.083299,-1,1,1,19,19,19,19,5,4,5,5,0,356332829,175991.0,0.29335060189954226,0.0004938949927625108
355143027.0,0.096499,-1,1,1,21,21,21,21,5,7,4,5,0,354946157,196870.0,0.3281527634706484,0.0005546475039029652
356676615.0,0.053401,-1,1,1,16,16,16,16,1,5,5,5,0,356558069,118546.0,0.19759840249094068,0.0003324731938684579
355496031.0,0.0644,-1,1,1,14,14,14,14,5,3,5,0,1,355361983,134048.0,0.22343791150359874,0.0003772153646497408
355919540.0,0.043401,-1,1,1,17,17,17,17,2,5,5,5,0,355802998,116542.0,0.19425803505052222,0.0003275464250022986
356830537.0,0.0489,-1,1,1,16,16,16,16,1,5,5,5,0,356712509,118028.0,0.19673497418049318,0.00033087709856566874
354453357.0,0.0567,-1,1,1,13,13,13,13,4,3,5,0,1,354316738,136619.0,0.22772338290545294,0.00038558438071870034
356348507.0,0.083899,-1,1,1,20,20,20,20,6,4,5,5,0,356145134,203373.0,0.3389922891518067,0.0005710396705855316
356005013.0,0.046799,-1,1,1,17,17,17,17,2,5,5,5,0,355870491,134522.0,0.22422799841315877,0.00037800830190216585
357004481.0,0.0741,-1,1,1,16,16,16,16,2,4,5,5,0,356876610,127871.0,0.21314177892901554,0.00035830591419258324
354774092.0,0.0419,-1,1,1,8,8,8,8,3,3,0,1,1,354675691,98401.0,0.16401970883463848,0.00027743936925183856
355533032.0,0.0621,-1,1,1,17,17,17,17,3,4,5,5,0,355388931,144101.0,0.24019475475635654,0.00040547408045187543
354274050.0,0.0255,-1,1,1,7,7,7,7,2,3,0,1,1,354202845,71205.0,0.11868805568612548,0.00020102887654671435
356629295.0,0.0742,-1,1,1,18,18,18,18,3,5,5,5,0,356483816,145479.0,0.24249167408414926,0.0004080942625457084
164304125.0,0.3768,-1,21,21,16,16,336,91,0,0,42,28,21,164047960,256165.0,0.4269886354165625,0.001561525056453003
567593055.0,0.2194,-1,1,1,43,43,43,43,5,11,12,13,2,567332843,260212.0,0.433734377448186,0.0004586584457617942
355839537.0,0.0415,-1,1,1,7,7,7,7,1,4,0,1,1,355780567,58970.0,0.09829414568935917,0.0001657482321118455
354579720.0,0.0609,-1,1,1,13,13,13,13,4,3,5,0,1,354438717,141003.0,0.23503085339387333,0.00039782053493890736
356050085.0,0.085701,-1,1,1,21,21,21,21,7,4,5,5,0,355841901,208184.0,0.3470115045988392,0.0005850463349452486
356910987.0,0.0567,-1,1,1,16,16,16,16,1,5,5,5,0,356774937,136050.0,0.22677494524397684,0.0003813328400924082
356320265.0,0.0656,-1,1,1,18,18,18,18,2,6,5,5,0,356175654,144611.0,0.24104484826664266,0.000406010344547581
356201419.0,0.0742,-1,1,1,21,21,21,21,7,4,5,5,0,355979603,221816.0,0.36973400407378143,0.0006231143529872412
356765586.0,0.075701,-1,1,1,19,19,19,19,5,4,5,5,0,356576821,188765.0,0.31464294405717963,0.00052938101660848
356729118.0,0.0832,-1,1,1,23,23,23,23,8,4,6,5,0,356471973,257145.0,0.428622148436328,0.0007213610591484004
426618999.0,0.2713,-1,21,21,10,10,210,77,0,0,14,28,35,426503338,115661.0,0.19278954018275343,0.0002711842785155412
326436503.0,0.1591,-1,1,1,31,31,31,31,3,15,0,12,1,326224960,211543.0,0.3526104538165865,0.0006484574325643261
450695595.0,0.6351,-1,21,21,23,23,483,196,56,28,42,49,21,449030633,1664962.0,2.7752419432804274,0.0037079029305334722
308914594.0,0.2717,-1,21,21,10,10,210,98,28,14,14,0,42,308167861,746733.0,1.2446919161107721,0.0024231371745803173
355876204.0,0.1889,-1,1,1,19,19,19,19,3,5,6,5,0,355735317,140887.0,0.23483749879153373,0.0003960444557153711
356526770.0,0.101999,-1,1,1,18,18,18,18,3,4,6,5,0,356396943,129827.0,0.21640213756846585,0.0003642764129994235
356537902.0,0.0744,-1,1,1,17,17,17,17,7,4,0,6,0,356380217,157685.0,0.26283724543033066,0.0004424628317682404
354296035.0,0.036,-1,1,1,7,7,7,7,2,3,0,1,1,354209630,86405.0,0.14402417599269252,0.00024393746719986127
356458546.0,0.057201,-1,1,1,13,13,13,13,2,5,0,6,0,356363830,94716.0,0.15787736651031614,0.00026578454945890554
356416311.0,0.068,-1,1,1,14,14,14,14,4,4,0,6,0,356277673,138638.0,0.2310887530961739,0.00038912907124550575
356436609.0,0.0776,-1,1,1,13,13,13,13,2,5,0,6,0,356353649,82960.0,0.1382818776732107,0.0002328024428339725
356348073.0,0.026899,-1,1,1,9,9,9,9,2,0,1,6,0,356297854,50219.0,0.08370754116286125,0.00014094668108778448
356403655.0,0.0822,-1,1,1,21,21,21,21,7,4,5,5,0,356193889,209766.0,0.3496484613307464,0.0005889095980532109
356380732.0,0.072199,-1,1,1,19,19,19,19,5,4,5,5,0,356212540,168192.0,0.28035083859224513,0.00047216754356823036
357007533.0,0.1159,-1,1,1,17,17,17,17,3,4,5,5,0,356846924,160609.0,0.2677111148893045,0.0004500781405082253
355088427.0,0.0933,-1,1,1,17,17,17,17,5,2,5,5,0,354965438,122989.0,0.20500421713055103,0.0003464816199936626
356528898.0,0.0747,-1,1,1,20,20,20,20,6,4,5,5,0,356317736,211162.0,0.35197538395890215,0.0005926227595922982
355777821.0,0.0583,-1,1,1,14,14,14,14,0,4,5,5,0,355688597,89224.0,0.1487230261995486,0.00025084863769191904
354758945.0,0.0636,-1,1,1,13,13,13,13,4,3,5,0,1,354605754,153191.0,0.2553464214396917,0.00043200370629067685
356649135.0,0.0599,-1,1,1,14,14,14,14,4,4,0,6,0,356508404,140731.0,0.2345774701883874,0.00039474805760820157
356290087.0,0.0944,-1,1,1,17,17,17,17,2,5,5,5,0,356150825,139262.0,0.2321288675087593,0.0003910197315982632
356713064.0,0.0856,-1,1,1,15,15,15,15,1,4,5,5,0,356581888,131176.0,0.2186507182456737,0.0003678706193849083
356857070.0,0.0857,-1,1,1,19,19,19,19,5,4,5,5,0,356701460,155610.0,0.25937853163848024,0.000436247163103846
454839868.0,0.7754,-1,21,21,28,28,588,224,56,56,42,49,21,452909008,1930860.0,3.2184540299432935,0.004263240443210615
237096937.0,0.2483,-1,1,1,47,47,47,47,9,15,11,11,1,236637139,459798.0,0.7664143055736131,0.0019430508750361455
355384734.0,0.0575,-1,1,1,10,10,10,10,5,3,0,1,1,355254906,129828.0,0.21640380441848603,0.0003654502662941409
355825354.0,0.0791,-1,1,1,18,18,18,18,5,3,5,5,0,355660656,164698.0,0.27452686462177506,0.0004630762419782524
356668113.0,0.0734,-1,1,1,16,16,16,16,6,4,0,6,0,356506013,162100.0,0.2701963882693763,0.00045469078806252843
356005729.0,0.0687,-1,1,1,17,17,17,17,2,5,5,5,0,355887520,118209.0,0.19703667403414377,0.00033215269813338774
355194244.0,0.0677,-1,1,1,14,14,14,14,1,3,5,5,0,355102242,92002.0,0.1533535355555778,0.00025908594516843407
355719750.0,0.056501,-1,1,1,15,15,15,15,2,3,5,5,0,355635686,84064.0,0.14012208009547716,0.00023637672851537175
356610478.0,0.0628,-1,1,1,15,15,15,15,1,4,5,5,0,356488658,121820.0,0.2030556694569736,0.000341721951782264
355680463.0,0.082101,-1,1,1,18,18,18,18,5,2,6,5,0,355511218,169245.0,0.28210603166348297,0.00047606092700005885
355046883.0,0.065201,-1,1,1,13,13,13,13,5,2,0,6,0,354918708,128175.0,0.21364850133514687,0.0003611390358154916
355543315.0,0.0624,-1,1,1,16,16,16,16,3,3,5,5,0,355430236,113079.0,0.18848573343067737,0.00031814682192653974
355760025.0,0.068299,-1,1,1,7,7,7,7,1,4,0,1,1,355693217,66808.0,0.11135891614744288,0.00018782477935192112
355394661.0,0.0394,-1,1,1,10,10,10,10,5,3,0,1,1,355266852,127809.0,0.21303843422776506,0.0003597549258550021
356219582.0,0.0525,-1,1,1,11,11,11,11,1,4,5,0,1,356103834,115748.0,0.19293455613450813,0.0003250400275106277
266109930.0,2.2286,-1,21,21,54,54,1134,801,31,196,238,273,63,261597814,4512116.0,7.52102064560435,0.017248293978481027
356365704.0,0.0939,-1,1,1,8,8,8,8,2,4,0,1,1,356284599,81105.0,0.13518987088579743,0.0002276410493960195
356344002.0,0.071299,-1,1,1,15,15,15,15,1,4,5,5,0,356219487,124515.0,0.20754783026132875,0.0003495457282492802
457699405.0,0.548701,-1,21,21,19,19,399,168,28,14,56,49,21,456665423,1033982.0,1.7234929175542644,0.0022642003268112548
355714479.0,0.116701,-1,1,1,22,22,22,22,6,7,4,5,0,355471495,242984.0,0.4050178853007164,0.000683554106075369
354967715.0,0.104601,-1,1,1,21,21,21,21,4,8,4,5,0,354728498,239217.0,0.39873886127474023,0.0006743664558915704
356572378.0,0.064301,-1,1,1,14,14,14,14,3,5,0,6,0,356467832,104546.0,0.17426250220857628,0.0002932831257548086
356364763.0,0.045199,-1,1,1,11,11,11,11,0,0,6,5,0,356313644,51119.0,0.08520770618101324,0.00014346629959530822
356121915.0,0.097499,-1,1,1,20,20,20,20,6,4,5,5,0,355931844,190071.0,0.3168198501835202,0.0005340095391970605
356679040.0,0.0941,-1,1,1,20,20,20,20,6,4,5,5,0,356480607,198433.0,0.3307580500521724,0.000556644586278995
597518987.0,0.2138,-1,1,1,43,43,43,43,7,9,15,9,3,597169770,349217.0,0.5820923634933176,0.0005847868019173174
356990696.0,0.0895,-1,1,1,20,20,20,20,6,4,5,5,0,356775496,215200.0,0.3587061243403441,0.0006031804381543064
507829281.0,0.625801,-1,21,21,22,22,462,196,42,28,42,63,21,506379560,1449721.0,2.4164674780892565,0.002862913740041166
356112981.0,0.075001,-1,1,1,17,17,17,17,2,5,5,5,0,355971950,141031.0,0.23507752519443806,0.00039618571069995826
170824955.0,0.4412,-1,21,21,19,19,399,126,0,14,56,35,21,170274557,550398.0,0.9174309174009141,0.00323241481109829
354897562.0,0.108,-1,1,1,23,23,23,23,8,6,4,5,0,354643983,253579.0,0.42267816126440577,0.0007150241147613098
355646853.0,0.086999,-1,1,1,20,20,20,20,3,8,4,5,0,355500265,146588.0,0.24434021075651655,0.00041234287124933646
354463762.0,0.046801,-1,1,1,8,8,8,8,3,3,0,1,1,354391304,72458.0,0.12077661876139709,0.0002044576127635457
355886226.0,0.0683,-1,1,1,17,17,17,17,4,3,5,5,0,355759331,126895.0,0.2115149333093307,0.00035668776316649865
354587082.0,0.0572,-1,1,1,10,10,10,10,0,4,5,0,1,354528666,58416.0,0.0973707107781856,0.00016477087920444775
357457705.0,0.0836,-1,1,1,19,19,19,19,5,4,5,5,0,357277455,180250.0,0.3004497161354416,0.00050450986334976
356704027.0,0.0763,-1,1,1,20,20,20,20,6,4,5,5,0,356490692,213335.0,0.3555974490527291,0.0005984307719316273
443110879.0,0.1983,-1,1,1,42,42,42,42,7,15,6,13,1,442765123,345756.0,0.5763233955735131,0.0007809016158664331
356507879.0,0.068,-1,1,1,17,17,17,17,7,4,0,6,0,356352301,155578.0,0.2593251924378348,0.0004365848054394912
356122340.0,0.0786,-1,1,1,17,17,17,17,2,5,5,5,0,355984271,138069.0,0.23014031543469782,0.00038785140594034843
356520392.0,0.0628,-1,1,1,16,16,16,16,1,5,5,5,0,356377505,142887.0,0.23817119883187152,0.0004009428148390006
355265959.0,0.0442,-1,1,1,12,12,12,12,4,2,0,6,0,355118895,147064.0,0.24513363136611693,0.0004141260914883169
357350056.0,0.0476,-1,1,1,13,13,13,13,3,4,0,6,0,357238692,111364.0,0.18562708564608774,0.0003117355496307774
355944904.0,0.0632,-1,1,1,15,15,15,15,4,0,6,5,0,355847421,97483.0,0.16248954051612344,0.0002739460629672513
356042357.0,0.059,-1,1,1,16,16,16,16,3,3,5,5,0,355928976,113381.0,0.18898912213676838,0.0003185495074725245
164971644.0,0.388,-1,21,21,16,16,336,105,14,0,42,28,21,164466958,504686.0,0.841235869278954,0.003068616372171242
355213625.0,0.091099,-1,1,1,21,21,21,21,5,7,4,5,0,355031365,182260.0,0.303800084675981,0.0005133630939903014
354743863.0,0.0745,-1,1,1,19,19,19,19,7,2,5,5,0,354567114,176749.0,0.2946140742148303,0.0004984923672306507
503554451.0,0.454501,-1,21,21,21,21,441,182,56,0,42,63,21,502250931,1303520.0,2.1727723382905455,0.0025953560651538147
355703238.0,0.0715,-1,1,1,17,17,17,17,4,3,5,5,0,355555639,147599.0,0.2460253961269073,0.0004151220900760345
356792684.0,0.0831,-1,1,1,19,19,19,19,5,4,5,5,0,356618021,174663.0,0.291137025072758,0.0004897761462256559
356285670.0,0.0699,-1,1,1,19,19,19,19,5,4,5,5,0,356114857,170813.0,0.2847196524951078,0.000479657045030278
355535032.0,0.048001,-1,1,1,10,10,10,10,5,3,0,1,1,355404075,130957.0,0.2182856780912567,0.0003684735466243599
355203918.0,0.0711,-1,1,1,16,16,16,16,4,2,5,5,0,355064180,139738.0,0.2329222881183597,0.000393557018339614
354906462.0,0.0435,-1,1,1,11,11,11,11,3,2,0,6,0,354814656,91806.0,0.15302683295162467,0.0002587435396129747
330695822.0,0.4284,-1,21,21,17,17,357,140,56,0,42,0,42,329425766,1270056.0,2.116992869215614,0.003855363274771895
355239043.0,0.071,-1,1,1,21,21,21,21,5,7,4,5,0,355072220,166823.0,0.2780689209146339,0.0004698283633678805
356823035.0,0.074801,-1,1,1,19,19,19,19,6,3,5,5,0,356608741,214294.0,0.3571959582220711,0.0006009218938354627
355417097.0,0.0733,-1,1,1,19,19,19,19,7,2,5,5,0,355251084,166013.0,0.2767187723982971,0.0004673117338045899
355981198.0,0.104199,-1,1,1,23,23,23,23,6,8,4,5,0,355748513,232685.0,0.3878509969429971,0.0006540716025424399
354448222.0,0.0835,-1,1,1,19,19,19,19,7,2,5,5,0,354254633,193589.0,0.3226838285544743,0.0005464685058896605
354311291.0,0.0393,-1,1,1,8,8,8,8,3,3,0,1,1,354243141,68150.0,0.11359582887450953,0.00019238198884421025
354337112.0,0.0576,-1,1,1,12,12,12,12,3,3,5,0,1,354247740,89372.0,0.1489697200025336,0.00025228671889339366
356142165.0,0.067,-1,1,1,17,17,17,17,2,5,5,5,0,356026853,115312.0,0.1922078095257145,0.00032388568173536054
354645985.0,0.090499,-1,1,1,21,21,21,21,5,7,4,5,0,354425682,220303.0,0.36721205999326595,0.0006215774171805078
354785094.0,0.0778,-1,1,1,17,17,17,17,4,8,4,0,1,354528583,256511.0,0.4275653655235409,0.0007235269941549395
356761033.0,0.0836,-1,1,1,21,21,21,21,7,4,5,5,0,356573664,187369.0,0.31231602142902387,0.000525470664036478
531702531.0,0.4426,-1,21,21,18,18,378,182,56,28,0,77,21,530328446,1374085.0,2.2903936099637625,0.002591007535733808
240959445.0,0.1316,-1,1,1,27,27,27,27,8,4,2,12,1,240747651,211794.0,0.3530288331716489,0.0008797344402749749
355936715.0,0.084701,-1,1,1,21,21,21,21,7,4,5,5,0,355736568,200147.0,0.3336150309867419,0.0005626270054980685
355126589.0,0.0858,-1,1,1,21,21,21,21,5,7,4,5,0,354937386,189203.0,0.3153730243660136,0.0005330602169927515
136856016.0,0.176099,-1,1,1,38,38,38,38,8,6,12,11,1,136572224,283792.0,0.47303870092376826,0.0020779627927857425
355671892.0,0.091701,-1,1,1,22,22,22,22,5,8,4,5,0,355441722,230170.0,0.3836588691422723,0.0006475604459287421
356738548.0,0.073999,-1,1,1,18,18,18,18,4,4,5,5,0,356540787,197761.0,0.3296379268386189,0.0005546658536993693
355254050.0,0.0464,-1,1,1,15,15,15,15,2,3,5,5,0,355155698,98352.0,0.1639380331836502,0.00027692643129155145
356462225.0,0.072401,-1,1,1,18,18,18,18,2,6,5,5,0,356311615,150610.0,0.2510442815376358,0.00042269180587896355
356083160.0,0.073101,-1,1,1,21,21,21,21,7,4,5,5,0,355861507,221653.0,0.3694623075204939,0.0006228630960077399
437028455.0,0.2119,-1,1,1,47,47,47,47,7,13,14,12,1,436691259,337196.0,0.5620551594008675,0.0007721610933366541
356209481.0,0.0554,-1,1,1,14,14,14,14,4,4,0,6,0,356082866,126615.0,0.2110482153036834,0.00035557734474087277
357563392.0,0.0787,-1,1,1,21,21,21,21,8,3,5,5,0,357364379,199013.0,0.33172482306387036,0.0005568909821311542
355258233.0,0.056,-1,1,1,16,16,16,16,4,2,5,5,0,355133683,124550.0,0.20760617001203466,0.0003507130017853024
356626536.0,0.065401,-1,1,1,17,17,17,17,7,4,0,6,0,356446226,180310.0,0.3005497271366517,0.0005058547035927939
368285380.0,0.2976,-1,21,21,12,12,252,112,14,28,14,14,42,367612943,672437.0,1.1208516270123048,0.00182919838053689
355085207.0,0.0479,-1,1,1,13,13,13,13,0,3,5,5,0,355031971,53236.0,0.08873642767371077,0.00014994705927483923
356302151.0,0.064301,-1,1,1,19,19,19,19,5,4,5,5,0,356110194,191957.0,0.3199635293215587,0.0005390382056852885
239393679.0,0.3585,-1,21,21,16,16,336,126,42,0,0,63,21,238609019,784660.0,1.3079105368257176,0.003288475864359511
508484310.0,0.2344,-1,1,1,39,39,39,39,9,7,5,17,1,508183489,300821.0,0.5014234899172242,0.0005919535099260181
180462483.0,13.0506,-1,1,1,3489,3445,3445,3445,2375,950,103,17,0,125742490,54719993.0,91.21002143569126,0.4351750390818569
356197643.0,0.151999,-1,1,1,14,14,14,14,0,4,5,5,0,356127689,69954.0,0.11660282631089419,0.0001964295452466208
