estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_sums,absolute_error,normalized_error,relative_error
38869902.0,0.0078,-1,1,1,1,1,1,1,0,0,0,0,1,38869902,0.0,0.0,0.0
45229554.0,0.0854,-1,1,1,16,16,16,16,5,5,1,5,0,45067113,162441.0,0.2707647841262539,0.003604424361507248
44115282.0,0.1059,-1,1,1,18,18,18,18,3,5,6,4,0,43936501,178781.0,0.2980011134558135,0.00406907687073215
0.0,0.5524,-1,189,189,1,1,189,189,0,0,0,0,189,0,0.0,0.0,0.0
45026320.0,0.0997,-1,1,1,13,13,13,13,2,5,1,5,0,44929039,97281.0,0.16215283681204934,0.002165214350567347
45010663.0,0.063299,-1,1,1,11,11,11,11,5,3,3,0,0,44877129,133534.0,0.2225811505932319,0.0029755468537214134
44686620.0,0.0549,-1,1,1,10,10,10,10,3,4,3,0,0,44554984,131636.0,0.21941746925495137,0.00295446183977981
44875752.0,0.095901,-1,1,1,18,18,18,18,3,5,6,4,0,44718384,157368.0,0.2623088539739371,0.003519089598586568
44622373.0,0.068,-1,1,1,12,12,12,12,2,4,1,5,0,44519775,102598.0,0.1710154783692873,0.00230454893359187
45505172.0,0.0461,-1,1,1,8,8,8,8,1,4,3,0,0,45391211,113961.0,0.18995589514846634,0.0025106402206365457
0.0,0.1045,-1,7,7,16,16,112,0,0,0,0,0,0,0,0.0,0.0,0.0
45548716.0,0.0705,-1,1,1,13,13,13,13,7,3,3,0,0,45380879,167837.0,0.2797591068350852,0.0036984078690939417
90161913.0,0.2373,-1,7,7,11,11,77,77,14,14,35,14,0,89524772,637141.0,1.0620184887004238,0.007116924017410511
0.0,0.179,-1,21,21,13,13,273,0,0,0,0,0,0,0,0.0,0.0,0.0
44823236.0,0.063,-1,1,1,12,12,12,12,6,3,3,0,0,44690174,133062.0,0.2217943973837122,0.002977433025881707
44822062.0,0.0862,-1,1,1,15,15,15,15,4,5,1,5,0,44720418,101644.0,0.16942530345004617,0.0022728767875112438
91497170.0,0.263701,-1,7,7,13,13,91,91,14,28,35,14,0,90653534,843636.0,1.4062146836151976,0.009306156779282317
44626779.0,0.051399,-1,1,1,9,9,9,9,2,4,3,0,0,44512116,114663.0,0.1911260238626249,0.0025759952638513073
5804452.0,3.6117,-1,378,252,12,12,3024,1095,37,232,322,378,126,0,5804452.0,9.675150933269327,0.0
45345652.0,0.1248,-1,1,1,18,18,18,18,3,5,6,4,0,45213202,132450.0,0.22077428517136885,0.002929454100596547
39325339.0,0.0098,-1,1,1,1,1,1,1,0,0,0,0,1,39325339,0.0,0.0,0.0
44583386.0,0.0672,-1,1,1,12,12,12,12,6,3,3,0,0,44383513,199873.0,0.3331583140812156,0.004503316355332215
44889693.0,0.0695,-1,1,1,12,12,12,12,6,3,3,0,0,44742219,147474.0,0.2458170398743862,0.003296081492963056
44879408.0,0.0719,-1,1,1,11,11,11,11,4,4,3,0,0,44768597,110811.0,0.18470531758493433,0.0024751948335571027
44938073.0,0.058399,-1,1,1,10,10,10,10,3,4,3,0,0,44838524,99549.0,0.16593325265779235,0.002220166747683309
79114792.0,0.056901,-1,7,7,2,2,14,14,0,7,0,7,0,79015991,98801.0,0.16468644884270603,0.0012503924680258708
45204178.0,0.151201,-1,1,1,20,20,20,20,6,4,6,4,0,45022528,181650.0,0.302783306163678,0.0040346468328033465
91155484.0,0.269899,-1,7,7,13,13,91,91,28,14,35,14,0,90264109,891375.0,1.48578843672804,0.009875187490079805
0.0,0.135399,-1,7,7,21,21,147,0,0,0,0,0,0,0,0.0,0.0,0.0
45837963.0,0.065699,-1,1,1,12,12,12,12,5,4,3,0,0,45679099,158864.0,0.2648024616041098,0.0034778269159818588
39325339.0,0.0084,-1,1,1,1,1,1,1,0,0,0,0,1,39325339,0.0,0.0,0.0
21334524.0,0.1251,-1,1,1,22,22,22,22,2,4,6,9,1,21220108,114416.0,0.19071431190764318,0.005391866997095396
1039938.0,0.008199,-1,1,1,1,1,1,1,0,0,0,0,1,1039938,0.0,0.0,0.0
45172356.0,0.0742,-1,1,1,13,13,13,13,7,3,3,0,0,45010295,162061.0,0.2701313811185897,0.0036005318338837816
44985889.0,0.1022,-1,1,1,17,17,17,17,3,4,6,4,0,44854647,131242.0,0.21876073034700483,0.002925939869730777
24786502.0,0.1588,-1,1,1,26,26,26,23,3,5,5,9,1,24641790,144712.0,0.24121320011867972,0.0058726253247024665
44992977.0,0.0638,-1,1,1,10,10,10,10,3,4,3,0,0,44867972,125005.0,0.2083645867712115,0.0027860630741233412
44232722.0,0.1387,-1,1,1,20,20,20,20,5,5,6,4,0,44082639,150083.0,0.2501658515770068,0.0034045829243571375
0.0,0.095299,-1,7,7,12,12,84,0,0,0,0,0,0,0,0.0,0.0,0.0
44784840.0,0.0636,-1,1,1,11,11,11,11,4,4,3,0,0,44655818,129022.0,0.2150603233022299,0.0028892539825381767
45055514.0,0.0787,-1,1,1,14,14,14,14,4,4,1,5,0,44940844,114670.0,0.19113769181276608,0.002551576467945284
44485323.0,0.0893,-1,1,1,16,16,16,16,4,1,7,4,0,44327540,157783.0,0.26300059673230725,0.003559480178688012
45349751.0,0.083701,-1,1,1,15,15,15,15,4,5,1,5,0,45205133,144618.0,0.24105651621678384,0.0031991499726369567
45414871.0,0.0591,-1,1,1,11,11,11,11,4,4,3,0,0,45271072,143799.0,0.23969136605026553,0.0031763992688310983
58021060.0,7.256401,-1,462,307,21,21,6447,2154,158,460,612,924,0,45302739,12718321.0,21.199533615364356,0.28074066338461345
45522876.0,0.1642,-1,1,1,11,11,11,11,4,4,3,0,0,45356340,166536.0,0.27759053495884545,0.0036717248349403854
44525165.0,0.0915,-1,1,1,16,16,16,16,1,5,6,4,0,44408919,116246.0,0.19376464744455224,0.002617627328420221
45412099.0,0.0847,-1,1,1,10,10,10,10,3,4,3,0,0,45286000,126099.0,0.21018812069327625,0.0027845029368899882
45185345.0,0.0763,-1,1,1,14,14,14,14,2,1,7,4,0,45103983,81362.0,0.13561825134098085,0.0018038761676546394
0.0,0.1485,-1,7,7,21,21,147,0,0,0,0,0,0,0,0.0,0.0,0.0
44573099.0,0.0695,-1,1,1,13,13,13,13,5,1,2,5,0,44442673,130426.0,0.21740058073054702,0.0029347019698837645
45601391.0,0.0657,-1,1,1,12,12,12,12,5,4,3,0,0,45453889,147502.0,0.2458637116749509,0.003245090865602281
44587370.0,0.063101,-1,1,1,12,12,12,12,6,3,3,0,0,44400967,186403.0,0.31070584430954074,0.004198174332554514
45444668.0,0.102,-1,1,1,19,19,19,19,4,5,6,4,0,45276738,167930.0,0.2799141238869609,0.0037089686098852794
45389540.0,0.1144,-1,1,1,22,22,22,22,8,4,6,4,0,45183568,205972.0,0.3433244323542256,0.0045585598729166316
45457054.0,0.0885,-1,1,1,16,16,16,16,6,8,2,0,0,45211141,245913.0,0.4099000890097911,0.0054392124277509385
44779789.0,0.0591,-1,1,1,11,11,11,11,4,4,3,0,0,44647408,132381.0,0.2206592725199772,0.002965032146994961
45090519.0,0.0768,-1,1,1,13,13,13,13,7,3,3,0,0,44907980,182539.0,0.30426513583160814,0.004064734151925782
90432234.0,0.3736,-1,21,21,9,9,189,126,28,56,28,14,0,89007709,1424525.0,2.374469524981081,0.016004512597891943
34534045.0,0.1224,-1,7,7,9,9,63,28,0,14,0,14,0,34374333,159712.0,0.266215950421213,0.0046462574270168385
45580217.0,0.045199,-1,1,1,8,8,8,8,0,5,3,0,0,45492096,88121.0,0.14688449062730233,0.0019370617700270394
63891706.0,0.137199,-1,3,3,19,19,57,27,6,8,4,7,2,63690323,201383.0,0.3356752576116706,0.003161908913540916
44617619.0,0.058499,-1,1,1,11,11,11,11,5,3,3,0,0,44476404,141215.0,0.23538422559814912,0.0031750543501673383
45585231.0,0.0591,-1,1,1,11,11,11,11,4,4,3,0,0,45447899,137332.0,0.22891184696983335,0.003021745845721053
39325339.0,0.0086,-1,1,1,1,1,1,1,0,0,0,0,1,39325339,0.0,0.0,0.0
39325339.0,0.0059,-1,1,1,1,1,1,1,0,0,0,0,1,39325339,0.0,0.0,0.0
44483324.0,0.0437,-1,1,1,8,8,8,8,1,4,3,0,0,44359230,124094.0,0.20684608640283764,0.002797478675802082
45233206.0,0.082801,-1,1,1,16,16,16,16,6,8,2,0,0,44967164,266042.0,0.4434521130657706,0.005916361547728471
0.0,0.097601,-1,21,21,7,7,147,0,0,0,0,0,0,0,0.0,0.0,0.0
45077522.0,0.043599,-1,1,1,8,8,8,8,1,4,3,0,0,44996107,81415.0,0.1357065943920498,0.001809378753588616
45158046.0,0.0625,-1,1,1,12,12,12,12,5,4,3,0,0,45003121,154925.0,0.25823673937466457,0.003442539018571623
0.0,0.0544,-1,7,7,8,8,56,0,0,0,0,0,0,0,0.0,0.0,0.0
45657913.0,0.070599,-1,1,1,13,13,13,13,7,3,3,0,0,45461872,196041.0,0.32677094480392843,0.004312206941236384
45160595.0,0.0527,-1,1,1,10,10,10,10,3,4,3,0,0,45044859,115736.0,0.1929145539342661,0.0025693498119285932
45847789.0,0.078899,-1,1,1,11,11,11,11,4,4,3,0,0,45659694,188095.0,0.31352615454366645,0.00411949760329099
44335023.0,0.085,-1,1,1,16,16,16,16,0,6,6,4,0,44201779,133244.0,0.22209776408738294,0.0030144488075921107
44325961.0,0.066701,-1,1,1,12,12,12,12,6,3,3,0,0,44135976,189985.0,0.3166765010817857,0.004304538320394229
1039938.0,0.0088,-1,1,1,1,1,1,1,0,0,0,0,1,1039938,0.0,0.0,0.0
60770214.0,0.1292,-1,3,3,20,20,60,22,4,6,2,7,3,60591836,178378.0,0.2973293728976854,0.002943927957555206
38869902.0,0.0076,-1,1,1,1,1,1,1,0,0,0,0,1,38869902,0.0,0.0,0.0
44686067.0,0.107199,-1,1,1,19,19,19,19,5,4,6,4,0,44497193,188874.0,0.31482463070937805,0.004244627295928532
44561432.0,0.066299,-1,1,1,8,8,8,8,0,5,3,0,0,44497508,63924.0,0.10655172068927582,0.0014365748302129638
45264342.0,0.093301,-1,1,1,18,18,18,18,2,6,6,4,0,45102625,161717.0,0.2695579847116516,0.0035855341013965375
19891741.0,0.1216,-1,3,3,19,19,57,18,6,2,2,5,3,19707065,184676.0,0.30782719432470906,0.009371055507250826
45327742.0,0.0898,-1,1,1,18,18,18,18,3,5,6,4,0,45147584,180158.0,0.30029636593358605,0.003990423939407256
45302731.0,0.056499,-1,1,1,11,11,11,11,4,4,3,0,0,45158461,144270.0,0.24047645240976506,0.003194750148814859
45406222.0,0.100801,-1,1,1,21,21,21,21,7,4,6,4,0,45191566,214656.0,0.35779935792937223,0.004749912848782447
44760739.0,0.0777,-1,1,1,15,15,15,15,4,5,1,5,0,44605964,154775.0,0.25798671187163924,0.003469827487642684
45470026.0,0.046999,-1,1,1,9,9,9,9,2,4,3,0,0,45356978,113048.0,0.18843406108005215,0.0024924059094060453
45348261.0,0.0437,-1,1,1,9,9,9,9,2,4,3,0,0,45268225,80036.0,0.1334080082142369,0.0017680392814164903
38869902.0,0.0069,-1,1,1,1,1,1,1,0,0,0,0,1,38869902,0.0,0.0,0.0
45643306.0,0.0576,-1,1,1,12,12,12,12,5,4,3,0,0,45486768,156538.0,0.26092536845719694,0.003441396407852059
4543708.0,3.3861,-1,378,252,10,10,2520,1114,29,214,188,433,250,0,4543708.0,7.573679771441525,0.0
44481161.0,0.1213,-1,1,1,13,13,13,13,5,1,2,5,0,44358716,122445.0,0.20409745071957916,0.002760336886216454
11263034.0,0.109799,-1,3,3,16,16,48,14,6,0,2,3,3,11116763,146271.0,0.24381181930012302,0.013157697074229252
92505027.0,0.609301,-1,21,21,15,15,315,210,84,98,14,14,0,89678598,2826429.0,4.711233235655922,0.03151731921589586
45146830.0,0.084101,-1,1,1,10,10,10,10,3,4,3,0,0,45024333,122497.0,0.20418412692062793,0.0027206843908159617
39325339.0,0.0092,-1,1,1,1,1,1,1,0,0,0,0,1,39325339,0.0,0.0,0.0
44888312.0,0.0792,-1,1,1,9,9,9,9,2,4,3,0,0,44786124,102188.0,0.17033206986101804,0.002281688855235608
44725371.0,0.0515,-1,1,1,9,9,9,9,2,4,3,0,0,44618603,106768.0,0.17796624295339153,0.002392903247105249
13945379.0,0.198499,-1,7,7,17,17,119,42,7,14,14,0,7,13532753,412626.0,0.6877856564222065,0.030490913415769875
44258512.0,0.065,-1,1,1,13,13,13,13,0,2,7,4,0,44194636,63876.0,0.10647171188830772,0.0014453337730850413
55910422.0,0.162701,-1,1,1,30,30,30,30,15,6,7,2,0,55508002,402420.0,0.6707737851163628,0.007249765538309233
45242893.0,0.116201,-1,1,1,18,18,18,18,3,5,6,4,0,45068667,174226.0,0.2904086116139442,0.003865789951142775
44431170.0,0.0719,-1,1,1,13,13,13,13,7,3,3,0,0,44220316,210854.0,0.35146199415269014,0.0047682608147802475
44732976.0,0.111901,-1,1,1,19,19,19,19,6,3,6,4,0,44538330,194646.0,0.32444568902579285,0.004370303062553087
53174095.0,0.6948,-1,7,7,41,41,287,228,17,57,84,70,0,51706063,1468032.0,2.4469891688085688,0.02839187350233956
45302355.0,0.047401,-1,1,1,8,8,8,8,0,5,3,0,0,45245972,56383.0,0.09398200468718226,0.0012461440766484142
44923199.0,0.076601,-1,1,1,16,16,16,16,1,5,6,4,0,44794793,128406.0,0.21403354368980587,0.0028665385282615327
44296399.0,0.121799,-1,1,1,20,20,20,20,4,6,6,4,0,44092684,203715.0,0.3395623518587045,0.004620154218781511
44806729.0,0.057501,-1,1,1,11,11,11,11,4,4,3,0,0,44674495,132234.0,0.22041424556701236,0.002959943923260912
45238318.0,0.0652,-1,1,1,12,12,12,12,5,4,3,0,0,45050422,187896.0,0.31319445138965285,0.004170793339072385
45292728.0,0.0939,-1,1,1,20,20,20,20,6,4,6,4,0,45082942,209786.0,0.34968179833114976,0.004653334292158661
41532590.0,0.2132,-1,7,7,14,14,98,56,28,0,14,14,0,40977302,555288.0,0.92558181399954,0.013551111783787035
44905276.0,0.0989,-1,1,1,17,17,17,17,1,6,6,4,0,44741010,164266.0,0.2738067854130621,0.0036714861823637867
45115968.0,0.0554,-1,1,1,10,10,10,10,3,4,3,0,0,44981373,134595.0,0.2243496784646311,0.0029922385872925665
45213351.0,0.1101,-1,1,1,18,18,18,18,7,5,1,5,0,44970628,242723.0,0.4045828374454523,0.005397367366095043
44976280.0,0.0512,-1,1,1,9,9,9,9,2,4,3,0,0,44844011,132269.0,0.2204725853177183,0.002949535446327493
45193688.0,0.0515,-1,1,1,10,10,10,10,3,4,3,0,0,45075896,117792.0,0.19634159757573333,0.002613192647351924
44451345.0,0.0386,-1,1,1,8,8,8,8,1,4,3,0,0,44353409,97936.0,0.16324462357525996,0.0022080828105005413
44952964.0,0.0419,-1,1,1,8,8,8,8,1,4,3,0,0,44860551,92413.0,0.1540386109138672,0.002060005905857019
44387325.0,0.0428,-1,1,1,8,8,8,8,1,4,3,0,0,44283277,104048.0,0.17343241089853217,0.0023496002791302006
24544644.0,0.760801,-1,7,7,42,42,294,262,12,96,84,70,0,22722891,1821753.0,3.036589024792727,0.08017258895446007
0.0,0.3556,-1,126,126,1,1,126,126,0,0,0,0,126,0,0.0,0.0,0.0
63872122.0,0.0532,-1,7,7,2,2,14,14,7,7,0,0,0,63642607,229515.0,0.3825670823790617,0.0036063104705940157
0.0,0.1101,-1,21,21,8,8,168,0,0,0,0,0,0,0,0.0,0.0,0.0
44882742.0,0.0739,-1,1,1,14,14,14,14,8,3,3,0,0,44659134,223608.0,0.3727209993099241,0.005006993642106898
39325339.0,0.0075,-1,1,1,1,1,1,1,0,0,0,0,1,39325339,0.0,0.0,0.0
44763834.0,0.045,-1,1,1,8,8,8,8,4,0,4,0,0,44665050,98784.0,0.16465811239236317,0.0022116621385177
44274980.0,0.1,-1,1,1,11,11,11,11,5,3,3,0,0,44158508,116472.0,0.1941413555491104,0.002637589114197427
44613999.0,0.0414,-1,1,1,8,8,8,8,1,4,3,0,0,44497411,116588.0,0.19433471015144999,0.002620107493444956
91478463.0,0.2583,-1,7,7,13,13,91,91,28,14,35,14,0,90638267,840196.0,1.4004807195458167,0.009269771232497196
45841878.0,0.0604,-1,1,1,11,11,11,11,4,4,3,0,0,45697752,144126.0,0.24023642600686076,0.0031538969356742098
44694555.0,0.0475,-1,1,1,9,9,9,9,2,4,3,0,0,44594105,100450.0,0.16743508452596453,0.002252539881672701
44698488.0,0.0508,-1,1,1,11,11,11,11,5,3,3,0,0,44548901,149587.0,0.24933909396700304,0.003357815718057781
45209180.0,0.055499,-1,1,1,11,11,11,11,4,4,3,0,0,45028007,181173.0,0.30198821870405745,0.004023562490784902
44876868.0,0.0447,-1,1,1,9,9,9,9,2,4,3,0,0,44768501,108367.0,0.1806315361356416,0.0024206081860994183
45375402.0,0.064101,-1,1,1,12,12,12,12,5,4,3,0,0,45239530,135872.0,0.22647824594038676,0.00300339106087088
44823502.0,0.087301,-1,1,1,19,19,19,19,4,5,6,4,0,44665760,157742.0,0.2629322558814803,0.003531608999824474
44454527.0,0.041899,-1,1,1,8,8,8,8,1,4,3,0,0,44369101,85426.0,0.1423923298229472,0.0019253489044098505
45127665.0,0.078,-1,1,1,15,15,15,15,5,8,2,0,0,44924625,203040.0,0.33843722809509047,0.004519570280219367
38869902.0,0.008,-1,1,1,1,1,1,1,0,0,0,0,1,38869902,0.0,0.0,0.0
44385154.0,0.0588,-1,1,1,9,9,9,9,1,5,3,0,0,44274652,110502.0,0.18419026092870217,0.0024958298938182505
44790135.0,0.061401,-1,1,1,11,11,11,11,4,4,3,0,0,44657916,132219.0,0.22038924281670985,0.0029607068990859316
45160606.0,0.0613,-1,1,1,12,12,12,12,6,3,3,0,0,45010928,149678.0,0.2494907773188384,0.003325370230091679
45029587.0,0.0439,-1,1,1,8,8,8,8,1,4,3,0,0,44936935,92652.0,0.15443698806868755,0.002061822863530857
45203420.0,0.0621,-1,1,1,13,13,13,13,2,0,7,4,0,45109956,93464.0,0.15579047028506468,0.0020719151222404206
0.0,0.2075,-1,21,21,16,16,336,0,0,0,0,0,0,0,0.0,0.0,0.0
44802035.0,0.055899,-1,1,1,11,11,11,11,4,4,3,0,0,44678356,123679.0,0.20615434364446755,0.0027682083915531717
45304441.0,0.0485,-1,1,1,9,9,9,9,2,4,3,0,0,45183705,120736.0,0.20124880403511053,0.0026721137631365113
44859464.0,0.036499,-1,1,1,8,8,8,8,1,4,3,0,0,44777305,82159.0,0.13694673080705544,0.0018348357499407345
44869535.0,0.0419,-1,1,1,8,8,8,8,1,4,3,0,0,44773072,96463.0,0.16078935349555118,0.0021544869648435112
