estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_sums,absolute_error,normalized_error,relative_error
89666768.0,0.0977,-1,1,1,18,18,18,18,5,4,3,5,1,89514468,152300.0,0.2538612580717212,0.0017014009400134066
89605880.0,0.111201,-1,1,1,20,20,20,20,6,4,4,5,1,89400776,205104.0,0.34187760653671906,0.0022942082739863465
89823682.0,0.0747,-1,1,1,13,13,13,13,3,8,1,1,0,89639615,184067.0,0.3068120826624262,0.0020534113181989904
91013688.0,0.076599,-1,1,1,14,14,14,14,8,3,2,1,0,90795280,218408.0,0.3640533792050459,0.002405499492925183
80621870.0,0.0083,-1,1,1,1,1,1,1,0,0,0,0,1,80621870,0.0,0.0,0.0
89900462.0,0.051401,-1,1,1,9,9,9,9,3,3,2,1,0,89806781,93681.0,0.15615217673944135,0.0010431394929966368
6620054.0,5.8717,-1,378,252,19,19,4788,1721,71,152,500,504,494,0,6620054.0,11.03463714341911,0.0
89559113.0,0.193201,-1,1,1,20,20,20,20,7,4,3,5,1,89330515,228598.0,0.3810385809105668,0.0025590135688795704
79581932.0,0.015699,-1,3,1,1,1,1,1,0,0,0,0,1,79581932,0.0,0.0,0.0
89900986.0,0.0622,-1,1,1,10,10,10,10,4,3,2,1,0,89781988,118998.0,0.198351818700057,0.001325410615768499
0.0,0.155701,-1,21,21,12,12,252,0,0,0,0,0,0,0,0.0,0.0,0.0
89028569.0,0.0873,-1,1,1,15,15,15,15,5,3,7,0,0,88886293,142276.0,0.2371527534695483,0.001600651745033399
155064168.0,0.2519,-1,7,7,19,19,133,70,28,21,7,0,14,154272173,791995.0,1.3201368817236563,0.005133751502936307
89458128.0,0.1033,-1,1,1,19,19,19,19,5,5,3,5,1,89251675,206453.0,0.34412618721392685,0.002313155467390388
72542936.0,0.210901,-1,1,1,40,40,40,40,12,10,14,4,0,72047184,495752.0,0.8263442311987652,0.006880935138283822
89708517.0,0.1164,-1,1,1,22,22,22,22,8,5,3,5,1,89493248,215269.0,0.35882113699173573,0.0024054216917012553
90724173.0,0.0587,-1,1,1,13,13,13,13,2,4,7,0,0,90627965,96208.0,0.1603643067404081,0.0010615707855737464
88953760.0,0.112101,-1,1,1,15,15,15,15,0,6,3,5,1,88862967,90793.0,0.1513383138811936,0.0010217192050317203
95603693.0,0.5326,-1,7,7,32,32,224,170,17,20,112,7,14,94309472,1294221.0,2.1572722999529947,0.013723128467944344
89303112.0,0.058999,-1,1,1,10,10,10,10,4,3,2,1,0,89196793,106319.0,0.17721782729433572,0.0011919598947912847
89344621.0,0.0531,-1,1,1,12,12,12,12,2,0,4,5,1,89278569,66052.0,0.11009877753219521,0.0007398416074522879
89244980.0,0.077401,-1,1,1,14,14,14,14,3,1,4,5,1,89158069,86911.0,0.14486760210289798,0.0009747967960140546
90188630.0,0.0548,-1,1,1,10,10,10,10,4,3,2,1,0,90046022,142608.0,0.2377061476762444,0.0015837234875295213
89346856.0,0.080999,-1,1,1,16,16,16,16,7,7,1,1,0,89135959,210897.0,0.3515336687035574,0.00236601482012439
89963682.0,0.1008,-1,1,1,18,18,18,18,4,5,3,5,1,89784800,178882.0,0.29816946530785055,0.0019923416881253843
100266402.0,0.2493,-1,7,7,17,17,119,56,7,7,14,28,0,99949815,316587.0,0.5277030473352069,0.0031674595895950382
89245748.0,0.1363,-1,1,1,25,25,25,25,7,5,8,4,1,89005549,240199.0,0.4003757079945461,0.0026986969093353943
89080907.0,0.067701,-1,1,1,13,13,13,13,3,3,7,0,0,88936805,144102.0,0.2401964216063767,0.001620274081129854
89213487.0,0.0655,-1,1,1,13,13,13,13,3,5,3,0,2,89096535,116952.0,0.19494144355879148,0.0013126436398452532
89238210.0,0.0441,-1,1,1,8,8,8,8,2,3,2,1,0,89162857,75353.0,0.12560214956978602,0.0008451164816309105
89392566.0,0.039499,-1,1,1,8,8,8,8,1,4,2,1,0,89313461,79105.0,0.13185617084545967,0.0008857007567985749
88527521.0,0.0718,-1,1,1,14,14,14,14,5,7,1,1,0,88385359,142162.0,0.23696273256724906,0.0016084338131160387
89295744.0,0.0759,-1,1,1,15,15,15,15,6,2,7,0,0,89094070,201674.0,0.3361603109675398,0.002263607443233876
88764775.0,0.064,-1,1,1,12,12,12,12,7,2,2,1,0,88630063,134712.0,0.22454469991699086,0.0015199357355754107
31282115.0,0.785001,-1,7,7,46,46,322,265,17,66,98,77,7,29535050,1747065.0,2.9120953304863537,0.059152261465614586
88990829.0,0.0893,-1,1,1,16,16,16,16,7,7,1,1,0,88736362,254467.0,0.42415832408231574,0.002867674471486672
90921552.0,0.0783,-1,1,1,14,14,14,14,3,4,7,0,0,90743454,178098.0,0.2968626548920381,0.0019626539673043525
89870775.0,0.0882,-1,1,1,15,15,15,15,5,0,4,5,1,89769857,100918.0,0.16821517033540356,0.0011241858166266211
0.0,0.219401,-1,21,21,19,19,399,0,0,0,0,0,0,0,0.0,0.0,0.0
89492965.0,0.0551,-1,1,1,10,10,10,10,4,3,2,1,0,89384632,108333.0,0.18057486323495583,0.0012119868659301522
89786636.0,0.054201,-1,1,1,10,10,10,10,4,3,2,1,0,89651239,135397.0,0.22568649218080655,0.0015102635670210872
89717569.0,0.0377,-1,1,1,10,10,10,10,4,3,2,1,0,89591772,125797.0,0.20968473198718526,0.0014041133152272063
89772742.0,0.0479,-1,1,1,10,10,10,10,4,3,2,1,0,89674840,97902.0,0.1631879506745742,0.0010917443510353628
89140941.0,0.0674,-1,1,1,14,14,14,14,3,1,4,5,1,89041093,99848.0,0.16643164081382286,0.0011213698825552378
89629852.0,0.0466,-1,1,1,9,9,9,9,2,4,2,1,0,89518395,111457.0,0.18578210269796344,0.0012450737080350915
90016853.0,0.0442,-1,1,1,11,11,11,11,5,3,2,1,0,89861096,155757.0,0.25962355859144504,0.0017333084831282271
90377849.0,0.048,-1,1,1,9,9,9,9,2,4,2,1,0,90291624,86225.0,0.14372414298906214,0.0009549612265252865
79737609.0,0.013601,-1,3,3,1,1,3,3,0,0,0,0,3,79737609,0.0,0.0,0.0
89668832.0,0.057001,-1,1,1,11,11,11,11,6,2,2,1,0,89540753,128079.0,0.21348848373321067,0.0014303989603482563
181885461.0,0.3471,-1,7,7,17,17,119,119,28,14,42,35,0,180893804,991657.0,1.6529434904506162,0.0054819843359587925
80621870.0,0.012701,-1,1,1,1,1,1,1,0,0,0,0,1,80621870,0.0,0.0,0.0
89710753.0,0.0592,-1,1,1,11,11,11,11,6,2,2,1,0,89560975,149778.0,0.24965746232085528,0.0016723578545231336
80621870.0,0.0052,-1,1,1,1,1,1,1,0,0,0,0,1,80621870,0.0,0.0,0.0
89841150.0,0.1136,-1,1,1,22,22,22,22,4,5,8,4,1,89663357,177793.0,0.2963542656358866,0.001982894751531554
88884359.0,0.0642,-1,1,1,12,12,12,12,7,2,2,1,0,88715321,169038.0,0.281760993709308,0.0019053980540745606
89230148.0,0.061901,-1,1,1,13,13,13,13,2,4,7,0,0,89125153,104995.0,0.1750109178676321,0.0011780624937608802
89612170.0,0.06,-1,1,1,12,12,12,12,6,3,2,1,0,89436964,175206.0,0.2920421246337097,0.0019589886794457827
24223581.0,0.162299,-1,1,1,32,32,32,32,8,5,15,4,0,23943671,279910.0,0.46656798914547265,0.01169035441557813
182213042.0,0.266401,-1,7,7,16,16,112,112,21,14,42,35,0,181356745,856297.0,1.427318671720556,0.004721616502325293
89154476.0,0.107801,-1,1,1,20,20,20,20,4,5,5,5,1,88977573,176903.0,0.2948707691179363,0.00198817515510341
89268752.0,0.131499,-1,1,1,25,25,25,25,7,5,8,4,1,88996763,271989.0,0.4533648701357149,0.0030561673349849814
117251255.0,0.0731,-1,7,7,3,3,21,21,7,0,0,14,0,117133379,117876.0,0.19648161297742753,0.0010063399605333677
89383891.0,0.045799,-1,1,1,9,9,9,9,2,4,2,1,0,89296126,87765.0,0.14629109202012222,0.0009828533882869678
89643839.0,0.058099,-1,1,1,11,11,11,11,5,3,2,1,0,89509046,134793.0,0.22467971476862456,0.0015059148323399627
89504355.0,0.067099,-1,1,1,14,14,14,14,4,3,7,0,0,89369252,135103.0,0.2251964382748769,0.0015117391829574673
88968459.0,0.046601,-1,1,1,11,11,11,11,0,4,7,0,0,88891984,76475.0,0.1274723552924155,0.0008603137938736973
103102046.0,0.407901,-1,21,21,12,12,252,140,42,14,42,42,0,101878817,1223229.0,2.0389392833211653,0.012006705967149187
100382411.0,0.4067,-1,7,7,25,25,175,138,14,40,56,14,14,99320793,1061618.0,1.7695579847116516,0.010688778934739275
89124772.0,0.045601,-1,1,1,8,8,8,8,1,4,2,1,0,89027449,97323.0,0.16222284451289642,0.001093179700116983
99755035.0,0.162299,-1,1,1,32,32,32,32,10,13,4,5,0,99400796,354239.0,0.5904632842946057,0.0035637440971800667
158418393.0,0.194,-1,7,7,14,14,98,63,28,7,14,0,14,157768719,649674.0,1.0829091200032004,0.0041178885403766255
72885106.0,0.2464,-1,1,1,50,50,50,49,8,11,10,18,2,72529581,355525.0,0.592606853420543,0.004901793104250802
89356943.0,0.0902,-1,1,1,15,15,15,15,6,7,1,1,0,89150953,205990.0,0.3433544356545887,0.0023105754124692307
89170679.0,0.0874,-1,1,1,17,17,17,17,3,8,6,0,0,88964295,206384.0,0.3440111745625352,0.002319852026029094
89661826.0,0.0596,-1,1,1,11,11,11,11,6,2,2,1,0,89514510,147316.0,0.2455536775711995,0.0016457220175812837
89710080.0,0.038301,-1,1,1,8,8,8,8,1,4,2,1,0,89634843,75237.0,0.12540879496744642,0.0008393722517035033
88767774.0,0.054,-1,1,1,9,9,9,9,3,3,2,1,0,88686020,81754.0,0.13627165654888704,0.0009218363841335985
89505260.0,0.1532,-1,1,1,14,14,14,14,4,3,7,0,0,89374963,130297.0,0.21718555707794523,0.0014578691350059635
180270462.0,0.7692,-1,21,21,17,17,357,289,107,91,63,28,0,176786055,3484407.0,5.807983878226605,0.019709738983654565
89107399.0,0.0691,-1,1,1,12,12,12,12,2,3,7,0,0,88986788,120611.0,0.20104044778258942,0.0013553809808260525
89744724.0,0.103201,-1,1,1,21,21,21,21,4,4,8,4,1,89532872,211852.0,0.3531255104728187,0.0023661923857418534
89377199.0,0.094799,-1,1,1,20,20,20,20,7,7,6,0,0,89106152,271047.0,0.45179469741671585,0.0030418438448559645
89121701.0,0.066099,-1,1,1,14,14,14,14,4,0,4,5,1,89017172,104529.0,0.17423416575823342,0.0011742565805168469
88686242.0,0.044601,-1,1,1,9,9,9,9,3,3,2,1,0,88584018,102224.0,0.17039207646174412,0.0011539779105526687
89184493.0,0.051001,-1,1,1,10,10,10,10,4,3,2,1,0,89087707,96786.0,0.16132774605206573,0.0010864125170490695
89204505.0,0.0757,-1,1,1,14,14,14,14,4,5,3,0,2,89059290,145215.0,0.24205162567882468,0.0016305429787279912
176101525.0,0.3036,-1,7,7,12,12,84,84,28,42,0,7,7,175137461,964064.0,1.6069500978440963,0.005504613316279605
89503366.0,0.0905,-1,1,1,15,15,15,15,2,3,4,5,1,89420634,82732.0,0.1379018358686122,0.0009252003290426234
90007478.0,0.092101,-1,1,1,19,19,19,19,6,4,3,5,1,89778401,229077.0,0.38183700207022775,0.0025515825348682696
89486865.0,0.0854,-1,1,1,18,18,18,18,4,8,6,0,0,89310431,176434.0,0.2940890164584771,0.001975513924011855
181561754.0,0.5727,-1,21,21,10,10,210,140,70,28,0,42,0,179891417,1670337.0,2.7842012621388355,0.0092852512246318
679061427.0,3.4227,5,1,1,2000,240,240,240,0,0,0,0,240,145229634,533831793.0,889.8175349288422,3.675777307267744
89668301.0,0.087199,-1,1,1,11,11,11,11,1,0,4,5,1,89611373,56928.0,0.0948904379481743,0.0006352765066996574
90040828.0,0.0879,-1,1,1,16,16,16,16,6,3,7,0,0,89845156,195672.0,0.32615587714648614,0.002177880352280762
89269262.0,0.082199,-1,1,1,15,15,15,15,6,2,7,0,0,89114601,154661.0,0.25779669096933994,0.0017355292877314235
111210219.0,0.328501,-1,7,7,20,20,140,105,28,28,21,28,0,110136443,1073776.0,1.7898235472568649,0.009749506800396667
79581932.0,0.0114,-1,3,1,1,1,1,1,0,0,0,0,1,79581932,0.0,0.0,0.0
90546698.0,0.0886,-1,1,1,17,17,17,17,7,3,7,0,0,90308421,238277.0,0.39717202225578147,0.0026384804136925393
89495473.0,0.057299,-1,1,1,10,10,10,10,3,4,2,1,0,89388829,106644.0,0.1777595535508906,0.0011930349820333814
90171145.0,0.1002,-1,1,1,22,22,22,22,4,5,8,4,1,89981876,189269.0,0.31548303646734477,0.00210341246941773
80621870.0,0.0072,-1,1,1,1,1,1,1,0,0,0,0,1,80621870,0.0,0.0,0.0
89585713.0,0.1074,-1,1,1,19,19,19,19,6,7,6,0,0,89372377,213336.0,0.3555991159027493,0.0023870462794113667
192303159.0,0.113099,-1,7,7,5,5,35,35,7,0,14,7,7,192086774,216385.0,0.36068134161424426,0.0011264960907719757
0.0,0.1816,-1,21,21,16,16,336,0,0,0,0,0,0,0,0.0,0.0,0.0
98167620.0,7.8886,-1,1,1,2028,2014,2014,2014,1926,12,76,0,0,62529728,35637892.0,59.40302099897655,0.569935183469853
105563370.0,0.2998,-1,1,1,42,42,42,42,10,14,14,4,0,105084218,479152.0,0.7986745208639617,0.004559695158030295
431592703.0,3.1681,5,1,1,2000,157,157,157,0,0,0,0,157,35037498,396555205.0,660.9980514523264,11.318022907914258
89740699.0,0.0928,-1,1,1,10,10,10,10,4,3,2,1,0,89600073,140626.0,0.23440245093626966,0.0015694853284327123
89731796.0,0.1067,-1,1,1,18,18,18,18,4,5,3,5,1,89582043,149753.0,0.24961579107035106,0.0016716854738398855
166199221.0,0.5471,-1,21,21,15,15,315,168,28,42,63,35,0,164842773,1356448.0,2.260995376158044,0.00822873805938705
0.0,0.0752,-1,7,7,13,13,91,0,0,0,0,0,0,0,0.0,0.0,0.0
88562326.0,0.064,-1,1,1,12,12,12,12,7,2,2,1,0,88400324,162002.0,0.2700330369673997,0.0018325950932035046
89323853.0,0.069799,-1,1,1,13,13,13,13,7,3,2,1,0,89167093,156760.0,0.26129540916167443,0.001758047668998248
182377268.0,0.349801,-1,7,7,18,18,126,126,35,49,0,42,0,181147212,1230056.0,2.0503188684088585,0.006790366721183653
80621870.0,0.010001,-1,1,1,1,1,1,1,0,0,0,0,1,80621870,0.0,0.0,0.0
172464621.0,0.218301,-1,7,7,14,14,98,70,0,28,35,0,7,171852345,612276.0,1.0205722629489244,0.003562802707172835
0.0,0.0741,-1,7,7,13,13,91,0,0,0,0,0,0,0,0.0,0.0,0.0
89872165.0,0.1391,-1,1,1,28,28,28,28,8,8,7,4,1,89548919,323246.0,0.5388026016195114,0.003609714149648194
163139001.0,0.1724,-1,7,7,14,14,98,49,7,7,21,0,14,162800391,338610.0,0.5644120853293862,0.0020799090095551427
110384261.0,10.323,-1,1,1,2712,2708,2708,2708,1936,772,0,0,0,66011737,44372524.0,73.96234252434435,0.6721914316540406
89125026.0,0.1165,-1,1,1,9,9,9,9,3,3,2,1,0,89025581,99445.0,0.1657599002556948,0.001117038483579231
88610665.0,0.0724,-1,1,1,12,12,12,12,7,2,2,1,0,88434638,176027.0,0.29341060850026834,0.0019904757228722983
88975389.0,0.0592,-1,1,1,12,12,12,12,2,3,7,0,0,88857313,118076.0,0.1968149829814613,0.0013288270375675212
88761253.0,0.065799,-1,1,1,14,14,14,14,4,3,7,0,0,88593017,168236.0,0.28042417999313257,0.0018989758526905117
89769022.0,0.096401,-1,1,1,20,20,20,20,6,8,6,0,0,89497378,271644.0,0.45278980687875664,0.003035217411620707
89123848.0,0.0448,-1,1,1,9,9,9,9,2,4,2,1,0,89040741,83107.0,0.13852690462617553,0.0009333592585443556
73688528.0,9.9428,-1,1,1,2732,2721,2721,2721,1949,772,0,0,0,28081280,45607248.0,76.02044224864736,1.624115709825193
89065406.0,0.0734,-1,1,1,11,11,11,11,5,3,2,1,0,88881718,183688.0,0.3061803465047822,0.002066656722364435
191493790.0,7.5495,-1,1,1,2029,2020,2020,2020,1936,8,76,0,0,155951060,35542730.0,59.244400217357246,0.22790951212515004
89169759.0,0.1111,-1,1,1,17,17,17,17,2,6,3,5,1,89027783,141976.0,0.23665269846349765,0.0015947381279841598
90489715.0,0.0772,-1,1,1,17,17,17,17,7,3,7,0,0,90297298,192417.0,0.3207302803308364,0.0021309275500137337
88697051.0,0.0729,-1,1,1,16,16,16,16,7,7,1,1,0,88432881,264170.0,0.4403317698280144,0.0029872372924274627
64613624.0,0.1845,-1,1,1,41,41,41,41,10,13,14,4,0,64152582,461042.0,0.7684878669987032,0.007186647608353472
88995188.0,0.0671,-1,1,1,15,15,15,15,6,7,1,1,0,88763730,231458.0,0.38580577196824983,0.0026075740620634127
431592703.0,2.207399,5,1,1,2000,157,157,157,0,0,0,0,157,21029253,410563450.0,684.3476949131071,19.523444318255148
37396410.0,0.1112,-1,1,1,21,21,21,21,3,8,5,5,0,37179234,217176.0,0.3619998199801978,0.0058413252946523855
79737609.0,0.0204,-1,3,3,1,1,3,3,0,0,0,0,3,79737609,0.0,0.0,0.0
89388775.0,0.046299,-1,1,1,9,9,9,9,3,3,2,1,0,89301984,86791.0,0.14466758010047773,0.0009718821028657102
89784861.0,0.0622,-1,1,1,13,13,13,13,3,8,1,1,0,89648012,136849.0,0.2281067584100918,0.0015265146091583157
89375347.0,0.066299,-1,1,1,14,14,14,14,4,3,7,0,0,89217909,157438.0,0.26242553347534897,0.001764645705830205
90490242.0,0.0473,-1,1,1,10,10,10,10,3,4,2,1,0,90382108,108134.0,0.18024316008094224,0.0011964093601357472
176930007.0,0.1527,-1,1,1,33,33,33,33,8,11,10,3,1,176607936,322071.0,0.536844052845813,0.0018236496461857751
15399344.0,0.140199,-1,7,7,12,12,84,35,14,0,14,0,7,15079422,319922.0,0.53326199215247,0.021215799915938423
90051727.0,0.058101,-1,1,1,12,12,12,12,6,3,2,1,0,89850367,201360.0,0.3356369200612067,0.0022410592936142376
80621870.0,0.007201,-1,1,1,1,1,1,1,0,0,0,0,1,80621870,0.0,0.0,0.0
89331962.0,0.073299,-1,1,1,14,14,14,14,4,5,3,0,2,89170451,161511.0,0.2692146136074968,0.0018112614457899288
88501794.0,0.076801,-1,1,1,15,15,15,15,2,6,7,0,0,88350971,150823.0,0.25139932059193176,0.001707089331253643
79581932.0,0.0097,-1,3,1,1,1,1,1,0,0,0,0,1,79581932,0.0,0.0,0.0
89324025.0,0.0584,-1,1,1,14,14,14,14,4,5,3,0,2,89178088,145937.0,0.2432550913933866,0.0016364670209121327
90007850.0,0.048399,-1,1,1,10,10,10,10,4,3,2,1,0,89856761,151089.0,0.2518427026972967,0.0016814427575460905
182268482.0,0.3167,-1,7,7,17,17,119,119,28,49,0,42,0,181171709,1096773.0,1.8281560971706887,0.006053776310074991
89029148.0,0.049899,-1,1,1,10,10,10,10,4,0,4,0,2,88941891,87257.0,0.14544433220987643,0.0009810562718977945
89665620.0,0.0762,-1,1,1,16,16,16,16,7,7,1,1,0,89438976,226644.0,0.3777815559711568,0.002534063001794654
89106299.0,0.08,-1,1,1,18,18,18,18,3,6,3,5,1,88978472,127827.0,0.2130684375281281,0.0014366059241835486
71845037.0,0.235401,-1,1,1,52,52,52,49,7,12,10,18,2,71443237,401800.0,0.6697403381038581,0.005624045282270735
89823272.0,0.0721,-1,1,1,15,15,15,15,1,5,3,5,1,89680730,142542.0,0.23759613557491324,0.0015894384445800118
0.0,0.082499,-1,7,7,17,17,119,0,0,0,0,0,0,0,0.0,0.0,0.0
89452586.0,0.056099,-1,1,1,12,12,12,12,6,3,2,1,0,89285379,167207.0,0.2787089913223788,0.001872725432458544
