estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
11951,0.163803,-1,1,1,11,11,11,11,5,1,3,2,0,0.031177282333374,11882,69,0.00011501265139165308,0.005807103181282612
25005,0.663201,-1,21,21,9,9,189,126,28,56,42,0,0,0.0332734584808349,24102,903,0.0015051655682125035,0.037465770475479214
12214,0.240075,-1,1,1,25,25,25,25,6,15,3,1,0,0.0231328010559082,12004,210,0.0003500385042354659,0.017494168610463177
12206,0.136869,-1,1,1,9,9,9,9,4,4,1,0,0,0.0226821899414062,12121,85,0.00014168225171435524,0.0070126227208976155
12418,0.095006,-1,1,1,11,11,11,11,6,4,1,0,0,0.0227077007293701,12323,95,0.0001583507519160441,0.00770916173009819
12202,0.126971,-1,1,1,13,13,13,13,5,3,3,2,0,0.0312845706939697,12106,96,0.000160017601936213,0.00792995208987279
12304,0.02716,-1,1,1,2,2,2,2,0,0,2,0,0,0.0229883193969726,12293,11,1.8335350221857736e-05,0.0008948181892133735
17454,5.91314,-1,378,252,18,18,4536,1443,98,290,435,620,0,0.0503642559051513,12055,5399,0.00899932325889181,0.44786395686437164
12114,0.14802,-1,1,1,10,10,10,10,5,4,1,0,0,0.021552562713623,12032,82,0.0001366817016538486,0.006815159574468085
12150,0.080232,-1,1,1,8,8,8,8,3,4,1,0,0,0.0214407444000244,12083,67,0.00011167895135131531,0.005544980551187619
12354,0.090301,-1,1,1,10,10,10,10,5,4,1,0,0,0.0211188793182373,12266,88,0.0001466828017748619,0.0071743029512473504
10765,0.152544,-1,1,1,18,18,18,13,2,3,3,4,1,0.0385138988494873,10713,52,8.667620104878203e-05,0.004853915803229721
12059,0.154064,-1,1,1,15,15,15,15,5,6,2,2,0,0.0291545391082763,11955,104,0.00017335240209756406,0.008699289000418236
0,0.012358,-1,1,0,1,1,0,0,0,0,0,0,0,0.0457429885864257,0,0,0.0,0.0
12251,0.105186,-1,1,1,12,12,12,12,4,3,3,2,0,0.0291614532470703,12162,89,0.00014834965179503078,0.007317875349449104
12229,0.089455,-1,1,1,10,10,10,10,5,4,1,0,0,0.0210001468658447,12145,84,0.00014001540169418636,0.0069164265129683
25484,0.478198,-1,7,7,19,19,133,133,35,56,42,0,0,0.0297646522521972,24500,984,0.001640180419846183,0.04016326530612245
9239,0.108517,-1,1,1,15,15,15,7,1,1,0,4,1,0.0374219417572021,9218,21,3.500385042354659e-05,0.002278151442829247
12418,0.09511,-1,1,1,11,11,11,11,6,4,1,0,0,0.0212280750274658,12316,102,0.0001700187020572263,0.008281909710945112
0,0.011716,-1,1,0,1,1,0,0,0,0,0,0,0,0.0461330413818359,0,0,0.0,0.0
0,0.110158,-1,7,7,9,9,63,0,0,0,0,0,0,0.0308976173400878,0,0,0.0,0.0
12250,0.08079,-1,1,1,9,9,9,9,4,4,1,0,0,0.0204992294311523,12166,84,0.00014001540169418636,0.006904487917146145
25117,0.253075,-1,7,7,11,11,77,77,35,21,14,7,0,0.0295515060424804,24521,596,0.0009934426120206557,0.024305697157538435
12481,0.085937,-1,1,1,10,10,10,10,5,4,1,0,0,0.021636962890625,12393,88,0.0001466828017748619,0.00710078269991124
12172,0.113445,-1,1,1,13,13,13,13,6,6,1,0,0,0.0218749046325683,12038,134,0.00022335790270263062,0.011131417178933378
12212,0.117578,-1,1,1,13,13,13,13,6,2,3,2,0,0.0295252799987792,12110,102,0.0001700187020572263,0.008422791081750619
12443,0.086438,-1,1,1,10,10,10,10,5,4,1,0,0,0.0210034847259521,12349,94,0.00015668390189587522,0.007611952384808486
12228,0.071501,-1,1,1,8,8,8,8,3,4,1,0,0,0.0215823650360107,12157,71,0.00011834635143199086,0.0058402566422637164
0,0.106408,-1,7,7,10,10,70,0,0,0,0,0,0,0.0296459197998046,0,0,0.0,0.0
12384,0.069446,-1,1,1,7,7,7,7,1,5,1,0,0,0.0205206871032714,12330,54,9.000990108911981e-05,0.004379562043795621
12355,0.081853,-1,1,1,9,9,9,9,4,4,1,0,0,0.0216853618621826,12270,85,0.00014168225171435524,0.0069274653626731865
12085,0.280969,-1,1,1,33,33,33,30,3,11,7,9,0,0.0291435718536376,11938,147,0.0002450269529648261,0.012313620371921595
12198,0.241103,-1,1,1,28,28,28,28,7,8,13,0,0,0.020984411239624,12015,183,0.000305033553690906,0.01523096129837703
24930,0.408548,-1,21,21,8,8,168,112,14,56,42,0,0,0.0314302444458007,24157,773,0.0012884750655905483,0.03199900649915138
13639,0.045925,-1,1,1,4,4,4,4,2,1,1,0,0,0.0302059650421142,13592,47,7.834195094793761e-05,0.0034579164214243673
12378,0.081802,-1,1,1,9,9,9,9,4,4,1,0,0,0.0224003791809082,12304,74,0.00012334690149249752,0.006014304291287386
12316,0.089679,-1,1,1,10,10,10,10,5,4,1,0,0,0.0230023860931396,12214,102,0.0001700187020572263,0.00835107253970853
12225,0.088977,-1,1,1,10,10,10,10,5,4,1,0,0,0.0229341983795166,12149,76,0.0001266806015328353,0.00625565890196724
10840,0.141533,-1,1,1,18,18,18,12,1,2,4,4,1,0.040799856185913,10789,51,8.500935102861314e-05,0.004727036796737418
12193,0.116245,-1,1,1,13,13,13,13,6,2,3,2,0,0.0327539443969726,12095,98,0.00016335130197655075,0.008102521703183133
12303,0.080503,-1,1,1,9,9,9,9,4,4,1,0,0,0.0240070819854736,12217,86,0.00014334910173452412,0.007039371367766227
12303,0.072871,-1,1,1,8,8,8,8,3,4,1,0,0,0.0228972434997558,12222,81,0.0001350148516336797,0.0066273932253313695
12101,0.094473,-1,1,1,10,10,10,10,3,2,3,2,0,0.0314881801605224,12045,56,9.334360112945758e-05,0.00464923204649232
0,0.126771,-1,7,7,12,12,84,0,0,0,0,0,0,0.0319364070892334,0,0,0.0,0.0
