estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_sums,absolute_error,normalized_error,relative_error
711455968.0,0.150101,-1,1,1,23,23,23,23,4,7,5,6,1,711289824,166144.0,0.27693712975093926,0.00023358129751621472
711861577.0,0.0949,-1,1,1,17,17,17,17,5,3,1,7,1,711684880,176697.0,0.2945273980137815,0.000248279828566823
710826653.0,0.1382,-1,1,1,23,23,23,23,4,7,5,6,1,710655578,171075.0,0.28515636720039206,0.00024072842780106907
711642056.0,0.1041,-1,1,1,24,24,24,24,4,8,5,6,1,711461402,180654.0,0.3011231235435898,0.0002539196075741576
711256066.0,0.073799,-1,1,1,15,15,15,15,3,3,6,1,2,711140987,115079.0,0.19181943347101515,0.00016182304508346388
711178175.0,0.052,-1,1,1,15,15,15,15,4,2,1,7,1,711084673,93502.0,0.15585381058583112,0.00013149207619048202
531714929.0,13.924599,-1,1,1,3696,3643,3643,3643,2533,956,118,34,2,473944777,57770152.0,96.29417902635957,0.12189215875671523
712132069.0,0.116901,-1,1,1,17,17,17,17,0,4,6,6,1,712070540,61529.0,0.10255961489097135,8.6408574071889e-05
894493895.0,14.507,-1,1,1,3705,3685,3685,3685,2513,1032,104,34,2,835474994,59018901.0,98.37565632219544,0.07064113399425094
711407077.0,0.2241,-1,1,1,20,20,20,20,4,3,6,6,1,711230119,176958.0,0.2949624458690456,0.00024880554868627545
624284904.0,0.2575,-1,1,1,50,50,50,50,6,16,11,14,3,623912624,372280.0,0.6205349255084726,0.0005966861154583723
710940022.0,0.0886,-1,1,1,18,18,18,18,3,7,0,7,1,710767680,172342.0,0.28726826617594603,0.00024247303985459778
712360362.0,0.097,-1,1,1,21,21,21,21,5,3,6,6,1,712174205,186157.0,0.31029579920457917,0.000261392505784452
711208404.0,0.0985,-1,1,1,20,20,20,20,2,5,6,6,1,711088343,120061.0,0.20012368027149652,0.000168841187149091
710927954.0,0.064,-1,1,1,17,17,17,17,2,2,6,6,1,710819713,108241.0,0.1804215130331003,0.00015227630582046055
711703415.0,0.1013,-1,1,1,23,23,23,23,8,7,5,1,2,711436243,267172.0,0.4453356535885614,0.00037553892232617113
710766142.0,0.061901,-1,1,1,14,14,14,14,2,3,6,1,2,710659626,106516.0,0.177546196748309,0.00014988328603882163
711697716.0,0.0768,-1,1,1,20,20,20,20,4,3,6,6,1,711573822,123894.0,0.20651271639880386,0.0001741126446329556
711411510.0,0.0988,-1,1,1,22,22,22,22,6,3,6,6,1,711232603,178907.0,0.29821113655835474,0.0002515449927989311
711329743.0,0.064701,-1,1,1,18,18,18,18,3,2,6,6,1,711203443,126300.0,0.2105231575473302,0.00017758631688738886
710795025.0,0.091199,-1,1,1,18,18,18,18,7,7,0,2,2,710574599,220426.0,0.3674170825457467,0.00031020810525764377
710682541.0,0.0651,-1,1,1,15,15,15,15,4,2,6,1,2,710524747,157794.0,0.2630189320825291,0.000222080934782698
711210821.0,0.0731,-1,1,1,22,22,22,22,3,7,5,6,1,711000458,210363.0,0.3506435707927872,0.00029586900772432415
711656143.0,0.0761,-1,1,1,19,19,19,19,3,8,5,1,2,711479571,176572.0,0.2943190417612604,0.00024817578353208963
711727921.0,0.0611,-1,1,1,17,17,17,17,5,3,1,7,1,711612089,115832.0,0.1930745715362023,0.00016277407563827938
769255437.0,0.1585,-1,1,1,35,35,35,35,4,12,7,8,4,768949736,305701.0,0.5095577180156484,0.00039755654458017785
711472834.0,0.0875,-1,1,1,20,20,20,20,5,2,6,6,1,711336754,136080.0,0.2268249507445819,0.00019130179796670538
711499185.0,0.0685,-1,1,1,20,20,20,20,4,3,6,6,1,711365359,133826.0,0.22306787079912124,0.0001881255508254233
712225160.0,0.0778,-1,1,1,21,21,21,21,5,3,6,6,1,712045781,179379.0,0.29899788976787445,0.00025192059947055565
712288787.0,0.0749,-1,1,1,25,25,25,25,5,8,5,6,1,712083008,205779.0,0.343002730300333,0.000288981758710917
711581611.0,0.078601,-1,1,1,18,18,18,18,7,2,1,7,1,711408944,172667.0,0.2878099924325009,0.00024271131457689405
711773882.0,0.0515,-1,1,1,17,17,17,17,5,3,1,7,1,711639322,134560.0,0.2242913387139252,0.00018908454864724296
710960657.0,0.066,-1,1,1,19,19,19,19,4,7,5,1,2,710749530,211127.0,0.35191704420819625,0.00029704838496340616
711469081.0,0.087901,-1,1,1,19,19,19,19,4,7,0,7,1,711279349,189732.0,0.31625478802668294,0.000266747516663808
711395992.0,0.0941,-1,1,1,22,22,22,22,3,7,5,6,1,711250120,145872.0,0.24314674614207563,0.000205092408279664
711261044.0,0.0957,-1,1,1,24,24,24,24,5,7,5,6,1,711088222,172822.0,0.2880683541856271,0.00024303876038604954
711489946.0,0.105901,-1,1,1,25,25,25,25,7,6,5,6,1,711271555,218391.0,0.36402504275470304,0.0003070430673977958
711031461.0,0.0775,-1,1,1,23,23,23,23,8,2,6,6,1,710862301,169160.0,0.2819643494117686,0.0002379645112169199
710855634.0,0.042799,-1,1,1,11,11,11,11,4,2,1,2,2,710763285,92349.0,0.1539319325125764,0.00012992933364587057
710990819.0,0.052,-1,1,1,16,16,16,16,5,2,6,1,2,710814335,176484.0,0.29417235895948557,0.0002482842442956641
711333523.0,0.049,-1,1,1,24,24,24,24,5,7,5,6,1,711157981,175542.0,0.29260218624048645,0.00024683966810463173
710769986.0,0.0494,-1,1,1,16,16,16,16,5,2,6,1,2,710591594,178392.0,0.29735270879796777,0.00025104715775739955
711332421.0,0.077399,-1,1,1,20,20,20,20,4,3,6,6,1,711188574,143847.0,0.23977137485123365,0.00020226281081956753
712119437.0,0.0432,-1,1,1,17,17,17,17,0,4,6,6,1,712035007,84430.0,0.14073214720285898,0.0001185756306501374
711213538.0,0.051201,-1,1,1,15,15,15,15,3,3,6,1,2,711041484,172054.0,0.2867882133701374,0.00024197462999219326
710609343.0,0.0573,-1,1,1,15,15,15,15,4,7,0,2,2,710455684,153659.0,0.2561265072491307,0.00021628231494309503
711328968.0,0.0453,-1,1,1,15,15,15,15,4,2,1,7,1,711226778,102190.0,0.1703354035610584,0.00014368131679091533
711760590.0,0.0546,-1,1,1,12,12,12,12,4,3,1,2,2,711662172,98418.0,0.16404804528498135,0.00013829314507951676
710920451.0,0.0397,-1,1,1,11,11,11,11,4,2,1,2,2,710815140,105311.0,0.17553764247400547,0.00014815525735706756
711233778.0,0.086899,-1,1,1,24,24,24,24,5,7,5,6,1,711048224,185554.0,0.3092906886424173,0.00026095839035525104
711340485.0,0.094901,-1,1,1,21,21,21,21,2,7,5,6,1,711169810,170675.0,0.2844896271923245,0.00023999190854291186
711129972.0,0.071599,-1,1,1,18,18,18,18,3,7,0,7,1,710992701,137271.0,0.22881016911860305,0.00019306949256571904
711488718.0,0.042701,-1,1,1,16,16,16,16,0,3,6,6,1,711434741,53977.0,0.08997156353865592,7.587062718377988e-05
710432958.0,0.0886,-1,1,1,20,20,20,20,5,7,5,1,2,710177929,255029.0,0.4250950937936506,0.00035910578122176477
711864055.0,0.0821,-1,1,1,13,13,13,13,5,3,1,2,2,711727431,136624.0,0.22773171715555376,0.00019196112732094487
599676700.0,0.1544,-1,1,1,25,25,25,25,5,3,9,4,4,599535201,141499.0,0.2358576110038771,0.00023601449883840932
710884795.0,0.0715,-1,1,1,14,14,14,14,2,3,6,1,2,710775362,109433.0,0.1824083982571416,0.0001539628493763125
711287064.0,0.084599,-1,1,1,22,22,22,22,3,7,5,6,1,711081140,205924.0,0.3432444235532575,0.00028959283043282513
712122792.0,0.096301,-1,1,1,21,21,21,21,5,3,6,6,1,711961190,161602.0,0.2693662969593322,0.00022698147352666792
711468961.0,0.054,-1,1,1,15,15,15,15,3,3,6,1,2,711314895,154066.0,0.2568049152073395,0.00021659324313741526
712148039.0,0.0577,-1,1,1,17,17,17,17,0,4,6,6,1,712083777,64262.0,0.1071151159960929,9.024499936051766e-05
711350341.0,0.116701,-1,1,1,22,22,22,22,3,7,5,6,1,711175316,175025.0,0.2917404247800591,0.0002461066857387947
711028162.0,0.1056,-1,1,1,20,20,20,20,1,6,6,6,1,710849926,178236.0,0.29709268019482143,0.00025073646838925045
711862641.0,0.0932,-1,1,1,20,20,20,20,4,8,0,7,1,711684087,178554.0,0.29762273850123516,0.00025088940902510303
711039362.0,0.0732,-1,1,1,18,18,18,18,3,7,0,7,1,710876660,162702.0,0.271199831981518,0.00022887514692070492
711698806.0,0.0954,-1,1,1,24,24,24,24,4,8,5,6,1,711510666,188140.0,0.31360116279457406,0.0002644233024048581
711623825.0,0.090901,-1,1,1,20,20,20,20,4,3,6,6,1,711508010,115815.0,0.19304623508585944,0.00016277399322602146
710876222.0,0.112001,-1,1,1,23,23,23,23,4,7,5,6,1,710703199,173023.0,0.28840339103968105,0.0002434532449599963
711220954.0,0.0903,-1,1,1,16,16,16,16,0,3,6,6,1,711146365,74589.0,0.12432867615437698,0.00010488558146535699
711506818.0,0.0851,-1,1,1,18,18,18,18,3,7,0,7,1,711359404,147414.0,0.24571702887317606,0.0002072285811800416
711578776.0,0.048199,-1,1,1,13,13,13,13,0,4,1,7,1,711536714,42062.0,0.07011104554834365,5.9114307346901005e-05
711450455.0,0.104401,-1,1,1,26,26,26,26,8,6,5,6,1,711217035,233420.0,0.3890761317078212,0.0003281979881148375
711306516.0,0.0925,-1,1,1,22,22,22,22,8,6,0,7,1,711118720,187796.0,0.31302776638763596,0.00026408529928729764
711408461.0,0.1417,-1,1,1,19,19,19,19,3,8,5,1,2,711231565,176896.0,0.2948591011677951,0.00024871787010746635
711345400.0,0.0586,-1,1,1,15,15,15,15,4,2,1,7,1,711262944,82456.0,0.1374417852630456,0.00011592899742011584
711587625.0,0.135401,-1,1,1,25,25,25,25,7,6,5,6,1,711338101,249524.0,0.41591908443262093,0.000350781154066145
711356028.0,0.0832,-1,1,1,17,17,17,17,7,1,1,7,1,711217517,138511.0,0.23087706314361248,0.00019475195237633608
711026156.0,0.1128,-1,1,1,19,19,19,19,3,3,6,6,1,710873173,152983.0,0.2549997166354966,0.00021520435122679752
711356955.0,0.1069,-1,1,1,20,20,20,20,5,7,5,1,2,711124453,232502.0,0.38754596338930614,0.0003269498032575741
711447719.0,0.0636,-1,1,1,12,12,12,12,4,3,1,2,2,711348169,99550.0,0.16593491950781253,0.0001399455348847605
711364055.0,0.110399,-1,1,1,22,22,22,22,3,7,5,6,1,711204427,159628.0,0.2660759350195188,0.00022444742178186693
710357537.0,0.1095,-1,1,1,19,19,19,19,4,7,5,1,2,710185218,172319.0,0.28722992862548213,0.00024263951942745166
710544307.0,0.07,-1,1,1,13,13,13,13,6,2,1,2,2,710407486,136821.0,0.22806008660952704,0.00019259509886414682
711856916.0,0.1171,-1,1,1,20,20,20,20,4,8,5,1,2,711659521,197395.0,0.3290278597312371,0.0002773728084500678
711790466.0,0.1052,-1,1,1,21,21,21,21,5,3,6,6,1,711623393,167073.0,0.27848563341967614,0.0002347772735458684
710924207.0,0.1011,-1,1,1,14,14,14,14,7,2,1,2,2,710787871,136336.0,0.22725166434974514,0.00019180968832260785
711430376.0,0.0997,-1,1,1,16,16,16,16,4,3,1,7,1,711273214,157162.0,0.26196548286978233,0.00022095869337770393
711656202.0,0.0955,-1,1,1,20,20,20,20,5,2,6,6,1,711509263,146939.0,0.24492527511359583,0.0002065173394657548
711631965.0,0.095501,-1,1,1,20,20,20,20,4,3,6,6,1,711497115,134850.0,0.22477472521977418,0.00018952993224716027
711899303.0,0.0822,-1,1,1,17,17,17,17,5,3,1,7,1,711777708,121595.0,0.2026806282024356,0.00017083282973509478
711659350.0,0.0857,-1,1,1,20,20,20,20,4,3,6,6,1,711500530,158820.0,0.26472912020322237,0.00022321838607766042
711672156.0,0.068701,-1,1,1,14,14,14,14,3,2,1,7,1,711566614,105542.0,0.1759226848286645,0.00014832342878863623
710785486.0,0.117099,-1,1,1,20,20,20,20,5,7,5,1,2,710595724,189762.0,0.316304793527288,0.00026704635785283727
710436062.0,0.082199,-1,1,1,14,14,14,14,7,2,1,2,2,710275473,160589.0,0.2676777778889011,0.0002260939679103913
710628500.0,0.07,-1,1,1,13,13,13,13,6,2,1,2,2,710453014,175486.0,0.292508842639357,0.00024700577876639145
711439941.0,0.0884,-1,1,1,14,14,14,14,3,2,1,7,1,711349266,90675.0,0.15114162557881367,0.0001274690286951108
711332421.0,0.122999,-1,1,1,20,20,20,20,4,3,6,6,1,711188574,143847.0,0.23977137485123365,0.00020226281081956753
671743908.0,0.2708,-1,1,1,40,40,40,40,3,10,9,15,3,671466539,277369.0,0.4623325232442235,0.0004130794073716308
710867562.0,0.125699,-1,1,1,23,23,23,23,4,7,5,6,1,710681632,185930.0,0.30991742425000085,0.0002616220704575632
711663132.0,0.252201,-1,1,1,20,20,20,20,5,2,6,6,1,711521044,142088.0,0.23683938566575657,0.00019969613154547823
710947595.0,0.0998,-1,1,1,14,14,14,14,3,2,1,7,1,710839850,107745.0,0.17959475542309655,0.00015157422589631126
710947767.0,0.092001,-1,1,1,20,20,20,20,4,3,6,6,1,710785247,162520.0,0.2708964652778472,0.00022864852736595982
710583052.0,0.0865,-1,1,1,18,18,18,18,3,7,5,1,2,710421503,161549.0,0.26927795390826326,0.00022739880383378542
711886034.0,0.1059,-1,1,1,20,20,20,20,4,3,6,6,1,711711263,174771.0,0.29131704487493626,0.0002455644712763243
711114488.0,0.0961,-1,1,1,23,23,23,23,4,7,5,6,1,710921607,192881.0,0.32150369874019474,0.0002713112080162166
710310797.0,0.0416,-1,1,1,9,9,9,9,1,3,1,2,2,710250686,60111.0,0.10019602156237187,8.463349798158449e-05
707086654.0,0.157299,-1,1,1,30,30,30,30,4,9,7,6,4,706814150,272504.0,0.4542232978961019,0.00038553840496826497
712272310.0,0.109899,-1,1,1,21,21,21,21,5,3,6,6,1,712130516,141794.0,0.23634933175982692,0.0001991123773159582
711788055.0,0.1129,-1,1,1,24,24,24,24,4,8,5,6,1,711582536,205519.0,0.34256934929508914,0.0002888196233078997
711059148.0,0.1184,-1,1,1,26,26,26,26,8,6,5,6,1,710761144,298004.0,0.4967279734104085,0.0004192744672604106
711103470.0,0.0666,-1,1,1,15,15,15,15,3,3,6,1,2,710983529,119941.0,0.19992365826907627,0.00016869729762755166
711453930.0,0.075,-1,1,1,16,16,16,16,4,8,0,2,2,711278316,175614.0,0.2927221994419386,0.00024689913364377044
711653452.0,0.059499,-1,1,1,20,20,20,20,4,3,6,6,1,711537806,115646.0,0.1927645374324509,0.000162529663251653
711290788.0,0.062,-1,1,1,19,19,19,19,3,8,5,1,2,711129794,160994.0,0.2683528521470695,0.00022639186454899118
712312665.0,0.0612,-1,1,1,21,21,21,21,5,3,6,6,1,712148467,164198.0,0.2736934396116906,0.00023056709044351562
710435785.0,0.074499,-1,1,1,21,21,21,21,6,7,5,1,2,710232415,203370.0,0.3389872886017462,0.00028634288678586997
711853155.0,0.0763,-1,1,1,25,25,25,25,5,8,5,6,1,711606407,246748.0,0.4112919087766321,0.00034674786170102597
712356455.0,0.102401,-1,1,1,25,25,25,25,5,8,5,6,1,712097645,258810.0,0.4313974537199092,0.0003634473471682384
711803556.0,0.1065,-1,1,1,20,20,20,20,5,7,0,7,1,711587577,215979.0,0.36000460050605565,0.0003035171031379599
711253191.0,0.0974,-1,1,1,19,19,19,19,3,8,0,7,1,711115377,137814.0,0.22971526867955475,0.000193799774913319
710990786.0,0.064001,-1,1,1,17,17,17,17,2,2,6,6,1,710875805,114981.0,0.1916560821690386,0.00016174555272703366
712223814.0,0.073899,-1,1,1,21,21,21,21,5,3,6,6,1,712034381,189433.0,0.31575639987065246,0.0002660447375223023
710543269.0,0.0751,-1,1,1,17,17,17,17,1,8,5,1,2,710403011,140258.0,0.23378905012884751,0.00019743441093044578
711880128.0,0.1171,-1,1,1,25,25,25,25,5,8,5,6,1,711668514,211614.0,0.3527288001680185,0.0002973491110497548
712185820.0,0.0839,-1,1,1,21,21,21,21,5,3,6,6,1,712033575,152245.0,0.25376958132061195,0.00021381716445042638
711814492.0,0.088599,-1,1,1,21,21,21,21,5,3,6,6,1,711650251,164241.0,0.2737651141625579,0.0002307889300526643
711284809.0,0.038199,-1,1,1,13,13,13,13,2,2,1,7,1,711224547,60262.0,0.10044771591541736,8.472992144912568e-05
711322497.0,0.0451,-1,1,1,12,12,12,12,4,3,1,2,2,711211340,111157.0,0.18528204769191278,0.00015629250231021346
712030077.0,0.047399,-1,1,1,17,17,17,17,0,4,6,6,1,711972804,57273.0,0.09546550120513256,8.044267938077028e-05
674427666.0,0.1494,-1,1,1,38,38,38,38,6,4,10,15,3,674167290,260376.0,0.4340077408514937,0.00038621867874960233
711744411.0,0.052201,-1,1,1,20,20,20,20,4,3,6,6,1,711606789,137622.0,0.22939523347568233,0.00019339613130082154
711660142.0,0.051,-1,1,1,12,12,12,12,4,3,1,2,2,711541533,118609.0,0.1977034140422113,0.00016669301017457262
444475081.0,0.1904,-1,1,1,43,43,43,43,7,8,12,13,3,444235252,239829.0,0.39975897348708356,0.0005398693573287156
711068115.0,0.0627,-1,1,1,19,19,19,19,4,2,6,6,1,710939083,129032.0,0.2150769918024316,0.00018149515631566424
710767597.0,0.064601,-1,1,1,18,18,18,18,3,2,6,6,1,710634548,133049.0,0.22177272833345002,0.00018722562866448197
711219039.0,0.0578,-1,1,1,18,18,18,18,7,2,1,7,1,711046471,172568.0,0.2876449742805042,0.00024269581108714904
711628240.0,0.0767,-1,1,1,23,23,23,23,4,7,5,6,1,711420132,208108.0,0.34688482399730636,0.0002925247552595264
711778963.0,0.0787,-1,1,1,21,21,21,21,5,8,0,7,1,711607054,171909.0,0.2865465201172129,0.0002415785496134219
675480097.0,0.1446,-1,1,1,41,41,41,41,7,6,10,15,3,675169060,311037.0,0.5184520297232695,0.000460680173940435
710967580.0,0.074401,-1,1,1,21,21,21,21,7,1,6,6,1,710789721,177859.0,0.2964642777372178,0.0002502273101948811
711899556.0,0.0465,-1,1,1,13,13,13,13,5,3,1,2,2,711763598,135958.0,0.2266215950421213,0.00019101566922224083
711215383.0,0.0782,-1,1,1,19,19,19,19,3,8,5,1,2,711028201,187182.0,0.3120043204752523,0.0002632553810618828
710868952.0,0.0536,-1,1,1,14,14,14,14,7,2,1,2,2,710696909,172043.0,0.28676987801991555,0.00024207647144839349
625974910.0,0.2218,-1,1,1,57,57,57,57,13,16,11,14,3,625475904,499006.0,0.8317681611643948,0.0007978021164505163
894817133.0,18.2411,-1,1,1,3708,3686,3686,3686,2577,962,111,34,2,835519702,59297431.0,98.83992405831309,0.07097071542186087
711183566.0,0.2241,-1,1,1,15,15,15,15,4,2,1,7,1,711097632,85934.0,0.14323908963319298,0.00012084697815447092
711909577.0,0.154,-1,1,1,17,17,17,17,5,3,1,7,1,711738855,170722.0,0.2845679691432724,0.0002398660671686949
711198563.0,0.1242,-1,1,1,15,15,15,15,3,3,6,1,2,711093937,104626.0,0.1743958502101898,0.0001471338659437902
710239643.0,0.0773,-1,1,1,11,11,11,11,4,2,1,2,2,710141244,98399.0,0.16401637513459813,0.000138562575869766
710902453.0,0.0773,-1,1,1,19,19,19,19,4,7,5,1,2,710662209,240244.0,0.40045071624545364,0.0003380565294699665
710505357.0,0.063,-1,1,1,13,13,13,13,6,2,1,2,2,710346478,158879.0,0.26482746435441235,0.00022366409198976841
711466146.0,0.0699,-1,1,1,20,20,20,20,4,3,6,6,1,711285496,180650.0,0.3011164561435091,0.0002539767800916891
711703047.0,0.1028,-1,1,1,24,24,24,24,4,8,5,6,1,711493435,209612.0,0.34939176642764036,0.00029460848082175207
457022755.0,0.2538,-1,1,1,56,56,56,56,13,14,13,13,3,456520920,501835.0,0.8364836798714526,0.0010992595914334003
711477757.0,0.0748,-1,1,1,23,23,23,23,3,8,5,6,1,711297226,180531.0,0.300918100991109,0.00025380529179794666
711727977.0,0.0836,-1,1,1,17,17,17,17,5,3,1,7,1,711581442,146535.0,0.2442518677054476,0.00020592864196702871
711488119.0,0.0896,-1,1,1,22,22,22,22,7,2,6,6,1,711278780,209339.0,0.34893671637213425,0.0002943135742078514
711138615.0,0.0471,-1,1,1,19,19,19,19,4,2,6,6,1,711017037,121578.0,0.20265229175209273,0.00017099168328367354
711176030.0,0.0686,-1,1,1,16,16,16,16,4,8,0,2,2,711002076,173954.0,0.2899552284084583,0.0002446603264207628
711889473.0,0.079,-1,1,1,21,21,21,21,5,3,6,6,1,711720478,168995.0,0.28168931915844075,0.0002374457462217351
712338841.0,0.0971,-1,1,1,22,22,22,22,6,3,6,6,1,712156254,182587.0,0.3043451446325762,0.0002563861497732491
712044064.0,0.082999,-1,1,1,21,21,21,21,5,3,6,6,1,711887819,156245.0,0.26043698140128746,0.00021947980542704018
710676098.0,0.037801,-1,1,1,14,14,14,14,3,2,1,7,1,710602116,73982.0,0.12331689819213447,0.00010411170799271867
711411178.0,0.071301,-1,1,1,15,15,15,15,4,2,1,7,1,711282663,128515.0,0.2142152303420043,0.0001806806304795313
711262061.0,0.0426,-1,1,1,15,15,15,15,4,2,1,7,1,711181687,80374.0,0.133971403521054,0.00011301472108912725
711022439.0,0.059299,-1,1,1,15,15,15,15,4,2,6,1,2,710877309,145130.0,0.2419099434271103,0.00020415618583206178
712299509.0,0.0667,-1,1,1,21,21,21,21,5,3,6,6,1,712133715,165794.0,0.27635373224388016,0.00023281301883031896
711168771.0,0.0741,-1,1,1,23,23,23,23,4,7,5,6,1,710973998,194773.0,0.3246573789783543,0.00027395235345864223
711418550.0,0.0691,-1,1,1,19,19,19,19,3,8,5,1,2,711247979,170571.0,0.2843162747902269,0.00023981931061487066
710958417.0,0.063301,-1,1,1,19,19,19,19,3,3,6,6,1,710851591,106826.0,0.17806292025456133,0.00015027890681052158
712003630.0,0.054,-1,1,1,20,20,20,20,4,3,6,6,1,711824698,178932.0,0.298252807808859,0.0002513708789576166
710856482.0,0.0639,-1,1,1,18,18,18,18,7,2,6,1,2,710650288,206194.0,0.3436944730587031,0.00029014833805287926
711404724.0,0.062201,-1,1,1,18,18,18,18,3,2,6,6,1,711272431,132293.0,0.22051258971820234,0.0001859948371877779
710976336.0,0.0497,-1,1,1,15,15,15,15,4,2,1,7,1,710882062,94274.0,0.15714061880140148,0.00013261552800301212
711251986.0,0.0846,-1,1,1,19,19,19,19,3,8,5,1,2,711061156,190830.0,0.3180849893488284,0.0002683735405734918
711537050.0,0.065701,-1,1,1,18,18,18,18,3,7,0,7,1,711391645,145405.0,0.24236832718265675,0.000204395147204744
710708919.0,0.056901,-1,1,1,18,18,18,18,3,7,0,7,1,710547100,161819.0,0.26972800341370884,0.00022773859748354472
711244113.0,0.0438,-1,1,1,13,13,13,13,2,2,1,7,1,711183136,60977.0,0.10163951367983812,8.57402220516095e-05
711403165.0,0.0543,-1,1,1,15,15,15,15,3,3,1,7,1,711316048,87117.0,0.14521097320705278,0.0001224729854541395
