estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
80950,31.314147,-1,1,1,3505,117,117,117,30,16,9,5,57,80043,907,0.001511832968293179,0.011331409367464988
39443,1.889256,-1,7,7,41,41,287,147,7,7,0,0,133,38619,824,0.0013734844166191614,0.021336647764053963
96167,9.284586,-1,1,1,3385,153,153,153,59,0,18,10,66,94973,1194,0.001990218924081649,0.01257199414570457
32064,131.206608,-1,1,1,66958,24976,24976,5082,10,0,65,5,5002,5464,26600,0.044338210536492347,4.868228404099561
21947,1.36508,-1,1,1,41,41,41,41,1,2,1,0,37,21726,221,0.00036837385445732365,0.010172143974960876
55518,47.398907,-1,1,1,34046,6996,6996,4751,438,2234,0,2079,0,15435,40083,0.06681234935842943,2.5968901846452868
169987,157.464174,-1,1,1,69424,25056,25056,25056,49,9,463,921,23614,38063,131924,0.21989752206076002,3.4659380500748758
14977,5.76465,-1,7,7,3835,158,1106,223,0,0,62,35,126,13582,1395,0.002325255778135595,0.10270946841407745
136385,5.29119,-1,1,1,2719,492,492,492,17,0,0,25,450,133670,2715,0.0045254978047585236,0.020311214184184932
150244,0.543644,-1,1,1,41,41,41,41,1,0,2,2,36,150009,235,0.000391709754739688,0.0015665726723063282
157676,5.62722,-1,1,1,1102,1102,1102,1102,2,1,2,1,1096,151920,5756,0.009594388716092103,0.037888362295945235
3967,0.326323,-1,27,9,1,1,9,9,0,0,0,0,9,3927,40,6.667400080675541e-05,0.010185892538833716
52492,7.020017,-1,1,1,1297,1292,1292,1292,608,608,2,74,0,39466,13026,0.0217123883627199,0.330056250950185
150892,0.59835,-1,1,1,42,42,42,42,1,2,1,2,36,150659,233,0.00038837605469935026,0.0015465388725532494
125869,4.119223,-1,1,1,3394,139,139,139,30,16,0,0,93,124912,957,0.0015951754693016233,0.007661393621109261
95658,150.968075,-1,7,7,60883,24660,172620,15385,34,4,18,232,15097,15848,79810,0.13303130010967873,5.035966683493185
92288,5.287422,-1,1,1,4063,167,167,167,60,32,9,0,66,90899,1389,0.0023152546780145816,0.015280696157273458
112683,39.969972,-1,1,1,35301,6153,6153,6152,2133,2543,0,1476,0,54601,58082,0.0968139828714492,1.0637534111096867
11268,0.284976,-1,3,1,4,4,4,4,1,2,0,1,0,11231,37,6.167345074624876e-05,0.0032944528537084856
27279,4.229957,-1,1,1,1099,1099,1099,1099,0,2,0,0,1097,21667,5612,0.009354362313187784,0.25901139982461807
599939,151.084729,8,1,1,1,1,1,1,0,0,0,0,1,17412,582527,0.9709851416989203,33.45549046634505
123418,6.036079,-1,1,1,3616,590,590,590,0,88,98,0,404,119638,3780,0.006300693076238386,0.03159531252612046
140857,37.225421,-1,1,1,22746,6170,6170,6170,1997,2,2036,2135,0,89002,51855,0.08643450779585754,0.5826273566886138
14138,4.761975,-1,1,1,3505,643,643,393,65,41,37,22,228,11432,2706,0.004510496154577003,0.236703988803359
82301,4.929455,-1,1,1,3505,555,555,555,121,89,47,51,247,78142,4159,0.006932429233882394,0.05322361854060557
169904,116.752644,-1,1,1,58787,25171,25171,25170,74,7,0,486,24603,38678,131226,0.21873406074668214,3.3927814261337192
43402,0.187251,-1,1,1,1,1,1,1,0,0,0,0,1,43397,5,8.334250100844426e-06,0.00011521533746572344
172425,132.358325,-1,1,1,81433,25258,25258,25258,50,255,229,899,23825,38578,133847,0.22310287464954479,3.4695163046295816
21694,0.638018,-1,1,1,40,40,40,40,1,0,2,0,37,21459,235,0.000391709754739688,0.010951116081830468
599939,106.326844,8,1,1,1,1,1,1,0,0,0,0,1,34073,565866,0.9432137535128864,16.607460452557742
151497,0.377508,-1,1,1,42,42,42,42,1,2,1,2,36,151288,209,0.000348371654215297,0.0013814711014753318
151541,0.323208,-1,1,1,41,41,41,41,1,2,1,0,37,151325,216,0.00036003960435647924,0.0014273913761771023
599939,112.337578,9,1,1,1,1,1,1,0,0,0,0,1,19105,580834,0.9681631646147743,30.402198377388117
68185,5.132858,-1,1,1,3616,356,356,356,0,87,48,0,221,65807,2378,0.003963769347961609,0.03613597337669245
42877,0.942171,-1,7,7,42,42,294,202,0,7,7,7,181,41816,1061,0.0017685278713991872,0.025373062942414388
185306,101.21195,-1,21,21,22850,5633,118293,19833,3590,4,10659,5580,0,25308,159998,0.2666926695269813,6.322032558874664
599939,163.89624,8,1,1,1,1,1,1,0,0,0,0,1,14637,585302,0.9756106505048888,39.98783903805425
156243,0.226469,-1,1,1,4,4,4,4,1,2,0,1,0,156211,32,5.333920064540433e-05,0.00020485113084225823
99801,6.931006,-1,1,1,3835,628,628,628,122,85,89,47,285,95160,4641,0.0077358509436037965,0.048770491803278686
91216,5.756337,-1,1,1,3055,638,638,638,262,0,47,51,278,86194,5022,0.008370920801288142,0.05826391628187577
52767,7.762574,-1,1,1,1297,1297,1297,1297,613,608,2,74,0,39576,13191,0.021987418616047767,0.3333080654942389
599939,165.356044,8,1,1,1,1,1,1,0,0,0,0,1,12997,586942,0.9783442845379658,45.1598061091021
38822,0.392517,-1,7,7,4,4,28,28,7,14,0,7,0,38586,236,0.0003933766047598569,0.0061162079510703364
