estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_counts,absolute_error,normalized_error,relative_error
82994,6.100353,-1,1,1,8257,289,289,289,240,28,18,3,0,80043,2951,0.00491887440951838,0.03686768362005422
39055,0.28396,-1,7,7,17,17,119,70,21,21,7,21,0,38619,436,0.000726746608793634,0.011289779642145057
97467,5.227501,-1,1,1,8257,233,233,233,209,7,12,5,0,94973,2494,0.0041571239503012,0.026260094974361135
10584,59.61159,-1,1,1,112968,4227,4227,1352,53,165,578,556,0,5464,5120,0.008534272103264693,0.9370424597364568
21852,0.143495,-1,1,1,17,17,17,17,6,4,3,4,0,21726,126,0.00021002310254127955,0.00579950289975145
68272,45.833536,-1,1,1,52774,9353,9353,6264,1718,4546,0,0,0,15435,52837,0.08807135451566339,3.42319403952057
74562,74.678564,-1,1,1,120941,7060,7060,7060,374,1228,5041,417,0,38063,36499,0.06083835888614414,0.958910227780259
14687,1.610926,-1,7,7,2065,37,259,182,0,98,77,7,0,13582,1105,0.0018418692722866183,0.08135767928140185
141451,4.905756,-1,1,1,5401,774,774,774,580,142,43,9,0,133670,7781,0.012969760006934096,0.05821051844093664
150123,0.113298,-1,1,1,17,17,17,17,6,4,3,4,0,150009,114,0.00019002090229925292,0.0007599544027358359
152034,0.199308,-1,1,1,47,47,47,47,5,5,6,4,27,151920,114,0.00019002090229925292,0.0007503949447077409
3927,0.115679,-1,27,9,1,1,9,9,0,0,0,0,9,3927,0,0.0,0.0
61828,7.426156,-1,1,1,2101,2086,2086,2086,1848,238,0,0,0,39466,22362,0.03727410015101661,0.5666143009172452
150739,0.133286,-1,1,1,17,17,17,17,1,5,8,3,0,150659,80,0.00013334800161351082,0.0005310004712629182
125177,1.233166,-1,1,1,2065,41,41,41,0,21,15,5,0,124912,265,0.0004417152553447546,0.002121493531446138
26110,73.072888,-1,7,7,118524,4167,29169,4588,71,173,545,3799,0,15848,10262,0.0171052149069731,0.6475265017667845
92226,3.199477,-1,1,1,5401,140,140,140,90,35,12,3,0,90899,1327,0.0022119099767641108,0.014598620446869602
123726,45.594389,-1,1,1,55381,7207,7207,7207,4237,2970,0,0,0,54601,69125,0.11522100764417419,1.2660024541675061
11278,0.093312,-1,3,1,5,5,5,5,3,2,0,0,0,11231,47,7.834195094793761e-05,0.004184845516872941
21790,0.255234,-1,1,1,48,48,48,46,4,5,6,4,27,21667,123,0.00020502255248077287,0.0056768357409886
16193,68.998543,3,1,1,3500,833,833,833,0,0,0,833,0,17412,1219,0.002031890174585871,0.07000918906501263
124482,4.356875,-1,1,1,4945,511,511,511,385,41,79,6,0,119638,4844,0.00807422149769808,0.04048880790384326
192260,58.036267,-1,1,1,55474,10967,10967,10967,5995,4972,0,0,0,89002,103258,0.17211559938259877,1.1601761758162739
14113,4.086078,-1,1,1,5401,756,756,281,159,99,17,6,0,11432,2681,0.004468824904072782,0.23451714485654304
79371,1.562916,-1,1,1,1969,172,172,172,0,156,10,6,0,78142,1229,0.00204855867478756,0.015727777635586495
62881,63.05279,-1,1,1,113252,4253,4253,4253,409,1350,1934,560,0,38678,24203,0.040342771038147526,0.6257562438595584
43397,0.067237,-1,1,1,1,1,1,1,0,0,0,0,1,43397,0,0.0,0.0
52300,19.860739,-1,1,1,23345,3324,3324,3324,63,51,2654,556,0,38578,13722,0.022872515976757442,0.3556949556742185
21491,0.094069,-1,1,1,9,9,9,9,1,0,4,4,0,21459,32,5.333920064540433e-05,0.001491215806887553
40277,70.904648,3,1,1,3500,1812,1812,1812,0,0,0,1812,0,34073,6204,0.010341137525127764,0.18207965251078567
151357,0.149889,-1,1,1,13,13,13,13,1,5,3,4,0,151288,69,0.00011501265139165308,0.00045608376077415264
151411,0.072365,-1,1,1,13,13,13,13,1,5,3,4,0,151325,86,0.00014334910173452412,0.00056831323310755
18597,69.042781,3,1,1,2820,845,845,845,0,0,0,845,0,19105,508,0.0008467598102457937,0.026589897932478408
68575,2.64364,-1,1,1,2521,330,330,330,128,159,40,3,0,65807,2768,0.004613840855827474,0.042062394578084396
42100,0.2409,-1,7,7,13,13,91,63,7,14,21,21,0,41816,284,0.00047338540572796343,0.006791658695236273
237837,163.730569,-1,21,21,133703,9602,201642,21741,14076,7665,0,0,0,25308,212529,0.354253967936473,8.397700331910858
18257,67.979019,3,1,1,3500,838,838,838,0,0,0,838,0,14637,3620,0.0060339970730113645,0.24731843957095034
156256,0.074073,-1,1,1,5,5,5,5,3,2,0,0,0,156211,45,7.500825090759983e-05,0.00028807190274692565
100794,4.229965,-1,1,1,4849,507,507,507,498,0,0,9,0,95160,5634,0.009391033013631499,0.059205548549810846
89066,2.59944,-1,1,1,2521,349,349,349,125,198,20,6,0,86194,2872,0.0047871932579250384,0.033320184699631064
62012,7.55676,-1,1,1,2101,2097,2097,2097,1859,238,0,0,0,39576,22436,0.03739744705250911,0.5669092379219729
16299,68.158803,3,1,1,3500,835,835,835,0,0,0,835,0,12997,3302,0.005503938766597659,0.25405862891436487
39256,0.238377,-1,7,7,9,9,63,63,56,7,0,0,0,38586,670,0.0011167895135131532,0.01736381070854714
61403,7.802527,-1,1,1,2101,2084,2084,2084,1846,238,0,0,0,39056,22347,0.03724909740071408,0.5721784104875052
21614,0.109177,-1,1,1,13,13,13,13,1,5,3,4,0,21558,56,9.334360112945758e-05,0.0025976435661935245
74868,72.833583,-1,1,1,115164,7067,7067,7067,383,1268,4996,420,0,38358,36510,0.060856694236366,0.9518223056468011
150449,0.141703,-1,1,1,17,17,17,17,6,4,3,4,0,150317,132,0.00022002420266229285,0.0008781441886147275
127145,2.680215,-1,1,1,4849,101,101,101,60,21,15,5,0,126254,891,0.0014851633679704769,0.007057202148050755
103369,4.675869,-1,1,1,4849,799,799,799,623,121,49,6,0,95333,8036,0.013394806762077162,0.08429400102797563
24946,68.728588,3,1,1,2800,1254,1254,1254,0,0,0,1254,0,25915,969,0.0016151776695436499,0.03739147212039359
22858,4.66026,-1,462,308,13,13,4004,1408,24,404,377,603,0,16997,5861,0.009769407968209836,0.34482555745131493
101759,8.128681,-1,1,1,8353,1077,1077,1077,875,156,40,6,0,90678,11081,0.018470365073491417,0.12220163656013587
61869,7.716988,-1,1,1,2101,2086,2086,2086,1848,238,0,0,0,39443,22426,0.03738077855230742,0.5685672996475928
51046,21.001702,-1,1,1,23206,3236,3236,3236,72,59,2545,560,0,37405,13641,0.022737501125123762,0.3646838657933431
150190,0.164269,-1,1,1,17,17,17,17,6,4,3,4,0,150079,111,0.00018502035223874627,0.0007396104718181758
113125,4.984303,-1,1,1,8257,247,247,247,209,28,3,7,0,110574,2551,0.004252134401450826,0.023070522907735997
44827,5.607618,-1,1,1,5497,818,818,818,506,276,35,1,0,37040,7787,0.012979761107055109,0.21023218142548597
18318,73.357641,3,1,1,2240,838,838,838,0,0,0,838,0,22977,4659,0.007765854243966836,0.20276798537668103
77370,0.282351,-1,7,7,13,13,91,42,0,7,14,21,0,77234,136,0.00022669160274296839,0.0017608825128829272
2586,0.681928,-1,54,36,17,17,612,163,15,45,27,76,0,1851,735,0.0012251347648241306,0.39708265802269044
60578,32.16845,-1,1,1,40287,4126,4126,4126,81,1572,1913,560,0,38540,22038,0.036734040744481895,0.5718214841722885
15710,3.873847,-1,1,1,5401,657,657,193,152,32,0,9,0,13753,1957,0.0032620254894705084,0.142296226277903
22420,0.05669,-1,1,1,5,5,5,5,3,2,0,0,0,22383,37,6.167345074624876e-05,0.0016530402537640173
59797,28.371499,-1,1,1,36521,4052,4052,4052,60,1536,1896,560,0,38353,21444,0.035743931832501574,0.5591218418376659
21728,0.263781,-1,7,7,17,17,119,70,21,28,7,14,0,21220,508,0.0008467598102457937,0.023939679547596605
150624,0.072452,-1,1,1,13,13,13,13,1,5,3,4,0,150544,80,0.00013334800161351082,0.0005314061005420342
16697,2.792151,-1,378,252,9,9,2268,1005,22,0,376,607,0,13842,2855,0.0047588568075821675,0.2062563213408467
22262,0.050194,-1,1,1,5,5,5,5,3,2,0,0,0,22217,45,7.500825090759983e-05,0.0020254759868569114
85856,0.010912,-1,1,1,1,1,1,1,0,0,0,0,1,85856,0,0.0,0.0
61031,7.062071,-1,1,1,2053,2043,2043,2043,1803,240,0,0,0,39242,21789,0.03631899508945984,0.5552469293104327
61291,7.120091,-1,1,1,2053,2044,2044,2044,1804,240,0,0,0,39601,21690,0.03615397693746312,0.5477134415797581
152068,0.221198,-1,1,1,47,47,47,47,5,5,6,4,27,151936,132,0.00022002420266229285,0.0008687868576242628
5286,0.077036,-1,3,1,17,17,17,8,4,1,1,2,0,5233,53,8.834305106895091e-05,0.01012803363271546
3185,0.05493,-1,1,1,13,13,13,6,0,3,1,2,0,3155,30,5.0005500605066555e-05,0.009508716323296355
152052,0.15686,-1,1,1,44,44,44,44,1,6,6,4,27,151966,86,0.00014334910173452412,0.0005659160601713541
101367,63.888785,-1,7,7,55790,7822,54754,9536,5038,4498,0,0,0,11395,89972,0.14996983001463493,7.895743747257569
137203,2.600967,-1,1,1,2617,397,397,397,129,198,62,8,0,134038,3165,0.005275580313834522,0.023612706844327726
150136,0.120461,-1,1,1,17,17,17,17,6,4,3,4,0,150030,106,0.00017668610213790182,0.0007065253615943478
85608,0.031587,-1,1,1,1,1,1,1,0,0,0,0,1,85608,0,0.0,0.0
151393,0.044321,-1,1,1,9,9,9,9,1,0,4,4,0,151351,42,7.000770084709318e-05,0.00027750064419792403
79690,3.960147,-1,1,1,5497,450,450,450,259,120,68,3,0,75449,4241,0.007069110935536242,0.05621015520417766
40299,71.25134,3,1,1,3525,1825,1825,1825,0,0,0,1825,0,32612,7687,0.01281307610503822,0.23571078130749418
43492,0.045223,-1,1,1,1,1,1,1,0,0,0,0,1,43492,0,0.0,0.0
