estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
16,0.03343,-1,10,1,1,1,1,1,0,0,0,0,1,0.0235168933868408,12,4,1.0593921737403165e-05,0.3333333333333333
3,0.008554,-1,1,1,1,1,1,1,0,0,0,0,1,0.0228540897369384,1,2,5.296960868701582e-06,2.0
267,0.00759,-1,1,1,1,1,1,1,0,0,0,0,1,0.024247407913208,267,0,0.0,0.0
0,0.008741,-1,10,0,1,1,0,0,0,0,0,0,0,0.0221865177154541,0,0,0.0,0.0
2523,0.007724,-1,1,1,1,1,1,1,0,0,0,0,1,0.0241627693176269,2518,5,1.3242402171753956e-05,0.0019857029388403494
182,0.01048,-1,10,1,1,1,1,1,0,0,0,0,1,0.0251436233520507,182,0,0.0,0.0
0,0.004999,-1,1,0,1,1,0,0,0,0,0,0,0,0.0254139900207519,0,0,0.0,0.0
0,0.004494,-1,1,0,1,1,0,0,0,0,0,0,0,0.022388219833374,0,0,0.0,0.0
0,0.082262,-1,223,0,1,1,0,0,0,0,0,0,0,0.0236139297485351,0,0,0.0,0.0
7,0.008045,-1,1,1,1,1,1,1,0,0,0,0,1,0.0241241455078125,5,2,5.296960868701582e-06,0.4
2023,0.007191,-1,1,1,1,1,1,1,0,0,0,0,1,0.0238358974456787,2022,1,2.648480434350791e-06,0.0004945598417408506
11,0.007763,-1,1,1,1,1,1,1,0,0,0,0,1,0.0232536792755126,11,0,0.0,0.0
0,0.004709,-1,1,0,1,1,0,0,0,0,0,0,0,0.0265200138092041,0,0,0.0,0.0
434,0.007212,-1,1,1,1,1,1,1,0,0,0,0,1,0.0268726348876953,432,2,5.296960868701582e-06,0.004629629629629629
153,0.010557,-1,10,1,1,1,1,1,0,0,0,0,1,0.0273060798645019,153,0,0.0,0.0
12,0.017791,-1,10,3,1,1,3,3,0,0,0,0,3,0.0254490375518798,9,3,7.945441303052374e-06,0.3333333333333333
0,0.004628,-1,1,0,1,1,0,0,0,0,0,0,0,0.0282342433929443,0,0,0.0,0.0
0,0.004591,-1,1,0,1,1,0,0,0,0,0,0,0,0.0233387947082519,0,0,0.0,0.0
1,0.080169,-1,223,1,1,1,1,1,0,0,0,0,1,0.0257151126861572,1,0,0.0,0.0
8,0.00812,-1,1,1,1,1,1,1,0,0,0,0,1,0.0232400894165039,6,2,5.296960868701582e-06,0.3333333333333333
0,0.100063,-1,223,0,1,1,0,0,0,0,0,0,0,0.0246422290802001,0,0,0.0,0.0
108,0.008034,-1,1,1,1,1,1,1,0,0,0,0,1,0.0259506702423095,107,1,2.648480434350791e-06,0.009345794392523364
0,0.007616,-1,10,0,1,1,0,0,0,0,0,0,0,0.0248889923095703,0,0,0.0,0.0
6,0.007357,-1,1,1,1,1,1,1,0,0,0,0,1,0.0236508846282959,5,1,2.648480434350791e-06,0.2
1870,0.006494,-1,1,1,1,1,1,1,0,0,0,0,1,0.0263769626617431,1867,3,7.945441303052374e-06,0.0016068559185859668
45,0.007217,-1,1,1,1,1,1,1,0,0,0,0,1,0.0234289169311523,43,2,5.296960868701582e-06,0.046511627906976744
