estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
3152,0.018271,-1,1,1,1,1,1,1,0,0,0,0,1,0.0178093910217285,3152,0,0.0,0.0
2892,0.007677,-1,1,1,1,1,1,1,0,0,0,0,1,0.0170948505401611,2891,1,2.648480434350791e-06,0.0003459010722933241
1788,0.007808,-1,1,1,1,1,1,1,0,0,0,0,1,0.0175647735595703,1786,2,5.296960868701582e-06,0.0011198208286674132
17332,0.005459,-1,1,1,1,1,1,1,0,0,0,0,1,0.0176150798797607,17331,1,2.648480434350791e-06,5.770007501009751e-05
1049,0.006229,-1,1,1,1,1,1,1,0,0,0,0,1,0.0200376510620117,1047,2,5.296960868701582e-06,0.0019102196752626551
3034,0.006422,-1,1,1,1,1,1,1,0,0,0,0,1,0.0180926322937011,3034,0,0.0,0.0
8101,0.076007,-1,25,24,1,1,24,24,0,0,0,0,24,0.0166621208190917,8080,21,5.561808912136661e-05,0.002599009900990099
238,0.007204,-1,1,1,1,1,1,1,0,0,0,0,1,0.0165441036224365,236,2,5.296960868701582e-06,0.00847457627118644
757,0.00678,-1,1,1,1,1,1,1,0,0,0,0,1,0.0163705348968505,757,0,0.0,0.0
16438,0.005309,-1,1,1,1,1,1,1,0,0,0,0,1,0.0171236991882324,16436,2,5.296960868701582e-06,0.00012168410805548795
6649,0.006982,-1,1,1,1,1,1,1,0,0,0,0,1,0.0180237293243408,6648,1,2.648480434350791e-06,0.00015042117930204573
19817,0.006707,-1,1,1,1,1,1,1,0,0,0,0,1,0.0167114734649658,19816,1,2.648480434350791e-06,5.0464271295922484e-05
1072,0.005255,-1,1,1,1,1,1,1,0,0,0,0,1,0.0164759159088134,1071,1,2.648480434350791e-06,0.0009337068160597573
8565,0.224171,-1,125,83,1,1,83,83,0,0,0,0,83,0.0168724060058593,8454,111,0.0002939813282129378,0.01312987934705465
8101,0.034313,-1,25,24,1,1,24,24,0,0,0,0,24,0.0161883831024169,8080,21,5.561808912136661e-05,0.002599009900990099
2726,0.006379,-1,1,1,1,1,1,1,0,0,0,0,1,0.0162181854248046,2725,1,2.648480434350791e-06,0.0003669724770642202
