estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
0,79.188829,4,1,0,12,12,0,0,0,0,0,0,0,0.0324809551239013,0,0,0.0,0.0
0,74.572484,4,10,0,4,4,0,0,0,0,0,0,0,0.0324108600616455,0,0,0.0,0.0
0,64.938256,4,1,1,8,8,8,0,0,0,0,0,0,0.0315346717834472,0,0,0.0,0.0
0,65.383791,4,1,1,4,4,4,0,0,0,0,0,0,0.0305848121643066,0,0,0.0,0.0
0,65.346141,4,10,0,12,12,0,0,0,0,0,0,0,0.031517744064331,0,0,0.0,0.0
0,47.324756,-1,10,1,111656,1499,1499,0,0,0,0,0,0,0.0338950157165527,0,0,0.0,0.0
0,66.402504,4,1,0,18,18,0,0,0,0,0,0,0,0.032499074935913,0,0,0.0,0.0
0,67.146131,4,1,1,8,8,8,0,0,0,0,0,0,0.0394611358642578,0,0,0.0,0.0
0,67.679516,4,10,1,6,6,6,0,0,0,0,0,0,0.0318331718444824,0,0,0.0,0.0
2,66.044277,4,1,1,12,12,12,1,0,0,0,0,1,0.0323798656463623,0,2,5.296960868701582e-06,0.0
0,65.637918,4,1,0,6,6,0,0,0,0,0,0,0,0.0320432186126709,0,0,0.0,0.0
0,65.774749,4,10,1,6,6,6,0,0,0,0,0,0,0.0356116294860839,0,0,0.0,0.0
0,67.62316,4,1,0,6,6,0,0,0,0,0,0,0,0.0349202156066894,0,0,0.0,0.0
0,68.498638,4,1,0,6,6,0,0,0,0,0,0,0,0.0384948253631591,0,0,0.0,0.0
0,110.178451,4,1,0,12,12,0,0,0,0,0,0,0,0.0331971645355224,0,0,0.0,0.0
0,66.367673,4,1,1,6,6,6,0,0,0,0,0,0,0.0376269817352294,0,0,0.0,0.0
0,16.256133,-1,1,1,35138,832,832,0,0,0,0,0,0,0.0333073139190673,0,0,0.0,0.0
0,65.956458,4,1,0,6,6,0,0,0,0,0,0,0,0.0301716327667236,0,0,0.0,0.0
12,18.332179,-1,10,1,37088,1314,1314,3,0,1,1,1,0,0.0352520942687988,3,9,2.3836323909157122e-05,3.0
0,15.102133,-1,1,1,30458,1634,1634,0,0,0,0,0,0,0.0336871147155761,0,0,0.0,0.0
37,66.151122,4,1,1,8,8,8,5,0,0,0,0,5,0.0371010303497314,19,18,4.7672647818314245e-05,0.9473684210526315
0,69.153622,4,1,0,6,6,0,0,0,0,0,0,0,0.0320072174072265,0,0,0.0,0.0
0,65.452207,4,1,0,4,4,0,0,0,0,0,0,0,0.0320451259613037,0,0,0.0,0.0
0,65.922727,4,1,0,12,12,0,0,0,0,0,0,0,0.0350043773651123,0,0,0.0,0.0
0,21.994088,-1,10,0,37088,1012,0,0,0,0,0,0,0,0.0323431491851806,0,0,0.0,0.0
0,74.443904,4,1,1,4,4,4,0,0,0,0,0,0,0.0347476005554199,0,0,0.0,0.0
0,71.40734,4,10,0,8,8,0,0,0,0,0,0,0,0.0356674194335937,0,0,0.0,0.0
0,65.329679,4,1,1,4,4,4,0,0,0,0,0,0,0.0313119888305664,0,0,0.0,0.0
0,17.666973,-1,10,1,37088,1055,1055,0,0,0,0,0,0,0.0358858108520507,0,0,0.0,0.0
3,66.433695,4,1,1,6,6,6,2,0,0,0,0,2,0.0386207103729248,7,4,1.0593921737403165e-05,0.5714285714285714
26,65.471846,4,1,1,6,6,6,5,0,0,0,0,5,0.0370290279388427,28,2,5.296960868701582e-06,0.07142857142857142
0,66.646822,4,1,0,4,4,0,0,0,0,0,0,0,0.0360593795776367,0,0,0.0,0.0
0,65.874381,4,223,0,4,4,0,0,0,0,0,0,0,0.0382678508758544,0,0,0.0,0.0
4,47.124469,-1,223,22,37088,1374,30228,1,0,1,0,0,0,0.0384244918823242,0,4,1.0593921737403165e-05,0.0
1,66.139622,4,1,1,9,9,9,1,0,0,0,0,1,0.0365054607391357,0,1,2.648480434350791e-06,0.0
9,66.123934,4,1,1,6,6,6,2,0,0,0,0,2,0.0364754199981689,6,3,7.945441303052374e-06,0.5
0,65.963275,4,1,0,12,12,0,0,0,0,0,0,0,0.0339758396148681,0,0,0.0,0.0
0,66.770682,4,1,1,12,12,12,0,0,0,0,0,0,0.0357327461242675,0,0,0.0,0.0
28,370.676867,-1,10,1,972659,1680,1680,8,0,0,4,3,1,0.0378599166870117,9,19,5.0321128252665034e-05,2.111111111111111
0,65.314446,4,1,1,4,4,4,0,0,0,0,0,0,0.0360748767852783,1,1,2.648480434350791e-06,1.0
0,65.931567,4,1,1,6,6,6,0,0,0,0,0,0,0.0370185375213623,0,0,0.0,0.0
2,64.59524,4,10,1,8,8,8,1,0,0,0,0,1,0.0402948856353759,2,0,0.0,0.0
0,66.695735,4,1,0,6,6,0,0,0,0,0,0,0,0.0344862937927246,0,0,0.0,0.0
0,72.942324,4,1,0,8,8,0,0,0,0,0,0,0,0.0334117412567138,0,0,0.0,0.0
5,66.765595,4,1,1,8,8,8,2,0,0,0,0,2,0.0385971069335937,2,3,7.945441303052374e-06,1.5
0,69.143977,4,1,0,4,4,0,0,0,0,0,0,0,0.035797119140625,0,0,0.0,0.0
11,16.696137,-1,1,1,35294,919,919,2,0,1,0,1,0,0.0369350910186767,2,9,2.3836323909157122e-05,4.5
7,45.384144,-1,1,1,111617,1270,1270,1,0,1,0,0,0,0.0360350608825683,1,6,1.5890882606104747e-05,6.0
0,42.377528,-1,10,0,109862,1287,0,0,0,0,0,0,0,0.0326430797576904,0,0,0.0,0.0
2,66.503431,4,1,1,4,4,4,1,0,0,0,0,1,0.0340223312377929,2,0,0.0,0.0
0,66.72802,4,1,0,4,4,0,0,0,0,0,0,0,0.0326552391052246,0,0,0.0,0.0
