estimates,runtime,true_counts,absolute_error,normalized_error,relative_error
11475.957222791678,1.6157,11395,80.95722279167785,0.00013494354844312517,0.007104626835601391
137188.02195807063,3.213,134038,3150.0219580706325,0.005250614164342466,0.023500962100826875
151563.16837398728,3.4493,150030,1533.1683739872824,0.0025555617351029985,0.010219078677513047
87297.80792635989,1.4795,85608,1689.807926359892,0.0028166563761345283,0.0197389020460692
156032.75171338994,2.9121,151351,4681.751713389938,0.007803777937889732,0.030933074200962914
76788.24710127797,3.4749,75449,1339.2471012779715,0.002232324057776308,0.017750362513459045
32172.94674038783,3.1808,32612,439.0532596121702,0.0007318359346397608,0.013462935717287202
43125.43924775482,1.0136,43492,366.5607522451828,0.0006110017972730047,0.008428233979701619
297690.35701088,2.0175,300396,2705.6429891199805,0.0045099010709844425,0.009006920828239992
14777.811581629974,0.7382,14756,21.81158162997417,3.635663527983774e-05,0.0014781500155851294
156193.81777967472,2.1726,151244,4949.817779674719,0.008250603865883112,0.0327273662404771
9059.966228519754,0.6659,8837,222.9662285197537,0.00037165126250513175,0.02523098659270722
13408.750018209215,0.6317,13924,515.2499817907847,0.0008588444425399872,0.03700445143570703
85123.41603151536,2.863,84775,348.41603151535674,0.0005807572691585353,0.004109891259396718
40065.18398834344,2.6796,39409,656.1839883434368,0.0010937602942047572,0.016650612508397493
13891.948217063602,1.0828,13139,752.948217063602,0.0012550517507985911,0.05730635642465956
34951.33638380074,2.3574,36051,1099.6636161992574,0.0018329743208407214,0.030502998979203277
44776.36642717412,1.9094,44726,50.36642717412178,8.395328015101958e-05,0.0011261107001324013
2335.4579611295444,0.7415,2039,296.4579611295444,0.0004941509584880077,0.14539380143675548
5073.581087971078,0.6983,4472,601.581087971078,0.0010027454486178113,0.13452171019031262
151764.50095684326,2.7015,150056,1708.5009568432579,0.002847814854372744,0.011385755696828237
1449.5945965631654,1.1312,1641,191.4054034368346,0.00031904410057912136,0.11663949021135564
83230.88975266919,1.762,82922,308.88975266918715,0.0005148728904665966,0.0037250639476759744
21139.921199879376,1.1802,21328,188.07880012062378,0.0003134991517744015,0.00881839835524305
86734.07669436316,3.5181,85054,1680.0766943631606,0.002800435871884508,0.019753059166684232
14334.879899346788,1.0492,13987,347.8798993467881,0.0005798636172425434,0.024871659351311082
22388.183213586537,0.939,21435,953.183213586537,0.001588813458791362,0.0444685427378837
22710.315346156127,0.7914,21755,955.3153461561269,0.0015923674040079856,0.043912449834802435
27018.83261927439,1.717,25667,1351.8326192743916,0.0022533022287024767,0.05266811934680296
98532.16604972332,2.4467,96569,1963.1660497233242,0.0032723033695761937,0.02032915376283615
42843.57363175641,0.8521,42949,105.42636824359215,0.0001757299440331639,0.0024546873790680145
77150.64575041873,2.23,75486,1664.6457504187274,0.002774714802659505,0.022052377267555937
107632.39879481342,4.0517,106435,1197.3987948134163,0.0019958842052849417,0.011250047398068458
151764.50095684326,4.5483,152174,409.4990431567421,0.0006825734883449548,0.0026909921744630626
16106.606628479532,2.2014,17482,1375.3933715204676,0.0022925744690590424,0.07867482962592767
91404.9926166218,3.5591,89146,2258.9926166218065,0.003765401888577421,0.025340369917010372
5878.911419395053,1.0866,5677,201.9114193950527,0.0003365560534909718,0.03556657026511409
5395.713220540668,0.8922,5466,70.28677945933214,0.00011715751975939376,0.012858905865227248
101350.82220970698,1.8,100245,1105.822209706981,0.0018432397725532826,0.011031195667683985
39622.25230606022,1.7808,39432,190.25230606021796,0.00031712206019365126,0.004824820096881162
5637.31231996786,0.6861,5613,24.312319967860276,4.0524991028780294e-05,0.004331430601792317
161025.79976821813,2.3159,156211,4814.79976821813,0.008025549090763534,0.030822411790578964
156757.54901167145,1.4798,151716,5041.54901167145,0.00840350607178698,0.03323017355896181
155307.95441510843,1.5319,151330,3977.9544151084265,0.006630653397054387,0.026286621391055486
43125.43924775482,0.7085,43492,366.5607522451828,0.0006110017972730047,0.008428233979701619
20938.588617023383,0.6175,21262,323.41138297661746,0.0005390782702374219,0.015210769587838277
87297.80792635989,0.6533,85608,1689.807926359892,0.0028166563761345283,0.0197389020460692
2415.990994271943,0.5379,2033,382.9909942719428,0.0006383885465266893,0.1883871098238774
49930.480548288026,1.0008,45141,4789.480548288026,0.00798334574851238,0.10610045298704117
21300.98726616417,0.5643,21421,120.01273383582884,0.00020004322781477435,0.0056025738217556995
140208.01070091026,1.4786,137711,2497.010700910265,0.004162142337174197,0.018132253058290658
36843.86266264725,2.2286,38587,1743.137337352753,0.0029055485059235734,0.045174212490029106
18804.46323874985,0.9683,18061,743.4632387498496,0.0012392417145050114,0.04116401299761085
37528.393444357695,2.6995,37682,153.60655564230547,0.00025603909037044984,0.0040763907340986534
38977.98804092098,2.5989,39342,364.01195907902,0.00060675334133258,0.009252502645493875
149871.9746779971,2.1707,146880,2991.9746779970883,0.004987173052364241,0.020370197971113075
41716.11116776274,1.6862,42096,379.8888322372586,0.0006332177076766088,0.009024345121561635
11475.957222791678,0.9325,12657,1181.0427772083221,0.001968621177010008,0.09331143060822644
14616.74551534518,1.1823,13781,835.7455153451792,0.0013930624291091673,0.060644765644378436
154140.22543454377,2.741,151188,2952.2254345437686,0.004920917025112377,0.01952685024303363
26857.7665529896,2.292,26701,156.7665529896003,0.0002613063320125219,0.005871186584382619
19327.927954175437,0.9059,18111,1216.9279541754368,0.002028436384961407,0.06719275325357169
6160.777035393444,0.6583,5512,648.7770353934438,0.0010814140145306715,0.1177026551874898
5717.845353110258,0.618,5655,62.84535311025775,0.00010475377809935385,0.011113236624271928
24723.641174716064,1.0444,22678,2045.6411747160637,0.003409777033333773,0.09020377346838626
42279.842399759575,0.6179,42892,612.1576002404254,0.0010203749083072895,0.014272069389173398
39541.71927291781,1.7435,39177,364.7192729178132,0.0006079323274190381,0.009309525306118723
90035.93105320116,2.5392,89626,409.93105320115865,0.0006832935842962036,0.004573796143989006
65835.7545939129,2.7048,64165,1670.754593912905,0.0027848973285609833,0.026038410253454453
39622.25230606022,2.0924,39482,140.25230606021796,0.00023377955918520697,0.003552310066871434
19046.06233817704,0.968,19399,352.9376618229617,0.0005882941487279628,0.018193600795039004
37407.59389464409,1.8318,37549,141.4061053559126,0.0002357027695645064,0.003765908688804298
5556.779286825463,0.9367,5869,312.2207131745372,0.000520425102052121,0.05319828133830928
135617.62781179402,1.7682,132507,3110.6278117940237,0.005184950030826764,0.023475196116386484
21985.51804787455,0.7409,21452,533.5180478745497,0.0008892945688601574,0.024870317353838788
29475.090130117514,2.0589,28589,886.0901301175145,0.0014769793512578293,0.030994093186803122
58024.0503790997,2.7344,56397,1627.0503790997027,0.002712048957218132,0.028849945548516814
20052.72525245701,0.9006,19819,233.72525245701036,0.00038958494177194553,0.01179298917488321
156193.81777967472,2.2121,151208,4985.817779674719,0.008310610466609192,0.03297324069939896
157079.681144241,3.0562,156457,622.6811442410108,0.0010379160778369134,0.003979886769150698
37931.05861006972,2.6743,38424,492.94138993028173,0.0008216593657473685,0.01282899723949307
27220.165202130385,2.5816,26759,461.1652021303853,0.0007686932264722207,0.01723402227775273
93539.11799489512,2.854,93539,0.1179948951175902,1.9667979330658072e-07,1.261451321027488e-06
101391.08872627818,3.1562,102620,1228.9112737218238,0.0020484107813889926,0.011975358348487857
10348.494758798111,1.0345,9947,401.49475879811143,0.0006692315468003338,0.040363401909933795
156556.21642881547,2.0793,150809,5747.2164288154745,0.009579747820286023,0.0381092403557843
39501.45275634661,1.4588,39562,60.54724365338916,0.00010092317430482213,0.0015304394027953379
153616.76071911823,1.9279,152077,1539.7607191182324,0.002566550185717483,0.01012487568217569
5113.847604542277,0.8154,5334,220.1523954577233,0.0003669610248089345,0.041273414971451684
5999.710969108649,0.6515,5649,350.7109691086489,0.0005845825859322007,0.062083726165453865
22951.91444558332,0.5528,21510,1441.9144455833193,0.0024034551227023627,0.06703460927862945
151724.23444027206,1.9274,152235,510.7655597279372,0.0008513695835340842,0.003355112554458155
5315.18018739827,0.5481,5272,43.18018739827039,7.197489623570325e-05,0.008190475606652198
0.0,0.8129,0,0.0,0.0,0.0
29233.49103069032,1.9645,28116,1117.4910306903184,0.0018626899470447057,0.03974573305912357
37407.59389464409,1.9458,38137,729.4061053559126,0.001215810581423811,0.019125943450085548
150194.10681056665,2.2995,149930,264.1068105666491,0.00044022644251975895,0.0017615341197001872
86573.01062807838,1.0085,85856,717.0106280783803,0.0011951491798737532,0.008351316484327015
140248.27721748146,2.4824,137390,2858.27721748146,0.004764319437607236,0.020804113963763447
143308.5324768923,1.7633,138498,4810.532476892287,0.008018436156130987,0.03473358804381498
60480.30788994305,1.608,59862,618.3078899430475,0.0010306265188221495,0.010328887941315817
23153.247028439317,2.0304,23709,555.7529715606834,0.000926356851854843,0.023440590980669085
1892.526278846354,0.8222,2021,128.473721153646,0.0002141464246961266,0.06356938206513904
16549.53831076272,0.8389,15658,891.5383107627204,0.0014860606512761743,0.056938198413764234
13368.483501638018,0.69,12900,468.4835016380184,0.000780891734154121,0.03631655051457507
66480.01885905203,1.0678,65320,1160.0188590520265,0.0019335774586071576,0.01775901498854909
21985.51804787455,0.707,21488,497.51804787454967,0.0008292879681340775,0.023153297090215453
11435.69070622048,1.6131,11861,425.3092937795209,0.0007089268049144087,0.03585779392795893
80331.70055954314,3.3238,80162,169.70055954314012,0.0002828653810971542,0.002116970129776454
12804.752269641236,3.2974,13027,222.24773035876387,0.00037045363383099455,0.01706054581705411
30562.28607753988,2.807,30763,200.71392246011965,0.0003345600057008265,0.006524523696002329
297690.35701088,2.4126,300396,2705.6429891199805,0.0045099010709844425,0.009006920828239992
18965.529305034644,1.1058,18338,627.5293050346445,0.0010459972347535637,0.034220160597374004
99579.0954805744,1.8948,96716,2863.095480574397,0.004772350759540877,0.029603121309549577
91203.66003376582,3.1823,90941,262.6600337658165,0.0004378148825801113,0.0028882465968684806
21663.38591530496,1.3156,20275,1388.3859153049598,0.0023142310909282683,0.0684777270187403
5597.0458033966615,0.9261,5605,7.95419660333846,1.325845276870199e-05,0.0014191251745474505
4831.981988543886,0.7591,5507,675.0180114561144,0.0011251537860099852,0.12257454357292799
145724.523471164,1.833,142582,3142.5234711639932,0.005238115311290897,0.022040113556858462
118182.22613646652,2.41,116222,1960.2261364665173,0.0032674029751047903,0.016866222715720924
21381.52029930657,0.9044,21408,26.47970069343137,4.413768963491212e-05,0.001236906796217833
28347.62766612395,2.615,28760,412.3723338760501,0.0006873628330383844,0.014338398257164469
21019.12165016578,0.9548,21408,388.87834983422,0.0006482018852644124,0.01816509481662089
36038.53233122321,2.5448,35918,120.53233122320671,0.00020090931873040487,0.003355763996414241
12804.752269641236,1.0011,12855,50.247730358763874,8.375543036194628e-05,0.003908808273727256
