estimates,runtime,case,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
387980,0.168708,1,0.0209639072418212,31,387949,1.0274753360259552,12514.483870967742
387980,0.474574,1,0.0225985050201416,4057,383923,1.0168125537972588,94.63224057185113
387980,0.129006,1,0.0214180946350097,0,387980,1.02755743891942,0.0
387980,0.124089,1,0.0230796337127685,613,387367,1.025933920413163,631.9200652528548
387980,0.348743,1,0.0245566368103027,550,387430,1.026100774680527,704.4181818181818
387980,0.385129,1,0.0253770351409912,3645,384335,1.0179037277362113,105.44170096021948
387980,0.1813,1,0.022104263305664,0,387980,1.02755743891942,0.0
387980,0.116694,1,0.0210790634155273,24,387956,1.0274938753889955,16164.833333333334
387980,0.217096,1,0.0240442752838134,547,387433,1.0261087201218302,708.2870201096893
387980,0.477757,1,0.0244662761688232,5398,382582,1.0132609415347944,70.87476843275287
387980,0.157896,1,0.0206952095031738,7,387973,1.0275388995563794,55424.71428571428
387980,0.278015,1,0.0209040641784667,24,387956,1.0274938753889955,16164.833333333334
387980,0.208268,1,0.0210790634155273,0,387980,1.02755743891942,0.0
387980,0.144501,1,0.0214653015136718,24,387956,1.0274938753889955,16164.833333333334
387980,0.190743,1,0.0222945213317871,60,387920,1.027398530093359,6465.333333333333
387980,0.361559,1,0.0209631919860839,0,387980,1.02755743891942,0.0
387980,0.38465,1,0.0220365524291992,4,387976,1.0275468449976826,96994.0
387980,0.178352,1,0.0209953784942626,0,387980,1.02755743891942,0.0
387980,0.167172,1,0.0218245983123779,176,387804,1.0270913063629743,2203.431818181818
387980,0.325084,1,0.0216391086578369,15,387965,1.0275177117129046,25864.333333333332
387980,0.27262,1,0.0228707790374755,2080,385900,1.0220485996159703,185.52884615384616
387980,0.411345,1,0.0215756893157959,38,387942,1.0274567966629147,10209.0
387980,0.36282,1,0.0228126049041748,776,387204,1.0255022181023639,498.9742268041237
387980,0.280022,1,0.0218069553375244,103,387877,1.0272846454346818,3765.7961165048546
387980,0.382007,1,0.0222389698028564,2565,385415,1.0207640866053103,150.25925925925927
387980,0.11136,1,0.0217897891998291,214,387766,1.026990664106469,1811.9906542056074
387980,0.389711,1,0.0223805904388427,1676,386304,1.023118585711448,230.49164677804296
387980,0.202417,1,0.0212626457214355,0,387980,1.02755743891942,0.0
387980,0.370045,1,0.021456241607666,0,387980,1.02755743891942,0.0
387980,0.286584,1,0.022341251373291,1135,386845,1.0245514136264318,340.8325991189427
387980,0.445884,1,0.0238821506500244,5079,382901,1.0141058067933524,75.38905296318173
387980,0.240953,1,0.0229158401489257,905,387075,1.0251605641263326,427.707182320442
387980,0.268046,1,0.0219893455505371,1631,386349,1.0232377673309938,236.87860208461066
387980,0.12901,1,0.0229761600494384,5,387975,1.0275441965172483,77595.0
387980,0.40131,1,0.0232887268066406,3781,384199,1.0175435343971397,101.61306532663316
387980,0.278695,1,0.0201079845428466,11,387969,1.027528305634642,35269.90909090909
387980,0.170494,1,0.0210309028625488,5,387975,1.0275441965172483,77595.0
387980,0.178103,1,0.0225865840911865,0,387980,1.02755743891942,0.0
387980,0.167716,1,0.0213179588317871,1105,386875,1.0246308680394625,350.1131221719457
387980,0.346768,1,0.0224103927612304,776,387204,1.0255022181023639,498.9742268041237
387980,0.19917,1,0.0250158309936523,594,387386,1.0259842415414155,652.1649831649831
387980,0.155988,1,0.0274484157562255,294,387686,1.0267787856717208,1318.6598639455783
387980,0.288585,1,0.0261735916137695,1906,386074,1.0225094352115474,202.55718782791186
387980,0.357393,1,0.0202744007110595,159,387821,1.0271363305303582,2439.125786163522
387980,0.27324,1,0.0209383964538574,110,387870,1.0272661060716415,3526.090909090909
387980,0.465923,1,0.0216126441955566,352,387628,1.0266251738065284,1101.215909090909
387980,0.270587,1,0.0208532810211181,0,387980,1.02755743891942,0.0
387980,0.407866,1,0.023625373840332,3865,384115,1.017321062040654,99.38292367399741
387980,0.117571,1,0.0227046012878417,26,387954,1.027488578428127,14921.307692307691
387980,0.140409,1,0.0215311050415039,40,387940,1.0274514997020459,9698.5
387980,0.394888,1,0.0231165885925292,202,387778,1.0270224458716812,1919.6930693069307
387980,0.162829,1,0.0230007171630859,1105,386875,1.0246308680394625,350.1131221719457
387980,0.334174,1,0.0222632884979248,14,387966,1.0275203601933391,27711.85714285714
387980,0.358509,1,0.0222713947296142,424,387556,1.0264344832152552,914.0471698113207
387980,0.214918,1,0.0229368209838867,555,387425,1.0260875322783554,698.063063063063
387980,0.196787,1,0.0215203762054443,2,387978,1.0275521419585514,193989.0
387980,0.260651,1,0.0219378471374511,1332,386648,1.0240296629808647,290.2762762762763
387980,0.196143,1,0.0213532447814941,34,387946,1.027467390584652,11410.176470588236
387980,0.144295,1,0.0207338333129882,17,387963,1.027512414752036,22821.352941176472
387980,0.175375,1,0.0223994255065917,1,387979,1.0275547904389857,387979.0
387980,0.368256,1,0.024233341217041,4081,383899,1.0167489902668343,94.06983582455281
387980,0.422354,1,0.0238652229309082,3407,384573,1.0185340660795867,112.8773114176695
387980,0.112286,1,0.0227155685424804,22,387958,1.0274991723498643,17634.454545454544
387980,0.105027,1,0.024444580078125,213,387767,1.0269933125869033,1820.5023474178404
387980,0.208112,1,0.024562120437622,144,387836,1.0271760577368734,2693.3055555555557
387980,0.341444,1,0.0260074138641357,724,387256,1.02563993908495,534.8839779005525
387980,0.394328,1,0.0262727737426757,5027,382953,1.0142435277759385,76.17923214640939
387980,0.113979,1,0.0229284763336181,102,387878,1.0272872939151163,3802.725490196078
387980,0.198399,1,0.023684024810791,201,387779,1.0270250943521155,1929.2487562189056
387980,0.199591,1,0.021712303161621,0,387980,1.02755743891942,0.0
387980,0.354403,1,0.0218796730041503,458,387522,1.0263444348804873,846.117903930131
387980,0.298768,1,0.0216097831726074,166,387814,1.0271177911673177,2336.2289156626507
387980,0.206936,1,0.0220477581024169,4,387976,1.0275468449976826,96994.0
387980,0.360485,1,0.02105712890625,44,387936,1.0274409057803084,8816.727272727272
387980,0.388421,1,0.0246894359588623,443,387537,1.0263841620870027,874.8013544018058
387980,0.16932,1,0.022658348083496,151,387829,1.027157518373833,2568.4039735099336
387980,0.144091,1,0.0270404815673828,59,387921,1.0274011785737933,6574.932203389831
387980,0.393454,1,0.0278725624084472,2980,385000,1.0196649672250546,129.19463087248323
387980,0.120841,1,0.0238852500915527,173,387807,1.0270992518042772,2241.658959537572
387980,0.318731,1,0.0232174396514892,605,387375,1.0259551082566378,640.2892561983471
387980,0.111999,1,0.0227320194244384,3,387977,1.0275494934781169,129325.66666666667
387980,0.380912,1,0.0236709117889404,4365,383615,1.0159968218234787,87.88430698739977
387980,0.454457,1,0.0241768360137939,3010,384970,1.0195855128120241,127.8970099667774
387980,0.099228,1,0.0237162113189697,185,387795,1.0270674700390652,2096.189189189189
387980,0.405071,1,0.0230402946472167,4081,383899,1.0167489902668343,94.06983582455281
387980,0.14614,1,0.0233426094055175,84,387896,1.0273349665629345,4617.809523809524
387980,0.210212,1,0.0231778621673584,547,387433,1.0261087201218302,708.2870201096893
387980,0.152877,1,0.0233755111694335,40,387940,1.0274514997020459,9698.5
387980,0.189292,1,0.0233335494995117,60,387920,1.027398530093359,6465.333333333333
387980,0.4325,1,0.0233898162841796,3865,384115,1.017321062040654,99.38292367399741
387980,0.117433,1,0.0236213207244873,515,387465,1.0261934714957293,752.3592233009708
387980,0.197534,1,0.0219576358795166,196,387784,1.0270383367542872,1978.4897959183672
387980,0.253659,1,0.0214262008666992,1,387979,1.0275547904389857,387979.0
387980,0.25038,1,0.0216577053070068,56,387924,1.0274091240150964,6927.214285714285
387980,0.283777,1,0.0218565464019775,8,387972,1.0275362510759452,48496.5
387980,0.242808,1,0.0202410221099853,0,387980,1.02755743891942,0.0
