runtimes,true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
0.03678321838378906,80043,81209.0,1,1,8257,289,289,289,240,28,18,3,0,1166.0,0.0019435471235169201,0.0145671701460465,8836
0.0015873908996582031,38619,38775.0,7,7,17,17,119,70,21,21,7,21,0,156.0,0.0002600286031463461,0.004039462440767498,213
0.036284685134887695,94973,95896.0,1,1,8257,233,233,233,209,7,12,5,0,923.0,0.0015385025686158811,0.009718551588346162,8724
0.38085412979125977,5464,6944.0,1,1,108065,2749,2749,874,53,196,561,64,0,1480.0,0.0024669380298499503,0.2708638360175695,111689
0.001641988754272461,21726,21756.0,1,1,17,17,17,17,6,4,3,4,0,30.0,5.0005500605066555e-05,0.0013808340237503453,52
0.08578705787658691,15435,21646.0,1,1,18886,2959,2959,2067,438,1583,30,16,0,6211.0,0.010352805475268947,0.40239714933592485,23913
0.38593220710754395,38063,44968.0,1,1,109356,3126,3126,3126,374,1226,1475,51,0,6905.0,0.011509599389266153,0.1814097680161837,115609
0.012298107147216797,13582,13929.0,7,7,2065,37,259,182,0,98,77,7,0,347.0,0.0005783969569986032,0.02554852010013253,2513
0.025904178619384766,133670,136695.0,1,1,5401,774,774,774,580,142,43,9,0,3025.0,0.005042221311010878,0.022630358345178424,6950
0.0008845329284667969,150009,150049.0,1,1,17,17,17,17,6,4,3,4,0,40.0,6.667400080675541e-05,0.00026665066762660906,52
0.0014863014221191406,151920,152011.0,1,1,41,41,41,41,15,4,15,6,1,91.0,0.00015168335183536857,0.0005989994734070563,124
0.0006778240203857422,3927,3927.0,27,9,5,5,45,25,0,0,0,0,25,0.0,0.0,0.0,102
0.012480020523071289,39466,43144.0,1,1,937,932,932,932,668,254,6,4,0,3678.0,0.00613067437418116,0.0931941417929357,2802
0.0009481906890869141,150659,150685.0,1,1,17,17,17,17,1,5,8,3,0,26.0,4.3338100524391014e-05,0.00017257515316044844,52
0.011843681335449219,124912,125004.0,1,1,2065,41,41,41,0,21,15,5,0,92.0,0.00015335020185553745,0.0007365185090303574,2148
0.441356897354126,15848,17680.0,7,7,114678,2341,16387,1452,86,180,710,476,0,1832.0,0.0030536692369493978,0.11559818273599193,132524
0.026185035705566406,90899,91411.0,1,1,5401,140,140,140,90,35,12,3,0,512.0,0.0008534272103264693,0.005632625221399575,5682
0.08854866027832031,54601,67410.0,1,1,19738,3450,3450,3450,2133,1293,10,14,0,12809.0,0.02135068190834325,0.23459277302613504,26639
0.0009801387786865234,11231,11240.0,3,1,4,4,4,4,1,2,0,1,0,9.0,1.5001650181519968e-05,0.00080135339684801,15
0.0013713836669921875,21667,21735.0,1,1,32,32,32,28,11,4,5,7,1,68.0,0.00011334580137148419,0.0031384132551806896,93
0.020078182220458984,17412,15301.0,1,1,450,108,108,108,0,0,0,108,0,2111.0,0.003518720392576517,0.12123822651045256,667
0.02667379379272461,119638,121509.0,1,1,4945,511,511,511,385,41,79,6,0,1871.0,0.0031186763877359843,0.015638843845600894,5968
0.07094073295593262,89002,98059.0,1,1,16513,2216,2216,2216,2003,48,148,17,0,9057.0,0.015096660632669593,0.10176175816273791,20946
0.027686595916748047,11432,12377.0,1,1,5401,756,756,281,159,99,17,6,0,945.0,0.0015751732690595965,0.08266270118964311,6439
0.012158393859863281,78142,78581.0,1,1,1969,172,172,172,0,156,10,6,0,439.0,0.0007317471588541406,0.0056179775280898875,2314
0.3757462501525879,38678,45173.0,1,1,104478,2634,2634,2634,409,1336,825,64,0,6495.0,0.01082619088099691,0.1679249185583536,109747
0.0010118484497070312,43397,43397.0,1,1,5,5,5,4,0,0,0,0,4,0.0,0.0,0.0,15
0.07647466659545898,38578,40155.0,1,1,20853,1030,1030,1030,63,99,800,68,0,1577.0,0.002628622481806332,0.04087822074757634,22914
0.0008943080902099609,21459,21471.0,1,1,9,9,9,9,1,0,4,4,0,12.0,2.0002200242026623e-05,0.0005592059275828324,28
0.024301528930664062,34073,36255.0,1,1,425,221,221,221,0,0,0,221,0,2182.0,0.0036370667440085076,0.06403897514160772,868
0.0009436607360839844,151288,151315.0,1,1,13,13,13,13,1,5,3,4,0,27.0,4.5004950544559904e-05,0.00017846755856379884,40
0.0007984638214111328,151325,151338.0,1,1,13,13,13,13,1,5,3,4,0,13.0,2.1669050262195507e-05,8.590781430695523e-05,40
0.019278287887573242,19105,17615.0,1,1,360,108,108,108,0,0,0,108,0,1490.0,0.002483606530051639,0.0779900549594347,577
0.013551712036132812,65807,66845.0,1,1,2521,330,330,330,128,159,40,3,0,1038.0,0.0017301903209353028,0.01577339796678165,3182
0.0011436939239501953,41816,41910.0,7,7,13,13,91,63,7,14,21,21,0,94.0,0.00015668390189587522,0.002247943370958485,174
0.2505834102630615,25308,44900.0,21,21,16597,2277,47817,6556,3605,72,2695,184,0,19592.0,0.0326569255951488,0.7741425636162478,70991
0.02623891830444336,14637,17440.0,1,1,450,108,108,108,0,0,0,108,0,2803.0,0.004672180606533386,0.1915009906401585,667
0.0004994869232177734,156211,156218.0,1,1,4,4,4,4,1,2,0,1,0,7.0,1.1667950141182197e-05,4.481118487174399e-05,13
0.024654150009155273,95160,97317.0,1,1,4849,507,507,507,498,0,0,9,0,2157.0,0.0035953954935042855,0.022667087011349306,5864
0.016225337982177734,86194,87257.0,1,1,2521,349,349,349,125,198,20,6,0,1063.0,0.001771861571439525,0.012332644963686568,3220
0.012227296829223633,39576,43175.0,1,1,937,937,937,937,673,254,6,4,0,3599.0,0.005998993222587818,0.09093895290074792,2812
0.023886442184448242,12997,14581.0,1,1,425,102,102,102,0,0,0,102,0,1584.0,0.002640290431947514,0.12187427867969532,630
0.0007414817810058594,38586,38653.0,7,7,4,4,28,28,7,14,0,7,0,67.0,0.00011167895135131531,0.0017363810708547142,67
0.013855695724487305,39056,42607.0,1,1,937,932,932,932,668,254,6,4,0,3551.0,0.005918984421619712,0.09092072920934044,2802
0.0009489059448242188,21558,21576.0,1,1,13,13,13,13,1,5,3,4,0,18.0,3.0003300363039935e-05,0.0008349568605622043,40
0.4576854705810547,38358,45857.0,1,1,107198,3454,3454,3454,392,1412,1602,48,0,7499.0,0.01249970830124647,0.1955002867719902,114107
0.0016186237335205078,150317,150365.0,1,1,17,17,17,17,6,4,3,4,0,48.0,8.00088009681065e-05,0.0003193251594962646,52
0.025243282318115234,126254,126599.0,1,1,4849,101,101,101,60,21,15,5,0,345.0,0.0005750632569582654,0.0027325866903226827,5052
0.030553340911865234,95333,98480.0,1,1,4849,799,799,799,623,121,49,6,0,3147.0,0.005245577013471482,0.03301060493218508,6448
0.019985675811767578,25915,22345.0,1,1,340,153,153,153,0,0,0,153,0,3570.0,0.00595065457200292,0.13775805518039747,647
0.02537989616394043,16997,18697.0,462,308,13,13,4004,1408,24,404,377,603,0,1700.0,0.002833645034287105,0.10001765017356004,5887
0.051527976989746094,90678,94961.0,1,1,8353,1077,1077,1077,875,156,40,6,0,4283.0,0.007139118636383336,0.047233066454928425,10508
0.015079259872436523,39443,43117.0,1,1,973,972,972,972,672,254,46,0,0,3674.0,0.006124006974100485,0.09314707299140532,2918
0.11531281471252441,37405,39136.0,1,1,26570,1049,1049,1049,87,94,800,68,0,1731.0,0.0028853173849123404,0.046277235663681325,28669
0.0012111663818359375,150079,150113.0,1,1,17,17,17,17,6,4,3,4,0,34.0,5.6672900685742096e-05,0.00022654735172808986,52
0.04206109046936035,110574,111543.0,1,1,8257,247,247,247,209,28,3,7,0,969.0,0.0016151776695436499,0.008763362092354442,8752
0.03583574295043945,37040,40068.0,1,1,5497,818,818,818,506,276,35,1,0,3028.0,0.0050472218610713845,0.08174946004319654,7134
