estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
47410,5.281187,-1,1,1,730,725,725,725,668,24,29,4,0,0.0265905857086181,39480,7930,0.01321812065993926,0.2008611955420466
137300,4.657124,-1,1,1,4800,584,584,584,267,291,16,10,0,0.0277149677276611,132045,5255,0.008759296855987492,0.039797038888257794
53741,47.37645,-1,1,1,89504,2240,2240,2240,316,1231,625,68,0,0.0256669521331787,38383,15358,0.02559948260975374,0.4001250553630514
120786,19.239065,-1,1,1,19853,3218,3218,3218,832,2038,348,0,0,0.0254135131835937,94723,26063,0.043443112075661657,0.2751496468650697
57094,51.354865,-1,1,1,94722,3132,3132,3132,346,1260,1475,51,0,0.0257360935211181,37583,19511,0.03252191074351512,0.5191442939626959
131988,1.714253,-1,1,1,1368,291,291,291,125,113,44,9,0,0.0250196456909179,129537,2451,0.004085449399433938,0.018921234859538203
48418,3.374529,-1,1,1,937,931,931,931,667,254,6,4,0,0.0262284278869628,39117,9301,0.015503372037590802,0.23777385791343916
51523,13.932383,-1,1,1,19177,1662,1662,1662,214,1233,215,0,0,0.026254653930664,38909,12614,0.02102564615441032,0.3241923462437996
46407,2.399837,-1,1,1,676,673,673,673,610,30,29,4,0,0.0251784324645996,39214,7193,0.011989652195074791,0.18342938746366094
61728,8.054791,-1,1,1,16435,208,208,208,0,15,179,14,0,0.0242993831634521,60877,851,0.0014184893671637213,0.013979006849877622
43809,6.975082,-1,1,1,7656,1076,1076,1076,868,181,26,1,0,0.0236737728118896,32792,11017,0.01836368667220061,0.33596608929007077
133644,7.11375,-1,1,1,4800,822,822,822,633,144,36,9,0,0.0253007411956787,125493,8151,0.013586494514396584,0.06495182998254882
127056,4.184032,-1,1,1,4800,600,600,600,257,314,20,9,0,0.0257043838500976,121764,5292,0.00882097030673374,0.043461121513747904
58220,53.298381,-1,1,1,98300,3209,3209,3209,380,1157,1624,48,0,0.0245766639709472,38550,19670,0.032786939896721976,0.5102464332036316
99180,3.023467,-1,1,1,5401,135,135,135,90,28,12,5,0,0.0257658958435058,97943,1237,0.002061893474948911,0.012629794880695915
149305,4.739908,-1,1,1,8353,216,216,216,160,28,22,6,0,0.0252046585083007,147213,2092,0.0034870502421933077,0.014210701500546827
151196,6.484155,-1,1,1,7656,913,913,913,688,188,27,10,0,0.0246667861938476,142025,9171,0.015286681534968847,0.0645731385319486
55371,50.29565,-1,1,1,95537,2583,2583,2583,324,1393,802,64,0,0.0247614383697509,37479,17892,0.029823280560861695,0.47738733690866886
151004,6.652966,-1,1,1,7752,910,910,910,684,155,63,8,0,0.0241227149963378,141974,9030,0.015051655682125034,0.06360319495118824
117186,19.167281,-1,1,1,19292,3359,3359,3359,1145,2189,8,17,0,0.0240678787231445,87628,29558,0.04926875289615191,0.33731227461541974
54967,50.608922,-1,1,1,90266,2417,2417,2417,326,1421,602,68,0,0.0247418880462646,38121,16846,0.028079755439765042,0.4419086592691692
101935,4.178063,-1,1,1,4896,542,542,542,245,255,36,6,0,0.0244331359863281,97145,4790,0.00798421159660896,0.04930773585876782
108681,4.663014,-1,1,1,8257,197,197,197,180,7,3,7,0,0.0260961055755615,106527,2154,0.0035903949434437786,0.020220225858233125
56431,47.878338,-1,1,1,89667,2633,2633,2633,311,1456,802,64,0,0.0242753028869628,38544,17887,0.02981494631076085,0.4640670402656704
132876,3.175316,-1,1,1,5497,134,134,134,90,21,18,5,0,0.0239310264587402,131641,1235,0.0020585597749085732,0.009381575648923968
53505,14.739836,-1,1,1,15850,2359,2359,2359,10,1679,602,68,0,0.02423095703125,38342,15163,0.025274446855820806,0.39546711178342286
110594,22.521215,-1,1,1,19791,4304,4304,4304,2169,1818,317,0,0,0.022996187210083,71481,39113,0.0651955048388656,0.5471803696087072
48955,3.464883,-1,1,1,973,969,969,969,669,254,46,0,0,0.0234174728393554,39464,9491,0.01582007354142289,0.2404976687614028
36902,2.627791,-1,1,1,4849,101,101,101,90,7,3,1,0,0.0242810249328613,35836,1066,0.0017768621215000318,0.029746623507087844
48422,3.304846,-1,1,1,973,970,970,970,670,254,46,0,0,0.0232777595520019,38965,9457,0.015763400640737148,0.24270499165918133
128529,6.188032,-1,1,1,7656,838,838,838,623,179,27,9,0,0.0226259231567382,120016,8513,0.01418989422169772,0.07093220903879482
116974,5.107094,-1,1,1,4896,870,870,870,500,317,47,6,0,0.024848461151123,108994,7980,0.013301463160947704,0.07321503935996476
52065,15.702221,-1,1,1,14723,2205,2205,2205,38,1474,625,68,0,0.0258688926696777,37521,14544,0.024242666693336266,0.38762293115855123
66950,7.164257,-1,1,1,7656,823,823,823,621,159,40,3,0,0.0241081714630126,58680,8270,0.01378484966679668,0.14093387866394003
46965,2.739624,-1,1,1,730,726,726,726,669,24,29,4,0,0.0234675407409667,39252,7713,0.012856414205562612,0.1964995414246408
140953,5.263499,-1,1,1,4800,750,750,750,491,207,43,9,0,0.022756814956665,133745,7208,0.012014654945377325,0.05389360349919623
55211,58.028438,-1,1,1,93811,2434,2434,2434,352,1412,602,68,0,0.0229346752166748,38168,17043,0.028408124893738312,0.4465258855585831
94808,13.245877,-1,1,1,16084,1324,1324,1324,1135,7,165,17,0,0.0239090919494628,81588,13220,0.022035757266632663,0.16203363239692112
45025,3.703068,-1,1,1,5401,148,148,148,90,42,15,1,0,0.0231354236602783,43680,1345,0.0022419132771271505,0.030792124542124544
47116,2.853359,-1,1,1,730,727,727,727,670,24,29,4,0,0.0222413539886474,39468,7648,0.012748068954251634,0.1937772372554981
37928,3.536038,-1,1,1,5401,108,108,108,90,14,3,1,0,0.0240607261657714,36804,1124,0.0018735394226698271,0.03054015867840452
48246,3.427193,-1,1,1,892,886,886,886,607,260,16,3,0,0.0239613056182861,39516,8730,0.014551600676074368,0.2209231703613726
48923,3.391248,-1,1,1,937,930,930,930,666,254,6,4,0,0.024493932723999,39608,9315,0.015526707937873165,0.23517976166431023
54301,56.81333,-1,1,1,90071,2347,2347,2347,335,1342,602,68,0,0.0257785320281982,38049,16252,0.027089646527784724,0.42713343320455205
109494,7.940406,-1,1,1,8353,210,210,210,180,7,18,5,0,0.0252649784088134,107303,2191,0.0036520683941900275,0.020418814012655752
123206,25.471608,-1,1,1,19965,4537,4537,4537,2137,2052,348,0,0,0.0249972343444824,82791,40415,0.0673657435651255,0.48815692526965493
47811,3.302724,-1,1,1,883,879,879,879,609,260,6,4,0,0.0273525714874267,39086,8725,0.014543266425973523,0.2232257074144195
46427,2.538864,-1,1,1,685,681,681,681,609,30,39,3,0,0.025156021118164,39281,7146,0.011911310244126854,0.18192001221964818
136315,5.144811,-1,1,1,4896,679,679,679,385,229,57,8,0,0.0246117115020751,130093,6222,0.010371140825490803,0.04782732353009001
109983,15.936638,-1,1,1,16614,2148,2148,2148,1905,44,182,17,0,0.0240097045898437,87724,22259,0.03710241459893922,0.253738999589622
54458,17.639458,-1,1,1,16046,2562,2562,2562,12,1684,802,64,0,0.0246617794036865,38308,16150,0.0269196278257275,0.4215829591730187
121396,15.327761,-1,1,1,15847,2046,2046,2046,1837,8,184,17,0,0.0234243869781494,100022,21374,0.03562725233108975,0.2136929875427406
81917,5.452078,-1,1,1,8257,216,216,216,180,28,3,5,0,0.0241127014160156,79693,2224,0.0037070744448556006,0.027907093471195715
149881,7.07552,-1,1,1,7656,786,786,786,590,156,30,10,0,0.0262742042541503,142037,7844,0.013074771558204737,0.05522504699479713
150992,7.550074,-1,1,1,7824,853,853,853,638,136,72,7,0,0.0254011154174804,142640,8352,0.01392153136845053,0.0585530005608525
142303,24.445657,-1,1,1,19343,4350,4350,4350,1731,2273,346,0,0,0.0262370109558105,104372,37931,0.06322528811502598,0.3634212240830874
105246,5.785159,-1,1,1,8353,229,229,229,180,28,18,3,0,0.0265970230102539,102976,2270,0.0037837495457833693,0.02204397141081417
39931,5.691763,-1,1,1,8353,205,205,205,150,42,12,1,0,0.02586030960083,37873,2058,0.003430377341507566,0.05433950307607002
104806,2.722376,-1,1,1,1920,444,444,444,125,275,38,6,0,0.0259888172149658,101236,3570,0.00595065457200292,0.03526413528784227
75208,4.836689,-1,1,1,4800,594,594,594,365,181,45,3,0,0.0244665145874023,69513,5695,0.009492710864861802,0.08192712154561017
125567,4.590754,-1,1,1,4896,515,515,515,126,314,69,6,0,0.0261924266815185,121538,4029,0.006715738731260438,0.033150125886554
129859,26.069835,-1,1,1,19795,4072,4072,4072,1845,2183,28,16,0,0.0249402523040771,92639,37220,0.06204015775068591,0.40177463055516577
46965,2.793935,-1,1,1,730,726,726,726,669,24,29,4,0,0.0246462821960449,39285,7680,0.012801408154897038,0.19549446353570066
149578,7.700393,-1,1,1,7656,948,948,948,766,144,28,10,0,0.024454116821289,139967,9611,0.016020095543843156,0.06866618560089163
53536,7.399779,-1,1,1,7752,847,847,847,619,183,44,1,0,0.0247738361358642,45081,8455,0.014093216920527925,0.18755129655508973
48107,3.424479,-1,1,1,919,913,913,913,607,260,46,0,0,0.0239729881286621,39068,9039,0.015066657332306554,0.23136582369202416
53710,54.061605,-1,1,1,88299,2215,2215,2215,335,1187,625,68,0,0.0256550312042236,38216,15494,0.025826174212496708,0.4054322796734352
70135,3.727956,-1,1,1,5401,147,147,147,90,42,12,3,0,0.0283291339874267,68834,1301,0.00216857187623972,0.018900543336142023
47454,2.849882,-1,1,1,739,736,736,736,670,24,39,3,0,0.0267183780670166,39686,7768,0.0129480909566719,0.19573653177442926
44811,7.135542,-1,1,1,4520,1336,1336,1336,2,294,976,64,0,0.026522159576416,38481,6330,0.010551160627669044,0.16449676463709362
48124,3.296132,-1,1,1,883,876,876,876,606,260,6,4,0,0.0256516933441162,39471,8653,0.014423253224521364,0.21922424058169288
56273,61.963865,-1,1,1,94407,2622,2622,2622,340,1416,802,64,0,0.0257179737091064,38538,17735,0.02956158510769518,0.46019513207743007
127081,14.549226,-1,1,1,15472,1816,1816,1816,1602,41,156,17,0,0.0244247913360595,108482,18599,0.031001743525121098,0.17144779779133865
136798,23.391798,-1,1,1,19433,4010,4010,4010,1456,2204,350,0,0,0.0290966033935546,102756,34042,0.05674290838658919,0.33128965705165636
149128,3.742115,-1,1,1,5401,148,148,148,98,34,9,7,0,0.0278966426849365,147745,1383,0.0023052535778935682,0.009360722867102102
49132,3.667604,-1,1,1,973,971,971,971,671,254,46,0,0,0.0253772735595703,39563,9569,0.015950087842996064,0.24186740135985643
128192,23.507842,-1,1,1,19789,4032,4032,4032,1908,2078,30,16,0,0.0260894298553466,91004,37188,0.061986818550040505,0.4086413784009494
47324,2.779845,-1,1,1,730,726,726,726,669,24,29,4,0,0.0240969657897949,39650,7674,0.012791407054776025,0.19354350567465323
103995,1.461391,-1,1,1,1969,65,65,65,30,28,0,7,0,0.0240862369537353,103456,539,0.0008984321608710292,0.005209944324157129
100523,11.237444,-1,1,1,15989,776,776,776,559,19,181,17,0,0.0250675678253173,93430,7093,0.011822967193057903,0.07591779942202719
110890,5.097075,-1,1,1,4800,711,711,711,495,197,10,9,0,0.0264210700988769,103827,7063,0.011772961692452837,0.06802662120642992
97553,3.860794,-1,1,1,5497,128,128,128,90,21,12,5,0,0.0263833999633789,96334,1219,0.002031890174585871,0.012653891668569768
100601,3.742596,-1,1,1,5401,172,172,172,120,35,12,5,0,0.0250980854034423,98978,1623,0.0027052975827341007,0.016397583301339693
53113,15.284791,-1,1,1,13719,2379,2379,2379,8,1482,825,64,0,0.0249764919281005,38137,14976,0.024962745902049225,0.3926895141201458
52733,59.40272,-1,1,1,94254,2219,2219,2219,327,1199,625,68,0,0.025202989578247,37429,15304,0.02550947270866462,0.4088808143418205
109368,16.365906,-1,1,1,16757,2197,2197,2197,1931,48,202,16,0,0.0256412029266357,86757,22611,0.03768914580603867,0.26062450292195444
55371,55.138469,-1,1,1,87345,2509,2509,2509,327,1293,825,64,0,0.0244753360748291,38596,16775,0.02796140908833305,0.43463053166131205
127822,22.012355,-1,1,1,19740,3490,3490,3490,1007,2135,348,0,0,0.0231812000274658,99045,28777,0.047966943030400014,0.29054470190317533
56070,57.281096,-1,1,1,90822,2624,2624,2624,355,1403,802,64,0,0.0431270599365234,38201,17869,0.02978494301039781,0.4677626240150781
134276,10.460974,-1,1,1,7656,1139,1139,1139,885,218,27,9,0,0.0244526863098144,122625,11651,0.019420469584987683,0.09501325178389398
126571,14.260255,-1,1,1,15510,1733,1733,1733,1512,42,162,17,0,0.0249514579772949,108889,17682,0.029473242056626228,0.1623855485861749
55109,4.029459,-1,1,1,5497,140,140,140,90,28,21,1,0,0.025646686553955,53786,1323,0.002205242576683435,0.02459747889785446
48738,3.719153,-1,1,1,937,932,932,932,668,254,6,4,0,0.0266792774200439,39546,9192,0.015321685385392393,0.23243817326657562
122400,23.468601,-1,1,1,19901,3914,3914,3914,1955,1934,8,17,0,0.0241410732269287,86005,36395,0.06066500648404658,0.42317307133306203
111758,6.11293,-1,1,1,7656,526,526,526,364,144,9,9,0,0.0236806869506835,106652,5106,0.008510936202982327,0.04787533285826801
