baseline_runtimes,runtimes,true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
0.01689004898071289,0.0007412433624267578,122525,122546.0,1,1,7,7,7,7,2,0,2,1,2,21.0,5.561808912136661e-05,0.00017139359314425628,22
0.013796806335449219,0.00043082237243652344,124195,124213.0,1,1,6,6,6,6,2,0,0,2,2,18.0,4.7672647818314245e-05,0.00014493337090865172,19
0.016758203506469727,0.050928354263305664,112425,117406.0,2,2,55256,703,1406,1179,535,2,520,110,12,4981.0,0.01319208104350129,0.04430509228374472,57843
0.016415119171142578,0.0005857944488525391,124761,124767.0,1,1,4,4,4,4,0,1,0,0,3,6.0,1.5890882606104747e-05,4.809195181186429e-05,13
0.014525175094604492,0.0760958194732666,120650,125643.0,1,1,83963,1362,1362,1362,484,9,242,546,81,4993.0,0.0132238628087135,0.04138416908412764,86688
0.013183116912841797,0.0006036758422851562,124195,124213.0,1,1,6,6,6,6,2,0,0,2,2,18.0,4.7672647818314245e-05,0.00014493337090865172,19
0.013449907302856445,0.00045037269592285156,124390,124414.0,1,1,6,6,6,6,1,2,1,2,0,24.0,6.356353042441899e-05,0.00019294155478736234,19
0.013468265533447266,0.0008351802825927734,121180,121232.0,1,1,21,21,21,21,1,0,6,9,5,52.0,0.00013772098258624113,0.00042911371513451065,64
0.012673139572143555,0.00037980079650878906,124010,124034.0,1,1,6,6,6,6,1,2,1,2,0,24.0,6.356353042441899e-05,0.0001935327796145472,19
0.015163660049438477,0.0004334449768066406,121812,121832.0,1,1,6,6,6,6,0,1,2,0,3,20.0,5.2969608687015823e-05,0.0001641874363773684,19
0.015059471130371094,0.01677536964416504,122259,128942.0,2250,1282,5,5,6410,2869,0,128,548,694,1499,6683.0,0.01769979474276634,0.0546626424230527,11534
0.01257014274597168,0.000978708267211914,121417,121469.0,1,1,20,20,20,20,1,0,2,9,8,52.0,0.00013772098258624113,0.0004282761063113073,61
0.01324605941772461,0.0003924369812011719,122956,122976.0,1,1,5,5,5,5,1,0,2,2,0,20.0,5.2969608687015823e-05,0.00016265981326653436,16
0.012403488159179688,0.0007517337799072266,120966,121016.0,1,1,18,18,18,18,1,0,3,10,4,50.0,0.00013242402171753957,0.00041333928541904336,55
0.01471567153930664,0.00046253204345703125,122485,122510.0,1,1,7,7,7,7,2,1,1,0,3,25.0,6.621201085876978e-05,0.00020410662530105729,22
0.013713359832763672,0.01754164695739746,134698,136779.0,1,1,17660,465,465,465,229,0,189,45,2,2081.0,0.005511487783883997,0.015449375640321311,18591
0.012458562850952148,0.0010731220245361328,121498,121565.0,1,1,39,39,39,39,1,0,0,10,28,67.0,0.000177448189101503,0.0005514494065745938,118
0.015112876892089844,0.0006079673767089844,120350,120371.0,1,1,8,8,8,8,0,1,2,1,4,21.0,5.561808912136661e-05,0.00017449106771915248,25
0.014427661895751953,0.0005953311920166016,122308,122355.0,1,1,20,20,20,20,1,1,2,1,15,47.0,0.0001244785804144872,0.00038427576282826963,61
0.012200355529785156,0.0004150867462158203,124209,124227.0,1,1,6,6,6,6,0,1,2,2,1,18.0,4.7672647818314245e-05,0.00014491703499746396,19
0.012441158294677734,0.0003314018249511719,124015,124025.0,1,1,5,5,5,5,0,1,2,2,0,10.0,2.6484804343507912e-05,8.063540700721687e-05,16
0.012537717819213867,0.0003314018249511719,124436,124455.0,1,1,5,5,5,5,1,2,1,0,1,19.0,5.0321128252665034e-05,0.0001526889324632743,16
0.012549400329589844,0.00027298927307128906,123452,123460.0,1,1,3,3,3,3,1,0,0,1,1,8.0,2.118784347480633e-05,6.48025143375563e-05,10
0.011934041976928711,0.0007503032684326172,123075,123118.0,1,1,21,21,21,21,1,0,0,13,7,43.0,0.00011388465867708402,0.00034938045906967295,64
0.015017271041870117,0.0004813671112060547,124650,124669.0,1,1,8,8,8,8,2,2,1,1,2,19.0,5.0321128252665034e-05,0.00015242679502607302,25
0.012122392654418945,0.0002627372741699219,123613,123619.0,1,1,3,3,3,3,1,0,0,1,1,6.0,1.5890882606104747e-05,4.853858412950094e-05,10
0.014823675155639648,0.0003638267517089844,122606,122628.0,1,1,6,6,6,6,1,1,0,2,2,22.0,5.826656955571741e-05,0.00017943656917279743,19
0.012375116348266602,0.0004780292510986328,123429,123449.0,1,1,8,8,8,8,1,2,2,1,2,20.0,5.2969608687015823e-05,0.00016203647441038978,25
0.01360011100769043,0.03221583366394043,124797,128530.0,1,1,33115,904,904,904,415,72,285,124,8,3733.0,0.009886777461431503,0.029912578026715386,34924
0.01422429084777832,0.15595030784606934,121222,130814.0,1,1,202119,2250,2250,2250,869,15,1307,19,40,9592.0,0.02540422432629279,0.07912755110458497,206620
0.015973806381225586,0.0005407333374023438,125383,125391.0,1,1,4,4,4,4,0,0,1,0,3,8.0,2.118784347480633e-05,6.380450300279942e-05,13
0.012900829315185547,0.0009450912475585938,122445,122494.0,1,1,17,17,17,17,1,0,6,7,3,49.0,0.00012977554128318876,0.0004001796725060231,52
0.012650012969970703,0.0005958080291748047,124426,124441.0,1,1,5,5,5,5,0,1,2,1,1,15.0,3.972720651526187e-05,0.00012055358204876794,16
0.014586210250854492,0.0005426406860351562,122606,122628.0,1,1,6,6,6,6,1,1,0,2,2,22.0,5.826656955571741e-05,0.00017943656917279743,19
0.011454343795776367,0.0003159046173095703,123212,123230.0,1,1,4,4,4,4,1,0,2,0,1,18.0,4.7672647818314245e-05,0.00014608966659091646,13
