true_counts,runtimes
66364,0.017336130142211914
32024,0.02294754981994629
78742,0.019081830978393555
4330,0.025329113006591797
18108,0.021701574325561523
12976,0.022201061248779297
30481,0.019670486450195312
11212,0.024953126907348633
110827,0.018094778060913086
124538,0.01607537269592285
122293,0.017193078994750977
3271,0.044411420822143555
32699,0.016687631607055664
124966,0.015132427215576172
103584,0.01564764976501465
12738,0.024037599563598633
75514,0.016381502151489258
50006,0.01835489273071289
9362,0.028968095779418945
17418,0.021162986755371094
13936,0.018725872039794922
99217,0.015778779983520508
76512,0.016292333602905273
9483,0.023251056671142578
64886,0.01654219627380371
30781,0.015642881393432617
36236,0.026032447814941406
30635,0.01645350456237793
17812,0.019579648971557617
27396,0.0173187255859375
125701,0.01870560646057129
125601,0.016427278518676758
15281,0.01912975311279297
54512,0.01919078826904297
34596,0.022051334381103516
23213,0.024344921112060547
11761,0.017205238342285156
130407,0.01655268669128418
79001,0.016672372817993164
71516,0.01616668701171875
32877,0.017139434814453125
10366,0.018833160400390625
32119,0.021413326263427734
32336,0.015615463256835938
17984,0.02018427848815918
30656,0.016167879104614258
124661,0.015616893768310547
104821,0.01698446273803711
79038,0.017194032669067383
20629,0.017879247665405273
14063,0.037331342697143555
75257,0.016132354736328125
32747,0.0169980525970459
30401,0.017286300659179688
124436,0.017214059829711914
91771,0.015651226043701172
30802,0.016977310180664062
18213,0.016932010650634766
64173,0.02101302146911621
1517,0.04066038131713867
30616,0.016846895217895508
11402,0.024646759033203125
18660,0.025235891342163086
30677,0.01639866828918457
17562,0.023155927658081055
125235,0.017173051834106445
11445,0.039472341537475586
18654,0.023397445678710938
71564,0.021425962448120117
32681,0.016785383224487305
32885,0.01669788360595703
122416,0.016765117645263672
4332,0.030083656311035156
2611,0.027033329010009766
122350,0.015001296997070312
10545,0.022109270095825195
111202,0.016074419021606445
124547,0.015458345413208008
71137,0.021968364715576172
125721,0.015025138854980469
62773,0.016962528228759766
26146,0.018169164657592773
36234,0.025201082229614258
250303,0.02245020866394043
12243,0.025415897369384766
125664,0.017080307006835938
7360,0.029089689254760742
11538,0.021148681640625
65545,0.016386985778808594
32747,0.015383243560791016
10863,0.022284984588623047
28745,0.015903949737548828
39136,0.02184605598449707
1727,0.024880647659301758
3732,0.02926158905029297
124412,0.01636505126953125
1355,0.04073596000671387
68864,0.02093195915222168
17707,0.024023771286010742
73995,0.017948627471923828
11638,0.023038387298583984
17812,0.020748138427734375
18128,0.02169489860534668
21290,0.016849040985107422
80191,0.015935182571411133
35786,0.034372806549072266
62724,0.020789384841918945
89215,0.0225830078125
122327,0.01887226104736328
14545,0.03712916374206543
76202,0.01754450798034668
4701,0.024010896682739258
4554,0.025218486785888672
83192,0.01687026023864746
32725,0.016333580017089844
4605,0.02424335479736328
130407,0.016059398651123047
126048,0.016202926635742188
125736,0.01742386817932129
36234,0.028339624404907227
17708,0.029088973999023438
71137,0.026507854461669922
1711,0.04128575325012207
37463,0.020881175994873047
17785,0.02131962776184082
114268,0.01613163948059082
30661,0.017750978469848633
14976,0.027812719345092773
30454,0.017764568328857422
32666,0.017087459564208984
121955,0.017746448516845703
35053,0.02414250373840332
10011,0.022610187530517578
11501,0.036856889724731445
125467,0.0159451961517334
22133,0.016859769821166992
15061,0.023486852645874023
4546,0.024170637130737305
4697,0.02332162857055664
18760,0.022979021072387695
35750,0.02940821647644043
32441,0.016857624053955078
77179,0.016602754592895508
57949,0.01650691032409668
32813,0.015389204025268555
15997,0.02452683448791504
29975,0.0216064453125
3993,0.02071094512939453
110030,0.015913963317871094
17769,0.023309946060180664
22877,0.01770472526550293
51564,0.017436504364013672
16538,0.02602696418762207
125757,0.015847444534301758
130303,0.0160825252532959
30563,0.017490625381469727
21393,0.018259763717651367
75496,0.01726365089416504
84345,0.019176721572875977
8291,0.021113157272338867
125567,0.01623392105102539
32784,0.016082286834716797
122513,0.015183448791503906
4420,0.02895498275756836
4691,0.020311355590820312
17892,0.022822141647338867
122384,0.015948057174682617
4220,0.032079458236694336
0,0.03187417984008789
25860,0.020860910415649414
30613,0.015875577926635742
124511,0.014964818954467773
71564,0.020284414291381836
114149,0.016408681869506836
114996,0.016592741012573242
49856,0.016103267669677734
19265,0.01726984977722168
1660,0.042859792709350586
12935,0.02977585792541504
10007,0.025318622589111328
54263,0.023201704025268555
17809,0.022502660751342773
9842,0.022680044174194336
62743,0.016583919525146484
10543,0.01612377166748047
24416,0.015954971313476562
250303,0.020172595977783203
15256,0.020282983779907227
80212,0.016701459884643555
75785,0.017374277114868164
16783,0.022693157196044922
4709,0.022882461547851562
4390,0.023482322692871094
118426,0.017578125
96550,0.01746392250061035
17767,0.022492408752441406
23241,0.018023252487182617
17673,0.023839235305786133
28789,0.01924729347229004
10628,0.030608177185058594
