true_counts,runtimes
39860,0.009934186935424805
19185,0.01277017593383789
47257,0.009692192077636719
2586,0.014604568481445312
11036,0.012376546859741211
7758,0.012027740478515625
18411,0.009508609771728516
6720,0.013634681701660156
66166,0.010094642639160156
74552,0.009321928024291992
73486,0.009080648422241211
1966,0.027337312698364258
19596,0.009919166564941406
74803,0.010015010833740234
61872,0.010946273803710938
7624,0.015198469161987305
45134,0.010866403579711914
30122,0.010609149932861328
5550,0.016788005828857422
10467,0.012103080749511719
8348,0.010902643203735352
59563,0.010729074478149414
46036,0.010983467102050781
5650,0.014138221740722656
38743,0.010665655136108398
18411,0.01067662239074707
21546,0.015561819076538086
18365,0.009322643280029297
10479,0.011962175369262695
16350,0.010813474655151367
75366,0.009359359741210938
75243,0.008602619171142578
9099,0.009769201278686523
32681,0.009394407272338867
20876,0.012762308120727539
13933,0.01359701156616211
6992,0.010596513748168945
78260,0.008363008499145508
47189,0.00896143913269043
42859,0.009250640869140625
19781,0.009263753890991211
6225,0.01109004020690918
19344,0.013525247573852539
19437,0.009201288223266602
10874,0.011819601058959961
18292,0.009480714797973633
74656,0.009622812271118164
63247,0.009510993957519531
47493,0.010414600372314453
12476,0.010479211807250977
8385,0.020870208740234375
45116,0.009921073913574219
19797,0.009045600891113281
18222,0.00952911376953125
74444,0.00838160514831543
54742,0.010052919387817383
18313,0.009253740310668945
10877,0.010443449020385742
38203,0.011793851852416992
912,0.023705720901489258
18528,0.009543180465698242
6873,0.013389348983764648
11123,0.013498067855834961
18285,0.009598255157470703
10573,0.01334071159362793
75572,0.00851893424987793
6861,0.021650314331054688
11250,0.012340545654296875
42939,0.012686014175415039
19682,0.009393692016601562
19704,0.009017705917358398
73539,0.008934497833251953
2552,0.01824212074279785
1564,0.015247106552124023
73621,0.008261442184448242
6308,0.012642145156860352
66549,0.009535074234008789
74552,0.008555173873901367
42930,0.012489795684814453
75678,0.009035825729370117
37467,0.009496212005615234
15795,0.010460376739501953
21562,0.014883041381835938
149826,0.013051509857177734
7168,0.015229940414428711
75428,0.009842634201049805
4408,0.01646733283996582
7008,0.012850284576416016
39485,0.009868383407592773
19790,0.009695768356323242
6488,0.01387166976928711
17260,0.010452508926391602
23478,0.013285160064697266
1003,0.015508890151977539
2245,0.018168210983276367
74463,0.010278940200805664
827,0.02739739418029785
41017,0.014912605285644531
10746,0.015218734741210938
44485,0.01172947883605957
6821,0.015418052673339844
10591,0.013063907623291016
10859,0.012883424758911133
12786,0.010046720504760742
47845,0.010152816772460938
21307,0.02013683319091797
37324,0.010181427001953125
53693,0.010414838790893555
73613,0.008763790130615234
8714,0.01907038688659668
45832,0.00902247428894043
2803,0.013624191284179688
2786,0.014478683471679688
49642,0.009113073348999023
19771,0.00922393798828125
2822,0.01453709602355957
78260,0.008977890014648438
75892,0.008691787719726562
75565,0.008630752563476562
21562,0.015009164810180664
10620,0.015932321548461914
42930,0.012999773025512695
980,0.023215293884277344
22457,0.014345884323120117
10591,0.013319015502929688
68473,0.010003805160522461
18451,0.009347677230834961
8885,0.01617121696472168
18213,0.009324789047241211
19611,0.00906062126159668
73126,0.009084939956665039
20776,0.013370275497436523
6090,0.012373685836791992
6849,0.018309593200683594
75108,0.008568286895751953
13191,0.009399652481079102
8916,0.012541055679321289
2752,0.01384425163269043
2850,0.012912511825561523
11304,0.013482809066772461
21472,0.016730308532714844
19410,0.009378910064697266
46372,0.009256601333618164
34784,0.008346319198608398
19843,0.009783506393432617
9649,0.013286352157592773
17942,0.011968374252319336
2452,0.01196146011352539
65869,0.009452342987060547
10657,0.012941360473632812
13626,0.009994745254516602
30978,0.009613037109375
9967,0.015912771224975586
75796,0.007911443710327148
78376,0.009343147277832031
18289,0.008931636810302734
12682,0.009828329086303711
45387,0.010007143020629883
50719,0.009690999984741211
4877,0.012357473373413086
75759,0.008640766143798828
19635,0.009658336639404297
73629,0.008508443832397461
2598,0.018813610076904297
2759,0.01294708251953125
10845,0.014804601669311523
73658,0.010698795318603516
2555,0.01969432830810547
0,0.020650625228881836
15539,0.01446080207824707
18461,0.01067042350769043
74547,0.00885915756225586
42939,0.01270437240600586
68236,0.01037907600402832
69326,0.009582042694091797
29617,0.009939432144165039
11527,0.009972572326660156
1012,0.02286529541015625
7745,0.016955852508544922
6118,0.014033079147338867
32959,0.012725114822387695
10661,0.012433052062988281
5838,0.013418197631835938
37800,0.009136676788330078
6307,0.010514974594116211
14630,0.009842634201049805
149826,0.012886524200439453
9108,0.01088571548461914
48121,0.009224653244018555
45624,0.008652210235595703
10066,0.01414942741394043
2838,0.01566147804260254
2671,0.017055749893188477
70924,0.011189699172973633
57764,0.012834548950195312
10571,0.014553308486938477
13944,0.010221004486083984
10638,0.013567209243774414
17477,0.009260416030883789
6484,0.01742076873779297
