true_counts,runtimes
187228,0.055296897888183594
89836,0.06559562683105469
221514,0.05218029022216797
12272,0.07260513305664062
50123,0.06326842308044434
36246,0.06188154220581055
85623,0.05504179000854492
31818,0.07094573974609375
312763,0.05187225341796875
350805,0.0466310977935791
341993,0.045441389083862305
9240,0.09934186935424805
92072,0.049521446228027344
352238,0.046604156494140625
292338,0.05106210708618164
35655,0.06759381294250488
213462,0.04945492744445801
139668,0.05036568641662598
26076,0.07779765129089355
48869,0.0598757266998291
38960,0.05342912673950195
278271,0.0496673583984375
213830,0.05154681205749512
26888,0.06666827201843262
183234,0.052175045013427734
86344,0.04956626892089844
101437,0.07959485054016113
86084,0.04911923408508301
50436,0.06078171730041504
76504,0.054593563079833984
352609,0.050145864486694336
352804,0.04830050468444824
42780,0.05282306671142578
154386,0.05159926414489746
97642,0.06619739532470703
65115,0.0691831111907959
32862,0.05117988586425781
365307,0.04469156265258789
222603,0.047538042068481445
201214,0.049091339111328125
92214,0.04845094680786133
28988,0.05120563507080078
90284,0.06354832649230957
91234,0.0502927303314209
50481,0.06751370429992676
86085,0.0526127815246582
351955,0.045203208923339844
294142,0.05124402046203613
222296,0.0505213737487793
57826,0.055048465728759766
39328,0.0731971263885498
211564,0.05192399024963379
91634,0.05096030235290527
85211,0.05172991752624512
351456,0.0464324951171875
258426,0.049042463302612305
86447,0.04960513114929199
51680,0.05334949493408203
180377,0.061763763427734375
4391,0.09365963935852051
86106,0.04859352111816406
32122,0.06841373443603516
51983,0.06949281692504883
86087,0.05502939224243164
50140,0.06494688987731934
351599,0.04867148399353027
32259,0.06458234786987305
52029,0.06415414810180664
200163,0.06344032287597656
91330,0.05054450035095215
92242,0.05512261390686035
342376,0.052155494689941406
12347,0.0896294116973877
7478,0.07629513740539551
342099,0.04878592491149902
29708,0.06759762763977051
313617,0.052626609802246094
350820,0.04836916923522949
200469,0.0668036937713623
352561,0.04752635955810547
176669,0.049391984939575195
73548,0.05418968200683594
101236,0.08321905136108398
700799,0.06336116790771484
34765,0.07571649551391602
352613,0.04777932167053223
20435,0.0853433609008789
32728,0.06054210662841797
183236,0.04890155792236328
92051,0.05019664764404297
30904,0.06899356842041016
80589,0.054396867752075195
109292,0.06345081329345703
4842,0.0736997127532959
10588,0.0887606143951416
351634,0.04735827445983887
3848,0.08492064476013184
193605,0.06343746185302734
49968,0.0701746940612793
206855,0.04858756065368652
33001,0.07906889915466309
50012,0.0643167495727539
50235,0.062491655349731445
60698,0.05671072006225586
225880,0.049685001373291016
99926,0.09841561317443848
176941,0.04854917526245117
249808,0.04802131652832031
342125,0.04809212684631348
40765,0.0668947696685791
213090,0.06693267822265625
13144,0.08063173294067383
12685,0.07633805274963379
234343,0.051236629486083984
91512,0.05242562294006348
13022,0.07842779159545898
365307,0.051036834716796875
352834,0.04826498031616211
352552,0.04868721961975098
101236,0.08193182945251465
49257,0.08377242088317871
200469,0.06806373596191406
4728,0.08069491386413574
104866,0.06890439987182617
50188,0.0673365592956543
321748,0.049526214599609375
86091,0.0506892204284668
42180,0.08357119560241699
85041,0.05224871635437012
91753,0.05240988731384277
342388,0.05088973045349121
98088,0.0687253475189209
27952,0.06269621849060059
32077,0.06848430633544922
352834,0.046366214752197266
62697,0.052373647689819336
42239,0.0719442367553711
12955,0.07745194435119629
13105,0.07430362701416016
53215,0.06943631172180176
100156,0.08820128440856934
91710,0.04931306838989258
216206,0.04975485801696777
161591,0.05156350135803223
91941,0.05880594253540039
45460,0.0826103687286377
84072,0.06577467918395996
11151,0.06277346611022949
309061,0.04964637756347656
49933,0.07797002792358398
64059,0.053621768951416016
143902,0.05138802528381348
46419,0.07748961448669434
352329,0.048438310623168945
364743,0.04440784454345703
86065,0.04799795150756836
59901,0.05471301078796387
211092,0.04805254936218262
235918,0.05016040802001953
23432,0.0629725456237793
351954,0.047408342361450195
92167,0.04928016662597656
342400,0.047791481018066406
12589,0.09372282028198242
13151,0.0628964900970459
50250,0.06832313537597656
342148,0.04745793342590332
11957,0.08616852760314941
0,0.08665347099304199
71819,0.06775641441345215
86041,0.04992103576660156
350635,0.04725074768066406
200163,0.06500768661499023
320323,0.05004286766052246
322420,0.05073904991149902
140054,0.04863619804382324
54013,0.05342864990234375
4625,0.07797479629516602
36871,0.08693599700927734
28237,0.0734405517578125
152352,0.06299448013305664
50336,0.06711983680725098
28287,0.07541155815124512
175589,0.052249908447265625
29392,0.051872968673706055
68344,0.06017613410949707
700799,0.0683741569519043
43191,0.06317424774169922
225652,0.04985308647155762
211592,0.05185651779174805
46947,0.07168054580688477
12998,0.06882071495056152
12235,0.06777358055114746
332602,0.049611568450927734
271922,0.05196833610534668
50132,0.06445741653442383
65227,0.05148816108703613
50204,0.07047629356384277
80646,0.05668997764587402
29975,0.09100103378295898
