true_counts,runtimes
398962,0.12090563774108887
191720,0.15498590469360352
472475,0.118896484375
26129,0.1703031063079834
107358,0.15775108337402344
77953,0.1454014778137207
182591,0.11510682106018066
68117,0.15432953834533691
668693,0.11889266967773438
751433,0.11306929588317871
731689,0.11793923377990723
19824,0.220489501953125
195938,0.12122607231140137
751065,0.11584663391113281
624710,0.13553404808044434
76059,0.1826319694519043
454965,0.12766695022583008
298080,0.12095332145690918
55912,0.18386340141296387
104573,0.14591312408447266
83234,0.12958168983459473
593680,0.12254548072814941
456640,0.1210639476776123
57507,0.15314149856567383
390846,0.12528610229492188
183527,0.12488865852355957
217145,0.18164634704589844
183232,0.12150907516479492
107503,0.14333820343017578
163292,0.1315021514892578
751925,0.11952948570251465
751835,0.11764359474182129
90619,0.1290740966796875
329241,0.12246966361999512
208345,0.15694046020507812
138602,0.16600656509399414
69992,0.1290743350982666
781177,0.11436343193054199
474456,0.11974430084228516
428971,0.12652873992919922
195658,0.12128901481628418
61540,0.12407732009887695
192786,0.15766119956970215
194719,0.12269878387451172
107640,0.1421966552734375
183126,0.12235617637634277
751332,0.12258172035217285
627506,0.12027335166931152
473992,0.11697673797607422
123232,0.12347960472106934
83333,0.15838384628295898
451173,0.12090015411376953
195960,0.11926698684692383
182135,0.12065291404724121
751001,0.10808205604553223
551739,0.11511921882629395
184512,0.12568998336791992
110421,0.13105559349060059
383966,0.1478559970855713
9575,0.20482444763183594
183284,0.12053680419921875
68619,0.16028404235839844
111567,0.1672351360321045
183132,0.12066650390625
106748,0.15317201614379883
751420,0.10859322547912598
68920,0.1607825756072998
111206,0.15744733810424805
428397,0.15232443809509277
194560,0.1186075210571289
195668,0.12389373779296875
732086,0.11381053924560547
26241,0.20714092254638672
16086,0.18220949172973633
731805,0.11244940757751465
63338,0.15756869316101074
668104,0.12317180633544922
751317,0.11957240104675293
429757,0.15796613693237305
752037,0.11331939697265625
376648,0.11725711822509766
156851,0.12113070487976074
216966,0.17961525917053223
1501440,0.15958857536315918
74090,0.1764216423034668
752342,0.11167049407958984
43516,0.19665765762329102
69340,0.14988470077514648
391295,0.11960577964782715
195625,0.11633133888244629
65982,0.15505194664001465
171491,0.12519168853759766
233902,0.15549421310424805
10128,0.1703181266784668
22475,0.19331836700439453
751020,0.11028718948364258
8197,0.1974022388458252
412428,0.15145277976989746
107142,0.1659402847290039
441871,0.12449169158935547
70310,0.1709575653076172
107055,0.15751123428344727
107345,0.15430569648742676
130067,0.12137985229492188
481680,0.12314772605895996
214143,0.21732783317565918
377116,0.12124037742614746
534415,0.12230730056762695
732047,0.11677193641662598
86828,0.15861892700195312
455685,0.1171579360961914
27827,0.1675257682800293
26874,0.1880784034729004
499557,0.1250772476196289
195707,0.1222836971282959
27821,0.17227792739868164
781177,0.11506009101867676
752221,0.11655950546264648
752146,0.11584138870239258
216966,0.18184447288513184
105837,0.18793606758117676
429757,0.16144514083862305
10093,0.18756556510925293
223723,0.16245102882385254
107247,0.15297794342041016
685281,0.12206459045410156
183304,0.12473797798156738
90395,0.18756771087646484
181620,0.1198740005493164
194824,0.12151193618774414
730050,0.11744117736816406
208446,0.15712618827819824
59161,0.14149928092956543
68182,0.15540051460266113
751924,0.11153769493103027
133486,0.12016558647155762
90254,0.16526341438293457
27816,0.17086076736450195
27915,0.15658283233642578
113746,0.1556253433227539
214528,0.20273184776306152
195409,0.12781381607055664
461591,0.12037205696105957
344841,0.12467646598815918
195314,0.11910676956176758
97076,0.16298437118530273
179848,0.14707064628601074
23815,0.1442277431488037
659034,0.11681938171386719
106826,0.16126155853271484
136581,0.1242520809173584
306952,0.12229728698730469
98935,0.1839601993560791
751289,0.1104285717010498
780009,0.11271119117736816
183289,0.11991524696350098
127559,0.1297621726989746
450892,0.12343502044677734
503660,0.12382626533508301
49741,0.1498568058013916
751480,0.11547708511352539
195821,0.11578869819641113
732194,0.11382412910461426
26784,0.20527052879333496
27946,0.14138245582580566
107016,0.14969825744628906
731934,0.11293387413024902
25574,0.19737648963928223
0,0.19499683380126953
153334,0.15080904960632324
183332,0.12345361709594727
751079,0.1159665584564209
428397,0.15448808670043945
682705,0.12780070304870605
687427,0.12094879150390625
297478,0.1163942813873291
115272,0.12076044082641602
9814,0.18763208389282227
78776,0.19231557846069336
60182,0.16637444496154785
324994,0.15180516242980957
107205,0.1536111831665039
60296,0.16829752922058105
375860,0.12232017517089844
63035,0.12821412086486816
145540,0.11991715431213379
1501440,0.14981293678283691
92128,0.1538839340209961
481102,0.11994075775146484
452333,0.11713743209838867
99755,0.16517376899719238
27757,0.15619802474975586
26160,0.15429282188415527
708748,0.11568284034729004
579289,0.11399030685424805
107180,0.1475541591644287
139155,0.12734270095825195
107614,0.16837072372436523
171962,0.13193798065185547
64271,0.21243977546691895
