true_counts,runtimes
173978,0.042415618896484375
83593,0.060807228088378906
205820,0.04283642768859863
11407,0.06493663787841797
46588,0.057082176208496094
33632,0.05994749069213867
79599,0.0462033748626709
29679,0.06309318542480469
290619,0.04573798179626465
326057,0.04154205322265625
317460,0.04223036766052246
8579,0.08646011352539062
85501,0.04207968711853027
327392,0.04060530662536621
271722,0.04330730438232422
33207,0.06005978584289551
198309,0.04536175727844238
129694,0.046280860900878906
24202,0.07909250259399414
45371,0.057539939880371094
36173,0.05178260803222656
258608,0.05006599426269531
198628,0.044176340103149414
24987,0.06272268295288086
170294,0.04985523223876953
80212,0.044411659240722656
94231,0.07346153259277344
80093,0.04212594032287598
46779,0.05380558967590332
71116,0.04477238655090332
327571,0.04630398750305176
327921,0.04011392593383789
39762,0.04487729072570801
143466,0.04244685173034668
90645,0.06285643577575684
60428,0.06146359443664551
30545,0.04480457305908203
339096,0.04176497459411621
206952,0.04205489158630371
187020,0.04570770263671875
85703,0.04276013374328613
26961,0.04565834999084473
83905,0.058480262756347656
84766,0.04372668266296387
46965,0.0541536808013916
80010,0.04297661781311035
327072,0.0407557487487793
273251,0.04591822624206543
206552,0.04955863952636719
53779,0.05821347236633301
36588,0.06357836723327637
196569,0.04853248596191406
85210,0.04559731483459473
79367,0.04204583168029785
326590,0.04273343086242676
240175,0.04257607460021973
80334,0.043560028076171875
47993,0.046956777572631836
167645,0.05859088897705078
4082,0.08013677597045898
80023,0.04317879676818848
29852,0.06127190589904785
48285,0.06233334541320801
79972,0.043540000915527344
46558,0.06238698959350586
326541,0.04265618324279785
29982,0.060719966888427734
48340,0.057702064514160156
185744,0.05807852745056152
84924,0.04622077941894531
85795,0.04313373565673828
317930,0.04007530212402344
11457,0.08116483688354492
6927,0.06983160972595215
317801,0.04088783264160156
27561,0.06051993370056152
291466,0.04323601722717285
326120,0.04082155227661133
186165,0.058930397033691406
327537,0.04082322120666504
164150,0.0424954891204834
68342,0.04664754867553711
93933,0.06732702255249023
651044,0.056784868240356445
32284,0.06580591201782227
327580,0.042777299880981445
18978,0.07625269889831543
30492,0.06119275093078613
170185,0.04580569267272949
85495,0.04673314094543457
28706,0.06273961067199707
74904,0.04558086395263672
101384,0.0621953010559082
4497,0.06568574905395508
9837,0.0750417709350586
326746,0.04070234298706055
3567,0.0784003734588623
179942,0.05660581588745117
46439,0.05802750587463379
192165,0.045076847076416016
30654,0.06730508804321289
46503,0.05716085433959961
46653,0.057515859603881836
56400,0.050139665603637695
209963,0.041921138763427734
92717,0.09028983116149902
164478,0.042945146560668945
231890,0.043344736099243164
317880,0.04347825050354004
37868,0.06028485298156738
197938,0.04362678527832031
12203,0.060678958892822266
11834,0.06846499443054199
217858,0.04436135292053223
85083,0.04401206970214844
12070,0.06552362442016602
339096,0.03960275650024414
327804,0.03975629806518555
327547,0.04195213317871094
93933,0.06905078887939453
45700,0.07027554512023926
186165,0.06032919883728027
4404,0.07169175148010254
97542,0.06082868576049805
46633,0.06360602378845215
299127,0.04320859909057617
80033,0.04132437705993652
39209,0.0722053050994873
79034,0.05063223838806152
85286,0.04366707801818848
318133,0.04448056221008301
91179,0.059554100036621094
26034,0.05481243133544922
29806,0.06314587593078613
327953,0.043261051177978516
58281,0.04336237907409668
39286,0.05964207649230957
12019,0.06557846069335938
12222,0.06116223335266113
49533,0.059664249420166016
92887,0.07883262634277344
85182,0.042154550552368164
200859,0.044951438903808594
150074,0.044966697692871094
85404,0.046663522720336914
42217,0.06644487380981445
78312,0.05808663368225098
10338,0.053556203842163086
287215,0.043947458267211914
46364,0.06074333190917969
59568,0.04298281669616699
133659,0.04293179512023926
43171,0.07090425491333008
327320,0.03904914855957031
338728,0.0403597354888916
79990,0.0426023006439209
55698,0.04642462730407715
196147,0.043392181396484375
219070,0.04304099082946777
21722,0.05508279800415039
326916,0.04105949401855469
85630,0.041127681732177734
317943,0.04075932502746582
11680,0.08217573165893555
12226,0.05680251121520996
46703,0.06035327911376953
317920,0.04119157791137695
11086,0.0795447826385498
0,0.0787804126739502
66759,0.06405782699584961
79922,0.04438352584838867
325905,0.04405808448791504
185744,0.05766630172729492
297694,0.0441281795501709
299521,0.04313921928405762
130237,0.04205179214477539
50180,0.04549241065979004
4330,0.0731801986694336
34196,0.07539200782775879
26203,0.06415104866027832
141359,0.05811119079589844
46745,0.06377291679382324
26314,0.061698198318481445
163186,0.04925370216369629
27321,0.047963619232177734
63517,0.046343326568603516
651044,0.05819368362426758
40081,0.05483531951904297
209672,0.04757404327392578
196677,0.044768571853637695
43613,0.08086633682250977
12144,0.06817841529846191
11380,0.06690573692321777
309097,0.048754215240478516
252663,0.044928550720214844
46571,0.059880971908569336
60664,0.0443880558013916
46633,0.062207698822021484
74973,0.04748082160949707
27837,0.08512568473815918
