estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
18540,0.021914,-1,2,2,1,1,2,2,0,0,0,0,2,0.0130922794342041,18533,7,1.853936304045554e-05,0.0003777046349754492
15895,0.03492,-1,1,1,4,4,4,4,1,0,0,0,3,0.011446475982666,15886,9,2.3836323909157122e-05,0.0005665365730832179
17717,0.017432,-1,1,1,2,2,2,2,0,2,0,0,0,0.0107412338256835,17709,8,2.118784347480633e-05,0.00045174769891015865
18540,0.008404,-1,2,2,1,1,2,2,0,0,0,0,2,0.0126805305480957,18533,7,1.853936304045554e-05,0.0003777046349754492
18895,0.021758,-1,1,1,3,3,3,3,2,1,0,0,0,0.0110654830932617,18874,21,5.561808912136661e-05,0.0011126417293631451
18540,0.007366,-1,2,2,1,1,2,2,0,0,0,0,2,0.0116379261016845,18533,7,1.853936304045554e-05,0.0003777046349754492
17010,1.015212,-1,450,282,1,1,282,282,0,0,0,0,282,0.0123834609985351,16664,346,0.0009163742302853737,0.020763322131541046
18540,0.011884,-1,2,2,1,1,2,2,0,0,0,0,2,0.0125946998596191,18533,7,1.853936304045554e-05,0.0003777046349754492
13628,0.035464,-1,2,2,2,2,4,4,0,4,0,0,0,0.0132102966308593,13612,16,4.237568694961266e-05,0.0011754334410813989
17010,0.539121,-1,450,282,1,1,282,282,0,0,0,0,282,0.0117793083190917,16664,346,0.0009163742302853737,0.020763322131541046
18752,0.023959,-1,1,1,3,3,3,3,2,1,0,0,0,0.0129940509796142,18740,12,3.1781765212209494e-05,0.0006403415154749199
15382,0.056459,-1,18,18,1,1,18,18,0,0,0,0,18,0.0132074356079101,15360,22,5.826656955571741e-05,0.0014322916666666666
18585,0.032311,-1,1,1,5,5,5,5,1,0,0,4,0,0.0113749504089355,18569,16,4.237568694961266e-05,0.0008616511389950993
16688,0.028098,-1,1,1,4,4,4,4,2,1,1,0,0,0.0133209228515625,16673,15,3.972720651526187e-05,0.0008996581299106339
15382,0.027672,-1,18,18,1,1,18,18,0,0,0,0,18,0.012538194656372,15360,22,5.826656955571741e-05,0.0014322916666666666
15382,0.026425,-1,18,18,1,1,18,18,0,0,0,0,18,0.0124540328979492,15360,22,5.826656955571741e-05,0.0014322916666666666
18316,0.018484,-1,1,1,3,3,3,3,2,1,0,0,0,0.0108809471130371,18302,14,3.707872608091108e-05,0.0007649437219975958
16083,0.01577,-1,1,1,2,2,2,2,0,1,1,0,0,0.0107126235961914,16075,8,2.118784347480633e-05,0.0004976671850699844
18522,0.015618,-1,2,2,1,1,2,2,2,0,0,0,0,0.0123662948608398,18518,4,1.0593921737403165e-05,0.00021600604816934875
18540,0.007661,-1,2,2,1,1,2,2,0,0,0,0,2,0.0125234127044677,18533,7,1.853936304045554e-05,0.0003777046349754492
15351,0.02339,-1,2,2,2,2,4,4,0,2,2,0,0,0.0127220153808593,15339,12,3.1781765212209494e-05,0.0007823195775474281
11780,0.035131,-1,9,9,1,1,9,9,0,0,0,0,9,0.0143437385559082,11772,8,2.118784347480633e-05,0.0006795786612300374
18307,0.013316,-1,1,1,2,2,2,2,1,0,1,0,0,0.0109736919403076,18300,7,1.853936304045554e-05,0.0003825136612021858
16688,0.017348,-1,1,1,4,4,4,4,2,1,1,0,0,0.0140633583068847,16673,15,3.972720651526187e-05,0.0008996581299106339
18682,0.010163,-1,1,1,1,1,1,1,0,0,1,0,0,0.0110669136047363,18680,2,5.296960868701582e-06,0.00010706638115631691
11780,0.015633,-1,9,9,1,1,9,9,0,0,0,0,9,0.0146853923797607,11772,8,2.118784347480633e-05,0.0006795786612300374
15951,0.021393,-1,1,1,3,3,3,3,2,0,0,0,1,0.0112690925598144,15942,9,2.3836323909157122e-05,0.0005645464809936018
15382,0.027784,-1,18,18,1,1,18,18,0,0,0,0,18,0.0130560398101806,15360,22,5.826656955571741e-05,0.0014322916666666666
15911,0.075527,-1,1,1,14,14,14,14,1,0,0,13,0,0.0138149261474609,15871,40,0.00010593921737403165,0.0025203200806502425
11518,0.028077,-1,1,1,4,4,4,4,2,1,1,0,0,0.024369478225708,11505,13,3.4430245646560284e-05,0.0011299435028248588
17717,0.012604,-1,1,1,2,2,2,2,0,2,0,0,0,0.0125904083251953,17709,8,2.118784347480633e-05,0.00045174769891015865
15645,0.088256,-1,1,1,17,17,17,17,1,0,15,1,0,0.0116481781005859,15593,52,0.00013772098258624113,0.0033348297312896812
16161,0.051042,-1,1,1,9,9,9,9,1,0,4,4,0,0.0115773677825927,16133,28,7.415745216182216e-05,0.0017355730490299385
12115,0.530672,-1,225,154,1,1,154,154,0,0,0,0,154,0.0149528980255126,11937,178,0.00047142951731444084,0.01491161933484125
17010,0.611372,-1,450,282,1,1,282,282,0,0,0,0,282,0.0127921104431152,16664,346,0.0009163742302853737,0.020763322131541046
15139,0.077933,-1,1,1,13,13,13,13,1,0,2,10,0,0.0121290683746337,15111,28,7.415745216182216e-05,0.0018529548011382436
15154,0.133878,-1,1,1,27,27,27,27,1,0,4,8,14,0.0114984512329101,15108,46,0.0001218300999801364,0.0030447445062218694
15382,0.041561,-1,18,18,1,1,18,18,0,0,0,0,18,0.0131800174713134,15360,22,5.826656955571741e-05,0.0014322916666666666
18540,0.00743,-1,2,2,1,1,2,2,0,0,0,0,2,0.0132856369018554,18533,7,1.853936304045554e-05,0.0003777046349754492
16866,0.020342,-1,1,1,3,3,3,3,1,0,0,2,0,0.0115065574645996,16861,5,1.3242402171753956e-05,0.0002965423165885772
15224,0.049906,-1,1,1,10,10,10,10,1,0,2,1,6,0.0109393596649169,15197,27,7.150897172747136e-05,0.00177666644732513
18540,0.006868,-1,2,2,1,1,2,2,0,0,0,0,2,0.0134131908416748,18533,7,1.853936304045554e-05,0.0003777046349754492
18224,0.053501,-1,1,1,10,10,10,10,1,0,0,9,0,0.0118100643157958,18208,16,4.237568694961266e-05,0.0008787346221441124
11780,0.023451,-1,9,9,1,1,9,9,0,0,0,0,9,0.0154714584350585,11772,8,2.118784347480633e-05,0.0006795786612300374
18440,0.018434,-1,1,1,3,3,3,3,2,1,0,0,0,0.0118129253387451,18425,15,3.972720651526187e-05,0.0008141112618724559
