estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
160740,1.205722,-1,125,115,6,6,690,587,81,86,200,108,112,0.0352187156677246,160297,443,0.0008174804256803264,0.0027636200303187207
174696,0.034656,-1,1,1,9,9,9,9,2,2,5,0,0,0.0198500156402587,174689,7,1.2917297922713961e-05,4.007121226866031e-05
175012,0.036229,-1,1,1,12,12,12,12,3,4,5,0,0,0.0210533142089843,174989,23,4.244255031748873e-05,0.00013143683317237082
177874,0.025003,-1,1,1,7,7,7,7,4,0,2,1,0,0.0204205513000488,177866,8,1.4762626197387384e-05,4.497767982638616e-05
172500,0.813084,-1,1,1,350,343,343,343,220,112,11,0,0,0.0232594013214111,171741,759,0.001400604160477128,0.0044194455604660505
173670,0.020905,-1,1,1,5,5,5,5,1,1,2,1,0,0.0211715698242187,173664,6,1.1071969648040537e-05,3.454947484798231e-05
176951,0.032477,-1,1,1,11,11,11,11,1,5,5,0,0,0.0199396610260009,176939,12,2.2143939296081075e-05,6.781998315803752e-05
176382,0.021636,-1,1,1,6,6,6,6,2,1,2,1,0,0.0201413631439209,176372,10,1.845328274673423e-05,5.6698342140475814e-05
174982,0.037293,-1,1,1,13,13,13,13,4,4,5,0,0,0.0200073719024658,174957,25,4.613320686683558e-05,0.0001428922535251519
210532,1.013407,-1,125,124,5,5,620,515,208,196,0,111,0,0.0340359210968017,209579,953,0.0017585978457637721,0.0045472113141106696
174790,0.032084,-1,1,1,9,9,9,9,3,0,6,0,0,0.0192055702209472,174780,10,1.845328274673423e-05,5.721478430026319e-05
174011,0.025802,-1,1,1,8,8,8,8,1,5,1,1,0,0.0183229446411132,174003,8,1.4762626197387384e-05,4.597621880082527e-05
174985,1.927697,-1,1,1,686,686,686,686,556,130,0,0,0,0.0185725688934326,173214,1771,0.003268076374446632,0.010224346761809092
176412,5.701487,-1,1,1,4578,1630,1630,1630,551,315,492,272,0,0.0186622142791748,174233,2179,0.004020970310513389,0.012506241641939243
177123,0.019213,-1,1,1,2,2,2,2,0,1,0,1,0,0.019031286239624,177121,2,3.690656549346846e-06,1.1291715832679354e-05
168222,4.776649,-1,4750,1395,3,3,4185,1947,0,200,0,804,943,0.0246937274932861,167978,244,0.00045026009902031524,0.0014525711700341711
176232,0.225789,-1,1,1,69,69,69,69,37,32,0,0,0,0.0213353633880615,176078,154,0.00028418055429970713,0.0008746123876918184
174222,0.041269,-1,1,1,11,11,11,11,5,4,1,1,0,0.0198795795440673,174199,23,4.244255031748873e-05,0.00013203290489612456
174791,0.031301,-1,1,1,10,10,10,10,5,3,1,1,0,0.0194003582000732,174775,16,2.9525252394774767e-05,9.154627378057503e-05
