baseline_runtimes,runtimes,true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
0.016597270965576172,0.0008065700531005859,350661,350672.0,1,1,7,7,7,7,4,0,0,3,0,11.0,2.0298611021407652e-05,3.136932821157756e-05,22
0.017347335815429688,0.00054931640625,350661,350672.0,1,1,7,7,7,7,4,0,0,3,0,11.0,2.0298611021407652e-05,3.136932821157756e-05,22
0.018556594848632812,0.0036547183990478516,347211,348225.0,1,1,474,426,426,426,300,96,27,3,0,1014.0,0.001871162870518851,0.0029204143877930135,1327
0.016844987869262695,0.0005335807800292969,348256,348274.0,1,1,13,13,13,13,5,3,3,2,0,18.0,3.3215908944121615e-05,5.168611596067261e-05,40
0.024755239486694336,0.00411224365234375,349061,350096.0,125,125,13,13,1625,1376,84,596,456,240,0,1035.0,0.0019099147642869928,0.002965097790930525,3139
0.016661643981933594,0.0006864070892333984,350202,350214.0,1,1,13,13,13,13,2,6,3,2,0,12.0,2.2143939296081075e-05,3.426593794438638e-05,40
0.017354726791381836,0.0005624294281005859,348623,348634.0,1,1,10,10,10,10,2,2,4,2,0,11.0,2.0298611021407652e-05,3.1552708800050485e-05,31
0.0166015625,0.000522613525390625,348732,348752.0,1,1,12,12,12,12,4,3,3,2,0,20.0,3.690656549346846e-05,5.7350630283426814e-05,37
0.025039196014404297,0.05065417289733887,348754,362458.0,125,125,437,323,40375,9695,2817,4453,1751,674,0,13704.0,0.02528837867612459,0.039294172970059126,50632
0.017031192779541016,0.0007386207580566406,347354,347363.0,1,1,10,10,10,10,3,1,4,2,0,9.0,1.6607954472060808e-05,2.5910166573581996e-05,31
0.017612218856811523,0.00039839744567871094,348912,348915.0,1,1,5,5,5,5,1,1,0,3,0,3.0,5.535984824020269e-06,8.598156555234557e-06,16
0.025599956512451172,0.12633085250854492,356205,404705.0,125,125,846,840,105000,25219,12982,9500,2410,327,0,48500.0,0.08949842132166101,0.13615754972557936,131190
0.017909765243530273,0.0006551742553710938,350661,350672.0,1,1,7,7,7,7,4,0,0,3,0,11.0,2.0298611021407652e-05,3.136932821157756e-05,22
0.01736593246459961,0.0005707740783691406,347488,347490.0,1,1,9,9,9,9,0,4,3,2,0,2.0,3.690656549346846e-06,5.755594437793536e-06,28
0.025386810302734375,0.0031075477600097656,346312,347037.0,125,125,10,10,1250,1039,236,0,561,242,0,725.0,0.0013378629991382318,0.0020934879530596687,2424
0.017314434051513672,0.0004956722259521484,350298,350308.0,1,1,8,8,8,8,2,0,4,2,0,10.0,1.845328274673423e-05,2.8547122735499488e-05,25
0.016869783401489258,0.0006227493286132812,347556,347566.0,1,1,13,13,13,13,5,3,3,2,0,10.0,1.845328274673423e-05,2.877234172334818e-05,40
0.018196582794189453,0.007743358612060547,347205,349205.0,1,1,1925,1438,1438,1438,472,551,322,93,0,2000.0,0.003690656549346846,0.005760285710171224,4802
0.018537282943725586,0.008881807327270508,346818,349542.0,1,1,2088,1459,1459,1459,724,475,200,60,0,2724.0,0.005026674220210405,0.007854263619535319,5007
0.019060373306274414,0.0005180835723876953,351644,351650.0,1,1,15,15,15,15,0,8,4,2,1,6.0,1.1071969648040537e-05,1.7062711151050493e-05,46
0.01743793487548828,0.0004987716674804688,348277,348290.0,1,1,11,11,11,11,2,4,3,2,0,13.0,2.39892675707545e-05,3.73266107150343e-05,34
0.01764822006225586,0.00045752525329589844,347772,347781.0,1,1,11,11,11,11,4,1,4,2,0,9.0,1.6607954472060808e-05,2.5879024188261275e-05,34
0.01687479019165039,0.0004906654357910156,349401,349413.0,1,1,11,11,11,11,2,4,3,2,0,12.0,2.2143939296081075e-05,3.434449243133248e-05,34
0.01558375358581543,0.0005228519439697266,349459,349470.0,1,1,11,11,11,11,3,3,3,2,0,11.0,2.0298611021407652e-05,3.1477226226824895e-05,34
0.016315460205078125,0.0004942417144775391,347979,347996.0,1,1,13,13,13,13,6,1,4,2,0,17.0,3.137058066944819e-05,4.885352277005222e-05,40
0.018112659454345703,0.00045108795166015625,349459,349470.0,1,1,11,11,11,11,3,3,3,2,0,11.0,2.0298611021407652e-05,3.1477226226824895e-05,34
0.019727230072021484,0.0022830963134765625,347699,347927.0,1,1,195,182,182,182,41,90,48,3,0,228.0,0.0004207348466255404,0.0006557395908530079,560
0.0162200927734375,0.00034308433532714844,351130,351138.0,1,1,4,4,4,4,1,1,1,1,0,8.0,1.4762626197387384e-05,2.2783584427420045e-05,13
0.024370193481445312,0.002439260482788086,344014,344159.0,125,125,9,9,1125,756,37,37,114,182,386,145.0,0.0002675725998276463,0.00042149447406210214,2015
0.01801156997680664,0.002872943878173828,347150,348600.0,1,1,736,593,593,593,481,86,22,4,0,1450.0,0.0026757259982764636,0.004176868788708051,1923
0.016934633255004883,0.0005471706390380859,348256,348274.0,1,1,13,13,13,13,5,3,3,2,0,18.0,3.3215908944121615e-05,5.168611596067261e-05,40
