runtimes,true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
0.0012106895446777344,13987,14763.0,1,1,13,13,13,6,1,1,1,3,0,776.0,0.001293475615651055,0.05548008865374991,33
0.0009164810180664062,21435,23675.0,1,1,13,13,13,13,1,5,3,4,0,2240.0,0.003733744045178303,0.10450198273851179,40
0.0011725425720214844,21755,25194.0,1,1,17,17,17,17,6,4,3,4,0,3439.0,0.005732297219360796,0.15807860262008733,52
0.04815864562988281,25667,194542.0,1,1,5401,692,692,682,487,176,18,1,0,168875.0,0.2814892971560205,6.579460007012896,6776
0.040163516998291016,96569,385897.0,1,1,8353,1133,1133,1127,1004,78,39,6,0,289328.0,0.4822663826354232,2.996075345090039,10614
0.000985860824584961,42949,42969.0,1,1,5,5,5,3,0,0,0,0,3,20.0,3.3337000403377706e-05,0.00046566858366900275,14
0.039177894592285156,75486,266493.0,1,1,8257,794,794,784,499,233,49,3,0,191007.0,0.31838002180239827,2.530363246164852,9836
0.09046196937561035,106435,1032356.0,1,1,18981,3890,3890,3873,1789,2060,7,17,0,925921.0,1.5433714375247944,8.699403391741438,26745
0.0016176700592041016,152174,155486.0,1,1,22,22,22,22,4,5,5,7,1,3312.0,0.005520607266799348,0.021764558991680578,67
0.012228250503540039,17482,266931.0,462,308,5,5,1540,1252,242,494,516,0,0,249449.0,0.41579407068110824,14.268905159592723,3259
0.07804322242736816,89146,844438.0,1,1,19779,3254,3254,3234,1141,2066,10,17,0,755292.0,1.2589584854333977,8.472528212146367,26268
0.010098695755004883,5677,146822.0,1,1,883,882,882,582,313,259,6,4,0,141145.0,0.2352675460967373,24.862603487757617,2348
0.0010464191436767578,5466,7385.0,1,1,17,17,17,9,3,4,0,2,0,1919.0,0.0031986851887040907,0.35107939992682036,44
0.022780179977416992,100245,143193.0,1,1,5401,187,187,179,120,42,12,5,0,42948.0,0.07158787466621329,0.4284303456531498,5768
0.011697053909301758,39432,266255.0,1,1,919,917,917,917,611,260,46,0,0,226823.0,0.37807992212476704,5.752257050111584,2754
0.006655693054199219,5613,93931.0,1,1,649,645,645,352,316,0,32,4,0,88318.0,0.1472128600812756,15.734544806698736,1647
0.0005762577056884766,156211,157060.0,1,1,4,4,4,4,1,2,0,1,0,849.0,0.0014151556671233836,0.005434956565158663,13
0.0007383823394775391,151716,152955.0,1,1,9,9,9,9,1,0,4,4,0,1239.0,0.002065227174989249,0.008166574388989954,28
0.0009894371032714844,151330,154431.0,1,1,17,17,17,17,6,4,3,4,0,3101.0,0.005168901912543713,0.020491640785039317,52
0.0004107952117919922,43492,43525.0,1,1,5,5,5,4,0,0,0,0,4,33.0,5.500605066557321e-05,0.0007587602317667617,15
0.0003559589385986328,21262,21341.0,1,1,5,5,5,3,0,0,0,0,3,79.0,0.00013168115159334194,0.0037155488665224345,14
0.00035953521728515625,85608,85710.0,1,1,5,5,5,5,0,0,0,0,5,102.0,0.0001700187020572263,0.0011914774320156995,16
0.0018689632415771484,2033,30537.0,54,36,5,5,180,144,28,57,59,0,0,28504.0,0.0475118929748939,14.020659124446631,383
0.043013811111450195,45141,219069.0,7,7,5497,708,4956,894,117,440,295,42,0,173928.0,0.28991189030793385,3.852993952282847,11354
0.0012209415435791016,21421,24604.0,1,1,17,17,17,17,6,4,3,4,0,3183.0,0.005305583614197562,0.14859250268428179,52
