estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
1840,0.073985,-1,1,1,1,1,1,1,0,0,0,0,1,0.0018374919891357,1840,0,0.0,0.0
1847,0.129524,-1,1,1,13,13,13,13,5,6,2,0,0,0.0013551712036132,1846,1,2.2118510981840703e-05,0.0005417118093174431
1857,0.198607,-1,48,47,1,1,47,47,0,0,0,0,47,0.001641035079956,1857,0,0.0,0.0
1918,0.05297,-1,1,1,6,6,6,6,4,2,0,0,0,0.0014925003051757,1918,0,0.0,0.0
2089,0.047242,-1,1,1,5,5,5,5,1,1,2,1,0,0.0016248226165771,2088,1,2.2118510981840703e-05,0.0004789272030651341
1813,0.108496,-1,1,1,14,14,14,14,4,4,4,1,1,0.0013787746429443,1811,2,4.4237021963681406e-05,0.0011043622308117063
1859,0.091106,-1,1,1,8,8,8,8,5,3,0,0,0,0.0015420913696289,1859,0,0.0,0.0
1840,0.017607,-1,1,1,1,1,1,1,0,0,0,0,1,0.0017890930175781,1840,0,0.0,0.0
1579,0.028609,-1,4,4,1,1,4,4,0,0,0,0,4,0.0018672943115234,1579,0,0.0,0.0
1851,2.814385,-1,768,333,7,7,2331,487,0,116,178,193,0,0.0025234222412109,1835,16,0.00035389617570945125,0.008719346049046322
1815,0.174069,-1,1,1,17,17,17,17,5,4,6,2,0,0.0014665126800537,1814,1,2.2118510981840703e-05,0.0005512679162072767
1579,0.05249,-1,4,4,1,1,4,4,0,0,0,0,4,0.0017483234405517,1579,0,0.0,0.0
1840,0.014719,-1,1,1,1,1,1,1,0,0,0,0,1,0.0017817020416259,1840,0,0.0,0.0
1579,0.017127,-1,4,4,1,1,4,4,0,0,0,0,4,0.0018022060394287,1579,0,0.0,0.0
1811,0.158398,-1,48,48,1,1,48,37,0,37,0,0,0,0.0027384757995605,1809,2,4.4237021963681406e-05,0.001105583195135434
2171,0.020161,-1,1,1,1,1,1,1,0,1,0,0,0,0.0020773410797119,2171,0,0.0,0.0
1851,0.07219,-1,1,1,10,10,10,10,2,4,4,0,0,0.0014574527740478,1850,1,2.2118510981840703e-05,0.0005405405405405405
1840,0.012101,-1,1,1,1,1,1,1,0,0,0,0,1,0.0018088817596435,1840,0,0.0,0.0
