estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
7597,0.043122,-1,4,4,1,1,4,4,0,0,0,0,4,0.0024003982543945,7597,0,0.0,0.0
7244,1.618805,-1,1152,433,1,1,433,433,0,0,0,0,433,0.0017554759979248,7244,0,0.0,0.0
7597,0.031331,-1,4,4,1,1,4,4,0,0,0,0,4,0.0019342899322509,7597,0,0.0,0.0
7291,0.08871,-1,1,1,12,12,12,12,4,6,1,1,0,0.001540184020996,7290,1,2.2118510981840703e-05,0.00013717421124828533
7597,0.018929,-1,4,4,1,1,4,4,0,0,0,0,4,0.0017993450164794,7597,0,0.0,0.0
7669,3.169312,-1,1152,802,3,3,2406,855,202,653,0,0,0,0.0018587112426757,7573,96,0.0021233770542567073,0.012676614287600687
7244,1.403783,-1,1152,433,1,1,433,433,0,0,0,0,433,0.0016202926635742,7244,0,0.0,0.0
6723,0.03792,-1,1,1,2,2,2,2,1,0,1,0,0,0.0019214153289794,6723,0,0.0,0.0
7398,0.060346,-1,1,1,9,9,9,9,3,4,2,0,0,0.0021746158599853,7397,1,2.2118510981840703e-05,0.000135189941868325
7439,0.092767,-1,1,1,8,8,8,8,3,3,2,0,0,0.0013568401336669,7439,0,0.0,0.0
7275,0.066299,-1,1,1,10,10,10,10,3,3,1,2,1,0.0012261867523193,7273,2,4.4237021963681406e-05,0.00027498968788670426
7583,0.063055,-1,1,1,10,10,10,10,4,4,2,0,0,0.0013387203216552,7581,2,4.4237021963681406e-05,0.00026381743833267377
7236,0.133904,-1,1,1,22,22,22,22,2,4,1,5,10,0.0012319087982177,7235,1,2.2118510981840703e-05,0.00013821700069108501
7611,86.299484,-1,1152,802,289,270,216540,4612,19,2398,2195,0,0,0.0020339488983154,7321,290,0.006414368184733804,0.039612074853162135
7671,12.51181,-1,1,1,13372,2308,2308,2308,1361,644,303,0,0,0.0015463829040527,7392,279,0.006171064563933556,0.037743506493506496
41441,138.176755,7,1,1,152490,3699,3699,3698,0,0,0,0,3698,0.0016331672668457,7328,34113,0.7545287651235318,4.655158296943231
6851,0.566069,-1,48,47,1,1,47,47,0,0,0,0,47,0.001826524734497,6851,0,0.0,0.0
7259,0.150111,-1,1,1,10,10,10,10,2,2,4,2,0,0.0015006065368652,7259,0,0.0,0.0
7256,0.098912,-1,1,1,18,18,18,18,7,5,5,1,0,0.0019824504852294,7254,2,4.4237021963681406e-05,0.00027570995312930797
7252,0.091428,-1,1,1,17,17,17,17,6,3,5,3,0,0.0014517307281494,7250,2,4.4237021963681406e-05,0.00027586206896551725
7236,0.104736,-1,1,1,18,18,18,18,4,7,1,4,2,0.0013456344604492,7235,1,2.2118510981840703e-05,0.00013821700069108501
