estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
26415,0.786793,-1,1,1,155,155,155,155,104,32,16,3,0,0.0135819911956787,25771,644,0.0017056213997219095,0.02498932909083854
23062,0.634083,-1,1,1,128,128,128,128,104,16,0,8,0,0.0138654708862304,22542,520,0.0013772098258624113,0.02306805074971165
29251,3.017909,-1,1,1,3005,408,408,408,1,324,67,12,4,0.0141816139221191,27745,1506,0.003988611534132292,0.05428005045954226
19873,0.492223,-1,1,1,98,98,98,98,68,25,0,4,1,0.0140769481658935,19445,428,0.0011335496259021387,0.022010799691437388
28189,0.152933,-1,1,1,32,32,32,32,0,10,16,6,0,0.0139870643615722,28096,93,0.0002463086803946236,0.003310079726651481
30569,0.133066,-1,1,1,26,26,26,26,0,10,8,8,0,0.0156495571136474,30488,81,0.00021452691518241408,0.0026567829965888218
25919,1.461892,-1,1,1,593,292,292,292,0,9,275,6,2,0.0148496627807617,24974,945,0.002502814010461498,0.03783935292704413
31370,0.489133,-1,1,1,113,113,113,113,68,25,16,4,0,0.0148019790649414,30886,484,0.001281864530225783,0.015670530337369683
29847,1.707815,-1,1,1,631,302,302,302,0,9,247,46,0,0.0146243572235107,28904,943,0.0024975170495927963,0.03262524218101301
18537,0.389995,-1,1,1,83,83,83,83,40,32,8,2,1,0.0306916236877441,18193,344,0.0009110772694166722,0.018908371351618755
15050,24.842282,-1,1,1,49080,742,742,742,240,8,444,49,1,0.0152177810668945,12309,2741,0.007259484870555518,0.2226825899748152
30207,0.477948,-1,1,1,113,113,113,113,68,25,16,4,0,0.0147616863250732,29697,510,0.0013507250215189035,0.01717345186382463
35750,5.095153,-1,1,1,5172,657,657,657,0,575,36,46,0,0.0154838562011718,33371,2379,0.006300734953320532,0.07128944292948967
18586,22.969905,-1,1,1,48320,443,443,443,314,11,64,52,2,0.0153231620788574,16843,1743,0.004616301397073429,0.1034851273526094
25611,24.640185,-1,1,1,50753,718,718,718,389,248,35,46,0,0.0145599842071533,22679,2932,0.00776534463351652,0.12928259623440186
25871,0.430102,-1,1,1,92,92,92,92,40,32,16,4,0,0.0149528980255126,25501,370,0.0009799377607097929,0.014509234931963452
28799,0.150498,-1,1,1,32,32,32,32,0,10,16,6,0,0.0154223442077636,28703,96,0.00025425412169767595,0.0033445981256314673
24718,24.845388,-1,1,1,50753,768,768,768,406,283,33,46,0,0.0154013633728027,21632,3086,0.008173210620406542,0.14265902366863906
25544,0.475335,-1,1,1,113,113,113,113,68,25,16,4,0,0.0140988826751708,25114,430,0.0011388465867708402,0.017121924026439438
21817,26.934018,-1,1,1,53298,1034,1034,1034,300,434,269,29,2,0.0142831802368164,17826,3991,0.010570085413494008,0.22388645798272186
22109,20.547193,-1,1,1,48282,443,443,443,350,11,66,12,4,0.0143740177154541,20293,1816,0.004809640468781037,0.08948898634997289
27430,24.663551,-1,1,1,50563,788,788,788,440,286,35,26,1,0.0145509243011474,24247,3183,0.008430113222538569,0.13127397203777788
23622,22.364135,-1,1,1,50753,763,763,763,399,282,36,46,0,0.0151200294494628,20547,3075,0.008144077335628682,0.14965688421667397
18636,4.40143,-1,1,1,3480,707,707,707,1,175,500,29,2,0.0155262947082519,16319,2317,0.006136529166390783,0.14198173907714934
25118,21.373062,-1,1,1,50582,762,762,762,402,278,36,46,0,0.015594482421875,22053,3065,0.008117592531285175,0.1389833582732508
28592,22.070595,-1,1,1,50715,750,750,750,431,276,35,6,2,0.016324758529663,25514,3078,0.008152022776931736,0.12063964882025555
29323,24.787444,-1,1,1,50753,647,647,647,324,243,34,46,0,0.0158021450042724,26729,2594,0.006870158246705953,0.09704814994949305
14838,4.202222,-1,1,1,3499,684,684,684,0,163,471,49,1,0.0160937309265136,12531,2307,0.006110044362047275,0.18410342350969594
13155,3.909818,-1,1,1,3499,625,625,625,0,133,442,49,1,0.016824722290039,11115,2040,0.005402900086075614,0.18353576248313092
17174,2.82502,-1,1,1,2739,391,391,391,0,255,63,72,1,0.016587495803833,15867,1307,0.0034615639276964843,0.08237221907102792
15503,4.219588,-1,1,1,3499,729,729,729,0,217,462,49,1,0.015956163406372,13020,2483,0.006576176918493015,0.19070660522273425
27356,25.538203,-1,1,1,51019,1114,1114,1114,366,245,480,23,0,0.0167217254638671,23131,4225,0.011189829835132094,0.18265531105442911
24897,1.58617,-1,1,1,631,327,327,327,0,11,270,46,0,0.017561912536621,23900,997,0.002640534993047739,0.041715481171548115
27033,6.17257,-1,1,1,5609,971,971,971,0,473,475,23,0,0.0155823230743408,23680,3353,0.008880354896378203,0.14159628378378378
29038,25.888758,-1,1,1,51019,1279,1279,1279,461,303,492,23,0,0.015256643295288,24265,4773,0.012641197113156326,0.19670307026581496
31868,0.168008,-1,1,1,32,32,32,32,0,10,16,6,0,0.0148851871490478,31772,96,0.00025425412169767595,0.0030215283897771623
26308,5.666421,-1,1,1,5609,1030,1030,1030,16,506,485,23,0,0.0142102241516113,22733,3575,0.009468317552804079,0.15726037038666257
25765,21.661303,-1,1,1,50582,768,768,768,403,284,35,46,0,0.0146148204803466,22668,3097,0.0082023439051844,0.13662431621669313
26954,4.451006,-1,1,1,5153,604,604,604,1,541,35,26,1,0.0134406089782714,24761,2193,0.005808117592531285,0.08856669762933646
29928,0.123443,-1,1,1,26,26,26,26,0,10,8,8,0,0.0152463912963867,29843,85,0.00022512083691981726,0.002848239118051134
25154,1.384192,-1,1,1,612,318,318,318,0,17,274,26,1,0.0136651992797851,24133,1021,0.002704098523472158,0.04230721418804127
19710,0.232556,-1,1,1,50,50,50,50,0,42,0,8,0,0.0129196643829345,19514,196,0.000519102165132755,0.010044070923439582
26386,0.456772,-1,1,1,113,113,113,113,68,25,16,4,0,0.0131552219390869,25888,498,0.0013189432563066941,0.01923671199011125
