true_counts,estimates,absolute_error,normalized_error,relative_error
122074,122039,35,6.5238381044336e-05,0.00028671133902387076
6933,6750,183,0.0003411035351746711,0.026395499783643445
2748,2837,89,0.00016589188322702585,0.03238719068413391
454,196,258,0.0004809000659839625,0.5682819383259912
4729,4686,43,8.01500109973271e-05,0.009092831465426094
5387,5337,50,9.319768720619429e-05,0.009281603861147207
6241,6044,197,0.0003671988875924055,0.03156545425412594
122527,122508,19,3.541512113835383e-05,0.0001550678625935508
119674,119832,158,0.00029450469157157394,0.0013202533549476077
373,359,14,2.6095352417734403e-05,0.03753351206434316
6933,6590,343,0.0006393361342344929,0.04947353238136449
48691,48511,180,0.00033551167394229946,0.0036967817461132447
6487,6424,63,0.0001174290858798048,0.009711731154616926
5970,6116,146,0.00027213724664208733,0.024455611390284758
9877,9930,53,9.878954843856594e-05,0.005366001822415713
1174,1156,18,3.3551167394229945e-05,0.015332197614991482
2097,2180,83,0.0001547081607622825,0.039580352885073916
10194,10156,38,7.083024227670766e-05,0.0037276829507553464
9369,9249,120,0.0002236744492948663,0.012808197246237591
123955,124121,166,0.000309416321524565,0.0013391956758501068
2597,2486,111,0.00020689886559775134,0.04274162495186754
3635,3831,196,0.0003653349338482816,0.05392022008253095
3771,3421,350,0.0006523838104433601,0.09281357730045081
6741,6753,12,2.236744492948663e-05,0.0017801513128615932
114847,114705,142,0.0002646814316655918,0.001236427594974183
1987,2149,162,0.0003019605065480695,0.08152994464016104
216243,216072,171,0.0003187360902451845,0.0007907770424938611
2814,3061,247,0.0004603965747985998,0.08777540867093106
83310,83584,274,0.0005107233258899447,0.0032889208978513986
1019,1167,148,0.0002758651541303351,0.1452404317958783
123898,123790,108,0.00020130700436537966,0.0008716847729584012
2413,2197,216,0.0004026140087307593,0.08951512639867384
4811,4571,240,0.0004473488985897326,0.04988567865308668
11358,11376,18,3.3551167394229945e-05,0.001584786053882726
6570,6621,51,9.506164095031817e-05,0.007762557077625571
1538,1635,97,0.00018080351318001692,0.06306892067620286
2997,2967,30,5.5918612323716575e-05,0.01001001001001001
218507,218441,66,0.00012302094711217647,0.00030204981991423615
216243,216305,62,0.00011556513213568092,0.0002867144832433882
49377,49268,109,0.00020317095810950357,0.002207505518763797
3024,3096,72,0.00013420466957691978,0.023809523809523808
9853,9790,63,0.0001174290858798048,0.0063939916776616255
121831,121835,4,7.455814976495543e-06,3.2832366146547265e-05
6733,6490,243,0.00045294075982210425,0.03609089558889054
5046,4910,136,0.0002534977092008485,0.026952041220768927
4752,4706,46,8.574187222969875e-05,0.00968013468013468
4838,5131,293,0.0005461384470282985,0.06056221579164944
119049,119086,37,6.896628853258377e-05,0.00031079639476182074
5740,5616,124,0.00023113026427136184,0.021602787456445994
