true_counts,estimates,absolute_error,normalized_error,relative_error
122074,122090,16,2.9823259905982172e-05,0.00013106804069662662
6933,6942,9,1.6775583697114972e-05,0.0012981393336218088
2748,2740,8,1.4911629952991086e-05,0.002911208151382824
454,454,0,0.0,0.0
4729,4733,4,7.455814976495543e-06,0.0008458447874814971
5387,5391,4,7.455814976495543e-06,0.0007425283088917765
6241,6238,3,5.5918612323716575e-06,0.0004806921967633392
122527,122526,1,1.8639537441238858e-06,8.161466452292148e-06
119674,119677,3,5.5918612323716575e-06,2.50681016762204e-05
373,372,1,1.8639537441238858e-06,0.002680965147453083
6933,6935,2,3.7279074882477715e-06,0.0002884754074715131
48691,48690,1,1.8639537441238858e-06,2.0537676367295803e-05
6487,6492,5,9.319768720619429e-06,0.0007707723138584862
5970,5967,3,5.5918612323716575e-06,0.0005025125628140704
9877,9884,7,1.3047676208867201e-05,0.0007087172218284905
1174,1179,5,9.319768720619429e-06,0.004258943781942078
2097,2105,8,1.4911629952991086e-05,0.003814973772055317
10194,10187,7,1.3047676208867201e-05,0.0006866784382970375
9369,9371,2,3.7279074882477715e-06,0.00021346995410395986
123955,123965,10,1.8639537441238857e-05,8.067443830422331e-05
2597,2595,2,3.7279074882477715e-06,0.0007701193685021178
3635,3635,0,0.0,0.0
3771,3777,6,1.1183722464743315e-05,0.0015910898965791568
6741,6740,1,1.8639537441238858e-06,0.0001483459427384661
114847,114840,7,1.3047676208867201e-05,6.095065609027663e-05
1987,1981,6,1.1183722464743315e-05,0.003019627579265224
216243,216242,1,1.8639537441238858e-06,4.624427149086907e-06
2814,2816,2,3.7279074882477715e-06,0.0007107320540156361
83310,83300,10,1.8639537441238857e-05,0.00012003360941063497
1019,1005,14,2.6095352417734403e-05,0.013738959764474975
123898,123909,11,2.0503491185362745e-05,8.87827083568742e-05
2413,2418,5,9.319768720619429e-06,0.0020721094073767096
4811,4809,2,3.7279074882477715e-06,0.0004157139887757223
11358,11356,2,3.7279074882477715e-06,0.00017608733932030288
6570,6574,4,7.455814976495543e-06,0.0006088280060882801
1538,1552,14,2.6095352417734403e-05,0.009102730819245773
2997,2992,5,9.319768720619429e-06,0.001668335001668335
218507,218508,1,1.8639537441238858e-06,4.576512422942972e-06
216243,216236,7,1.3047676208867201e-05,3.237099004360835e-05
49377,49372,5,9.319768720619429e-06,0.00010126172104421086
3024,3024,0,0.0,0.0
9853,9858,5,9.319768720619429e-06,0.0005074596569572719
121831,121833,2,3.7279074882477715e-06,1.6416183073273633e-05
6733,6739,6,1.1183722464743315e-05,0.0008911332244170504
5046,5035,11,2.0503491185362745e-05,0.002179944510503369
4752,4756,4,7.455814976495543e-06,0.0008417508417508417
4838,4836,2,3.7279074882477715e-06,0.00041339396444811904
119049,119047,2,3.7279074882477715e-06,1.679980512226058e-05
5740,5737,3,5.5918612323716575e-06,0.0005226480836236934
5139,5144,5,9.319768720619429e-06,0.000972951936174353
