true_counts,estimates,absolute_error,normalized_error,relative_error
122074,122100,26,4.846279734722103e-05,0.00021298556613201828
6933,6930,3,5.5918612323716575e-06,0.00043271311120726956
2748,2758,10,1.8639537441238857e-05,0.00363901018922853
454,440,14,2.6095352417734403e-05,0.030837004405286344
4729,4737,8,1.4911629952991086e-05,0.0016916895749629942
5387,5358,29,5.405465857959269e-05,0.005383330239465379
6241,6268,27,5.0326751091344914e-05,0.004326229770870053
122527,122529,2,3.7279074882477715e-06,1.6322932904584296e-05
119674,119669,5,9.319768720619429e-06,4.178016946036733e-05
373,371,2,3.7279074882477715e-06,0.005361930294906166
6933,6950,17,3.168721365010606e-05,0.002452040963507861
48691,48696,5,9.319768720619429e-06,0.00010268838183647902
6487,6489,2,3.7279074882477715e-06,0.0003083089255433945
5970,5978,8,1.4911629952991086e-05,0.001340033500837521
9877,9866,11,2.0503491185362745e-05,0.0011136984914447707
1174,1177,3,5.5918612323716575e-06,0.002555366269165247
2097,2074,23,4.2870936114849375e-05,0.010968049594659036
10194,10190,4,7.455814976495543e-06,0.00039238767902687857
9369,9361,8,1.4911629952991086e-05,0.0008538798164158394
123955,123990,35,6.5238381044336e-05,0.00028236053406478155
2597,2571,26,4.846279734722103e-05,0.010011551790527531
3635,3634,1,1.8639537441238858e-06,0.0002751031636863824
3771,3754,17,3.168721365010606e-05,0.004508088040307611
6741,6755,14,2.6095352417734403e-05,0.0020768431983385254
114847,114910,63,0.0001174290858798048,0.0005485559048124896
1987,1907,80,0.00014911629952991086,0.04026170105686965
216243,216236,7,1.3047676208867201e-05,3.237099004360835e-05
2814,2844,30,5.5918612323716575e-05,0.010660980810234541
83310,83318,8,1.4911629952991086e-05,9.602688752850798e-05
1019,1039,20,3.7279074882477714e-05,0.019627085377821395
123898,123897,1,1.8639537441238858e-06,8.071155305170382e-06
2413,2411,2,3.7279074882477715e-06,0.0008288437629506838
4811,4799,12,2.236744492948663e-05,0.002494283932654334
11358,11374,16,2.9823259905982172e-05,0.001408698714562423
6570,6548,22,4.100698237072549e-05,0.0033485540334855404
1538,1561,23,4.2870936114849375e-05,0.01495448634590377
2997,3007,10,1.8639537441238857e-05,0.00333667000333667
218507,218453,54,0.00010065350218268983,0.0002471316708389205
216243,216206,37,6.896628853258377e-05,0.00017110380451621556
49377,49339,38,7.083024227670766e-05,0.0007695890799360026
3024,3066,42,7.82860572532032e-05,0.013888888888888888
9853,9884,31,5.778256606784046e-05,0.0031462498731350858
121831,121797,34,6.337442730021212e-05,0.0002790751122456518
6733,6724,9,1.6775583697114972e-05,0.0013366998366255755
5046,5048,2,3.7279074882477715e-06,0.00039635354736424893
4752,4733,19,3.541512113835383e-05,0.003998316498316498
4838,4843,5,9.319768720619429e-06,0.0010334849111202976
119049,119012,37,6.896628853258377e-05,0.00031079639476182074
5740,5812,72,0.00013420466957691978,0.012543554006968641
5139,5159,20,3.7279074882477714e-05,0.003891807744697412
2879,2865,14,2.6095352417734403e-05,0.004862799583188607
3137,3159,22,4.100698237072549e-05,0.007013069811922219
5478,5443,35,6.5238381044336e-05,0.006389193136181088
3810,3808,2,3.7279074882477715e-06,0.0005249343832020997
6620,6584,36,6.710233478845989e-05,0.005438066465256798
135494,135480,14,2.6095352417734403e-05,0.00010332560851403014
123948,123975,27,5.0326751091344914e-05,0.00021783328492593667
121500,121495,5,9.319768720619429e-06,4.11522633744856e-05
2142,2092,50,9.319768720619429e-05,0.02334267040149393
80500,80494,6,1.1183722464743315e-05,7.453416149068323e-05
121025,121015,10,1.8639537441238857e-05,8.262755629002272e-05
124767,124756,11,2.0503491185362745e-05,8.816433832664086e-05
79597,79583,14,2.6095352417734403e-05,0.0001758860258552458
119538,119487,51,9.506164095031817e-05,0.0004266425739095518
123624,123625,1,1.8639537441238858e-06,8.089044198537501e-06
5045,5078,33,6.151047355608824e-05,0.006541129831516353
118038,118067,29,5.405465857959269e-05,0.00024568359341906845
1796,1800,4,7.455814976495543e-06,0.0022271714922048997
184124,184137,13,2.4231398673610515e-05,7.060459255718972e-05
5389,5412,23,4.2870936114849375e-05,0.004267953238077565
1996,2009,13,2.4231398673610515e-05,0.006513026052104208
6588,6590,2,3.7279074882477715e-06,0.00030358227079538557
495,476,19,3.541512113835383e-05,0.03838383838383838
83453,83446,7,1.3047676208867201e-05,8.38795489676824e-05
5207,5151,56,0.00010438140967093761,0.010754753216823508
123863,123868,5,9.319768720619429e-06,4.0367179868080054e-05
120740,120715,25,4.6598843603097145e-05,0.0002070564850091105
7304,7306,2,3.7279074882477715e-06,0.0002738225629791895
77066,77052,14,2.6095352417734403e-05,0.00018166247112864298
184124,184172,48,8.946977971794652e-05,0.00026069388021116203
11398,11359,39,7.269419602083154e-05,0.003421652921565187
80556,80529,27,5.0326751091344914e-05,0.00033517056457619545
1691,1695,4,7.455814976495543e-06,0.002365464222353637
5763,5765,2,3.7279074882477715e-06,0.00034704147145583897
182814,182805,9,1.6775583697114972e-05,4.9230365289310445e-05
2693,2728,35,6.5238381044336e-05,0.012996658002227999
9965,9941,24,4.473488985897326e-05,0.002408429503261415
122955,122973,18,3.3551167394229945e-05,0.00014639502256923265
83511,83519,8,1.4911629952991086e-05,9.579576343236221e-05
122543,122577,34,6.337442730021212e-05,0.000277453628522233
10149,10154,5,9.319768720619429e-06,0.0004926593753079121
184922,184971,49,9.13337334620704e-05,0.0002649765847222072
9369,9356,13,2.4231398673610515e-05,0.001387554701675739
2898,2863,35,6.5238381044336e-05,0.012077294685990338
7009,6976,33,6.151047355608824e-05,0.0047082322727921245
5871,5857,14,2.6095352417734403e-05,0.0023846022824050416
3055,3087,32,5.9646519811964344e-05,0.010474631751227497
83511,83531,20,3.7279074882477714e-05,0.0002394894085809055
2467,2448,19,3.541512113835383e-05,0.007701661937576003
2936,2944,8,1.4911629952991086e-05,0.0027247956403269754
123898,123894,4,7.455814976495543e-06,3.228462122068153e-05
964,947,17,3.168721365010606e-05,0.017634854771784232
2106,2092,14,2.6095352417734403e-05,0.006647673314339981
215329,215329,0,0.0,0.0
77389,77428,39,7.269419602083154e-05,0.0005039475894506972
2952,2954,2,3.7279074882477715e-06,0.0006775067750677507
2690,2686,4,7.455814976495543e-06,0.001486988847583643
184124,184134,10,1.8639537441238857e-05,5.431122504399209e-05
670,684,14,2.6095352417734403e-05,0.020895522388059702
9537,9527,10,1.8639537441238857e-05,0.0010485477613505294
5053,5061,8,1.4911629952991086e-05,0.001583217890362161
79294,79283,11,2.0503491185362745e-05,0.00013872424143062526
7495,7458,37,6.896628853258377e-05,0.004936624416277518
3144,3170,26,4.846279734722103e-05,0.00826972010178117
10131,10116,15,2.7959306161858287e-05,0.0014806040864672786
2045,2083,38,7.083024227670766e-05,0.018581907090464547
3229,3240,11,2.0503491185362745e-05,0.0034066274388355527
215329,215338,9,1.6775583697114972e-05,4.1796506740847727e-05
120769,120759,10,1.8639537441238857e-05,8.280270599243183e-05
4780,4807,27,5.0326751091344914e-05,0.005648535564853557
216243,216244,1,1.8639537441238858e-06,4.624427149086907e-06
5158,5162,4,7.455814976495543e-06,0.0007754943776657619
3063,3065,2,3.7279074882477715e-06,0.000652954619653934
5826,5813,13,2.4231398673610515e-05,0.0022313765877102643
81149,81100,49,9.13337334620704e-05,0.0006038275271414312
123530,123566,36,6.710233478845989e-05,0.00029142718368007774
10171,10175,4,7.455814976495543e-06,0.0003932749975420313
5033,5025,8,1.4911629952991086e-05,0.0015895092390224518
83453,83469,16,2.9823259905982172e-05,0.00019172468335470265
218507,218506,1,1.8639537441238858e-06,4.576512422942972e-06
3804,3792,12,2.236744492948663e-05,0.0031545741324921135
939,928,11,2.0503491185362745e-05,0.011714589989350373
183568,183580,12,2.236744492948663e-05,6.537087073999826e-05
5589,5616,27,5.0326751091344914e-05,0.004830917874396135
184922,184924,2,3.7279074882477715e-06,1.0815370804988049e-05
117183,117205,22,4.100698237072549e-05,0.00018774054257016804
562,589,27,5.0326751091344914e-05,0.04804270462633452
5395,5433,38,7.083024227670766e-05,0.007043558850787767
3746,3744,2,3.7279074882477715e-06,0.0005339028296849973
7161,7225,64,0.00011929303962392869,0.008937299259879905
2727,2725,2,3.7279074882477715e-06,0.0007334066740007334
5712,5691,21,3.91430286266016e-05,0.003676470588235294
7277,7246,31,5.778256606784046e-05,0.004259997251614677
4052,4058,6,1.1183722464743315e-05,0.0014807502467917078
7146,7174,28,5.2190704835468805e-05,0.003918275958578225
123046,123083,37,6.896628853258377e-05,0.0003007005510134421
39785,39805,20,3.7279074882477714e-05,0.0005027020233756441
4722,4731,9,1.6775583697114972e-05,0.0019059720457433292
1994,2021,27,5.0326751091344914e-05,0.01354062186559679
6945,6915,30,5.5918612323716575e-05,0.004319654427645789
6033,6019,14,2.6095352417734403e-05,0.002320570197248467
4043,4061,18,3.3551167394229945e-05,0.004452139500371012
1663,1649,14,2.6095352417734403e-05,0.00841852074564041
4253,4209,44,8.201396474145098e-05,0.010345638372913237
3130,3078,52,9.692559469444206e-05,0.016613418530351438
114847,114830,17,3.168721365010606e-05,0.00014802302193352894
39785,39786,1,1.8639537441238858e-06,2.5135101168782203e-05
79315,79344,29,5.405465857959269e-05,0.00036563071297989033
120457,120491,34,6.337442730021212e-05,0.00028225839926280746
4157,4160,3,5.5918612323716575e-06,0.0007216742843396681
5469,5477,8,1.4911629952991086e-05,0.0014627902724446882
