true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
123948,110488.0,125,123,12246,2033,250059,13545,6,3957,4877,3980,0,725,13460.0,0.025088817395907504,0.1085939264853003,275975
121500,109170.0,125,123,12246,1901,233823,12580,12,3280,4511,4043,0,734,12330.0,0.02298254966504751,0.10148148148148148,258774
2142,1301.0,1,1,9908,6594,6594,941,21,605,315,0,0,0,841.0,0.001567585098808188,0.3926237161531279,17444
80500,63286.0,4750,1226,33648,3407,4176982,19211,4708,5402,2192,4477,1775,657,17214.0,0.032086099751348574,0.21383850931677018,4234591
121025,108551.0,125,123,12246,1938,238374,12542,12,3391,4362,4043,0,734,12474.0,0.023250959004201353,0.10306961371617435,263287
124767,110174.0,125,123,12288,2190,269370,14725,0,4489,4225,4233,1406,372,14593.0,0.027200676987999866,0.11696201720006091,296508
79597,41980.0,4750,1226,9908,6222,7628172,47114,581,30254,16279,0,0,0,37617.0,0.07011634799270822,0.4725931881854844,7689944
119538,107085.0,125,123,12246,1983,243909,12596,6,3429,4456,3980,0,725,12453.0,0.02321181597557475,0.10417607789991468,268876
123624,109269.0,125,123,29280,2743,337389,14896,2908,1752,4225,4233,1406,372,14355.0,0.02675705599689838,0.11611822947000583,381690
5045,4699.0,1,1,12288,1942,1942,394,0,125,132,97,34,6,346.0,0.0006449279954668645,0.06858275520317146,14625
118038,100659.0,125,123,34824,3121,383883,18401,1673,4306,6177,5192,694,359,17379.0,0.032393652119129014,0.14723224724241346,437233
1796,1236.0,1,1,90037,15247,15247,832,80,752,0,0,0,0,560.0,0.001043814096709376,0.311804008908686,106117
184124,138059.0,4750,1226,64501,8076,9901176,55111,15550,0,39561,0,0,0,46065.0,0.0858630292230668,0.25018465816514956,10025538
5389,3722.0,1,1,36812,11130,11130,2355,709,1043,603,0,0,0,1667.0,0.003107210891454518,0.30933382816849136,50298
1996,1388.0,1,1,36812,12449,12449,869,461,69,339,0,0,0,608.0,0.0011332838764273225,0.3046092184368738,50131
6588,6038.0,1,1,12246,1936,1936,529,0,183,186,148,0,12,550.0,0.0010251745592681372,0.08348512446873102,14712
495,266.0,1,1,36812,12103,12103,283,103,85,95,0,0,0,229.0,0.00042684540740436987,0.4626262626262626,49199
83453,68428.0,4750,1226,29280,2188,2682488,14776,1870,2031,4069,4298,1803,705,15025.0,0.028005905005461386,0.18004146046277544,2731294
5207,4860.0,1,1,29238,2587,2587,393,70,58,146,107,0,12,347.0,0.0006467919492109884,0.06664106011138851,32219
123863,109217.0,125,123,12288,2113,259899,14776,5,4329,4616,4058,1409,359,14646.0,0.027299466536438433,0.1182435432695801,287088
120740,106356.0,125,123,33606,3001,369123,16143,2064,6529,2614,4205,0,731,14384.0,0.026811110655477973,0.1191320192148418,418997
7304,6836.0,1,1,1396,947,947,453,33,98,132,190,0,0,468.0,0.0008723303522499786,0.06407447973713033,2797
77066,64152.0,4750,1226,12246,1874,2297524,12858,2,3262,3975,4257,0,1362,12914.0,0.02407109865161586,0.16757065372537824,2327378
184124,138059.0,4750,1226,64501,8076,9901176,55111,15550,0,39561,0,0,0,46065.0,0.0858630292230668,0.25018465816514956,10025538
11398,8944.0,1,1,90037,15247,15247,3535,676,2859,0,0,0,0,2454.0,0.004574142488080015,0.21530092998771713,108820
80556,67278.0,4750,1226,12246,1804,2211704,13121,13,3453,3965,4259,0,1431,13278.0,0.024749577814476956,0.16482943542380457,2241821
1691,1454.0,1,1,33606,3190,3190,229,31,72,40,77,0,9,237.0,0.00044175703735736094,0.140153755174453,37026
5763,3970.0,1,1,36812,12126,12126,2513,1194,736,583,0,0,0,1793.0,0.003342069063214127,0.3111226791601596,51452
182814,113803.0,4750,1226,90037,15915,19511790,99204,16516,82688,0,0,0,0,69011.0,0.12863331183573348,0.3774929709978448,19705781
2693,2480.0,1,1,12246,1804,1804,265,0,77,94,84,0,10,213.0,0.00039702214749838766,0.07909394727070182,14316
9965,7605.0,1,1,90037,15915,15915,3294,686,2608,0,0,0,0,2360.0,0.0043989308361323705,0.23682890115403912,109247
122955,109103.0,125,123,12288,2059,253257,13979,2,3741,4225,4233,1406,372,13852.0,0.025819487263604068,0.11265910292383392,279649
83511,52782.0,125,123,64501,8610,1059030,40141,20108,0,20033,0,0,0,30729.0,0.05727743460318289,0.3679635018141323,1163797
122543,108150.0,125,123,12288,1900,233700,13923,4,2792,5028,4331,1409,359,14393.0,0.026827886239175088,0.11745264927413235,260036
10149,8716.0,1,1,64501,8076,8076,1625,703,0,922,0,0,0,1433.0,0.002671045715329528,0.1411961769632476,74203
184922,130053.0,125,123,36812,12449,1531227,76757,34575,20664,21518,0,0,0,54869.0,0.1022732779863335,0.29671429034944463,1644921
9369,7278.0,1,1,36812,12449,12449,3001,1516,955,530,0,0,0,2091.0,0.0038975272789630454,0.22318283701569006,52263
2898,2534.0,1,1,64501,8076,8076,470,108,0,362,0,0,0,364.0,0.0006784791628610945,0.12560386473429952,73048
7009,6515.0,1,1,12288,1926,1926,522,0,156,194,132,34,6,494.0,0.0009207931495971996,0.07048081038664575,14737
