true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
183,-181.0,1,1,16470,2222,2222,73,18,1,54,0,0,0,364.0,0.0006784791628610945,1.989071038251366,18766
27,-90.0,1,1,24198,3934,3934,28,6,22,0,0,0,0,117.0,0.00021808258806249465,4.333333333333333,28161
1750,-1129.0,1,1,9386,3094,3094,667,352,163,152,0,0,0,2879.0,0.005366322829332667,1.6451428571428572,13148
2250,654.0,1,1,18150,2484,2484,365,128,26,211,0,0,0,1596.0,0.0029748701756217217,0.7093333333333334,21000
858,-887.0,1,1,24198,4105,4105,432,82,350,0,0,0,0,1745.0,0.0032525992834961806,2.0337995337995336,28736
240,-795.0,38,25,3156,2254,56350,226,81,91,54,0,0,0,1035.0,0.0019291921251682219,4.3125,59770
639,-338.0,38,21,16470,2041,42861,222,60,10,152,0,0,0,977.0,0.0018210828080090365,1.5289514866979657,59591
1373,171.0,1,1,16470,2185,2185,295,86,14,195,0,0,0,1202.0,0.002240472400436911,0.875455207574654,18951
614,-811.0,1,1,9386,3079,3079,342,167,97,78,0,0,0,1425.0,0.002656134085376537,2.320846905537459,12808
2707,943.0,1,1,17814,2419,2419,425,188,0,237,0,0,0,1764.0,0.0032880144046345348,0.6516438862209087,20659
1294,741.0,1,1,376,290,290,107,0,32,35,40,0,0,553.0,0.0010307664205005088,0.4273570324574961,774
363,-1115.0,38,24,9386,3024,72576,337,119,106,112,0,0,0,1478.0,0.002754923633815103,4.071625344352617,82337
2070,-1804.0,1,1,24198,4072,4072,885,180,705,0,0,0,0,3874.0,0.007220956804735934,1.8714975845410629,29156
549,-802.0,1,1,10008,2932,2932,311,66,175,70,0,0,0,1351.0,0.00251820150831137,2.4608378870673953,13252
776,-393.0,38,21,754,566,11886,252,0,18,234,0,0,0,1169.0,0.0021789619268808226,1.5064432989690721,12930
63,-162.0,1,1,24198,3994,3994,58,9,49,0,0,0,0,225.0,0.00041938959242787433,3.5714285714285716,28251
937,-488.0,1,1,16470,2222,2222,300,154,15,131,0,0,0,1425.0,0.002656134085376537,1.520811099252935,18993
2218,-490.0,1,1,24198,4142,4142,628,125,503,0,0,0,0,2708.0,0.005047586739087483,1.2209197475202886,28969
38866,-24642.0,125,123,5284,3102,381546,14744,7468,3441,3835,0,0,0,63508.0,0.11837597438181974,1.6340245973344312,401699
410,-1536.0,38,28,22854,3879,108612,448,116,332,0,0,0,0,1946.0,0.003627253986065082,4.746341463414634,131952
1182,-1315.0,1,1,22854,3967,3967,554,81,473,0,0,0,0,2497.0,0.004654292499077343,2.1125211505922166,27376
838,-665.0,1,1,3191,1885,1885,344,20,190,134,0,0,0,1503.0,0.0028015224774182003,1.7935560859188544,5421
180,-712.0,38,22,9386,3047,67034,193,109,36,48,0,0,0,892.0,0.0016626467397585062,4.955555555555556,76651
132,-565.0,38,16,5284,3233,51728,148,93,39,16,0,0,0,697.0,0.0012991757596543484,5.28030303030303,57198
647,135.0,38,23,376,304,6992,101,0,14,26,61,0,0,512.0,0.0009543443169914295,0.7913446676970634,7507
677,-600.0,1,1,2483,1579,1579,313,0,173,140,0,0,0,1277.0,0.002380268931246202,1.8862629246676514,4376
27,-144.0,38,4,18150,2259,9036,26,14,0,12,0,0,0,171.0,0.0003187360902451845,6.333333333333333,27250
368,-323.0,1,1,22854,3930,3930,161,25,136,0,0,0,0,691.0,0.001287992037189605,1.877717391304348,26946
1347,-520.0,1,1,22854,3948,3948,445,55,390,0,0,0,0,1867.0,0.003480001640279295,1.3860430586488492,27248
1317,-1259.0,38,23,10008,3277,75371,585,371,115,99,0,0,0,2576.0,0.00480154484486313,1.955960516324981,86002
1287,338.0,1,1,17814,2229,2229,210,62,0,148,0,0,0,949.0,0.0017688921031735676,0.7373737373737373,20254
1112,-440.0,1,1,17814,2289,2289,385,227,0,158,0,0,0,1552.0,0.002892856210880271,1.39568345323741,20489
2979,-80.0,1,1,5284,3233,3233,672,453,143,76,0,0,0,3059.0,0.005701834503274967,1.0268546492111448,9190
2102,-2351.0,38,28,5816,3588,100464,1000,580,420,0,0,0,0,4453.0,0.008300186022583663,2.1184586108468126,107318
775,-726.0,1,1,24198,4017,4017,351,54,297,0,0,0,0,1501.0,0.0027977945699299528,1.936774193548387,28567
804,-252.0,1,1,17814,2342,2342,211,76,0,135,0,0,0,1056.0,0.0019683351537948235,1.3134328358208955,20368
1281,57.0,1,1,754,568,568,282,0,26,256,0,0,0,1224.0,0.002281479382807636,0.955503512880562,1605
469,-596.0,1,1,18150,2377,2377,241,111,10,120,0,0,0,1065.0,0.0019851107374919386,2.2707889125799574,20769
506,-1012.0,38,28,3282,1809,50652,319,22,171,126,0,0,0,1518.0,0.0028294817835800585,3.0,54291
1483,-1113.0,1,1,22854,3997,3997,634,57,577,0,0,0,0,2596.0,0.004838823919745608,1.7505057316250843,27486
1557,-1125.0,38,23,24198,3901,89723,614,104,510,0,0,0,0,2682.0,0.004999123941740262,1.722543352601156,114573
1742,92.0,38,28,16470,2290,64120,409,114,13,282,0,0,0,1650.0,0.0030755236778044117,0.947187141216992,81037
1262,-511.0,1,1,22854,3866,3866,436,70,366,0,0,0,0,1773.0,0.0033047899883316494,1.4049128367670365,27157
86,-175.0,1,1,24198,4112,4112,76,11,65,0,0,0,0,261.0,0.0004864919272163342,3.0348837209302326,28387
772,-996.0,1,1,9386,2955,2955,415,295,28,92,0,0,0,1768.0,0.0032954702196110303,2.290155440414508,12757
133,-773.0,38,22,5284,2968,65296,202,146,32,24,0,0,0,906.0,0.0016887420921762406,6.81203007518797,70820
1282,-1276.0,1,1,3688,2483,2483,609,99,510,0,0,0,0,2558.0,0.0047679936774689,1.9953198127925118,6781
1302,-900.0,1,1,9386,2999,2999,580,274,166,140,0,0,0,2202.0,0.004104426144560797,1.6912442396313363,12966
0,-2.0,1,1,16470,2144,2144,2,1,1,0,0,0,0,2.0,3.7279074882477715e-06,0.0,18617
145,-374.0,1,1,18150,2259,2259,118,48,5,65,0,0,0,519.0,0.0009673919932002967,3.579310344827586,20528
1565,238.0,1,1,16470,2336,2336,311,109,17,185,0,0,0,1327.0,0.0024734666184523966,0.8479233226837061,19118
2055,189.0,38,28,16470,2282,63896,439,134,23,282,0,0,0,1866.0,0.003478137686535171,0.908029197080292,80843
272,-388.0,1,1,3156,2147,2147,150,30,61,59,0,0,0,660.0,0.0012302094711217646,2.426470588235294,5454
16835,-25144.0,125,123,9386,2986,367278,9685,3595,2900,3190,0,0,0,41979.0,0.07824691422457661,2.4935550935550936,386474
389,-335.0,1,1,24198,3882,3882,176,40,136,0,0,0,0,724.0,0.0013495025107456934,1.8611825192802056,28257
1226,-1020.0,38,22,24198,4125,90750,526,97,429,0,0,0,0,2246.0,0.004186440109302247,1.831973898858075,115512
993,-1090.0,38,28,3191,1765,49420,512,24,329,159,0,0,0,2083.0,0.0038826156490100543,2.097683786505539,53161
1575,-896.0,1,1,24198,3932,3932,611,96,515,0,0,0,0,2471.0,0.004605829701730122,1.568888888888889,28742
509,-981.0,1,1,9386,3018,3018,325,88,161,76,0,0,0,1490.0,0.0027772910787445897,2.927308447937132,12730
532,-774.0,38,23,9386,3099,71277,329,123,117,89,0,0,0,1306.0,0.002434323589825795,2.454887218045113,81030
259,-521.0,1,1,9386,3033,3033,173,40,91,42,0,0,0,780.0,0.001453883920416631,3.011583011583012,12593
387,-48.0,1,1,16470,1941,1941,103,25,0,78,0,0,0,435.0,0.0008108198786938904,1.124031007751938,18515
1732,-1383.0,1,1,9917,3245,3245,668,286,231,151,0,0,0,3115.0,0.005806215912945905,1.798498845265589,13831
746,-924.0,1,1,24198,4051,4051,359,41,318,0,0,0,0,1670.0,0.0031128027526868894,2.2386058981233243,28609
1234,-524.0,1,1,17814,2269,2269,432,264,0,168,0,0,0,1758.0,0.0032768306821697912,1.4246353322528362,20516
1234,-735.0,1,1,17814,2346,2346,447,263,0,184,0,0,0,1969.0,0.0036701249221799312,1.5956239870340356,20608
1586,-867.0,1,1,22854,3864,3864,592,92,500,0,0,0,0,2453.0,0.004572278534335892,1.5466582597730139,27311
2166,-1323.0,38,23,3688,2428,55844,758,151,607,0,0,0,0,3489.0,0.006503334613248237,1.610803324099723,60328
26892,-7164.0,125,123,754,560,68880,7648,0,594,7054,0,0,0,34056.0,0.06347880870988305,1.2663989290495314,77407
14019,-24570.0,125,114,9917,3335,380190,8939,3714,2105,3120,0,0,0,38589.0,0.07192811103199663,2.7526214423282687,399171
1721,297.0,1,1,1644,836,836,309,21,30,258,0,0,0,1424.0,0.0026542701316324135,0.8274259151656014,2790
1,-46.0,1,1,18150,2574,2574,8,4,0,4,0,0,0,47.0,8.760582597382263e-05,47.0,20733
1115,-1078.0,38,23,22854,3818,87814,544,61,483,0,0,0,0,2193.0,0.004087650560863682,1.9668161434977578,111250
254,-339.0,1,1,3282,1797,1797,139,3,81,55,0,0,0,593.0,0.0011053245702654644,2.3346456692913384,5219
2628,-1410.0,1,1,3688,2424,2424,953,182,771,0,0,0,0,4038.0,0.0075266452187722505,1.5365296803652968,7066
415,-763.0,38,29,16470,2287,66323,272,128,3,141,0,0,0,1178.0,0.0021957375105779377,2.83855421686747,83103
488,-501.0,1,1,17814,2226,2226,249,115,0,134,0,0,0,989.0,0.0018434502529385232,2.026639344262295,20290
505,-1834.0,38,29,9917,3198,92742,465,192,125,148,0,0,0,2339.0,0.004359787807505769,4.631683168316831,103162
1526,-563.0,1,1,9386,3175,3175,523,281,108,134,0,0,0,2089.0,0.0038937993714747974,1.3689384010484928,13085
2469,-1270.0,1,1,24198,4017,4017,913,192,721,0,0,0,0,3739.0,0.006969323049279209,1.5143782908059944,29129
151,-695.0,38,19,3156,2254,42826,193,90,70,33,0,0,0,846.0,0.0015769048675288073,5.602649006622516,46213
1395,159.0,1,1,18150,2264,2264,270,56,24,190,0,0,0,1236.0,0.002303846827737123,0.886021505376344,20685
992,-678.0,1,1,22854,3948,3948,359,42,317,0,0,0,0,1670.0,0.0031128027526868894,1.6834677419354838,27162
385,-421.0,1,1,9386,2787,2787,206,85,67,54,0,0,0,806.0,0.001502346717763852,2.0935064935064935,12380
0,-16.0,1,1,754,587,587,2,0,2,0,0,0,0,16.0,2.9823259905982172e-05,0.0,1344
481,-505.0,1,1,9917,2836,2836,252,105,49,98,0,0,0,986.0,0.0018378583917061514,2.04989604989605,13006
17148,-25939.0,125,123,9386,3087,379701,9841,3694,3022,3125,0,0,0,43087.0,0.08031217497306586,2.5126545369722417,399053
1,-24.0,1,1,9917,3083,3083,5,2,2,1,0,0,0,25.0,4.6598843603097145e-05,25.0,13006
18360,-21911.0,125,123,9386,2797,344031,9161,3281,2572,3308,0,0,0,40271.0,0.075063281229613,2.193409586056645,362703
1126,-1011.0,1,1,24198,4089,4089,515,98,417,0,0,0,0,2137.0,0.003983269151192744,1.8978685612788633,28803
