true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
120769,116728.0,125,123,33648,3203,393969,15888,2173,5467,2460,4088,1334,366,4041.0,0.0075322370800046225,0.033460573491541704,443630
4780,4702.0,1,1,29238,2491,2491,392,84,65,127,104,0,12,78.0,0.0001453883920416631,0.016317991631799162,32122
216243,205821.0,125,123,90037,15247,1875381,89643,12498,77145,0,0,0,0,10422.0,0.019426125921259137,0.048195779747783746,2055186
5158,5051.0,1,1,29238,2758,2758,531,192,57,144,126,0,12,107.0,0.00019944305062125577,0.02074447460255913,32528
3063,2989.0,1,1,12246,1953,1953,259,0,84,88,76,0,11,74.0,0.00013793257706516755,0.02415932092719556,14459
5826,5667.0,1,1,33648,3407,3407,707,178,220,123,146,34,6,159.0,0.00029636864531569783,0.02729145211122554,37763
81149,76290.0,4750,1226,12288,1905,2335530,14795,9,3331,4546,4477,1775,657,4859.0,0.009056951242697961,0.05987750927306559,2367363
123530,119634.0,125,123,29238,2758,339234,14963,3245,1712,5036,4239,0,731,3896.0,0.007261963787106659,0.031538897433821746,383560
10171,9901.0,1,1,90037,15915,15915,3061,587,2474,0,0,0,0,270.0,0.0005032675109134492,0.02654606233408711,109014
5033,4811.0,1,1,64501,8076,8076,1106,314,0,792,0,0,0,222.0,0.0004137977311955027,0.04410888138287304,73684
83453,78945.0,4750,1226,29280,2188,2682488,14776,1870,2031,4069,4298,1803,705,4508.0,0.008402703478510477,0.05401842953518747,2731294
218507,208177.0,125,123,90037,15915,1957545,92135,14990,77145,0,0,0,0,10330.0,0.01925464217679974,0.0472753733290009,2139842
3804,3585.0,1,1,90037,15915,15915,1860,296,1564,0,0,0,0,219.0,0.000408205869963131,0.057570977917981075,107813
939,875.0,1,1,12246,2101,2101,210,0,53,69,77,0,11,64.0,0.00011929303962392869,0.06815761448349308,14558
183568,171789.0,4750,1226,64501,8483,10400158,55315,15754,0,39561,0,0,0,11779.0,0.02195551115203525,0.06416695720386996,10524724
5589,5440.0,1,1,29280,2382,2382,525,86,72,181,146,34,6,149.0,0.000277729107874459,0.026659509751297192,32188
184922,176238.0,125,123,36812,12449,1531227,76757,34575,20664,21518,0,0,0,8684.0,0.016186574313971823,0.04696034003525811,1644921
117183,113391.0,125,123,12246,1814,223122,12320,7,3274,4300,4014,0,725,3792.0,0.007068112597717775,0.03235964261027623,247813
562,496.0,1,1,64501,8610,8610,307,110,0,197,0,0,0,66.0,0.00012302094711217647,0.11743772241992882,73419
5395,5270.0,1,1,12246,1983,1983,395,0,119,148,116,0,12,125.0,0.00023299421801548572,0.023169601482854494,14625
3746,3621.0,1,1,12288,1989,1989,401,1,119,132,109,34,6,125.0,0.00023299421801548572,0.033368926855312335,14679
7161,7036.0,1,1,29280,2188,2188,533,64,91,202,138,32,6,125.0,0.00023299421801548572,0.01745566261695294,32002
2727,1999.0,4750,181,1396,947,171407,1893,47,203,221,1422,0,0,728.0,0.001356958325722189,0.26696002933626695,179446
5712,5529.0,1,1,29280,2743,2743,604,134,97,188,146,33,6,183.0,0.0003411035351746711,0.03203781512605042,32628
7277,6870.0,1,1,9908,6594,6594,2766,33,2095,638,0,0,0,407.0,0.0007586291738584215,0.05592964133571527,19269
4052,3867.0,1,1,36812,11130,11130,1757,616,615,526,0,0,0,185.0,0.0003448314426629189,0.04565646594274432,49700
7146,7009.0,1,1,12288,1979,1979,539,1,170,196,132,34,6,137.0,0.00025536166294497237,0.019171564511614888,14807
123046,118989.0,125,123,12246,1988,244524,13100,6,3512,4877,3980,0,725,4057.0,0.007562060339910605,0.032971409066527964,269995
39785,34005.0,4750,1383,90037,15247,21086601,56582,14233,42349,0,0,0,0,5780.0,0.01077365264103606,0.14528088475556114,21237970
4722,4491.0,1,1,90037,15915,15915,2142,429,1713,0,0,0,0,231.0,0.00043057331489261764,0.04891994917407878,108095
1994,1936.0,1,1,33606,2804,2804,252,42,87,39,73,0,11,58.0,0.00010810931715918538,0.029087261785356068,36663
6945,6816.0,1,1,12246,1890,1890,501,0,169,186,134,0,12,129.0,0.00024045003299198126,0.018574514038876888,14638
6033,5876.0,1,1,12246,2033,2033,533,0,185,210,126,0,12,157.0,0.00029264073782745006,0.026023537212000663,14813
4043,3860.0,1,1,64501,8610,8610,1831,1032,0,799,0,0,0,183.0,0.0003411035351746711,0.045263418253771955,74943
1663,1484.0,1,1,90037,15247,15247,1060,94,966,0,0,0,0,179.0,0.0003336477201981756,0.10763680096211665,106345
4253,4029.0,1,1,90037,15247,15247,1946,325,1621,0,0,0,0,224.0,0.00041752563868375044,0.05266870444392194,107231
3130,2953.0,1,1,36812,12103,12103,1456,620,356,480,0,0,0,177.0,0.0003299198127099278,0.056549520766773165,50372
114847,106914.0,125,123,36812,12126,1491498,60439,22715,19245,18479,0,0,0,7933.0,0.014786745052134787,0.06907450782345208,1588874
39785,34005.0,4750,1383,90037,15247,21086601,56582,14233,42349,0,0,0,0,5780.0,0.01077365264103606,0.14528088475556114,21237970
79315,75354.0,4750,1226,12246,1814,2223964,12887,17,3568,3612,4259,0,1431,3961.0,0.007383120780474712,0.04994011221080502,2253847
120457,116309.0,125,123,12246,2029,249567,13891,2,3823,5130,4205,0,731,4148.0,0.0077316801306258785,0.03443552471006251,275829
4157,3958.0,1,1,64501,8483,8483,784,200,0,584,0,0,0,199.0,0.00037092679508065327,0.04787106086119798,73769
5469,5311.0,1,1,12288,1900,1900,416,0,109,154,115,32,6,158.0,0.00029450469157157394,0.028890107880782594,14605
1950,1577.0,125,81,36812,11130,901530,2641,1087,735,819,0,0,0,373.0,0.0006952547465582094,0.19128205128205128,941108
4825,4517.0,1,1,36812,12126,12126,1904,468,896,540,0,0,0,308.0,0.0005740977531901568,0.06383419689119171,50843
1159,1106.0,1,1,12288,1900,1900,163,0,27,55,53,22,6,53.0,9.878954843856594e-05,0.0457290767903365,14352
77921,73259.0,4750,1226,29280,2382,2920332,15239,2565,2049,3716,4477,1775,657,4662.0,0.008689752355105556,0.0598298276459491,2969601
7648,7393.0,1,1,64501,8483,8483,1384,597,0,787,0,0,0,255.0,0.00047530820475159087,0.03334205020920502,74369
215329,204881.0,125,123,64501,8483,1043409,46663,10597,0,36066,0,0,0,10448.0,0.01947458871860636,0.04852110026981967,1154698
82939,78277.0,4750,1226,12288,2059,2524334,14623,7,4098,3712,4298,1803,705,4662.0,0.008689752355105556,0.05620998565210576,2555995
3905,3781.0,1,1,12288,2190,2190,430,0,145,124,125,30,6,124.0,0.00023113026427136184,0.03175416133162612,14909
6290,6159.0,1,1,33606,2804,2804,592,111,239,98,132,0,12,131.0,0.00024417794048022906,0.02082670906200318,37003
2897,2810.0,1,1,34824,3516,3516,440,48,138,137,98,13,6,87.0,0.00016216397573877808,0.030031066620642043,38781
3698,3616.0,1,1,29238,2632,2632,316,62,32,119,91,0,12,82.0,0.00015284420701815863,0.022174148188209845,32187
5804,5658.0,1,1,12288,1942,1942,503,0,155,184,126,32,6,146.0,0.00027213724664208733,0.025155065472088216,14734
5120,5001.0,1,1,12288,1979,1979,391,0,114,135,102,34,6,119.0,0.00022181049555074241,0.0232421875,14659
5139,4910.0,1,1,90037,15915,15915,2269,336,1933,0,0,0,0,229.0,0.00042684540740436987,0.04456119867678537,108222
1663,1484.0,1,1,90037,15247,15247,1060,94,966,0,0,0,0,179.0,0.0003336477201981756,0.10763680096211665,106345
1356,1231.0,1,1,64501,8610,8610,653,341,0,312,0,0,0,125.0,0.00023299421801548572,0.09218289085545722,73765
124795,120188.0,125,123,12288,2103,258669,14365,2,3724,4628,4233,1406,372,4607.0,0.008587234899178743,0.036916543130734406,285447
2971,2870.0,1,1,12288,2059,2059,343,0,115,113,89,20,6,101.0,0.00018825932815651246,0.03399528778189162,14691
83179,78514.0,4750,1226,12288,2059,2524334,15137,26,4401,4116,4135,1685,774,4665.0,0.008695344216337927,0.056083867322280864,2556509
118495,114412.0,125,123,29280,2190,269370,13458,1455,1799,4416,4088,1334,366,4083.0,0.007610523137257826,0.03445715009072113,312233
4261,3980.0,1,1,90037,15915,15915,1967,346,1621,0,0,0,0,281.0,0.0005237710020988119,0.06594696080732222,107920
120200,116737.0,125,123,33606,2810,345630,13680,1810,4633,2460,4043,0,734,3463.0,0.006454871815901017,0.028810316139767055,393041
2874,2755.0,1,1,29280,2345,2345,335,45,57,113,94,20,6,119.0,0.00022181049555074241,0.04140570633263744,31961
39785,34005.0,4750,1383,90037,15247,21086601,56582,14233,42349,0,0,0,0,5780.0,0.01077365264103606,0.14528088475556114,21237970
122543,117925.0,125,123,12288,1900,233700,13923,4,2792,5028,4331,1409,359,4618.0,0.008607738390364104,0.037684731073990355,260036
118808,114983.0,125,123,12246,1852,227796,12137,6,2851,4541,4014,0,725,3825.0,0.007129623071273863,0.03219480169685543,252304
5069,4922.0,1,1,90037,15915,15915,2246,340,1906,0,0,0,0,147.0,0.0002740012003862112,0.02899980272243046,108199
