true_counts,estimates,absolute_error,normalized_error,relative_error
122074,122078,4,7.455814976495543e-06,3.2767010174156656e-05
6933,6931,2,3.7279074882477715e-06,0.0002884754074715131
2748,2748,0,0.0,0.0
454,467,13,2.4231398673610515e-05,0.028634361233480177
4729,4723,6,1.1183722464743315e-05,0.0012687671812222456
5387,5388,1,1.8639537441238858e-06,0.00018563207722294413
6241,6243,2,3.7279074882477715e-06,0.0003204614645088928
122527,122529,2,3.7279074882477715e-06,1.6322932904584296e-05
119674,119675,1,1.8639537441238858e-06,8.356033892073466e-06
373,366,7,1.3047676208867201e-05,0.01876675603217158
6933,6937,4,7.455814976495543e-06,0.0005769508149430262
48691,48689,2,3.7279074882477715e-06,4.1075352734591606e-05
6487,6480,7,1.3047676208867201e-05,0.0010790812394018807
5970,5967,3,5.5918612323716575e-06,0.0005025125628140704
9877,9870,7,1.3047676208867201e-05,0.0007087172218284905
1174,1176,2,3.7279074882477715e-06,0.0017035775127768314
2097,2106,9,1.6775583697114972e-05,0.004291845493562232
10194,10194,0,0.0,0.0
9369,9363,6,1.1183722464743315e-05,0.0006404098623118795
123955,123955,0,0.0,0.0
2597,2595,2,3.7279074882477715e-06,0.0007701193685021178
3635,3628,7,1.3047676208867201e-05,0.0019257221458046766
3771,3769,2,3.7279074882477715e-06,0.0005303632988597189
6741,6748,7,1.3047676208867201e-05,0.0010384215991692627
114847,114858,11,2.0503491185362745e-05,9.577960242757756e-05
1987,1981,6,1.1183722464743315e-05,0.003019627579265224
216243,216241,2,3.7279074882477715e-06,9.248854298173813e-06
2814,2811,3,5.5918612323716575e-06,0.0010660980810234541
83310,83306,4,7.455814976495543e-06,4.801344376425399e-05
1019,1019,0,0.0,0.0
123898,123899,1,1.8639537441238858e-06,8.071155305170382e-06
2413,2401,12,2.236744492948663e-05,0.004973062577704103
4811,4820,9,1.6775583697114972e-05,0.0018707129494907504
11358,11364,6,1.1183722464743315e-05,0.0005282620179609086
6570,6559,11,2.0503491185362745e-05,0.0016742770167427702
1538,1541,3,5.5918612323716575e-06,0.0019505851755526658
2997,2994,3,5.5918612323716575e-06,0.001001001001001001
218507,218507,0,0.0,0.0
216243,216243,0,0.0,0.0
49377,49369,8,1.4911629952991086e-05,0.00016201875367073738
3024,3030,6,1.1183722464743315e-05,0.001984126984126984
9853,9867,14,2.6095352417734403e-05,0.0014208870394803613
121831,121833,2,3.7279074882477715e-06,1.6416183073273633e-05
6733,6735,2,3.7279074882477715e-06,0.0002970444081390168
5046,5029,17,3.168721365010606e-05,0.003369005152596116
4752,4756,4,7.455814976495543e-06,0.0008417508417508417
4838,4836,2,3.7279074882477715e-06,0.00041339396444811904
119049,119046,3,5.5918612323716575e-06,2.5199707683390872e-05
5740,5740,0,0.0,0.0
5139,5139,0,0.0,0.0
2879,2875,4,7.455814976495543e-06,0.0013893713094824591
3137,3136,1,1.8639537441238858e-06,0.000318775900541919
5478,5478,0,0.0,0.0
3810,3808,2,3.7279074882477715e-06,0.0005249343832020997
6620,6622,2,3.7279074882477715e-06,0.00030211480362537764
135494,135498,4,7.455814976495543e-06,2.9521602432580042e-05
123948,123965,17,3.168721365010606e-05,0.0001371542905089231
121500,121504,4,7.455814976495543e-06,3.292181069958848e-05
2142,2140,2,3.7279074882477715e-06,0.0009337068160597573
80500,80482,18,3.3551167394229945e-05,0.00022360248447204968
121025,121024,1,1.8639537441238858e-06,8.262755629002272e-06
124767,124767,0,0.0,0.0
79597,79597,0,0.0,0.0
