true_counts,estimates,absolute_error,normalized_error,relative_error
122074,122120,46,8.574187222969875e-05,0.0003768206170028016
6933,6820,113,0.0002106267730859991,0.01629886052214049
2748,2892,144,0.00026840933915383956,0.05240174672489083
454,19,435,0.0008108198786938904,0.9581497797356828
4729,4644,85,0.0001584360682505303,0.017974201733981815
5387,5761,374,0.0006971187003023333,0.06942639688138111
6241,6273,32,5.9646519811964344e-05,0.005127383432142285
122527,123140,613,0.001142603645147942,0.005002978935255087
119674,119461,213,0.00039702214749838766,0.0017798352190116482
373,882,509,0.0009487524557590579,1.3646112600536193
6933,6712,221,0.0004119337774513788,0.03187653252560219
48691,48072,619,0.0011537873676126854,0.012712821671356104
6487,6470,17,3.168721365010606e-05,0.002620625867118853
5970,5797,173,0.00032246399773343227,0.02897822445561139
9877,9619,258,0.0004809000659839625,0.026121291890250076
1174,898,276,0.0005144512333781925,0.23509369676320271
2097,1168,929,0.0017316130282910899,0.4430138292799237
10194,9977,217,0.00040447796247488325,0.021287031587208162
9369,9790,421,0.0007847245262761559,0.044935425338883554
123955,123777,178,0.0003317837664540517,0.001436005001815175
2597,2636,39,7.269419602083154e-05,0.015017327685791297
3635,3458,177,0.0003299198127099278,0.04869325997248968
3771,3902,131,0.00024417794048022906,0.034738796075311586
6741,6933,192,0.0003578791188717861,0.02848242100578549
114847,114288,559,0.001041950142965252,0.004867345250637805
1987,2051,64,0.00011929303962392869,0.03220936084549572
216243,216414,171,0.0003187360902451845,0.0007907770424938611
2814,2408,406,0.0007567652201142976,0.14427860696517414
83310,83199,111,0.00020689886559775134,0.0013323730644580483
1019,869,150,0.00027959306161858287,0.14720314033366044
123898,123747,151,0.00028145701536270675,0.0012187444510807278
2413,2305,108,0.00020130700436537966,0.04475756319933692
4811,4616,195,0.00036347098010415773,0.040532113905632924
11358,11567,209,0.0003895663325218921,0.01840112695897165
6570,6875,305,0.0005685058919577852,0.04642313546423135
1538,1799,261,0.0004864919272163342,0.16970091027308193
2997,3045,48,8.946977971794652e-05,0.016016016016016016
218507,218327,180,0.00033551167394229946,0.000823772236129735
216243,215860,383,0.0007138942839994483,0.0017711555981002854
49377,49462,85,0.0001584360682505303,0.0017214492577515847
3024,2979,45,8.387791848557487e-05,0.01488095238095238
9853,9670,183,0.0003411035351746711,0.018573023444636152
121831,122287,456,0.000849962907320492,0.0037428897407063883
6733,6823,90,0.00016775583697114973,0.013366998366255755
5046,4929,117,0.00021808258806249465,0.02318668252080856
4752,4828,76,0.00014166048455341532,0.015993265993265993
4838,4096,742,0.0013830536781399233,0.15336916081025218
119049,118822,227,0.0004231174999161221,0.001906777881376576
5740,5913,173,0.00032246399773343227,0.030139372822299653
5139,5531,392,0.0007306698676965632,0.07627943179606927
2879,2780,99,0.0001845314206682647,0.03438693990969086
3137,3276,139,0.00025908957043322014,0.044309850175326744
5478,6283,805,0.0015004827640197282,0.14695144213216502
3810,3969,159,0.00029636864531569783,0.04173228346456693
6620,6687,67,0.00012488490085630036,0.01012084592145015
135494,135528,34,6.337442730021212e-05,0.0002509336206769303
123948,123746,202,0.0003765186563130249,0.0016297156872236743
