estimates,runtime,case,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
2706,32.633767,1,0.0021312236785888,18,2688,0.05945455751918781,149.33333333333334
2432,39.907716,1,0.0017240047454833,76,2356,0.0521112118732167,31.0
2095,41.51608,1,0.0015900135040283,90,2005,0.04434761451859061,22.27777777777778
2287,42.656019,1,0.0016906261444091,139,2148,0.047510561588993826,15.453237410071942
2456,40.659762,1,0.0015370845794677,51,2405,0.05319501891132689,47.15686274509804
2616,48.756026,1,0.0014822483062744,84,2532,0.05600406980602066,30.142857142857142
2584,45.136921,1,0.0017240047454833,70,2514,0.05560593660834753,35.91428571428571
2656,34.743871,1,0.0020520687103271,112,2544,0.05626949193780275,22.714285714285715
2647,40.638773,1,0.0020334720611572,32,2615,0.057839906217513434,81.71875
2783,57.86976,1,0.0021054744720458,185,2598,0.057463891530822146,14.043243243243243
2726,44.020719,1,0.0018455982208251,56,2670,0.05905642432151467,47.67857142857143
2160,52.557297,1,0.0017173290252685,44,2116,0.046802769237574926,48.09090909090909
2678,53.449612,1,0.0018863677978515,81,2597,0.057441773019840305,32.06172839506173
2293,62.346719,1,0.0018210411071777,89,2204,0.048749198203976905,24.764044943820224
2363,58.087102,1,0.0019371509552001,80,2283,0.05049656057154232,28.5375
2292,39.561164,1,0.0017204284667968,41,2251,0.049788768220123424,54.90243902439025
2139,46.314631,1,0.0018467903137207,62,2077,0.04594014730928314,33.5
2245,36.487146,1,0.0020942687988281,36,2209,0.048859790758886114,61.361111111111114
2297,42.76172,1,0.0017576217651367,41,2256,0.049899360775032625,55.02439024390244
2906,33.526401,1,0.0021939277648925,89,2817,0.062307845435845256,31.651685393258425
2499,52.724361,1,0.0020046234130859,158,2341,0.051779434208489086,14.816455696202532
2550,49.838326,1,0.0019059181213378,56,2494,0.055163566388710714,44.535714285714285
2621,43.290111,1,0.0018436908721923,32,2589,0.05726482493198558,80.90625
2483,36.965141,1,0.0017657279968261,113,2370,0.05242087102696247,20.97345132743363
2791,34.274455,1,0.0019295215606689,80,2711,0.05996328327177015,33.8875
2652,46.562975,1,0.0020749568939208,44,2608,0.05768507664064055,59.27272727272727
2576,48.632028,1,0.0019164085388183,158,2418,0.05348255955409082,15.30379746835443
2758,50.761329,1,0.0019772052764892,44,2714,0.060029638804715665,61.68181818181818
2652,60.713973,1,0.0018641948699951,53,2599,0.05748601004180399,49.0377358490566
2506,58.369383,1,0.0019750595092773,107,2399,0.05306230784543584,22.42056074766355
2415,41.067943,1,0.0021202564239501,53,2362,0.05224392293910774,44.56603773584906
2449,38.583299,1,0.0019028186798095,205,2244,0.04963393864325054,10.946341463414635
2517,54.764462,1,0.0017530918121337,90,2427,0.05368162615292738,26.966666666666665
2672,53.280582,1,0.0018153190612792,115,2557,0.05655703258056668,22.234782608695653
2704,39.24449,1,0.0017910003662109,45,2659,0.05881312070071443,59.08888888888889
2549,35.923397,1,0.0017111301422119,32,2517,0.055672292141293045,78.65625
2485,53.563294,1,0.0015985965728759,59,2426,0.05365950764194555,41.11864406779661
2557,55.568474,1,0.0016005039215087,79,2478,0.05480967021300126,31.367088607594937
2786,37.179305,1,0.0016422271728515,63,2723,0.060228705403552234,43.22222222222222
2791,43.550401,1,0.0016384124755859,173,2618,0.05790626175045896,15.132947976878613
2265,57.662648,1,0.0017011165618896,49,2216,0.049014620335759,45.224489795918366
2521,51.32995,1,0.0017063617706298,158,2363,0.05226604145008958,14.955696202531646
2726,52.767992,1,0.001833438873291,47,2679,0.05925549092035124,57.0
3345,23.094555,1,0.0018491744995117,69,3276,0.07246024197651015,47.47826086956522
2498,37.360449,1,0.0017540454864501,69,2429,0.053725863174891066,35.20289855072464
2504,36.656948,1,0.0018017292022705,21,2483,0.05492026276791046,118.23809523809524
2939,48.986048,1,0.001716136932373,178,2761,0.06106920882086218,15.51123595505618
2724,51.720696,1,0.0018236637115478,55,2669,0.05903430581053284,48.527272727272724
2440,66.500753,1,0.0017201900482177,20,2420,0.0535267965760545,121.0
2892,48.915498,1,0.0017378330230712,30,2862,0.06330317843002808,95.4
2282,59.251473,1,0.0017328262329101,83,2199,0.048638605649067704,26.49397590361446
2505,46.668637,1,0.001723289489746,21,2484,0.054942381278892304,118.28571428571429
3024,53.818836,1,0.0020461082458496,48,2976,0.06582468868195793,62.0
2532,49.165683,1,0.0020101070404052,68,2464,0.05450001105925549,36.23529411764706
2333,40.763184,1,0.001849889755249,33,2300,0.05087257525823362,69.6969696969697
2226,54.424014,1,0.0018994808197021,29,2197,0.04859436862710402,75.75862068965517
2483,49.502195,1,0.0018644332885742,69,2414,0.053394085510163454,34.98550724637681
2539,45.965547,1,0.0016868114471435,62,2477,0.05478755170201942,39.95161290322581
2581,51.530404,1,0.0017685890197753,73,2508,0.055473225542456484,34.35616438356164
3255,37.549647,1,0.001516580581665,156,3099,0.06854526553272433,19.865384615384617
3299,38.070635,1,0.0015478134155273,86,3213,0.07106677578465417,37.36046511627907
2656,51.740808,1,0.0016686916351318,44,2612,0.057773550684567916,59.36363636363637
3203,32.70308,1,0.0018110275268554,88,3115,0.06889916170843378,35.39772727272727
