estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
47083,6.0933,-1,1,1,730,725,725,725,668,24,29,4,0,0.0265905857086181,39480,7603,0.012673060703344034,0.19257852077001014
137254,8.1692,-1,1,1,4800,584,584,584,267,291,16,10,0,0.0277149677276611,132045,5209,0.008682621755059723,0.039448672800939076
53530,42.3257,-1,1,1,89504,2240,2240,2240,316,1231,625,68,0,0.0256669521331787,38383,15147,0.025247777255498104,0.39462783002891905
120381,20.4567,-1,1,1,19853,3218,3218,3218,832,2038,348,0,0,0.0254135131835937,94723,25658,0.042768037817493255,0.27087402214879175
56853,42.6376,-1,1,1,94722,3132,3132,3132,346,1260,1475,51,0,0.0257360935211181,37583,19270,0.032120199888654416,0.5127318202378736
131882,5.5034,-1,1,1,1368,291,291,291,125,113,44,9,0,0.0250196456909179,129537,2345,0.003908763297296036,0.018102935840725042
48200,6.6581,-1,1,1,937,931,931,931,667,254,6,4,0,0.0262284278869628,39117,9083,0.015139998733193985,0.23220083339724418
51309,15.4349,-1,1,1,19177,1662,1662,1662,214,1233,215,0,0,0.026254653930664,38909,12400,0.020668940250094178,0.31869233339330233
46083,5.604,-1,1,1,676,673,673,673,610,30,29,4,0,0.0251784324645996,39214,6869,0.011449592788540073,0.17516703218238383
61732,9.5502,-1,1,1,16435,208,208,208,0,15,179,14,0,0.0242993831634521,60877,855,0.0014251567672443968,0.01404471311004156
43714,9.9218,-1,1,1,7656,1076,1076,1076,868,181,26,1,0,0.0236737728118896,32792,10922,0.018205335920284563,0.3330690412295682
133558,8.1478,-1,1,1,4800,822,822,822,633,144,36,9,0,0.0253007411956787,125493,8065,0.013443145412662059,0.06426653279465787
127044,6.7146,-1,1,1,4800,600,600,600,257,314,20,9,0,0.0257043838500976,121764,5280,0.008800968106491714,0.043362570217798366
57994,44.5335,-1,1,1,98300,3209,3209,3209,380,1157,1624,48,0,0.0245766639709472,38550,19444,0.032410231792163804,0.5043839169909209
99117,6.4248,-1,1,1,5401,135,135,135,90,28,12,5,0,0.0257658958435058,97943,1174,0.001956881923678271,0.011986563613530319
149205,6.3209,-1,1,1,8353,216,216,216,160,28,22,6,0,0.0252046585083007,147213,1992,0.0033203652401764196,0.013531413665912657
150993,8.9727,-1,1,1,7656,913,913,913,688,188,27,10,0,0.0246667861938476,142025,8968,0.014948310980874563,0.0631438127090301
54634,52.663,-1,1,1,95537,2583,2583,2583,324,1393,802,64,0,0.0247614383697509,37479,17155,0.028594812095997225,0.45772299154193014
150820,9.6166,-1,1,1,7752,910,910,910,684,155,63,8,0,0.0241227149963378,141974,8846,0.014744955278413959,0.06230718300533901
116334,20.9428,-1,1,1,19292,3359,3359,3359,1145,2189,8,17,0,0.0240678787231445,87628,28706,0.04784859667896802,0.3275893550006847
54550,46.5154,-1,1,1,90266,2417,2417,2417,326,1421,602,68,0,0.0247418880462646,38121,16429,0.027384678981354615,0.4309698066682406
101864,8.0572,-1,1,1,4896,542,542,542,245,255,36,6,0,0.0244331359863281,97145,4719,0.007865865245176969,0.04857686962787586
