estimates,runtime,case,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
14178,1.472045,1,0.0047609806060791,1644,12534,0.27723341664639134,7.624087591240876
14178,0.278373,1,0.003777265548706,48,14130,0.31253456017340914,294.375
14743,1.010332,1,0.0041570663452148,278,14465,0.3199442613523258,52.03237410071942
14178,0.91038,1,0.0041074752807617,96,14082,0.3114728716462808,146.6875
14178,1.05433,1,0.0044186115264892,430,13748,0.30408528897834597,31.972093023255812
14178,1.034081,1,0.0042228698730468,9,14169,0.3133971821017009,1574.3333333333333
14743,0.978726,1,0.0045130252838134,32,14711,0.3253854150538586,459.71875
14743,0.277421,1,0.004446268081665,173,14570,0.32226670500541904,84.21965317919076
14178,1.674443,1,0.0043697357177734,2627,11551,0.25549092035124193,4.397030833650552
14178,0.888403,1,0.0040400028228759,22,14156,0.313109641458937,643.4545454545455
11076,0.220554,1,0.004166841506958,25,11051,0.2444316648603216,442.04
14178,0.917682,1,0.0042865276336669,101,14077,0.3113622790913716,139.37623762376236
14178,1.023633,1,0.0045149326324462,365,13813,0.3055229921921656,37.843835616438355
14178,0.871498,1,0.0046124458312988,1498,12680,0.2804627192497401,8.464619492656876
13993,0.679613,1,0.0044531822204589,13,13980,0.309216783526133,1075.3846153846155
14178,0.355583,1,0.0048143863677978,24,14154,0.3130654044369733,589.75
14178,1.441518,1,0.00518798828125,1810,12368,0.2735617438234058,6.833149171270718
14178,1.022895,1,0.0044202804565429,365,13813,0.3055229921921656,37.843835616438355
14743,0.783517,1,0.0044929981231689,88,14655,0.3241467784388755,166.5340909090909
11076,0.186697,1,0.0045042037963867,18,11058,0.2445864944371945,614.3333333333334
14178,0.774936,1,0.0066773891448974,66,14112,0.312136426975736,213.8181818181818
14178,1.440344,1,0.0064868927001953,1810,12368,0.2735617438234058,6.833149171270718
14743,0.21905,1,0.005845308303833,57,14686,0.32483245227931257,257.64912280701753
14743,1.285497,1,0.0043752193450927,1681,13062,0.28891199044480326,7.7703747769185005
14178,1.493132,1,0.0043630599975585,2915,11263,0.24912078918847183,3.8638078902229847
14178,1.030525,1,0.0053226947784423,365,13813,0.3055229921921656,37.843835616438355
14743,1.121041,1,0.0047945976257324,134,14609,0.3231293269337108,109.0223880597015
14743,1.397059,1,0.0047266483306884,1265,13478,0.298113291013249,10.654545454545454
14178,0.144357,1,0.0050082206726074,37,14141,0.31277786379420935,382.18918918918916
14178,1.0181,1,0.0040633678436279,365,13813,0.3055229921921656,37.843835616438355
11076,0.393033,1,0.0036408901214599,11,11065,0.24474132401406737,1005.9090909090909
14178,0.905825,1,0.0037508010864257,104,14074,0.31129592355842606,135.32692307692307
14178,1.041616,1,0.0043771266937255,430,13748,0.30408528897834597,31.972093023255812
14178,0.783469,1,0.0039770603179931,66,14112,0.312136426975736,213.8181818181818
14178,0.988618,1,0.0040144920349121,74,14104,0.3119594788878813,190.59459459459458
14743,1.018747,1,0.0043468475341796,141,14602,0.3229744973568379,103.56028368794327
13993,0.402622,1,0.0041108131408691,102,13891,0.3072482360487492,136.18627450980392
14178,0.803082,1,0.0041258335113525,744,13434,0.297140076530048,18.056451612903224
14743,0.40772,1,0.0041306018829345,290,14453,0.3196788392205437,49.83793103448276
14178,0.865832,1,0.0045084953308105,1498,12680,0.2804627192497401,8.464619492656876
14743,0.973392,1,0.0045223236083984,31,14712,0.3254075335648404,474.5806451612903
14743,0.901319,1,0.0040497779846191,103,14640,0.3238150007741479,142.1359223300971
14178,1.403436,1,0.004169225692749,1691,12487,0.2761938466302449,7.384387936132466
14743,0.996821,1,0.0041933059692382,278,14465,0.3199442613523258,52.03237410071942
14743,0.308909,1,0.0044763088226318,12,14731,0.3258277852734954,1227.5833333333333
14178,0.412744,1,0.0043330192565917,234,13944,0.3084205171307868,59.58974358974359
14178,1.403317,1,0.0041804313659667,1691,12487,0.2761938466302449,7.384387936132466
14743,1.627515,1,0.0043439865112304,2975,11768,0.2602906372343014,3.9556302521008404
14178,1.668883,1,0.0042369365692138,2627,11551,0.25549092035124193,4.397030833650552
