estimates,runtime,case,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
13503,1.344575,1,0.0034072399139404,6685,6818,0.1508040078741899,1.0198952879581151
13503,0.274024,1,0.0026478767395019,27,13476,0.2980690539912853,499.1111111111111
13503,1.467344,1,0.0032017230987548,4415,9088,0.2010130278029683,2.0584371460928654
13503,0.97589,1,0.0028157234191894,171,13332,0.29488398840990027,77.96491228070175
13503,0.456141,1,0.0032196044921875,775,12728,0.28152440777686843,16.42322580645161
13503,2.320169,1,0.0031478404998779,16471,2968,0.06564774059410321,0.18019549511262217
10549,0.195674,1,0.0033106803894042,62,10487,0.23195682466656345,169.1451612903226
10549,0.258063,1,0.0029828548431396,376,10173,0.22501161221826546,27.055851063829788
13503,1.144707,1,0.0032129287719726,4327,9176,0.20295945676937027,2.120637855327016
13503,1.081414,1,0.0033841133117675,6260,7243,0.1602043750414722,1.1570287539936102
13503,0.318825,1,0.0027897357940673,998,12505,0.276591979827918,12.530060120240481
13503,0.385145,1,0.0027651786804199,252,13251,0.29309238902037116,52.583333333333336
7049,0.610065,1,0.0026462078094482,373,6676,0.14766317931476852,17.89812332439678
13503,0.985606,1,0.0031509399414062,116,13387,0.29610050651390146,115.40517241379311
13503,1.024879,1,0.0031821727752685,936,12567,0.2779633275087921,13.426282051282051
13503,0.5844,1,0.0031399726867675,2223,11280,0.24949680387516313,5.074224021592443
13503,2.372841,1,0.0034289360046386,15312,1809,0.04001238636614983,0.11814263322884012
13503,1.14629,1,0.0034065246582031,4327,9176,0.20295945676937027,2.120637855327016
13503,0.954115,1,0.0033235549926757,936,12567,0.2779633275087921,13.426282051282051
10549,0.165044,1,0.0026702880859375,39,10510,0.2324655504191458,269.4871794871795
13503,0.892697,1,0.0030937194824218,252,13251,0.29309238902037116,52.583333333333336
13503,1.372438,1,0.0034306049346923,4415,9088,0.2010130278029683,2.0584371460928654
13503,1.142141,1,0.0031375885009765,3193,10310,0.22804184822277765,3.228938302536799
13503,0.381425,1,0.003077745437622,708,12795,0.2830063480126518,18.072033898305083
13503,1.050054,1,0.0028283596038818,936,12567,0.2779633275087921,13.426282051282051
13503,0.637529,1,0.0027105808258056,1225,12278,0.27157107783504014,10.022857142857143
13503,1.283999,1,0.0028233528137207,3347,10156,0.22463559753157417,3.0343591275769346
13503,1.177851,1,0.00295090675354,4327,9176,0.20295945676937027,2.120637855327016
7684,0.346634,1,0.0027282238006591,75,7609,0.1682997500608259,101.45333333333333
13503,0.878706,1,0.0031208992004394,252,13251,0.29309238902037116,52.583333333333336
13503,1.140652,1,0.0030329227447509,5165,8338,0.1844241445665878,1.6143272023233302
10549,0.352275,1,0.0026345252990722,15,10534,0.23299639468270997,702.2666666666667
7684,0.236205,1,0.0029981136322021,28,7656,0.16933932007697242,273.42857142857144
13503,0.420549,1,0.003258466720581,338,13165,0.29119019707593286,38.94970414201183
13503,0.990529,1,0.0028629302978515,419,13084,0.28939859768640375,31.22673031026253
13503,0.305493,1,0.0031561851501464,598,12905,0.2854393842206543,21.58026755852843
13503,0.467121,1,0.0026659965515136,292,13211,0.29220764858109755,45.24315068493151
7684,0.341218,1,0.0025229454040527,49,7635,0.16887483134635375,155.81632653061226
13503,1.96604,1,0.0029773712158203,7772,5731,0.12676118643692907,0.7373906330416881
13503,0.298938,1,0.0028712749481201,642,12861,0.28446616973745326,20.03271028037383
13503,0.625216,1,0.0031404495239257,2860,10643,0.2354073123797306,3.7213286713286715
13503,1.163958,1,0.0031144618988037,3347,10156,0.22463559753157417,3.0343591275769346
13503,0.635859,1,0.003098726272583,2860,10643,0.2354073123797306,3.7213286713286715
13503,0.951461,1,0.003061294555664,936,12567,0.2779633275087921,13.426282051282051
13503,0.958128,1,0.0030450820922851,936,12567,0.2779633275087921,13.426282051282051
