estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,baseline_runtimes,true_counts,absolute_error,normalized_error,relative_error
43397,0.0204,-1,1,1,1,1,1,1,0,0,0,0,1,0.0394794940948486,43397,0,0.0,0.0
42891,0.0118,-1,3,3,1,1,3,3,0,0,0,0,3,0.042165994644165,42891,0,0.0,0.0
43473,0.0051,-1,1,1,1,1,1,1,0,0,0,0,1,0.0395200252532959,43473,0,0.0,0.0
43492,0.0058,-1,1,1,1,1,1,1,0,0,0,0,1,0.0378768444061279,43492,0,0.0,0.0
43675,0.0052,-1,1,1,1,1,1,1,0,0,0,0,1,0.0382530689239501,43675,0,0.0,0.0
21139,0.0048,-1,1,1,1,1,1,1,0,0,0,0,1,0.0413012504577636,21139,0,0.0,0.0
148136,0.0178,-1,7,7,1,1,7,7,0,0,0,0,7,0.0411498546600341,148136,0,0.0,0.0
21139,0.0035,-1,1,1,1,1,1,1,0,0,0,0,1,0.0431716442108154,21139,0,0.0,0.0
21097,0.0044,-1,1,1,1,1,1,1,0,0,0,0,1,0.0420243740081787,21097,0,0.0,0.0
21314,0.0042,-1,1,1,1,1,1,1,0,0,0,0,1,0.0420162677764892,21314,0,0.0,0.0
43367,0.005,-1,1,1,1,1,1,1,0,0,0,0,1,0.040604829788208,43367,0,0.0,0.0
20923,0.0043,-1,1,1,1,1,1,1,0,0,0,0,1,0.0437908172607421,20923,0,0.0,0.0
43473,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1,0.0437402725219726,43473,0,0.0,0.0
43403,0.0049,-1,1,1,1,1,1,1,0,0,0,0,1,0.0418124198913574,43403,0,0.0,0.0
43473,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1,0.0417549610137939,43473,0,0.0,0.0
43403,0.0031,-1,1,1,1,1,1,1,0,0,0,0,1,0.0411374568939209,43403,0,0.0,0.0
21144,0.0045,-1,1,1,1,1,1,1,0,0,0,0,1,0.0403447151184082,21144,0,0.0,0.0
43345,0.0049,-1,1,1,1,1,1,1,0,0,0,0,1,0.0393760204315185,43345,0,0.0,0.0
7807,0.1373,-1,54,36,1,1,36,36,0,0,0,0,36,0.0621075630187988,7807,0,0.0,0.0
21059,0.0052,-1,1,1,1,1,1,1,0,0,0,0,1,0.0423426628112793,21059,0,0.0,0.0
42794,0.0057,-1,3,1,1,1,1,1,0,0,0,0,1,0.0410218238830566,42794,0,0.0,0.0
43345,0.0035,-1,1,1,1,1,1,1,0,0,0,0,1,0.0377049446105957,43345,0,0.0,0.0
7762,0.1397,-1,54,36,1,1,36,36,0,0,0,0,36,0.0622463226318359,7762,0,0.0,0.0
42849,0.0054,-1,3,1,1,1,1,1,0,0,0,0,1,0.0428943634033203,42849,0,0.0,0.0
43345,0.0036,-1,1,1,1,1,1,1,0,0,0,0,1,0.0389673709869384,43345,0,0.0,0.0
42766,0.0076,-1,3,3,1,1,3,3,0,0,0,0,3,0.0435578823089599,42766,0,0.0,0.0
21187,0.004,-1,1,1,1,1,1,1,0,0,0,0,1,0.0448477268218994,21187,0,0.0,0.0
43403,0.0037,-1,1,1,1,1,1,1,0,0,0,0,1,0.0418365001678466,43403,0,0.0,0.0
7703,0.1091,-1,54,36,1,1,36,36,0,0,0,0,36,0.0645923614501953,7703,0,0.0,0.0
13286,0.2457,-1,126,63,1,1,63,63,0,0,0,0,63,0.0632159709930419,13286,0,0.0,0.0
43345,0.0042,-1,1,1,1,1,1,1,0,0,0,0,1,0.0417041778564453,43345,0,0.0,0.0
43403,0.0036,-1,1,1,1,1,1,1,0,0,0,0,1,0.0431890487670898,43403,0,0.0,0.0
147646,0.0153,-1,7,7,1,1,7,7,0,0,0,0,7,0.046802282333374,147646,0,0.0,0.0
43367,0.004,-1,1,1,1,1,1,1,0,0,0,0,1,0.0433089733123779,43367,0,0.0,0.0
21242,0.004,-1,1,1,1,1,1,1,0,0,0,0,1,0.0449881553649902,21242,0,0.0,0.0
7764,0.1316,-1,54,36,1,1,36,36,0,0,0,0,36,0.0660302639007568,7764,0,0.0,0.0
21262,0.0046,-1,1,1,1,1,1,1,0,0,0,0,1,0.0418441295623779,21262,0,0.0,0.0
21187,0.0039,-1,1,1,1,1,1,1,0,0,0,0,1,0.0423188209533691,21187,0,0.0,0.0
43367,0.0037,-1,1,1,1,1,1,1,0,0,0,0,1,0.0397312641143798,43367,0,0.0,0.0
43367,0.0035,-1,1,1,1,1,1,1,0,0,0,0,1,0.0403175354003906,43367,0,0.0,0.0
42738,0.0176,-1,3,3,1,1,3,3,0,0,0,0,3,0.0440311431884765,42738,0,0.0,0.0
43675,0.0039,-1,1,1,1,1,1,1,0,0,0,0,1,0.0395638942718505,43675,0,0.0,0.0
21059,0.0037,-1,1,1,1,1,1,1,0,0,0,0,1,0.0421972274780273,21059,0,0.0,0.0
7815,0.1029,-1,54,36,1,1,36,36,0,0,0,0,36,0.0622203350067138,7815,0,0.0,0.0
43675,0.0045,-1,1,1,1,1,1,1,0,0,0,0,1,0.0383696556091308,43675,0,0.0,0.0
