runtimes,true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
0.002233743667602539,122074,122074.0,125,123,1,1,123,115,0,0,0,115,0,0,0.0,0.0,0.0,364
0.0012822151184082031,6933,6934.0,1,1,7,7,7,7,2,2,0,1,0,2,1.0,1.8639537441238858e-06,0.00014423770373575654,22
0.0009059906005859375,2748,2750.0,1,1,5,5,5,5,0,1,1,1,0,2,2.0,3.7279074882477715e-06,0.000727802037845706,16
0.0012831687927246094,454,454.0,1,1,5,5,5,5,0,1,1,1,0,2,0.0,0.0,0.0,16
0.0017096996307373047,4729,4737.0,1,1,8,8,8,8,2,2,0,1,2,1,8.0,1.4911629952991086e-05,0.0016916895749629942,25
0.0013439655303955078,5387,5387.0,1,1,8,8,8,8,2,2,0,1,2,1,0.0,0.0,0.0,25
0.0007939338684082031,6241,6243.0,1,1,3,3,3,3,1,2,0,0,0,0,2.0,3.7279074882477715e-06,0.0003204614645088928,10
0.0043714046478271484,122527,122718.0,125,123,9,9,1107,890,163,190,199,0,224,114,191.0,0.0003560151651276622,0.0015588400923878002,2131
0.002012968063354492,119674,119751.0,125,123,3,3,369,309,0,199,110,0,0,0,77.0,0.0001435244382975392,0.0006434146096896569,806
0.0015096664428710938,373,373.0,1,1,9,9,9,9,2,2,2,0,2,1,0.0,0.0,0.0,28
0.001196146011352539,6933,6934.0,1,1,8,8,8,8,2,2,0,1,2,1,1.0,1.8639537441238858e-06,0.00014423770373575654,25
0.017818927764892578,48691,48772.0,4750,1383,5,5,6915,2238,0,139,326,403,0,1370,81.0,0.00015098025327403474,0.00166355178575096,13908
0.0013165473937988281,6487,6487.0,1,1,6,6,6,6,2,0,1,1,0,2,0.0,0.0,0.0,19
0.0009212493896484375,5970,5971.0,1,1,6,6,6,6,0,1,1,1,2,1,1.0,1.8639537441238858e-06,0.00016750418760469013,19
0.0005125999450683594,9877,9877.0,1,1,2,2,2,2,1,0,1,0,0,0,0.0,0.0,0.0,7
0.0010921955108642578,1174,1175.0,1,1,3,3,3,3,1,2,0,0,0,0,1.0,1.8639537441238858e-06,0.0008517887563884157,10
0.003172636032104492,2097,2135.0,125,95,8,8,760,305,5,71,0,58,108,63,38.0,7.083024227670766e-05,0.018121125417262757,1198
0.0006802082061767578,10194,10196.0,1,1,2,2,2,2,1,0,1,0,0,0,2.0,3.7279074882477715e-06,0.00019619383951343929,7
0.0008225440979003906,9369,9370.0,1,1,4,4,4,4,2,1,1,0,0,0,1.0,1.8639537441238858e-06,0.00010673497705197993,13
0.002270221710205078,123955,124002.0,125,123,5,5,615,531,0,89,100,110,0,232,47.0,8.760582597382263e-05,0.00037916986002984953,1276
0.0008563995361328125,2597,2597.0,1,1,7,7,7,7,2,2,0,1,0,2,0.0,0.0,0.0,22
0.0007698535919189453,3635,3635.0,1,1,5,5,5,5,0,1,1,1,0,2,0.0,0.0,0.0,16
0.0011212825775146484,3771,3772.0,1,1,10,10,10,10,2,2,2,2,1,1,1.0,1.8639537441238858e-06,0.00026518164942985947,31
0.0009136199951171875,6741,6742.0,1,1,7,7,7,7,2,0,1,1,2,1,1.0,1.8639537441238858e-06,0.0001483459427384661,22
0.0018553733825683594,114847,115058.0,125,123,4,4,492,398,184,104,110,0,0,0,211.0,0.0003932942400101399,0.0018372269192926242,1019
0.0007627010345458984,1987,1987.0,1,1,5,5,5,5,0,1,1,1,0,2,0.0,0.0,0.0,16
0.0014417171478271484,216243,216381.0,125,123,3,3,369,328,102,226,0,0,0,0,138.0,0.00025722561668909625,0.0006381709465739931,825
0.0008645057678222656,2814,2816.0,1,1,6,6,6,6,0,1,1,1,2,1,2.0,3.7279074882477715e-06,0.0007107320540156361,19
0.019043922424316406,83310,83633.0,4750,1226,8,8,9808,2170,266,290,0,303,789,522,323.0,0.0006020570593520151,0.0038770855839635097,16736
0.0012269020080566406,1019,1019.0,1,1,6,6,6,6,0,1,1,1,2,1,0.0,0.0,0.0,19
0.002645730972290039,123898,123930.0,125,123,6,6,738,625,0,84,97,106,220,118,32.0,5.9646519811964344e-05,0.00025827696976545223,1494
0.0009253025054931641,2413,2416.0,1,1,7,7,7,7,2,0,1,1,2,1,3.0,5.5918612323716575e-06,0.0012432656444260257,22
0.0010883808135986328,4811,4815.0,1,1,10,10,10,10,2,2,2,2,1,1,4.0,7.455814976495543e-06,0.0008314279775514446,31
