true_counts,estimates,absolute_error,normalized_error,relative_error
122074,122460,386,0.0007194861452318199,0.0031620164818061177
6933,6953,20,3.7279074882477714e-05,0.0028847540747151306
2748,2964,216,0.0004026140087307593,0.07860262008733625
454,916,462,0.0008611466297852353,1.0176211453744493
4729,4661,68,0.00012674885460042424,0.014379361387185452
5387,5712,325,0.0006057849668402629,0.06033042509745684
6241,6211,30,5.5918612323716575e-05,0.004806921967633392
122527,122661,134,0.0002497698017126007,0.0010936365046071478
119674,119622,52,9.692559469444206e-05,0.0004345137623878202
373,530,157,0.00029264073782745006,0.42091152815013405
6933,6820,113,0.0002106267730859991,0.01629886052214049
48691,48831,140,0.000260953524177344,0.0028752746914214125
6487,6546,59,0.00010997327090330926,0.009095113303530137
5970,5870,100,0.00018639537441238858,0.01675041876046901
9877,9854,23,4.2870936114849375e-05,0.0023286423002936113
1174,1083,91,0.00016961979071527362,0.07751277683134583
2097,2096,1,1.8639537441238858e-06,0.0004768717215069146
10194,9529,665,0.001239529239842384,0.06523445163821856
9369,8873,496,0.0009245210570854474,0.052940548617782045
123955,123484,471,0.0008779222134823502,0.003799766044128918
2597,2496,101,0.00018825932815651246,0.03889102810935695
3635,3955,320,0.0005964651981196434,0.08803301237964237
3771,3440,331,0.0006169686893050062,0.08777512596128348
6741,6976,235,0.0004380291298691132,0.03486129654353953
114847,114466,381,0.0007101663765112005,0.0033174571386279136
1987,1577,410,0.0007642210350907932,0.20634121791645696
216243,216298,55,0.00010251745592681373,0.00025434349319977987
2814,2202,612,0.001140739691403818,0.21748400852878466
83310,83672,362,0.0006747512553728467,0.004345216660664986
1019,1004,15,2.7959306161858287e-05,0.014720314033366046
123898,123823,75,0.00013979653080929143,0.0006053366478877786
2413,2193,220,0.0004100698237072549,0.09117281392457521
4811,4994,183,0.0003411035351746711,0.03803782997297859
11358,10725,633,0.0011798827200304198,0.05573164289487586
6570,6549,21,3.91430286266016e-05,0.0031963470319634705
1538,1564,26,4.846279734722103e-05,0.016905071521456438
2997,3157,160,0.0002982325990598217,0.05338672005338672
218507,218691,184,0.000342967488918795,0.0008420782858215069
216243,216129,114,0.000212490726830123,0.0005271846949959074
49377,49175,202,0.0003765186563130249,0.004090973530186119
3024,2956,68,0.00012674885460042424,0.022486772486772486
9853,10225,372,0.0006933907928140855,0.03775499847762103
121831,122122,291,0.0005424105395400508,0.0023885546371613135
6733,6696,37,6.896628853258377e-05,0.00549532155057181
5046,5007,39,7.269419602083154e-05,0.0077288941736028535
4752,4667,85,0.0001584360682505303,0.017887205387205386
4838,4624,214,0.00039888610124251154,0.04423315419594874
119049,119056,7,1.3047676208867201e-05,5.8799317927912035e-05
5740,5673,67,0.00012488490085630036,0.011672473867595819
5139,5286,147,0.0002740012003862112,0.028604786923525978
2879,2825,54,0.00010065350218268983,0.0187565126780132
3137,3285,148,0.0002758651541303351,0.047178833280204016
5478,5418,60,0.00011183722464743315,0.01095290251916758
3810,3723,87,0.00016216397573877808,0.02283464566929134
6620,6552,68,0.00012674885460042424,0.01027190332326284
135494,135882,388,0.0007232140527200677,0.002863595435960264
123948,123953,5,9.319768720619429e-06,4.0339497208506797e-05
