true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
122074,47999.0,125,123,1396,947,116481,15659,539,2008,3154,9958,0,0,74075.0,0.13807237359597685,0.6068040696626636,133661
6933,4111.0,1,1,33606,3001,3001,676,106,307,118,133,0,12,2822.0,0.005260077465917606,0.4070387999423049,37284
2748,1552.0,1,1,12246,1902,1902,277,0,75,111,81,0,10,1196.0,0.0022292886779721674,0.43522561863173215,14426
454,-99.0,1,1,12246,2070,2070,101,0,18,32,44,0,7,553.0,0.0010307664205005088,1.2180616740088106,14418
4729,2143.0,1,1,33648,3203,3203,575,71,275,73,117,33,6,2586.0,0.004820184382304369,0.5468386551067879,37427
5387,3423.0,1,1,33648,2845,2845,447,60,162,72,123,24,6,1964.0,0.0036608051534593117,0.3645813996658623,36941
6241,-4485.0,1,1,90037,15915,15915,2578,431,2147,0,0,0,0,10726.0,0.0199927678594728,1.7186348341611921,108531
122527,32561.0,125,123,34656,3633,446859,19623,3143,5689,6390,2633,1409,359,89966.0,0.1676924625438495,0.7342544908469154,501263
119674,-136295.0,125,123,9908,6594,811062,58334,504,39351,18479,0,0,0,255969.0,0.47711437592964695,2.138885639320153,879429
373,-105.0,1,1,34656,3399,3399,97,14,19,26,24,11,3,478.0,0.0008909698896912174,1.2815013404825737,38153
6933,3303.0,1,1,33648,3407,3407,767,206,276,108,134,37,6,3630.0,0.006766152091169706,0.5235828645607962,37823
48691,-20528.0,4750,1383,12246,1953,2700999,14778,9,3759,3952,5355,0,1703,69219.0,0.12902101421451126,1.4215974204678483,2732773
6487,4263.0,1,1,29238,2056,2056,479,72,90,183,122,0,12,2224.0,0.004145433126931522,0.34283952520425465,31774
5970,3365.0,1,1,12288,1992,1992,547,0,199,184,126,32,6,2605.0,0.004855599503442723,0.43634840871021774,14828
9877,2826.0,1,1,64501,8076,8076,1593,562,0,1031,0,0,0,7051.0,0.013142737849817518,0.713880733016098,74171
1174,-1871.0,1,1,90037,15915,15915,791,115,676,0,0,0,0,3045.0,0.005675739150857232,2.593696763202726,106744
2097,-4407.0,125,95,33648,2845,270275,1439,87,292,47,802,147,64,6504.0,0.012123155151781754,3.1015736766809727,305487
10194,2497.0,1,1,64501,8483,8483,1698,776,0,922,0,0,0,7697.0,0.014346851968521548,0.755051991367471,74683
9369,-3563.0,1,1,36812,12449,12449,3001,1516,955,530,0,0,0,12932.0,0.02410464981901009,1.3802967232362044,52263
123955,57477.0,125,123,12246,2101,258423,14315,0,4309,5036,4239,0,731,66478.0,0.12391191700186768,0.5363075309588157,285109
2597,1085.0,1,1,33606,2804,2804,319,55,100,60,94,0,10,1512.0,0.0028182980611153154,0.5822102425876011,36730
3635,2253.0,1,1,12246,1953,1953,281,0,63,115,91,0,12,1382.0,0.00257598407437921,0.38019257221458047,14481
3771,1427.0,1,1,34824,3822,3822,534,58,179,167,113,12,5,2344.0,0.004369107576226388,0.6215857862635905,39181
6741,4357.0,1,1,29280,2079,2079,498,37,80,204,134,37,6,2384.0,0.004443665725991344,0.3536567274885032,31858
114847,-145911.0,125,123,36812,12126,1491498,60439,22715,19245,18479,0,0,0,260758.0,0.48604085041025624,2.270481597255479,1588874
1987,1110.0,1,1,12246,1814,1814,224,0,72,68,73,0,11,877.0,0.0016346874335966479,0.4413688978359336,14285
216243,-165377.0,125,123,90037,15247,1875381,89643,12498,77145,0,0,0,0,381620.0,0.7113220278325573,1.7647738886345454,2055186
2814,1565.0,1,1,12288,1905,1905,309,0,72,122,87,23,5,1249.0,0.0023280782264107334,0.44385216773276476,14503
83310,5876.0,4750,1226,33648,2845,3487970,16820,2293,5469,2252,4298,1803,705,77434.0,0.14433339422248898,0.9294682511103108,3543188
1019,16.0,1,1,12288,2178,2178,227,0,56,81,61,23,6,1003.0,0.0018695456053562575,0.9842983316977428,14694
123898,59103.0,125,123,12288,1964,241572,13808,2,3167,4628,4233,1406,372,64795.0,0.12077488285050718,0.5229705079985149,267793
2413,991.0,1,1,29280,2600,2600,332,63,40,109,89,25,6,1422.0,0.0026505422241441656,0.5893079154579361,32213
4811,2294.0,1,1,34824,3217,3217,513,46,164,174,110,13,6,2517.0,0.004691571573959821,0.5231760548742466,38555
11358,4381.0,1,1,64501,8076,8076,1649,649,0,1000,0,0,0,6977.0,0.013004805272752351,0.6142806832188765,74227
6570,-1432.0,1,1,9908,6222,6222,1803,26,1167,610,0,0,0,8002.0,0.014915357860479334,1.2179604261796042,17934
1538,639.0,1,1,29238,2491,2491,210,22,26,84,69,0,9,899.0,0.0016756944159673733,0.5845253576072822,31940
2997,-2615.0,1,1,9908,6222,6222,1279,14,813,452,0,0,0,5612.0,0.010460508412023247,1.8725392058725392,17410
218507,-173308.0,125,123,90037,15915,1957545,92135,14990,77145,0,0,0,0,391815.0,0.7303250362539003,1.7931462149954005,2139842
216243,-165377.0,125,123,90037,15247,1875381,89643,12498,77145,0,0,0,0,381620.0,0.7113220278325573,1.7647738886345454,2055186
49377,-31171.0,4750,1383,33648,2905,4017615,17425,2123,4860,2293,5475,1849,825,80548.0,0.15013774618169076,1.6312858213338195,4073438
3024,1626.0,1,1,12288,2113,2113,342,0,113,112,87,25,5,1398.0,0.0026058073342851923,0.4623015873015873,14744
9853,-4104.0,1,1,90037,15247,15247,3163,555,2608,0,0,0,0,13957.0,0.026015202406737076,1.4165228864305288,108448
121831,42117.0,125,123,33648,3407,419061,17469,3679,5054,2637,4331,1409,359,79714.0,0.14858320875909142,0.6542998087514672,470303
6733,4126.0,1,1,12246,2111,2111,569,0,229,180,148,0,12,2607.0,0.004859327410930971,0.3871973860092084,14927
5046,-2445.0,1,1,36812,12103,12103,1780,824,505,451,0,0,0,7491.0,0.013962877497232028,1.4845422116527942,50696
4752,-3586.0,1,1,9908,6594,6594,1864,18,1306,540,0,0,0,8338.0,0.01554164631850496,1.7546296296296295,18367
4838,-2967.0,1,1,36812,11130,11130,1722,652,619,451,0,0,0,7805.0,0.01454815897288693,1.6132699462587847,49665
119049,54778.0,125,123,29238,2587,318201,14049,2291,1692,5130,4205,0,731,64271.0,0.11979817108858627,0.5398701375064049,361613
5740,-3153.0,1,1,36812,11130,11130,2104,1105,391,608,0,0,0,8893.0,0.016576140646493716,1.5493031358885017,50047
5139,-4670.0,1,1,90037,15915,15915,2269,336,1933,0,0,0,0,9809.0,0.018283522276111196,1.9087371083868456,108222
2879,1279.0,1,1,33606,3190,3190,330,59,109,52,98,0,12,1600.0,0.0029823259905982172,0.5557485237929837,37127
3137,1812.0,1,1,12246,1988,1988,296,0,77,111,97,0,11,1325.0,0.0024697387109641486,0.4223780682180427,14531
5478,3647.0,1,1,12288,2103,2103,411,0,124,134,123,24,6,1831.0,0.003412899305490835,0.3342460752099306,14803
3810,1771.0,1,1,12288,2002,2002,445,1,140,153,113,32,6,2039.0,0.0038006016842686034,0.5351706036745407,14736
6620,2722.0,1,1,34656,3633,3633,872,176,311,263,80,36,6,3898.0,0.007265691694594907,0.588821752265861,39162
