true_counts,estimates,absolute_error,normalized_error,relative_error
122074,124169,2095,0.003904983093939541,0.01716172157871455
6933,13128,6195,0.011547193444847472,0.8935525746430116
2748,2379,369,0.0006877989315817139,0.13427947598253276
454,876,422,0.0007865884800202798,0.9295154185022027
4729,3783,946,0.001763300241941196,0.2000422922393741
5387,1062,4325,0.008061599943335806,0.8028587339892334
6241,5641,600,0.0011183722464743315,0.09613843935266785
122527,120941,1586,0.002956230638180483,0.012944085793335346
119674,117458,2216,0.004130521496978531,0.0185169711048348
373,1960,1587,0.0029580945919246066,4.254691689008043
6933,7198,265,0.0004939477421928298,0.03822299148997548
48691,52594,3903,0.007275011463315526,0.08015855086155553
6487,6609,122,0.00022740235678311407,0.018806844458147065
5970,6783,813,0.0015153943939727192,0.13618090452261306
9877,9605,272,0.000506995418401697,0.027538726333907058
1174,0,1174,0.002188281695601442,1.0
2097,3965,1868,0.0034818655940234188,0.8907963757749165
10194,5833,4361,0.008128702278124266,0.42780066705905434
9369,8859,510,0.0009506164095031817,0.05443483829650977
123955,123940,15,2.7959306161858287e-05,0.00012101165745633496
2597,0,2597,0.004840687873489732,1.0
3635,3353,282,0.0005256349558429358,0.07757909215955984
3771,0,3771,0.007028969569091174,1.0
6741,4543,2198,0.004096970329584301,0.3260643821391485
114847,114866,19,3.541512113835383e-05,0.0001654374951021794
1987,3016,1029,0.0019180084027034785,0.517866129843986
216243,209013,7230,0.013476385570015695,0.033434608287898335
2814,3780,966,0.0018005793168236737,0.34328358208955223
83310,78944,4366,0.008138022046844886,0.05240667386868323
1019,4521,3502,0.006527566011921848,3.436702649656526
123898,125388,1490,0.0027772910787445897,0.012026021404703869
2413,12584,10171,0.018958273531484042,4.215084956485702
4811,7613,2802,0.005222798391035128,0.582415298274787
11358,7334,4024,0.007500549866354516,0.3542877267124494
6570,7659,1089,0.002029845627350912,0.16575342465753426
1538,2690,1152,0.0021472747132307165,0.7490247074122237
2997,4134,1137,0.0021193154070688583,0.3793793793793794
218507,217569,938,0.001748388611988205,0.004292768652720508
216243,218792,2549,0.004751218093771785,0.011787664803022525
49377,50968,1591,0.002965550406901102,0.0322214796362679
3024,1064,1960,0.003653349338482816,0.6481481481481481
9853,16533,6680,0.012451211010747558,0.6779661016949152
121831,122829,998,0.001860225836635638,0.008191675353563544
6733,4221,2512,0.004682251805239201,0.37308777662260506
5046,5745,699,0.0013029036671425962,0.13852556480380498
4752,4442,310,0.0005778256606784046,0.06523569023569023
4838,11808,6970,0.012991757596543484,1.4406779661016949
119049,117914,1135,0.0021155874995806103,0.00953388940688288
5740,7608,1868,0.0034818655940234188,0.3254355400696864
5139,9704,4565,0.008508948841925539,0.8883051177271842
2879,1900,979,0.0018248107154972843,0.3400486279958319
3137,4463,1326,0.0024716026647082726,0.42269684411858466
