true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
183,32.0,1,1,16470,2222,2222,73,18,1,54,0,0,0,151.0,0.00028145701536270675,0.825136612021858,18766
27,-20.0,1,1,24198,3934,3934,28,6,22,0,0,0,0,47.0,8.760582597382263e-05,1.7407407407407407,28161
1750,514.0,1,1,9386,3094,3094,667,352,163,152,0,0,0,1236.0,0.002303846827737123,0.7062857142857143,13148
2250,1560.0,1,1,18150,2484,2484,365,128,26,211,0,0,0,690.0,0.0012861280834454813,0.30666666666666664,21000
858,126.0,1,1,24198,4105,4105,432,82,350,0,0,0,0,732.0,0.0013644141406986845,0.8531468531468531,28736
240,-210.0,38,25,3156,2254,56350,226,81,91,54,0,0,0,450.0,0.0008387791848557487,1.875,59770
639,220.0,38,21,16470,2041,42861,222,60,10,152,0,0,0,419.0,0.0007809966187879081,0.6557120500782473,59591
1373,853.0,1,1,16470,2185,2185,295,86,14,195,0,0,0,520.0,0.0009692559469444206,0.37873270211216314,18951
614,26.0,1,1,9386,3079,3079,342,167,97,78,0,0,0,588.0,0.0010960048015448449,0.9576547231270358,12808
2707,1934.0,1,1,17814,2419,2419,425,188,0,237,0,0,0,773.0,0.0014408362442077638,0.28555596601403765,20659
1294,1042.0,1,1,376,290,290,107,0,32,35,40,0,0,252.0,0.0004697163435192192,0.1947449768160742,774
363,-300.0,38,24,9386,3024,72576,337,119,106,112,0,0,0,663.0,0.0012358013323541363,1.8264462809917354,82337
2070,465.0,1,1,24198,4072,4072,885,180,705,0,0,0,0,1605.0,0.0029916457593188368,0.7753623188405797,29156
549,-36.0,1,1,10008,2932,2932,311,66,175,70,0,0,0,585.0,0.0010904129403124733,1.0655737704918034,13252
776,221.0,38,21,754,566,11886,252,0,18,234,0,0,0,555.0,0.0010344943279887565,0.7152061855670103,12930
63,-29.0,1,1,24198,3994,3994,58,9,49,0,0,0,0,92.0,0.0001714837444593975,1.4603174603174602,28251
937,312.0,1,1,16470,2222,2222,300,154,15,131,0,0,0,625.0,0.0011649710900774287,0.6670224119530416,18993
2218,1068.0,1,1,24198,4142,4142,628,125,503,0,0,0,0,1150.0,0.0021435468057424685,0.5184851217312895,28969
38866,11836.0,125,123,5284,3102,381546,14744,7468,3441,3835,0,0,0,27030.0,0.050382669703668635,0.6954664745535944,401699
410,-420.0,38,28,22854,3879,108612,448,116,332,0,0,0,0,830.0,0.0015470816076228252,2.024390243902439,131952
1182,118.0,1,1,22854,3967,3967,554,81,473,0,0,0,0,1064.0,0.0019832467837478146,0.9001692047377327,27376
838,181.0,1,1,3191,1885,1885,344,20,190,134,0,0,0,657.0,0.001224617609889393,0.7840095465393795,5421
180,-229.0,38,22,9386,3047,67034,193,109,36,48,0,0,0,409.0,0.0007623570813466693,2.272222222222222,76651
132,-163.0,38,16,5284,3233,51728,148,93,39,16,0,0,0,295.0,0.0005498663545165463,2.234848484848485,57198
647,402.0,38,23,376,304,6992,101,0,14,26,61,0,0,245.0,0.000456668667310352,0.3786707882534776,7507
677,112.0,1,1,2483,1579,1579,313,0,173,140,0,0,0,565.0,0.0010531338654299954,0.8345642540620384,4376
27,-54.0,38,4,18150,2259,9036,26,14,0,12,0,0,0,81.0,0.00015098025327403474,3.0,27250
368,83.0,1,1,22854,3930,3930,161,25,136,0,0,0,0,285.0,0.0005312268170753075,0.7744565217391305,26946
1347,531.0,1,1,22854,3948,3948,445,55,390,0,0,0,0,816.0,0.0015209862552050908,0.6057906458797327,27248
1317,229.0,38,23,10008,3277,75371,585,371,115,99,0,0,0,1088.0,0.002027981673606788,0.8261199696279423,86002
1287,854.0,1,1,17814,2229,2229,210,62,0,148,0,0,0,433.0,0.0008070919712056425,0.33644133644133645,20254
1112,480.0,1,1,17814,2289,2289,385,227,0,158,0,0,0,632.0,0.0011780187662862958,0.5683453237410072,20489
2979,1690.0,1,1,5284,3233,3233,672,453,143,76,0,0,0,1289.0,0.002402636376175689,0.4326955354145686,9190
2102,268.0,38,28,5816,3588,100464,1000,580,420,0,0,0,0,1834.0,0.0034184911667232065,0.8725023786869648,107318
775,110.0,1,1,24198,4017,4017,351,54,297,0,0,0,0,665.0,0.001239529239842384,0.8580645161290322,28567
804,340.0,1,1,17814,2342,2342,211,76,0,135,0,0,0,464.0,0.000864874537273483,0.5771144278606966,20368
1281,747.0,1,1,754,568,568,282,0,26,256,0,0,0,534.0,0.000995351299362155,0.4168618266978923,1605
469,42.0,1,1,18150,2377,2377,241,111,10,120,0,0,0,427.0,0.0007959082487408992,0.9104477611940298,20769
506,-182.0,38,28,3282,1809,50652,319,22,171,126,0,0,0,688.0,0.0012824001759572335,1.359683794466403,54291
1483,377.0,1,1,22854,3997,3997,634,57,577,0,0,0,0,1106.0,0.0020615328410010176,0.7457855697909642,27486
1557,422.0,38,23,24198,3901,89723,614,104,510,0,0,0,0,1135.0,0.0021155874995806103,0.7289659601798331,114573
1742,1025.0,38,28,16470,2290,64120,409,114,13,282,0,0,0,717.0,0.001336454834536826,0.4115958668197474,81037
1262,509.0,1,1,22854,3866,3866,436,70,366,0,0,0,0,753.0,0.001403557169325286,0.5966719492868463,27157
86,-19.0,1,1,24198,4112,4112,76,11,65,0,0,0,0,105.0,0.000195715143133008,1.2209302325581395,28387
772,1.0,1,1,9386,2955,2955,415,295,28,92,0,0,0,771.0,0.0014371083367195159,0.9987046632124352,12757
133,-249.0,38,22,5284,2968,65296,202,146,32,24,0,0,0,382.0,0.0007120303302553244,2.8721804511278197,70820
1282,176.0,1,1,3688,2483,2483,609,99,510,0,0,0,0,1106.0,0.0020615328410010176,0.8627145085803433,6781
1302,382.0,1,1,9386,2999,2999,580,274,166,140,0,0,0,920.0,0.001714837444593975,0.706605222734255,12966
0,-1.0,1,1,16470,2144,2144,2,1,1,0,0,0,0,1.0,1.8639537441238858e-06,0.0,18617
145,-76.0,1,1,18150,2259,2259,118,48,5,65,0,0,0,221.0,0.0004119337774513788,1.5241379310344827,20528
1565,999.0,1,1,16470,2336,2336,311,109,17,185,0,0,0,566.0,0.0010549978191741194,0.36166134185303517,19118
2055,1207.0,38,28,16470,2282,63896,439,134,23,282,0,0,0,848.0,0.001580632775017055,0.41265206812652067,80843
272,-27.0,1,1,3156,2147,2147,150,30,61,59,0,0,0,299.0,0.0005573221694930418,1.099264705882353,5454
16835,-1220.0,125,123,9386,2986,367278,9685,3595,2900,3190,0,0,0,18055.0,0.03365368485015676,1.0724680724680724,386474
389,100.0,1,1,24198,3882,3882,176,40,136,0,0,0,0,289.0,0.000538682632051803,0.7429305912596401,28257
1226,299.0,38,22,24198,4125,90750,526,97,429,0,0,0,0,927.0,0.001727885120802842,0.7561174551386624,115512
993,130.0,38,28,3191,1765,49420,512,24,329,159,0,0,0,863.0,0.0016085920811789135,0.8690835850956697,53161
1575,530.0,1,1,24198,3932,3932,611,96,515,0,0,0,0,1045.0,0.0019478316626094607,0.6634920634920635,28742
509,-133.0,1,1,9386,3018,3018,325,88,161,76,0,0,0,642.0,0.0011966583037275346,1.261296660117878,12730
532,-38.0,38,23,9386,3099,71277,329,123,117,89,0,0,0,570.0,0.001062453634150615,1.0714285714285714,81030
259,-42.0,1,1,9386,3033,3033,173,40,91,42,0,0,0,301.0,0.0005610500769812896,1.162162162162162,12593
387,205.0,1,1,16470,1941,1941,103,25,0,78,0,0,0,182.0,0.00033923958143054723,0.4702842377260982,18515
1732,394.0,1,1,9917,3245,3245,668,286,231,151,0,0,0,1338.0,0.0024939701096377592,0.7725173210161663,13831
