true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
122074,101341.0,125,123,1396,947,116481,15635,527,2010,3141,9957,0,0,20733.0,0.038645352976920525,0.1698396054851975,133637
6933,6098.0,1,1,33606,3001,3001,678,106,308,119,133,0,12,835.0,0.0015564013763434447,0.1204384826193567,37286
2748,2398.0,1,1,12246,1902,1902,280,0,76,111,83,0,10,350.0,0.0006523838104433601,0.12736535662299855,14429
454,312.0,1,1,12246,2070,2070,102,0,19,32,44,0,7,142.0,0.0002646814316655918,0.31277533039647576,14419
4729,4009.0,1,1,33648,3203,3203,575,74,272,73,117,33,6,720.0,0.0013420466957691978,0.1522520617466695,37427
5387,4861.0,1,1,33648,2845,2845,449,61,163,72,123,24,6,526.0,0.000980439669409164,0.09764247261926862,36943
6241,3606.0,1,1,90037,15915,15915,2578,430,2148,0,0,0,0,2635.0,0.004911518115766439,0.4222079794904663,108531
122527,98885.0,125,123,34656,3633,446859,19620,3145,5714,6374,2616,1412,359,23642.0,0.04406759441857691,0.19295338986509095,501260
119674,53360.0,125,123,9908,6594,811062,58275,495,39316,18464,0,0,0,66314.0,0.12360622858783137,0.5541220315189599,879370
373,245.0,1,1,34656,3399,3399,97,13,19,27,24,11,3,128.0,0.00023858607924785738,0.34316353887399464,38153
6933,6046.0,1,1,33648,3407,3407,768,204,278,109,134,37,6,887.0,0.0016533269710378867,0.12793884321361604,37824
48691,29504.0,4750,1383,12246,1953,2700999,14746,7,3690,3934,5410,0,1705,19187.0,0.035763680488505,0.39405639645930457,2732741
6487,5918.0,1,1,29238,2056,2056,480,73,89,184,122,0,12,569.0,0.001060589680406491,0.08771388931709573,31775
5970,5309.0,1,1,12288,1992,1992,547,0,201,182,126,32,6,661.0,0.0012320734248658885,0.11072026800670016,14828
9877,8067.0,1,1,64501,8076,8076,1595,564,0,1031,0,0,0,1810.0,0.0033737562768642333,0.18325402450136682,74173
1174,326.0,1,1,90037,15915,15915,791,113,678,0,0,0,0,848.0,0.001580632775017055,0.7223168654173765,106744
2097,135.0,125,95,33648,2845,270275,1482,88,314,48,820,149,63,1962.0,0.003657077245971064,0.9356223175965666,305530
10194,8247.0,1,1,64501,8483,8483,1697,775,0,922,0,0,0,1947.0,0.0036291179398092056,0.19099470276633312,74682
9369,6282.0,1,1,36812,12449,12449,2997,1509,959,529,0,0,0,3087.0,0.005754025208110435,0.32949087415946204,52259
123955,105967.0,125,123,12246,2101,258423,14318,0,4323,5032,4233,0,730,17988.0,0.033528799949300456,0.1451171796216369,285112
2597,2206.0,1,1,33606,2804,2804,322,57,101,60,94,0,10,391.0,0.0007288059139524394,0.15055833654216402,36733
3635,3225.0,1,1,12246,1953,1953,283,0,65,115,91,0,12,410.0,0.0007642210350907932,0.11279229711141678,14483
3771,3115.0,1,1,34824,3822,3822,536,59,181,166,113,12,5,656.0,0.001222753656145269,0.1739591620259878,39183
6741,6121.0,1,1,29280,2079,2079,500,38,81,204,134,37,6,620.0,0.0011556513213568092,0.09197448449784898,31860
114847,49204.0,125,123,36812,12126,1491498,60332,22656,19212,18464,0,0,0,65643.0,0.12235551562552424,0.5715691311048613,1588767
1987,1689.0,1,1,12246,1814,1814,222,1,70,66,74,0,11,298.0,0.000555458215748918,0.14997483643683945,14283
216243,121512.0,125,123,90037,15247,1875381,89666,12577,77089,0,0,0,0,94731.0,0.17657420213459982,0.43807660826015177,2055209
2814,2401.0,1,1,12288,1905,1905,314,0,74,123,89,23,5,413.0,0.0007698128963231648,0.14676616915422885,14508
83310,62596.0,4750,1226,33648,2845,3487970,16854,2275,5524,2256,4277,1812,710,20714.0,0.03860993785578217,0.2486376185331893,3543222
1019,730.0,1,1,12288,2178,2178,227,0,55,81,62,23,6,289.0,0.000538682632051803,0.28361138370951916,14694
123898,105990.0,125,123,12288,1964,241572,13766,2,3176,4598,4216,1403,371,17908.0,0.03337968364977055,0.1445382492049912,267751
2413,2006.0,1,1,29280,2600,2600,332,62,41,109,89,25,6,407.0,0.0007586291738584215,0.16866970576046414,32213
4811,4211.0,1,1,34824,3217,3217,513,46,164,174,110,13,6,600.0,0.0011183722464743315,0.12471419663271668,38555
11358,9541.0,1,1,64501,8076,8076,1652,651,0,1001,0,0,0,1817.0,0.0033868039530731003,0.15997534777249517,74230
6570,4536.0,1,1,9908,6222,6222,1806,26,1170,610,0,0,0,2034.0,0.003791281915547984,0.3095890410958904,17937
1538,1271.0,1,1,29238,2491,2491,212,23,26,84,70,0,9,267.0,0.0004976756496810775,0.17360208062418725,31942
2997,1624.0,1,1,9908,6222,6222,1275,14,810,451,0,0,0,1373.0,0.002559208490682095,0.4581247914581248,17406
218507,121735.0,125,123,90037,15915,1957545,92047,14958,77089,0,0,0,0,96772.0,0.18037853172635668,0.4428782601930373,2139754
216243,121512.0,125,123,90037,15247,1875381,89666,12577,77089,0,0,0,0,94731.0,0.17657420213459982,0.43807660826015177,2055209
49377,27615.0,4750,1383,33648,2905,4017615,17424,2224,4756,2289,5489,1840,826,21762.0,0.040563361379624005,0.4407315146728234,4073437
3024,2581.0,1,1,12288,2113,2113,342,0,112,112,88,25,5,443.0,0.0008257315086468815,0.14649470899470898,14744
9853,6434.0,1,1,90037,15247,15247,3165,561,2604,0,0,0,0,3419.0,0.006372857851159566,0.34700091342738254,108450
121831,100846.0,125,123,33648,3407,419061,17446,3664,5072,2626,4313,1412,359,20985.0,0.039115069320439746,0.1722468008963236,470280
6733,6057.0,1,1,12246,2111,2111,569,0,228,181,148,0,12,676.0,0.001260032731027747,0.10040100995098768,14927
5046,3232.0,1,1,36812,12103,12103,1782,829,504,449,0,0,0,1814.0,0.003381212091840729,0.35949266745937375,50698
4752,2657.0,1,1,9908,6594,6594,1862,18,1304,540,0,0,0,2095.0,0.003904983093939541,0.44086700336700335,18365
4838,3070.0,1,1,36812,11130,11130,1724,659,616,449,0,0,0,1768.0,0.0032954702196110303,0.36544026457213724,49667
119049,101570.0,125,123,29238,2587,318201,14041,2278,1713,5124,4196,0,730,17479.0,0.0325800474935414,0.14682189686599637,361605
5740,3544.0,1,1,36812,11130,11130,2106,1106,391,609,0,0,0,2196.0,0.004093242422096053,0.38257839721254355,50049
5139,2777.0,1,1,90037,15915,15915,2267,336,1931,0,0,0,0,2362.0,0.0044026587436206185,0.45962249464876437,108220
2879,2498.0,1,1,33606,3190,3190,328,62,104,52,98,0,12,381.0,0.0007101663765112005,0.13233761722820422,37125
3137,2782.0,1,1,12246,1988,1988,298,0,78,111,98,0,11,355.0,0.0006617035791639795,0.11316544469238125,14533
5478,4957.0,1,1,12288,2103,2103,412,0,125,134,123,24,6,521.0,0.0009711199006885445,0.09510770354143848,14804
3810,3277.0,1,1,12288,2002,2002,445,1,140,153,113,32,6,533.0,0.000993487345618031,0.13989501312335959,14736
6620,5651.0,1,1,34656,3633,3633,873,177,310,264,80,36,6,969.0,0.0018061711780560455,0.14637462235649548,39163
135494,64305.0,125,123,36812,12103,1488669,66356,28172,18716,19468,0,0,0,71189.0,0.1326930030904353,0.5254033388932351,1591962
123948,106936.0,125,123,12246,2033,250059,13541,6,3965,4870,3973,0,727,17012.0,0.03170958109503554,0.1372511053022235,275971
121500,105265.0,125,123,12246,1901,233823,12600,14,3278,4521,4051,0,736,16235.0,0.030261289035851287,0.13362139917695473,258794
2142,1131.0,1,1,9908,6594,6594,937,20,602,315,0,0,0,1011.0,0.0018844572353092486,0.47198879551820727,17440
80500,57725.0,4750,1226,33648,3407,4176982,19056,4609,5376,2193,4443,1773,662,22775.0,0.0424515465224215,0.2829192546583851,4234436
121025,104918.0,125,123,12246,1938,238374,12538,14,3376,4361,4051,0,736,16107.0,0.03002270295660343,0.1330882049163396,263283
124767,105982.0,125,123,12288,2190,269370,14679,0,4471,4218,4216,1403,371,18785.0,0.0350143710833672,0.15056064504235897,296462
79597,26247.0,4750,1226,9908,6222,7628172,47065,562,30253,16250,0,0,0,53350.0,0.09944193224900931,0.6702513913840974,7689895
119538,103471.0,125,123,12246,1983,243909,12618,6,3458,4454,3973,0,727,16067.0,0.029948144806838474,0.1344091418628386,268898
123624,105077.0,125,123,29280,2743,337389,14890,2915,1767,4218,4216,1403,371,18547.0,0.03457075009226571,0.15002750275027502,381684
5045,4584.0,1,1,12288,1942,1942,392,0,126,131,96,33,6,461.0,0.0008592826760411114,0.09137760158572844,14623
118038,95165.0,125,123,34824,3121,383883,18422,1680,4354,6159,5177,693,359,22873.0,0.04263421398934564,0.19377658042325352,437254
1796,957.0,1,1,90037,15247,15247,837,79,758,0,0,0,0,839.0,0.0015638571913199402,0.4671492204899777,106122
184124,119903.0,4750,1226,64501,8076,9901176,55226,15636,0,39590,0,0,0,64221.0,0.11970497340138007,0.3487921183550216,10025653
5389,2796.0,1,1,36812,11130,11130,2359,710,1046,603,0,0,0,2593.0,0.004833232058513236,0.48116533679717943,50302
1996,1024.0,1,1,36812,12449,12449,873,464,71,338,0,0,0,972.0,0.001811763039288417,0.48697394789579157,50135
6588,5940.0,1,1,12246,1936,1936,529,0,182,187,148,0,12,648.0,0.001207842026192278,0.09836065573770492,14712
495,196.0,1,1,36812,12103,12103,288,107,87,94,0,0,0,299.0,0.0005573221694930418,0.604040404040404,49204
83453,64387.0,4750,1226,29280,2188,2682488,14810,1898,2092,4021,4277,1812,710,19066.0,0.035538142085466004,0.22846392580254754,2731328
5207,4730.0,1,1,29238,2587,2587,394,71,58,146,107,0,12,477.0,0.0008891059359470935,0.09160745150758594,32220
123863,104886.0,125,123,12288,2113,259899,14781,5,4340,4619,4046,1412,359,18977.0,0.03537225020223898,0.15320959447131105,287093
120740,101373.0,125,123,33606,3001,369123,16140,2069,6539,2606,4196,0,730,19367.0,0.036099192162447294,0.16040251780685771,418994
7304,6775.0,1,1,1396,947,947,452,33,97,132,190,0,0,529.0,0.0009860315306415355,0.07242606790799562,2796
77066,60290.0,4750,1226,12246,1874,2297524,12930,5,3385,3955,4213,0,1372,16776.0,0.03126968801142231,0.2176835439752939,2327450
184124,119903.0,4750,1226,64501,8076,9901176,55226,15636,0,39590,0,0,0,64221.0,0.11970497340138007,0.3487921183550216,10025653
11398,7613.0,1,1,90037,15247,15247,3533,671,2862,0,0,0,0,3785.0,0.007055064921508908,0.3320758027724162,108818
80556,63612.0,4750,1226,12246,1804,2211704,13111,18,3439,3958,4257,0,1439,16944.0,0.03158283224043512,0.21033814985848354,2241811
1691,1402.0,1,1,33606,3190,3190,232,32,72,40,79,0,9,289.0,0.000538682632051803,0.17090479006505027,37029
5763,3096.0,1,1,36812,12126,12126,2507,1188,736,583,0,0,0,2667.0,0.004971164635578403,0.4627798021863613,51446
182814,78746.0,4750,1226,90037,15915,19511790,99015,16414,82601,0,0,0,0,104068.0,0.19397793824348455,0.5692561838808844,19705592
2693,2332.0,1,1,12246,1804,1804,267,0,77,95,85,0,10,361.0,0.0006728873016287228,0.13405124396583737,14318
9965,6429.0,1,1,90037,15915,15915,3286,682,2604,0,0,0,0,3536.0,0.006590940439222061,0.35484194681384845,109239
122955,105041.0,125,123,12288,2059,253257,13963,2,3753,4218,4216,1403,371,17914.0,0.03339086737223529,0.1456955796836241,279633
83511,39541.0,125,123,64501,8610,1059030,40257,20148,0,20109,0,0,0,43970.0,0.08195804612912726,0.5265174647651207,1163913
122543,104465.0,125,123,12288,1900,233700,13907,3,2812,5008,4313,1412,359,18078.0,0.033696555786271606,0.14752372636543906,260020
10149,8309.0,1,1,64501,8076,8076,1624,702,0,922,0,0,0,1840.0,0.00342967488918795,0.18129865011331164,74202
184922,102742.0,125,123,36812,12449,1531227,76967,34725,20700,21542,0,0,0,82180.0,0.15317971869210092,0.4444035863769589,1645131
9369,6282.0,1,1,36812,12449,12449,2997,1509,959,529,0,0,0,3087.0,0.005754025208110435,0.32949087415946204,52259
2898,2353.0,1,1,64501,8076,8076,469,104,0,365,0,0,0,545.0,0.0010158547905475177,0.18806073153899242,73047
7009,6336.0,1,1,12288,1926,1926,522,0,157,194,132,33,6,673.0,0.0012544408697953752,0.09601940362391212,14737
5871,5282.0,1,1,12246,1901,1901,468,0,139,175,142,0,12,589.0,0.0010978687552889688,0.10032362459546926,14616
3055,2573.0,1,1,29280,2079,2079,348,41,49,123,99,30,6,482.0,0.000898425704667713,0.15777414075286417,31708
83511,39541.0,125,123,64501,8610,1059030,40257,20148,0,20109,0,0,0,43970.0,0.08195804612912726,0.5265174647651207,1163913
2467,545.0,125,87,34824,3217,279879,1457,81,282,330,572,68,124,1922.0,0.0035825190962061083,0.7790839075800567,316285
2936,2353.0,1,1,64501,8483,8483,485,120,0,365,0,0,0,583.0,0.0010866850328242255,0.19856948228882834,73470
123898,105990.0,125,123,12288,1964,241572,13766,2,3176,4598,4216,1403,371,17908.0,0.03337968364977055,0.1445382492049912,267751
964,656.0,1,1,12288,2190,2190,215,0,48,73,66,22,6,308.0,0.0005740977531901568,0.31950207468879666,14694
2106,247.0,4750,181,12246,2033,367973,1403,2,331,413,450,0,207,1859.0,0.0034650900103263037,0.8827160493827161,386372
215329,160265.0,125,123,64501,8483,1043409,46679,10601,0,36078,0,0,0,55064.0,0.10263674896643765,0.2557203163531155,1154714
77389,60125.0,4750,1226,12246,1936,2373536,13341,5,3796,3955,4213,0,1372,17264.0,0.032179297438554764,0.22308079959684193,2403873
2952,2087.0,1,1,64501,8483,8483,734,179,0,555,0,0,0,865.0,0.0016123199886671612,0.2930216802168022,73719
2690,2263.0,1,1,12288,2002,2002,332,0,79,102,115,30,6,427.0,0.0007959082487408992,0.1587360594795539,14623
184124,119903.0,4750,1226,64501,8076,9901176,55226,15636,0,39590,0,0,0,64221.0,0.11970497340138007,0.3487921183550216,10025653
670,305.0,1,1,64501,8610,8610,363,173,0,190,0,0,0,365.0,0.0006803431166052183,0.5447761194029851,73475
