true_counts,estimates,absolute_error,normalized_error,relative_error
122074,122084,10,1.8639537441238857e-05,8.191752543539164e-05
6933,6914,19,3.541512113835383e-05,0.002740516370979374
2748,2788,40,7.455814976495543e-05,0.01455604075691412
454,399,55,0.00010251745592681373,0.1211453744493392
4729,4809,80,0.00014911629952991086,0.016916895749629943
5387,5408,21,3.91430286266016e-05,0.0038982736216818265
6241,6089,152,0.00028332096910683064,0.024355071302675852
122527,122482,45,8.387791848557487e-05,0.00036726599035314663
119674,119519,155,0.0002889128303392023,0.0012951852532713873
373,324,49,9.13337334620704e-05,0.13136729222520108
6933,7002,69,0.00012861280834454813,0.0099524015577672
48691,48744,53,9.878954843856594e-05,0.0010884968474666776
6487,6628,141,0.0002628174779214679,0.02173577925080931
5970,5943,27,5.0326751091344914e-05,0.004522613065326633
9877,9764,113,0.0002106267730859991,0.011440720866659917
1174,1222,48,8.946977971794652e-05,0.04088586030664395
2097,2064,33,6.151047355608824e-05,0.015736766809728183
10194,10114,80,0.00014911629952991086,0.007847753580537572
9369,9287,82,0.00015284420701815863,0.008752268118262355
123955,124057,102,0.00019012328190063635,0.0008228792707030777
2597,2711,114,0.000212490726830123,0.04389680400462072
3635,3555,80,0.00014911629952991086,0.02200825309491059
3771,3776,5,9.319768720619429e-06,0.0013259082471492973
6741,6796,55,0.00010251745592681373,0.008159026850615635
114847,114842,5,9.319768720619429e-06,4.353618292162616e-05
1987,2106,119,0.00022181049555074241,0.05988928032209361
216243,216036,207,0.00038583842503364435,0.0009572564198609897
2814,2602,212,0.00039515819375426377,0.07533759772565743
83310,83400,90,0.00016775583697114973,0.0010803024846957148
1019,1035,16,2.9823259905982172e-05,0.015701668302257114
123898,123864,34,6.337442730021212e-05,0.000274419280375793
2413,2518,105,0.000195715143133008,0.0435142975549109
4811,4687,124,0.00023113026427136184,0.025774267304094784
11358,11377,19,3.541512113835383e-05,0.0016728297235428773
6570,6687,117,0.00021808258806249465,0.01780821917808219
1538,1474,64,0.00011929303962392869,0.04161248374512354
2997,2879,118,0.00021994654180661853,0.03937270603937271
218507,218511,4,7.455814976495543e-06,1.8306049691771887e-05
216243,216264,21,3.91430286266016e-05,9.711297013082504e-05
49377,49387,10,1.8639537441238857e-05,0.00020252344208842172
3024,3004,20,3.7279074882477714e-05,0.006613756613756613
9853,9717,136,0.0002534977092008485,0.013802902669237796
121831,121750,81,0.00015098025327403474,0.0006648554144675821
6733,6799,66,0.00012302094711217647,0.009802465468587554
5046,5039,7,1.3047676208867201e-05,0.0013872374157748713
4752,4740,12,2.236744492948663e-05,0.0025252525252525255
4838,4849,11,2.0503491185362745e-05,0.0022736668044646548
119049,119089,40,7.455814976495543e-05,0.00033599610244521163
5740,5701,39,7.269419602083154e-05,0.006794425087108014
5139,5163,24,4.473488985897326e-05,0.004670169293636894
2879,2984,105,0.000195715143133008,0.03647099687391455
3137,3164,27,5.0326751091344914e-05,0.008606949314631815
5478,5563,85,0.0001584360682505303,0.015516611902154072
3810,3817,7,1.3047676208867201e-05,0.001837270341207349
6620,6669,49,9.13337334620704e-05,0.007401812688821752
135494,135310,184,0.000342967488918795,0.0013579937118986818
123948,123820,128,0.00023858607924785738,0.0010326911285377738
121500,121452,48,8.946977971794652e-05,0.0003950617283950617
2142,2046,96,0.00017893955943589304,0.04481792717086835
80500,80537,37,6.896628853258377e-05,0.0004596273291925466
121025,121034,9,1.6775583697114972e-05,7.436480066102046e-05
124767,124840,73,0.00013606862332104366,0.0005850906088949803
79597,79606,9,1.6775583697114972e-05,0.00011306958804980087
119538,119668,130,0.00024231398673610515,0.0010875202864361123
123624,123664,40,7.455814976495543e-05,0.00032356176794150004
5045,4985,60,0.00011183722464743315,0.011892963330029732
118038,117980,58,0.00010810931715918538,0.0004913671868381369
1796,1876,80,0.00014911629952991086,0.044543429844097995
184124,184214,90,0.00016775583697114973,0.0004888010253959288
5389,5395,6,1.1183722464743315e-05,0.001113379105585452
1996,1927,69,0.00012861280834454813,0.034569138276553106
6588,6634,46,8.574187222969875e-05,0.006982392228293868
495,420,75,0.00013979653080929143,0.15151515151515152
83453,83312,141,0.0002628174779214679,0.0016895737720633171
5207,5242,35,6.5238381044336e-05,0.006721720760514692
123863,123792,71,0.0001323407158327959,0.0005732139541267368
120740,120867,127,0.0002367221255037335,0.0010518469438462812
7304,7313,9,1.6775583697114972e-05,0.0012322015334063528
77066,77067,1,1.8639537441238858e-06,1.297589079490307e-05
184124,183941,183,0.0003411035351746711,0.0009938954183050554
11398,11358,40,7.455814976495543e-05,0.00350938761186173
80556,80529,27,5.0326751091344914e-05,0.00033517056457619545
1691,1819,128,0.00023858607924785738,0.07569485511531639
5763,5750,13,2.4231398673610515e-05,0.0022557695644629533
182814,182878,64,0.00011929303962392869,0.00035008259761287427
2693,2866,173,0.00032246399773343227,0.06424062383958411
9965,9944,21,3.91430286266016e-05,0.002107375815353738
122955,122978,23,4.2870936114849375e-05,0.00018706030661624172
83511,83651,140,0.000260953524177344,0.0016764258600663385
122543,122608,65,0.00012115699336805257,0.0005304260545277984
10149,10205,56,0.00010438140967093761,0.005517785003448615
184922,184893,29,5.405465857959269e-05,0.0001568228766723267
9369,9386,17,3.168721365010606e-05,0.0018144946098836588
2898,2852,46,8.574187222969875e-05,0.015873015873015872
7009,6928,81,0.00015098025327403474,0.011556570124126123
5871,5835,36,6.710233478845989e-05,0.0061318344404701075
3055,2796,259,0.0004827640197280864,0.08477905073649754
83511,83612,101,0.00018825932815651246,0.0012094215133335727
2467,2545,78,0.0001453883920416631,0.03161734900689096
2936,3074,138,0.00025722561668909625,0.04700272479564033
123898,123917,19,3.541512113835383e-05,0.00015335195079823726
964,980,16,2.9823259905982172e-05,0.016597510373443983
2106,2203,97,0.00018080351318001692,0.046058879392212725
215329,215199,130,0.00024231398673610515,0.0006037273195900227
77389,77445,56,0.00010438140967093761,0.0007236170515189498
2952,2977,25,4.6598843603097145e-05,0.008468834688346883
2690,2632,58,0.00010810931715918538,0.021561338289962824
184124,184154,30,5.5918612323716575e-05,0.00016293367513197626
670,765,95,0.00017707560569176915,0.1417910447761194
9537,9579,42,7.82860572532032e-05,0.004403900597672224
5053,4966,87,0.00016216397573877808,0.017217494557688503
79294,79371,77,0.0001435244382975392,0.0009710696900143769
7495,7592,97,0.00018080351318001692,0.01294196130753836
3144,3154,10,1.8639537441238857e-05,0.0031806615776081423
10131,10160,29,5.405465857959269e-05,0.0028625012338367385
2045,1937,108,0.00020130700436537966,0.05281173594132029
3229,3333,104,0.00019385118938888412,0.0322081139671725
215329,215533,204,0.0003802465638012727,0.0009473874861258818
120769,120813,44,8.201396474145098e-05,0.0003643319063667001
4780,4659,121,0.00022553840303899018,0.025313807531380753
216243,216302,59,0.00010997327090330926,0.0002728412017961275
5158,5179,21,3.91430286266016e-05,0.00407134548274525
3063,2959,104,0.00019385118938888412,0.03395364022200457
5826,5712,114,0.000212490726830123,0.01956745623069001
81149,81098,51,9.506164095031817e-05,0.000628473548657408
123530,123584,54,0.00010065350218268983,0.0004371407755201166
10171,10405,234,0.0004361651761249893,0.02300658735620883
5033,5068,35,6.5238381044336e-05,0.006954102920723227
83453,83645,192,0.0003578791188717861,0.0023006962002564317
218507,218555,48,8.946977971794652e-05,0.00021967259630126265
3804,3859,55,0.00010251745592681373,0.014458464773922187
939,667,272,0.000506995418401697,0.2896698615548456
183568,183585,17,3.168721365010606e-05,9.260873354833086e-05
5589,5385,204,0.0003802465638012727,0.03650026838432636
184922,184805,117,0.00021808258806249465,0.0006326991920918008
117183,117293,110,0.00020503491185362745,0.0009387027128508401
562,390,172,0.0003206000439893084,0.30604982206405695
5395,5291,104,0.00019385118938888412,0.01927710843373494
3746,3604,142,0.0002646814316655918,0.037907100907634814
7161,7127,34,6.337442730021212e-05,0.0047479402318111995
2727,2692,35,6.5238381044336e-05,0.012834616795012835
5712,5743,31,5.778256606784046e-05,0.005427170868347339
7277,7215,62,0.00011556513213568092,0.008519994503229354
4052,4036,16,2.9823259905982172e-05,0.003948667324777887
7146,7034,112,0.00020876281934187522,0.0156731038343129
123046,122940,106,0.00019757909687713189,0.0008614664434439152
39785,39781,4,7.455814976495543e-06,0.00010054040467512881
4722,4658,64,0.00011929303962392869,0.013553578991952562
1994,2020,26,4.846279734722103e-05,0.013039117352056168
6945,6883,62,0.00011556513213568092,0.00892728581713463
6033,6131,98,0.0001826674669241408,0.016243991380739266
4043,4074,31,5.778256606784046e-05,0.007667573583972298
1663,1568,95,0.00017707560569176915,0.057125676488274206
4253,4168,85,0.0001584360682505303,0.019985892311309664
3130,3060,70,0.000130476762088672,0.022364217252396165
114847,114782,65,0.00012115699336805257,0.0005659703779811402
39785,39940,155,0.0002889128303392023,0.0038959406811612416
79315,79325,10,1.8639537441238857e-05,0.00012607955619996217
120457,120580,123,0.00022926631052723795,0.001021111267921333
4157,4046,111,0.00020689886559775134,0.026701948520567717
5469,5345,124,0.00023113026427136184,0.02267324922289267
1950,1797,153,0.0002851849228509545,0.07846153846153846
4825,4709,116,0.00021621863431837076,0.024041450777202072
1159,1119,40,7.455814976495543e-05,0.03451251078515962
77921,77913,8,1.4911629952991086e-05,0.00010266808690853557
7648,7639,9,1.6775583697114972e-05,0.0011767782426778243
215329,215232,97,0.00018080351318001692,0.0004504734615402477
82939,82916,23,4.2870936114849375e-05,0.0002773122415269053
