true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
183,160.0,1,1,16470,2222,2222,73,18,1,54,0,0,0,23.0,4.2870936114849375e-05,0.12568306010928962,18766
27,27.0,1,1,24198,3934,3934,28,6,22,0,0,0,0,0.0,0.0,0.0,28161
1750,1672.0,1,1,9386,3094,3094,667,352,163,152,0,0,0,78.0,0.0001453883920416631,0.044571428571428574,13148
2250,2150.0,1,1,18150,2484,2484,365,128,26,211,0,0,0,100.0,0.00018639537441238858,0.044444444444444446,21000
858,848.0,1,1,24198,4105,4105,432,82,350,0,0,0,0,10.0,1.8639537441238857e-05,0.011655011655011656,28736
240,216.0,38,25,3156,2254,56350,226,81,91,54,0,0,0,24.0,4.473488985897326e-05,0.1,59770
639,578.0,38,21,16470,2041,42861,222,60,10,152,0,0,0,61.0,0.00011370117839155703,0.09546165884194054,59591
1373,1322.0,1,1,16470,2185,2185,295,86,14,195,0,0,0,51.0,9.506164095031817e-05,0.037144938091769844,18951
614,581.0,1,1,9386,3079,3079,342,167,97,78,0,0,0,33.0,6.151047355608824e-05,0.05374592833876222,12808
2707,2630.0,1,1,17814,2419,2419,425,188,0,237,0,0,0,77.0,0.0001435244382975392,0.028444772811230146,20659
1294,1255.0,1,1,376,290,290,107,0,32,35,40,0,0,39.0,7.269419602083154e-05,0.030139103554868624,774
363,307.0,38,24,9386,3024,72576,337,119,106,112,0,0,0,56.0,0.00010438140967093761,0.15426997245179064,82337
2070,1991.0,1,1,24198,4072,4072,885,180,705,0,0,0,0,79.0,0.00014725234578578697,0.03816425120772947,29156
549,498.0,1,1,10008,2932,2932,311,66,175,70,0,0,0,51.0,9.506164095031817e-05,0.09289617486338798,13252
776,688.0,38,21,754,566,11886,252,0,18,234,0,0,0,88.0,0.00016402792948290196,0.1134020618556701,12930
63,56.0,1,1,24198,3994,3994,58,9,49,0,0,0,0,7.0,1.3047676208867201e-05,0.1111111111111111,28251
937,895.0,1,1,16470,2222,2222,300,154,15,131,0,0,0,42.0,7.82860572532032e-05,0.044823906083244394,18993
2218,2132.0,1,1,24198,4142,4142,628,125,503,0,0,0,0,86.0,0.0001603000219946542,0.0387736699729486,28969
38866,37324.0,125,123,5284,3102,381546,14744,7468,3441,3835,0,0,0,1542.0,0.0028742166734390317,0.039674780013379304,401699
410,355.0,38,28,22854,3879,108612,448,116,332,0,0,0,0,55.0,0.00010251745592681373,0.13414634146341464,131952
1182,1068.0,1,1,22854,3967,3967,554,81,473,0,0,0,0,114.0,0.000212490726830123,0.09644670050761421,27376
838,739.0,1,1,3191,1885,1885,344,20,190,134,0,0,0,99.0,0.0001845314206682647,0.11813842482100238,5421
180,156.0,38,22,9386,3047,67034,193,109,36,48,0,0,0,24.0,4.473488985897326e-05,0.13333333333333333,76651
132,114.0,38,16,5284,3233,51728,148,93,39,16,0,0,0,18.0,3.3551167394229945e-05,0.13636363636363635,57198
647,613.0,38,23,376,304,6992,101,0,14,26,61,0,0,34.0,6.337442730021212e-05,0.05255023183925812,7507
677,613.0,1,1,2483,1579,1579,313,0,173,140,0,0,0,64.0,0.00011929303962392869,0.09453471196454949,4376
27,25.0,38,4,18150,2259,9036,26,14,0,12,0,0,0,2.0,3.7279074882477715e-06,0.07407407407407407,27250
368,356.0,1,1,22854,3930,3930,161,25,136,0,0,0,0,12.0,2.236744492948663e-05,0.03260869565217391,26946
1347,1296.0,1,1,22854,3948,3948,445,55,390,0,0,0,0,51.0,9.506164095031817e-05,0.0378619153674833,27248
1317,1267.0,38,23,10008,3277,75371,585,371,115,99,0,0,0,50.0,9.319768720619429e-05,0.037965072133637055,86002
1287,1257.0,1,1,17814,2229,2229,210,62,0,148,0,0,0,30.0,5.5918612323716575e-05,0.023310023310023312,20254
1112,1087.0,1,1,17814,2289,2289,385,227,0,158,0,0,0,25.0,4.6598843603097145e-05,0.022482014388489208,20489
2979,2903.0,1,1,5284,3233,3233,672,453,143,76,0,0,0,76.0,0.00014166048455341532,0.025511916750587445,9190
2102,2052.0,38,28,5816,3588,100464,1000,580,420,0,0,0,0,50.0,9.319768720619429e-05,0.023786869647954328,107318
775,755.0,1,1,24198,4017,4017,351,54,297,0,0,0,0,20.0,3.7279074882477714e-05,0.025806451612903226,28567
804,768.0,1,1,17814,2342,2342,211,76,0,135,0,0,0,36.0,6.710233478845989e-05,0.04477611940298507,20368
1281,1204.0,1,1,754,568,568,282,0,26,256,0,0,0,77.0,0.0001435244382975392,0.060109289617486336,1605
469,431.0,1,1,18150,2377,2377,241,111,10,120,0,0,0,38.0,7.083024227670766e-05,0.08102345415778252,20769
506,441.0,38,28,3282,1809,50652,319,22,171,126,0,0,0,65.0,0.00012115699336805257,0.12845849802371542,54291
1483,1410.0,1,1,22854,3997,3997,634,57,577,0,0,0,0,73.0,0.00013606862332104366,0.049224544841537425,27486
1557,1483.0,38,23,24198,3901,89723,614,104,510,0,0,0,0,74.0,0.00013793257706516755,0.047527296082209375,114573
1742,1661.0,38,28,16470,2290,64120,409,114,13,282,0,0,0,81.0,0.00015098025327403474,0.04649827784156142,81037
1262,1203.0,1,1,22854,3866,3866,436,70,366,0,0,0,0,59.0,0.00010997327090330926,0.04675118858954041,27157
86,81.0,1,1,24198,4112,4112,76,11,65,0,0,0,0,5.0,9.319768720619429e-06,0.05813953488372093,28387
772,729.0,1,1,9386,2955,2955,415,295,28,92,0,0,0,43.0,8.01500109973271e-05,0.05569948186528497,12757
133,100.0,38,22,5284,2968,65296,202,146,32,24,0,0,0,33.0,6.151047355608824e-05,0.24812030075187969,70820
1282,1213.0,1,1,3688,2483,2483,609,99,510,0,0,0,0,69.0,0.00012861280834454813,0.05382215288611544,6781
1302,1278.0,1,1,9386,2999,2999,580,274,166,140,0,0,0,24.0,4.473488985897326e-05,0.018433179723502304,12966
0,-1.0,1,1,16470,2144,2144,2,1,1,0,0,0,0,1.0,1.8639537441238858e-06,0.0,18617
145,127.0,1,1,18150,2259,2259,118,48,5,65,0,0,0,18.0,3.3551167394229945e-05,0.12413793103448276,20528
1565,1528.0,1,1,16470,2336,2336,311,109,17,185,0,0,0,37.0,6.896628853258377e-05,0.023642172523961662,19118
2055,1968.0,38,28,16470,2282,63896,439,134,23,282,0,0,0,87.0,0.00016216397573877808,0.042335766423357665,80843
