true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
772,810.0,1,1,9386,2955,2955,415,295,28,92,0,0,0,38.0,7.083024227670766e-05,0.04922279792746114,12757
133,143.0,38,22,5284,2968,65296,202,146,32,24,0,0,0,10.0,1.8639537441238857e-05,0.07518796992481203,70820
1282,1328.0,1,1,3688,2483,2483,609,99,510,0,0,0,0,46.0,8.574187222969875e-05,0.0358814352574103,6781
1302,1356.0,1,1,9386,2999,2999,580,274,166,140,0,0,0,54.0,0.00010065350218268983,0.041474654377880185,12966
0,1.0,1,1,16470,2144,2144,2,1,1,0,0,0,0,1.0,1.8639537441238858e-06,0.0,18617
145,151.0,1,1,18150,2259,2259,118,48,5,65,0,0,0,6.0,1.1183722464743315e-05,0.041379310344827586,20528
1565,1588.0,1,1,16470,2336,2336,311,109,17,185,0,0,0,23.0,4.2870936114849375e-05,0.014696485623003195,19118
2055,2063.0,38,28,16470,2282,63896,439,134,23,282,0,0,0,8.0,1.4911629952991086e-05,0.0038929440389294406,80843
272,269.0,1,1,3156,2147,2147,150,30,61,59,0,0,0,3.0,5.5918612323716575e-06,0.011029411764705883,5454
16835,17349.0,125,123,9386,2986,367278,9685,3595,2900,3190,0,0,0,514.0,0.0009580722244796773,0.030531630531630532,386474
389,398.0,1,1,24198,3882,3882,176,40,136,0,0,0,0,9.0,1.6775583697114972e-05,0.02313624678663239,28257
1226,1276.0,38,22,24198,4125,90750,526,97,429,0,0,0,0,50.0,9.319768720619429e-05,0.040783034257748776,115512
993,1006.0,38,28,3191,1765,49420,512,24,329,159,0,0,0,13.0,2.4231398673610515e-05,0.013091641490433032,53161
1575,1601.0,1,1,24198,3932,3932,611,96,515,0,0,0,0,26.0,4.846279734722103e-05,0.01650793650793651,28742
509,532.0,1,1,9386,3018,3018,325,88,161,76,0,0,0,23.0,4.2870936114849375e-05,0.04518664047151277,12730
532,555.0,38,23,9386,3099,71277,329,123,117,89,0,0,0,23.0,4.2870936114849375e-05,0.043233082706766915,81030
259,263.0,1,1,9386,3033,3033,173,40,91,42,0,0,0,4.0,7.455814976495543e-06,0.015444015444015444,12593
