true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
122074,120570.0,125,123,1396,947,116481,15659,539,2008,3154,9958,0,0,1504.0,0.0028033864311623243,0.012320395825482904,133661
6933,6958.0,1,1,33606,3001,3001,676,106,307,118,133,0,12,25.0,4.6598843603097145e-05,0.003605942593393913,37284
2748,2739.0,1,1,12246,1902,1902,277,0,75,111,81,0,10,9.0,1.6775583697114972e-05,0.0032751091703056767,14426
454,442.0,1,1,12246,2070,2070,101,0,18,32,44,0,7,12.0,2.236744492948663e-05,0.02643171806167401,14418
4729,4717.0,1,1,33648,3203,3203,575,71,275,73,117,33,6,12.0,2.236744492948663e-05,0.0025375343624444912,37427
5387,5370.0,1,1,33648,2845,2845,447,60,162,72,123,24,6,17.0,3.168721365010606e-05,0.00315574531279005,36941
6241,6397.0,1,1,90037,15915,15915,2578,431,2147,0,0,0,0,156.0,0.0002907767840833262,0.02499599423169364,108531
122527,122177.0,125,123,34656,3633,446859,19623,3143,5689,6390,2633,1409,359,350.0,0.0006523838104433601,0.0028565132583022517,501263
119674,120523.0,125,123,9908,6594,811062,58334,504,39351,18479,0,0,0,849.0,0.001582496728761179,0.007094272774370373,879429
373,365.0,1,1,34656,3399,3399,97,14,19,26,24,11,3,8.0,1.4911629952991086e-05,0.021447721179624665,38153
6933,6949.0,1,1,33648,3407,3407,767,206,276,108,134,37,6,16.0,2.9823259905982172e-05,0.0023078032597721046,37823
48691,47585.0,4750,1383,12246,1953,2700999,14778,9,3759,3952,5355,0,1703,1106.0,0.0020615328410010176,0.02271467006222916,2732773
6487,6473.0,1,1,29238,2056,2056,479,72,90,183,122,0,12,14.0,2.6095352417734403e-05,0.0021581624788037613,31774
5970,5940.0,1,1,12288,1992,1992,547,0,199,184,126,32,6,30.0,5.5918612323716575e-05,0.005025125628140704,14828
9877,9894.0,1,1,64501,8076,8076,1593,562,0,1031,0,0,0,17.0,3.168721365010606e-05,0.0017211703958691911,74171
1174,1230.0,1,1,90037,15915,15915,791,115,676,0,0,0,0,56.0,0.00010438140967093761,0.04770017035775128,106744
2097,1973.0,125,95,33648,2845,270275,1439,87,292,47,802,147,64,124.0,0.00023113026427136184,0.05913209346685742,305487
10194,10202.0,1,1,64501,8483,8483,1698,776,0,922,0,0,0,8.0,1.4911629952991086e-05,0.0007847753580537571,74683
9369,9565.0,1,1,36812,12449,12449,3001,1516,955,530,0,0,0,196.0,0.0003653349338482816,0.020920055502188065,52263
123955,123120.0,125,123,12246,2101,258423,14315,0,4309,5036,4239,0,731,835.0,0.0015564013763434447,0.0067363155984026465,285109
2597,2583.0,1,1,33606,2804,2804,319,55,100,60,94,0,10,14.0,2.6095352417734403e-05,0.005390835579514825,36730
3635,3615.0,1,1,12246,1953,1953,281,0,63,115,91,0,12,20.0,3.7279074882477714e-05,0.005502063273727648,14481
3771,3746.0,1,1,34824,3822,3822,534,58,179,167,113,12,5,25.0,4.6598843603097145e-05,0.006629541235746487,39181
6741,6723.0,1,1,29280,2079,2079,498,37,80,204,134,37,6,18.0,3.3551167394229945e-05,0.0026702269692923898,31858
114847,118288.0,125,123,36812,12126,1491498,60439,22715,19245,18479,0,0,0,3441.0,0.006413864833530291,0.029961601086663125,1588874
1987,1983.0,1,1,12246,1814,1814,224,0,72,68,73,0,11,4.0,7.455814976495543e-06,0.0020130850528434826,14285
216243,222119.0,125,123,90037,15247,1875381,89643,12498,77145,0,0,0,0,5876.0,0.010952592200471954,0.027173133928034665,2055186
2814,2806.0,1,1,12288,1905,1905,309,0,72,122,87,23,5,8.0,1.4911629952991086e-05,0.0028429282160625444,14503
83310,82747.0,4750,1226,33648,2845,3487970,16820,2293,5469,2252,4298,1803,705,563.0,0.0010494059579417476,0.006757892209818749,3543188
1019,1015.0,1,1,12288,2178,2178,227,0,56,81,61,23,6,4.0,7.455814976495543e-06,0.003925417075564278,14694
123898,122795.0,125,123,12288,1964,241572,13808,2,3167,4628,4233,1406,372,1103.0,0.002055940979768646,0.008902484301602932,267793
2413,2396.0,1,1,29280,2600,2600,332,63,40,109,89,25,6,17.0,3.168721365010606e-05,0.007045171985080812,32213
4811,4799.0,1,1,34824,3217,3217,513,46,164,174,110,13,6,12.0,2.236744492948663e-05,0.002494283932654334,38555
11358,11340.0,1,1,64501,8076,8076,1649,649,0,1000,0,0,0,18.0,3.3551167394229945e-05,0.001584786053882726,74227
6570,6585.0,1,1,9908,6222,6222,1803,26,1167,610,0,0,0,15.0,2.7959306161858287e-05,0.00228310502283105,17934
1538,1532.0,1,1,29238,2491,2491,210,22,26,84,69,0,9,6.0,1.1183722464743315e-05,0.0039011703511053317,31940
2997,3006.0,1,1,9908,6222,6222,1279,14,813,452,0,0,0,9.0,1.6775583697114972e-05,0.003003003003003003,17410
218507,224746.0,125,123,90037,15915,1957545,92135,14990,77145,0,0,0,0,6239.0,0.011629207409588924,0.028552861006741204,2139842
216243,222119.0,125,123,90037,15247,1875381,89643,12498,77145,0,0,0,0,5876.0,0.010952592200471954,0.027173133928034665,2055186
49377,48588.0,4750,1383,33648,2905,4017615,17425,2123,4860,2293,5475,1849,825,789.0,0.001470659504113746,0.015979099580776476,4073438
3024,3005.0,1,1,12288,2113,2113,342,0,113,112,87,25,5,19.0,3.541512113835383e-05,0.006283068783068783,14744
9853,10033.0,1,1,90037,15247,15247,3163,555,2608,0,0,0,0,180.0,0.00033551167394229946,0.018268547650461788,108448
121831,121551.0,125,123,33648,3407,419061,17469,3679,5054,2637,4331,1409,359,280.0,0.000521907048354688,0.0022982656302583085,470303
6733,6701.0,1,1,12246,2111,2111,569,0,229,180,148,0,12,32.0,5.9646519811964344e-05,0.004752710530224268,14927
5046,5167.0,1,1,36812,12103,12103,1780,824,505,451,0,0,0,121.0,0.00022553840303899018,0.02397938961553706,50696
4752,4785.0,1,1,9908,6594,6594,1864,18,1306,540,0,0,0,33.0,6.151047355608824e-05,0.006944444444444444,18367
4838,4899.0,1,1,36812,11130,11130,1722,652,619,451,0,0,0,61.0,0.00011370117839155703,0.012608515915667631,49665
119049,118395.0,125,123,29238,2587,318201,14049,2291,1692,5130,4205,0,731,654.0,0.0012190257486570212,0.005493536274979211,361613
5740,5864.0,1,1,36812,11130,11130,2104,1105,391,608,0,0,0,124.0,0.00023113026427136184,0.021602787456445994,50047
5139,5318.0,1,1,90037,15915,15915,2269,336,1933,0,0,0,0,179.0,0.0003336477201981756,0.03483167931504184,108222
2879,2867.0,1,1,33606,3190,3190,330,59,109,52,98,0,12,12.0,2.236744492948663e-05,0.004168113928447377,37127
3137,3114.0,1,1,12246,1988,1988,296,0,77,111,97,0,11,23.0,4.2870936114849375e-05,0.007331845712464138,14531
5478,5444.0,1,1,12288,2103,2103,411,0,124,134,123,24,6,34.0,6.337442730021212e-05,0.006206644760861628,14803
3810,3781.0,1,1,12288,2002,2002,445,1,140,153,113,32,6,29.0,5.405465857959269e-05,0.007611548556430446,14736
6620,6630.0,1,1,34656,3633,3633,872,176,311,263,80,36,6,10.0,1.8639537441238857e-05,0.0015105740181268882,39162
135494,139332.0,125,123,36812,12103,1488669,66325,28161,18680,19484,0,0,0,3838.0,0.007153854469947474,0.028325977534060548,1591931
123948,123079.0,125,123,12246,2033,250059,13545,6,3957,4877,3980,0,725,869.0,0.0016197758036436568,0.007011004614838481,275975
121500,120660.0,125,123,12246,1901,233823,12580,12,3280,4511,4043,0,734,840.0,0.001565721145064064,0.006913580246913581,258774
2142,2151.0,1,1,9908,6594,6594,941,21,605,315,0,0,0,9.0,1.6775583697114972e-05,0.004201680672268907,17444
80500,80209.0,4750,1226,33648,3407,4176982,19211,4708,5402,2192,4477,1775,657,291.0,0.0005424105395400508,0.003614906832298137,4234591
121025,120146.0,125,123,12246,1938,238374,12542,12,3391,4362,4043,0,734,879.0,0.0016384153410848956,0.0072629621978929975,263287
124767,123765.0,125,123,12288,2190,269370,14725,0,4489,4225,4233,1406,372,1002.0,0.0018676816516121336,0.008030969727572194,296508
79597,80221.0,4750,1226,9908,6222,7628172,47114,581,30254,16279,0,0,0,624.0,0.0011631071363333047,0.007839491438119527,7689944
119538,118637.0,125,123,12246,1983,243909,12596,6,3429,4456,3980,0,725,901.0,0.001679422323455621,0.007537352139068748,268876
123624,122979.0,125,123,29280,2743,337389,14896,2908,1752,4225,4233,1406,372,645.0,0.0012022501649599064,0.005217433508056688,381690
5045,5024.0,1,1,12288,1942,1942,394,0,125,132,97,34,6,21.0,3.91430286266016e-05,0.004162537165510407,14625
118038,117199.0,125,123,34824,3121,383883,18401,1673,4306,6177,5192,694,359,839.0,0.0015638571913199402,0.007107880513055118,437233
1796,1826.0,1,1,90037,15247,15247,832,80,752,0,0,0,0,30.0,5.5918612323716575e-05,0.01670378619153675,106117
184124,183927.0,4750,1226,64501,8076,9901176,55111,15550,0,39561,0,0,0,197.0,0.0003671988875924055,0.0010699311333666442,10025538
5389,5522.0,1,1,36812,11130,11130,2355,709,1043,603,0,0,0,133.0,0.00024790584796847683,0.024679903507144184,50298
1996,2047.0,1,1,36812,12449,12449,869,461,69,339,0,0,0,51.0,9.506164095031817e-05,0.02555110220440882,50131
6588,6579.0,1,1,12246,1936,1936,529,0,183,186,148,0,12,9.0,1.6775583697114972e-05,0.001366120218579235,14712
495,518.0,1,1,36812,12103,12103,283,103,85,95,0,0,0,23.0,4.2870936114849375e-05,0.046464646464646465,49199
83453,82472.0,4750,1226,29280,2188,2682488,14776,1870,2031,4069,4298,1803,705,981.0,0.001828538622985532,0.011755119648185207,2731294
5207,5204.0,1,1,29238,2587,2587,393,70,58,146,107,0,12,3.0,5.5918612323716575e-06,0.0005761474937584022,32219
123863,122801.0,125,123,12288,2113,259899,14776,5,4329,4616,4058,1409,359,1062.0,0.0019795188762595666,0.008573989003980204,287088
120740,120352.0,125,123,33606,3001,369123,16143,2064,6529,2614,4205,0,731,388.0,0.0007232140527200677,0.003213516647341395,418997
7304,7279.0,1,1,1396,947,947,453,33,98,132,190,0,0,25.0,4.6598843603097145e-05,0.0034227820372398684,2797
77066,76127.0,4750,1226,12246,1874,2297524,12858,2,3262,3975,4257,0,1362,939.0,0.0017502525657323287,0.012184361456413982,2327378
184124,183927.0,4750,1226,64501,8076,9901176,55111,15550,0,39561,0,0,0,197.0,0.0003671988875924055,0.0010699311333666442,10025538
11398,11691.0,1,1,90037,15247,15247,3535,676,2859,0,0,0,0,293.0,0.0005461384470282985,0.025706264256887174,108820
80556,79604.0,4750,1226,12246,1804,2211704,13121,13,3453,3965,4259,0,1431,952.0,0.0017744839644059393,0.011817865832464372,2241821
1691,1677.0,1,1,33606,3190,3190,229,31,72,40,77,0,9,14.0,2.6095352417734403e-05,0.00827912477823773,37026
5763,5932.0,1,1,36812,12126,12126,2513,1194,736,583,0,0,0,169.0,0.00031500818275693673,0.029325004338018393,51452
182814,189808.0,4750,1226,90037,15915,19511790,99204,16516,82688,0,0,0,0,6994.0,0.013036492486402457,0.03825746387038192,19705781
2693,2680.0,1,1,12246,1804,1804,265,0,77,94,84,0,10,13.0,2.4231398673610515e-05,0.004827330115113257,14316
9965,10146.0,1,1,90037,15915,15915,3294,686,2608,0,0,0,0,181.0,0.00033737562768642335,0.01816357250376317,109247
122955,121926.0,125,123,12288,2059,253257,13979,2,3741,4225,4233,1406,372,1029.0,0.0019180084027034785,0.008368915456874466,279649
83511,85202.0,125,123,64501,8610,1059030,40141,20108,0,20033,0,0,0,1691.0,0.003151945781313491,0.020248829495515562,1163797
122543,121344.0,125,123,12288,1900,233700,13923,4,2792,5028,4331,1409,359,1199.0,0.002234880539204539,0.009784320605828158,260036
10149,10143.0,1,1,64501,8076,8076,1625,703,0,922,0,0,0,6.0,1.1183722464743315e-05,0.0005911912503694946,74203
